experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
methods_comparison_20251009_024347,methods_comparison,completed,315.811778,5.3 minutes (316s),2025-10-09 02:43:47,2025-10-09 02:49:02,2000,1,"[5, 10, 15]",5
