Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21
volume_sn_voxels::v434,0.00075963786,0.0010205945,0.0016305491,-0.00081692927,-0.00022650804,0.0009345402,-0.0007498998,0.000485062,-0.00014017195,0.00040636354,9.913745e-06,0.000686663,-0.0010338837,0.0008036034,-0.00036659688,-0.0002972301,-0.00044239112,-9.5237534e-05,-0.00015246315,-0.00086694286,0.0010041173,3.7090103e-05
volume_sn_voxels::v435,0.00067014183,0.0005620383,0.0010629194,-0.0006087359,-0.0001953568,0.00078045164,-0.0011346865,0.00041481148,-0.00018013279,0.00020464807,-0.00028019448,0.00013999057,-0.00036999973,6.7606365e-05,-0.00021266525,-0.00011853298,-0.0004786793,0.00020980704,-0.0004020669,-0.00046437283,0.0004940407,-4.8676677e-05
volume_sn_voxels::v436,0.00076210964,0.0004392479,0.00084543723,-0.0004218477,-0.00028712445,0.0005517961,-0.0014933464,0.0003538494,-0.00012638555,0.00015416033,-0.00059354055,-0.0002129594,-0.00039367806,-0.00025695225,-0.00021999712,-2.9845934e-05,-0.00014546879,0.00043857316,-0.0004663124,-0.00017613756,0.0006488547,0.00010801312
volume_sn_voxels::v440,0.00080595486,-0.0008416233,-0.00075802166,6.215659e-05,-0.0009768481,-0.00027661864,-0.00025255024,0.00057992036,-0.00027749053,0.0002520815,-0.0007130597,0.00019500362,-0.00016744068,-0.00035309594,-0.00040790252,-0.00019018856,0.0006394429,-0.00045678765,0.00013187864,0.00088450115,0.00015328445,0.00027408107
volume_sn_voxels::v442,0.0007135233,-0.0010756116,-0.0007131526,0.0001903372,-0.00095833547,0.00056589156,0.00095063774,0.0016975349,0.0001954114,-9.872478e-05,-0.0006121713,-0.000118315336,0.0002814631,0.00037020602,-0.00028129702,-3.3646123e-05,0.000104938816,-0.0006767044,0.00053379324,0.00019730843,0.00016054677,0.000463639
volume_sn_voxels::v443,0.0004569342,-0.0007953632,-0.00042103132,0.00031337622,-0.0008741027,0.0012122625,0.0018986469,0.0018518463,0.0003171373,-0.00044183005,0.00013946877,-0.000510276,0.0008689104,0.0005913765,-0.00021957679,0.0002920109,-0.00026938747,-0.00023576958,0.0002630691,-0.0003350531,0.00015013201,0.00066375226
volume_sn_voxels::v444,0.00042288145,0.0005853328,0.0015677449,-0.0003468866,-0.0003733411,3.5920068e-05,0.001168125,-0.0001338122,0.0002754136,0.0007151526,0.0009591644,0.0009095788,-0.0009669947,0.0016573626,-0.0009236286,-0.0010870331,0.000557052,-0.0019705372,0.00082420633,-5.4928787e-05,0.0017804821,-0.00080644677
volume_sn_voxels::v445,0.00058815273,0.00091607106,0.0017866766,-0.0006903976,-0.00023934816,0.0005106521,0.0002804606,0.000115266594,0.00041281962,0.00069338887,0.00057398854,0.0008666548,-0.0012227603,0.0015832486,-0.0006541218,-0.0005572855,0.0002496613,-0.00081916124,0.000877689,-0.00065550423,0.000768238,-0.00033868104
volume_sn_voxels::v446,0.0006447547,0.0008398387,0.0015966556,-0.0006209447,-9.531298e-05,0.00070148695,-0.0004671431,0.0003459445,0.00055355666,0.00036729354,1.9544434e-05,0.00047390175,-0.0007397804,0.0005229059,-0.00041113343,-0.00049102743,2.9109913e-05,-0.00029103132,0.00034789302,-0.00045294815,0.0005256023,-4.8463564e-05
volume_sn_voxels::v447,0.00068054907,0.0006255407,0.0011901028,-0.00065613945,-9.0527945e-05,0.00074980943,-0.0008458668,0.0005146704,0.00035673432,0.0002911238,-0.0003557832,-7.830664e-05,-0.00027450672,-7.8936195e-05,-0.00021862719,-0.00028496407,-0.00012403079,0.00022274561,4.5218785e-05,-0.00034999003,0.00037124738,5.6834662e-05
volume_sn_voxels::v448,0.0008171057,0.00038406992,0.0010374935,-0.00034061068,-0.00025244072,0.00074548513,-0.0015124327,0.0005899893,0.00020089741,9.5962256e-05,-0.0006053462,-0.00029241137,2.4652547e-05,-0.00047489043,-0.00019057852,-8.156002e-05,-4.8474107e-05,0.00045403867,-0.00036600162,3.646983e-05,0.0001846858,4.8689115e-05
volume_sn_voxels::v449,0.0009384406,0.00016031775,0.0007947787,-0.00013557497,-0.00061802095,0.0007883491,-0.0016867758,0.000569914,8.3475934e-05,0.00013175771,-0.0010596225,-0.00050283165,-5.8210957e-05,-0.0010930103,-0.00017326223,9.155169e-05,0.00015268274,0.00054003403,-0.00035943952,0.00054539857,0.00032625924,6.035443e-05
volume_sn_voxels::v450,0.00094077055,-0.00012327035,0.00019994698,0.00026551093,-0.0010121358,0.0002226539,-0.0014965173,0.0004586762,-0.00017358152,0.00025433963,-0.00077838334,-0.0003982022,-9.594241e-05,-0.0009143832,-0.00016910468,0.000324802,0.00043824964,0.00027467683,-0.0002000255,0.0009595487,6.5655324e-05,-2.071104e-05
volume_sn_voxels::v451,0.0009207347,-0.0006631557,-0.00019350817,0.0005619268,-0.0013096093,-6.962427e-05,-0.0006818356,0.00055007666,-0.00036975867,0.00030503972,-0.00069547625,0.00012349714,-0.00021461362,-0.0006073452,-0.00025518343,0.00044580063,0.0007088093,-0.00014790999,-2.2396334e-05,0.0010611615,5.5163466e-05,-5.0035025e-05
volume_sn_voxels::v452,0.0007841594,-0.0008502607,-0.0005817151,0.0006576769,-0.0013137067,-0.00011425292,5.8872432e-05,0.00071095105,-0.00026768926,0.00027297102,-0.000559673,0.0003752199,-0.00018862494,-0.0001990219,-0.00048264055,0.00045973025,0.0007668149,-0.0005371114,0.00024842957,0.0011035632,-0.00025792822,2.5552434e-05
volume_sn_voxels::v454,0.0005140636,-0.00090751867,-0.0006224251,0.00059631077,-0.0009934022,0.00089023873,0.0016365397,0.0015314649,-5.3766733e-05,-0.00019864835,-0.00013902731,-0.00035210792,0.00059171283,0.0005815631,3.5854916e-06,0.0005518512,5.6183388e-05,-0.00060560985,9.759797e-05,-9.616145e-05,-3.5032688e-05,0.0002437858
volume_sn_voxels::v455,0.00037877832,0.00047674752,0.0014516184,-9.9149045e-05,-0.00030689573,-5.545932e-05,0.00087720435,-0.0003921718,0.00045867887,0.00084154395,0.00083585636,0.00074713945,-0.0010854383,0.0014563268,-0.0008447759,-0.0010710013,0.0006420259,-0.002585802,0.0011894201,5.30216e-05,0.0006862053,-0.0006096646
volume_sn_voxels::v456,0.00055613776,0.0006742017,0.0018043431,-0.00037545795,-0.00012739329,0.000376393,0.0004339234,0.00012849782,0.0007762662,0.00074195454,0.0007264994,0.00062822254,-0.0009968879,0.0012930407,-0.00071714085,-0.0011768055,0.0007153481,-0.0013642483,0.0013239176,-0.00016379176,0.0004913018,-0.00056577404
volume_sn_voxels::v457,0.00065982674,0.0007303184,0.001726388,-0.0004278658,7.508425e-05,0.0007448235,-0.0002534779,0.0005449831,0.0008312931,0.0005232614,1.1498906e-05,3.9310937e-05,-0.00051196263,0.00042184157,-0.00010658937,-0.0007386697,0.00050659664,-0.0003245108,0.0007543342,-0.00031808202,-6.0973805e-05,-0.000118685486
volume_sn_voxels::v458,0.00071314845,0.00049704564,0.0016447096,-0.00030866743,9.666741e-05,0.0007972257,-0.0008330614,0.0006008895,0.0008938381,7.5253e-05,-0.0003612917,-0.00020587303,-0.00015697592,-0.00034626937,5.8912177e-05,-0.00039006048,8.263412e-05,0.00034432358,0.00020931414,-0.00010234661,-0.00020895872,-1.1311146e-05
volume_sn_voxels::v459,0.0006911492,0.00033360845,0.0011471712,-0.00018101222,-0.0001288285,0.00090156536,-0.0012884673,0.00091247854,0.000794663,-6.3580614e-05,-0.0005758625,-0.00046352256,0.00018257266,-0.000975076,0.00026141191,-0.00022721036,6.477529e-05,0.0005601223,-1.1166551e-06,0.000375726,-0.000111066234,2.5964293e-05
volume_sn_voxels::v460,0.0008801413,7.854694e-05,0.0010608415,0.00015198017,-0.00037633255,0.0010021349,-0.0014241233,0.00084382895,0.0005114336,6.766685e-06,-0.0008177633,-0.00073858263,0.00013420926,-0.001093257,0.00030771963,0.00036184167,0.00016841217,0.0006088676,-0.00015561737,0.0004258625,2.0155556e-05,-0.00023608784
volume_sn_voxels::v461,0.0008644064,-0.00033989284,0.0004933643,0.00056133163,-0.0009212295,0.0004431792,-0.00085340097,0.00077994156,0.00020967494,0.00021476073,-0.0008627677,-0.000416997,-6.9688445e-05,-0.0009845672,0.00010771495,0.00078299583,0.00023505943,0.00021625948,-2.4848947e-05,0.0008230215,4.324242e-05,-0.00027334728
volume_sn_voxels::v462,0.00078805396,-0.000522184,-0.00013669241,0.000994411,-0.0014186294,0.00027851484,-0.00024493897,0.00078810705,-0.00019488267,0.00014409781,-0.0007499967,-2.4473125e-05,-0.00015439259,-0.00036992336,-1.5853915e-06,0.0010768749,0.00042686006,-0.00036743752,0.00013009869,0.000936593,-0.00010651484,-0.0002431275
volume_sn_voxels::v463,0.000722547,-0.00087529136,-0.00039873685,0.0010754986,-0.0015074097,0.00017356884,0.00063347234,0.00092661317,-0.0005807313,-4.6651818e-05,-0.0005887808,0.00013733645,-5.5051612e-05,-4.638807e-05,3.428461e-05,0.0010436645,0.00048837275,-0.00067430135,7.530891e-05,0.00044612322,-0.00020638447,-0.00025151725
volume_sn_voxels::v464,0.00061653793,-0.00083287345,-0.00043778968,0.001038013,-0.0012666443,0.00050958915,0.0013009069,0.0013763938,-0.0006840627,-0.00023518257,3.0269995e-05,-1.7924664e-05,0.00037170755,0.00042464948,0.00010502131,0.0010178994,0.00014476822,-0.0008461176,1.3284758e-05,7.4581825e-05,-0.00025923707,-0.00022658841
volume_sn_voxels::v465,0.00046361986,0.00047793702,0.0017216188,-8.83818e-05,-0.00034372424,0.0001761032,0.00066508097,-4.1505347e-05,0.0010255842,0.0006529451,0.0007293421,0.00022060421,-0.0006602269,0.0009496145,-0.0005091396,-0.0013847295,0.00088469527,-0.0017776545,0.0016675958,9.942333e-06,5.318888e-05,-0.00044548005
volume_sn_voxels::v467,0.0006350641,0.00045831953,0.0019313716,-0.00012112868,0.00014588879,0.0012050149,-0.00014417234,0.00097553787,0.0010937419,-4.8584265e-05,-0.00041288353,-0.00074229017,0.00047501049,-0.00041474457,0.0007242664,-0.0007067277,0.0003017991,0.00032817185,0.0006662028,0.000117445925,-0.00057030097,-0.00030513774
volume_sn_voxels::v468,0.0006929289,0.00034565583,0.001621554,0.00017003158,-5.5684424e-05,0.0011252653,-0.00051758945,0.0014402539,0.0007597024,-0.00017770959,-0.00090826646,-0.0010103857,0.0005713819,-0.00073544786,0.0006668655,-0.00010006432,0.00026617476,0.0005163755,0.00023841903,0.0002944692,-0.00017310794,-0.0002896473
volume_sn_voxels::v469,0.00086926395,5.9650953e-05,0.0013915875,0.0006012504,-0.00053712196,0.0014068073,-0.00072539086,0.001465191,0.0006981215,-0.00021014629,-0.00086322415,-0.0010187022,0.0006622136,-0.0010571057,0.0009029158,0.00043057252,0.0001602967,0.0008044529,4.86156e-05,0.0006010201,-7.028541e-05,-0.0005520855
volume_sn_voxels::v470,0.0008056285,-0.00022375457,0.000752493,0.0010877774,-0.0009912535,0.00082859286,-0.00029492562,0.0013230562,0.00014116269,-0.00019286471,-0.00083810004,-0.0009201885,0.0003417986,-0.0008592806,0.00049736025,0.00094825536,0.00013904758,0.0003995193,-0.00016810234,0.0007047682,8.970434e-05,-0.0010482686
volume_sn_voxels::v471,0.00069015374,-0.0004992673,0.00018400632,0.0013104826,-0.0014727266,0.00058067625,0.00042595054,0.0012716826,-0.00024765937,-0.00024336005,-0.0003315405,-0.00053560425,0.0001384086,-0.00032213161,0.00034995133,0.0014862235,0.00021984767,-0.0002262384,-0.00018900592,0.00042612787,3.5748635e-05,-0.0007562138
volume_sn_voxels::v472,0.00062349264,-0.00063435803,-0.000211919,0.001500682,-0.0016541526,0.00044169583,0.0011735507,0.0012964398,-0.0006454996,-0.0005590078,0.00011200512,-0.00024590018,0.00026663538,0.00025064562,0.00029782587,0.0016142059,0.00030514417,-0.0008814819,-0.00027904194,1.835809e-05,-0.00047087535,-0.0008035328
volume_sn_voxels::v474,0.00040613805,0.00042325124,0.0019607095,0.0002578326,-0.00014295294,0.0011063833,0.0012561411,0.0011581605,0.00083097356,2.9825724e-05,0.0002078896,-0.00082203443,0.00033423904,0.0003925099,0.000588423,-0.0007809138,0.0008640443,-0.00048405185,0.0012424804,-0.00016619249,-0.0003548608,-0.00069750217
volume_sn_voxels::v480,0.00026265995,0.00061998575,0.0003540944,0.00032935545,-0.00022820068,0.0013651496,0.00029387246,-0.0013089469,-0.0005589568,0.0012757257,-0.00028413275,-0.0004690641,0.0001978257,0.0014225635,-5.683032e-05,0.0013092079,0.00038662716,-0.00094611273,0.0011834903,0.0030606198,0.0010365087,0.0018402499
volume_sn_voxels::v484,0.0004572433,0.00026054616,0.00047136503,0.00020350635,-0.0004444826,0.00090668927,0.00022554434,-0.00088966923,4.8557067e-06,0.0007446475,0.0006183326,-0.001072703,0.0001757782,8.832112e-06,0.00029147285,0.0017094465,0.00014602751,-0.0014082048,0.0011132178,0.002870018,0.0005226738,0.001890411
volume_sn_voxels::v488,0.0007668154,-0.00016914603,0.00027206063,-0.00034451473,-0.00057131593,0.0005000909,-8.286707e-05,-0.0008960447,0.0002100625,0.00061783154,0.0011079647,-0.0009787866,0.00056771224,-0.00034389662,0.00021317184,0.0016311638,-0.00010998542,-0.0018139916,0.001157318,0.0020257507,0.00018583861,0.0008175729
volume_sn_voxels::v494,0.000784063,-0.00041457638,0.0002876731,-0.00057585695,-0.00050804985,5.3669995e-05,-0.00033785476,-0.0002985025,0.00093111314,-1.1278782e-05,0.0017161961,-0.0015585767,0.00034055373,-0.00073553255,0.00031153552,0.0012873416,-0.00033427615,-0.0013836336,0.0006849148,0.0004852391,-0.00038987215,0.001026372
volume_sn_voxels::v499,0.00080369844,-0.0010192575,-0.00051270815,-0.0010706839,-0.00027190908,-5.1562954e-05,-0.00067349424,-0.00013263243,0.00031970823,8.369994e-05,0.001078092,-0.00043467636,0.000575117,-0.0003419474,-0.00011866752,-0.00026035644,-0.00035585702,-0.0006003786,0.00024515676,0.00028321292,4.1126455e-05,-0.0019023744
volume_sn_voxels::v500,0.00074556965,-0.0008654127,-0.00022776854,-0.0009714883,-0.00043110055,-0.00014372094,-0.00039563177,-0.00013433686,0.000600766,-7.3576644e-05,0.0014274579,-0.00052039913,0.0004422501,-0.00066698476,0.00023388064,5.5218818e-05,-0.00046405406,-0.0008615983,0.0005016753,-8.2088205e-05,-0.0002460041,-0.0009664195
volume_sn_voxels::v501,0.0006582218,-0.00061575463,2.5256517e-05,-0.000704183,-0.00038152194,-5.7785786e-05,-0.00027455683,5.7757996e-05,0.00076395867,-9.905931e-05,0.0016774501,-0.00073258043,0.00029220665,-0.0006195965,0.00016392562,0.00052438065,-0.00048266543,-0.0013019466,0.0006285516,0.00014115058,-0.00037329766,0.00011756742
volume_sn_voxels::v505,0.0008377442,-0.0011820892,-0.000742886,-0.0012304274,-0.00032819904,-0.00023236057,-0.0006341412,-0.00015417326,-0.00013421294,0.00028001913,0.0006734385,-0.0005094882,0.00037924713,-0.00015426263,-0.00016281797,-0.00069829484,-0.00016079648,-0.00044545313,6.583035e-05,0.00025431695,0.00024894215,-0.0017566483
volume_sn_voxels::v506,0.0008149619,-0.0011712209,-0.0007019358,-0.0012949737,-0.00041859108,-0.00027688214,-0.00041651388,0.00022124093,0.00039726097,2.0062134e-05,0.0009317442,-0.00022041854,0.00034284574,-0.0005932993,1.07133355e-05,-0.0006181121,-0.00043513812,-0.0006164696,0.00021988587,-0.00027286392,0.00012454398,-0.0017183215
volume_sn_voxels::v507,0.0007365083,-0.0008964576,-0.00041442766,-0.001155575,-0.0002915015,-6.785181e-05,-0.0001948795,0.00025769218,0.0005582526,-0.00018615148,0.0012222257,-0.00036943547,0.00024413576,-0.0005098968,1.0947332e-05,-0.00034597816,-0.00058937084,-0.0005306646,0.00029808475,-0.00034938272,-7.5796066e-05,-0.0011847181
volume_sn_voxels::v508,0.0006948621,-0.0007353501,-0.00017050156,-0.0006219343,-0.0003449395,0.000152452,2.9759973e-05,0.00032515198,0.0009088297,-0.00022493345,0.0013324826,-0.00045587038,0.00018536425,-0.0005825476,5.3768497e-05,0.00028902333,-0.0008750686,-0.00088660937,0.0006033001,-0.0003321569,-0.00029854052,-0.00017407503
volume_sn_voxels::v510,0.00081589393,-0.0006316651,-0.0002572822,-0.0005050481,-0.00024256132,2.5933743e-05,-0.0009835856,-0.00044417358,-0.0011254402,0.0007764794,-0.00013698406,-0.00061857677,0.0007883997,0.0006657816,0.000629896,-0.00030584107,-1.2378149e-05,-0.0005453989,-0.0002721873,0.00029706434,0.0004937607,0.00050198054
volume_sn_voxels::v512,0.0008463096,-0.0009748056,-0.00075958093,-0.0008774454,-0.00031331123,-0.00026583864,-0.000570084,-5.0345636e-05,-0.0006010243,0.00040522203,-2.4441848e-05,-0.000295635,0.00032717895,-6.034551e-05,-0.0001734152,-0.0007597383,0.00019843134,-0.00059904176,-0.00029915472,0.0005848827,0.00049861753,-0.000574581
volume_sn_voxels::v513,0.00090981834,-0.0012053053,-0.0007508893,-0.0011822559,-0.00024311974,-0.00032504552,-0.00050181453,0.00025749885,3.796119e-05,0.00031558124,2.5901294e-05,-0.00028803246,0.00020908556,-0.00024310748,-0.00033573815,-0.0010365437,-0.00010535095,-0.00050402014,2.976926e-05,0.00016102502,0.00036369494,-0.001115631
volume_sn_voxels::v514,0.0008465309,-0.0012274592,-0.0007828032,-0.001044616,-0.00048506237,-0.00021554236,-0.0003317508,0.00067039474,0.0007602107,0.000104776576,0.00059376966,-7.437689e-05,0.000104106715,-0.00045431647,-0.00028983696,-0.0009861982,-0.00032130466,-0.00035812575,0.00038277896,-0.00023936319,3.4088516e-05,-0.0009426255
volume_sn_voxels::v515,0.0007302979,-0.0010629677,-0.0005227295,-0.0009804252,-0.00035973973,-9.121351e-05,-9.408782e-05,0.0007047277,0.00090414035,-0.00011851149,0.0007692935,-9.6630545e-05,5.16972e-05,-0.00043546024,-0.00016727236,-0.0004496337,-0.00048387336,-0.00040687603,0.00059849536,-0.00042450172,-6.3694206e-05,-0.00068304315
volume_sn_voxels::v516,0.0006462745,-0.0008522662,-0.00022047236,-0.0005995755,-0.0005132497,0.00027538216,0.0002822196,0.0008285168,0.0010354709,-0.0002705346,0.0011134979,-0.00039258893,0.00024719446,-0.00047897824,-3.1103446e-05,6.475275e-05,-0.0006442934,-0.0003424062,0.00044604283,-0.00018809682,-0.00018944287,0.00015648261
volume_sn_voxels::v517,0.0008930195,6.8723086e-05,0.0006906631,-0.00039574358,-0.0001805047,0.00055295794,-0.0015306742,6.0338567e-05,-0.0014316636,0.00064852997,8.109816e-05,-0.0007252544,0.00042617426,0.0009099199,0.0011331735,-0.00026162504,-0.00088701525,-0.00063983223,-5.589578e-05,-0.0010100729,0.000301171,0.00098997
volume_sn_voxels::v518,0.00086173887,-0.0002549679,0.00028293303,-0.00035984433,-0.00039783266,0.00038612122,-0.0011705658,-8.6657084e-05,-0.0016281141,0.0009490139,-0.000331587,-0.0004929804,0.00073879195,0.00083741377,0.0009893387,-0.0005223819,-0.00035982075,-0.0007765993,-0.00018460253,-0.00046117703,0.00077733264,0.0008537943
volume_sn_voxels::v520,0.0007609768,-0.0007210452,-0.00048628368,-0.00041887016,-0.0005005238,-0.00028321464,-0.0007045866,-0.00010692693,-0.00085450534,0.0005979879,-0.00026264554,-0.0004671978,0.00014115557,0.00010859457,-2.7116874e-05,-0.0006298922,0.00039080606,-0.00048827272,-0.00029019898,0.00064537895,0.0005513728,0.0002588166
volume_sn_voxels::v521,0.0008350813,-0.0010658432,-0.0008605517,-0.00065179623,-0.00046640902,-0.00050528353,-0.00054243574,0.00018019405,-0.0003893819,0.00047192367,-0.00040757432,-5.7097022e-05,0.00010740081,-0.00016529683,-0.00036323938,-0.000834743,0.00022746704,-0.0005470906,-0.00027251014,0.00043907584,0.00037910632,-0.00021321635
volume_sn_voxels::v522,0.00087111845,-0.0012278805,-0.0008969099,-0.00079644955,-0.00053227384,-0.00036073636,-0.00054590986,0.00086847116,7.5124284e-05,0.0003970838,-0.00034939745,0.00013267173,-3.0412235e-05,-0.0004176142,-0.00046890345,-0.0009325947,5.3815787e-05,-0.0006751355,0.00011716564,3.85733e-05,0.00025215003,-0.00022412109
volume_sn_voxels::v523,0.00082439644,-0.0010133308,-0.0007295431,-0.0007790014,-0.00039875024,-0.00023801925,-0.000136735,0.0010470818,0.00066911225,0.0002893574,-0.00023205159,0.0001853265,-0.00016396826,-0.00030001192,-0.00058145745,-0.0011570478,-0.00019079576,-0.00034797564,0.00046623973,-0.00027633886,0.00022928827,-0.00010179829
volume_sn_voxels::v524,0.0007038108,-0.0010507435,-0.00048643193,-0.0007605981,-0.00037646815,0.00018834602,0.00023486829,0.0011422711,0.000982828,-5.2480238e-05,2.8428693e-05,0.00016346163,-3.4396147e-05,-0.00025169345,-0.00031022218,-0.0006406974,-0.0005248335,-0.0001904347,0.0006590244,-0.00034688567,0.00011828988,0.00019399686
volume_sn_voxels::v525,0.00078918313,0.00045142454,0.0010371658,-0.00027821274,-9.928164e-06,0.00083813735,-0.0012467918,0.00028371342,-0.00091814605,0.0004484211,5.599172e-05,-0.0003226943,6.826513e-05,0.0009172444,0.0009690341,-0.00041988207,-0.00093273737,-0.00028348574,-0.0002730145,-0.0010869973,0.00077672146,0.00057802774
volume_sn_voxels::v526,0.000882746,0.00015863874,0.0007889374,-0.00031522912,-0.00027119005,0.0009216178,-0.0015493396,0.00025202922,-0.0011045217,0.0007242379,-0.0002969007,-0.00036093913,0.00025450086,0.00094317953,0.0007191934,-0.00058672467,-0.00047482044,-0.00048501982,-0.00018139994,-0.0010526472,0.0007059009,0.0010684042
volume_sn_voxels::v527,0.0008789555,-0.00018598349,0.00013704391,-0.00020047853,-0.0006299738,0.00037874837,-0.0013510287,0.00019281052,-0.0013140468,0.0008267802,-0.00056388066,-0.0003552826,0.00027112453,0.0005364007,0.0006643361,-0.00042157716,0.00010580114,-0.00021966445,-0.00028332265,-0.0005605616,0.0008476611,0.0008437132
volume_sn_voxels::v530,0.00076482963,-0.00095435744,-0.00058568193,-0.00026805888,-0.0006591793,-0.00049876055,-0.0006041267,0.00054395635,-0.00015293586,0.00034857058,-0.0006581997,0.00016537287,-0.00026421633,-0.00017698637,-0.00056820264,-0.00060907024,0.00038619107,-0.0003557736,-5.031647e-05,0.00040217317,0.00013302908,0.00029890912
volume_sn_voxels::v531,0.000764384,-0.0010284297,-0.0007531985,-0.00030747487,-0.00056518795,-0.00041105426,-0.00035865704,0.00090250396,8.241949e-05,0.00033993495,-0.00087749003,0.00033253842,-0.00021681369,-0.00014965517,-0.00062863284,-0.0007990555,0.00020333877,-0.0005553521,0.00028663062,9.9302444e-05,0.00011691464,0.00040800433
volume_sn_voxels::v532,0.00073251955,-0.0010127217,-0.00064851716,-0.00049797574,-0.00047799354,-0.00016837099,2.8022441e-06,0.0013523521,0.0005016571,0.00018165867,-0.0007216746,0.00039950214,-0.00019845803,-5.8991132e-05,-0.000715627,-0.0010151075,-1.0396813e-06,-0.0003348966,0.00064396847,-0.000108148895,0.00022502089,0.00060547417
volume_sn_voxels::v533,0.00055479683,-0.00089303445,-0.0005391558,-0.00045324478,-0.0004978619,0.0002945082,0.0007288462,0.0013977431,0.0007150083,-0.00015170367,-0.00038297093,0.00019512986,-3.493416e-05,0.00015323203,-0.00047602557,-0.00062231877,-0.00025875465,-7.072482e-05,0.0006224311,-0.00030313796,0.000291669,0.00068634225
volume_sn_voxels::v534,0.0006843448,0.0006726668,0.0012418783,-0.00020308426,0.000115798364,0.0011131829,-0.00074701477,0.0005700455,-0.00058472325,0.0005630761,-0.00030084988,0.00011656867,-0.00037829453,0.001480986,0.00032878286,-0.0008108369,-0.00063293637,-0.00025345097,-5.2453823e-05,-0.0008759189,0.0009276417,0.00010623249
volume_sn_voxels::v535,0.0006859884,0.00053170085,0.0008731735,-0.0003088786,1.4367002e-05,0.0010323055,-0.0013003672,0.0005514101,-0.0005945277,0.0005471913,-0.0004397031,-9.678452e-05,-8.0672835e-05,0.0009346922,0.0004131989,-0.00071128225,-0.00030476763,-6.268151e-05,-0.0002659168,-0.0008396715,0.0008136848,0.00031867408
volume_sn_voxels::v536,0.00082885503,0.0003323813,0.0008137728,-0.00014949206,-0.00028881463,0.0007540616,-0.0017439413,0.000488749,-0.00053163973,0.00063625415,-0.0005539238,-0.0002246933,0.0001591663,0.00075133546,0.0004714455,-0.0005793104,-0.00022361404,6.9818685e-05,-0.00025579275,-0.0007631649,0.0007399317,0.00053055823
volume_sn_voxels::v540,0.0007897304,-0.00080344506,-0.00051060965,0.00034410163,-0.0008890912,-0.00049261446,-0.0006056182,0.0004854518,-0.0001881654,0.0004929252,-0.00080232887,0.000312035,-0.00045289932,-0.000253331,-0.00039238195,-9.828022e-05,0.00058464584,-0.00048585972,0.00021496539,0.000268795,-1.2077076e-05,0.0003756311
volume_sn_voxels::v541,0.0007113337,-0.0010035675,-0.000683773,0.00019937131,-0.0008047165,-0.0003557321,-0.00012334289,0.0009276268,0.00021913202,0.00031759214,-0.0009394684,0.00055710104,-0.00046138678,-0.00022943845,-0.00058899744,-0.0004111331,0.00038133797,-0.0005004553,0.0004293173,0.00011322939,2.5257164e-05,0.0008923011
volume_sn_voxels::v542,0.0006561022,-0.0010472088,-0.0006935727,0.0002142341,-0.0007391352,-0.00015589419,0.00035601103,0.0013831622,0.00042828478,0.0003071469,-0.0008598657,0.00043338066,-0.00022038247,0.00011702563,-0.0005397695,-0.00049429195,0.00012731945,-0.00022643528,0.00055600493,-9.231289e-05,0.00014448033,0.0009516049
volume_sn_voxels::v543,0.0005043172,-0.00088739226,-0.00036846974,0.00015776012,-0.0005857007,0.00059664773,0.0011494753,0.001555187,0.0004134789,-4.9131395e-05,-0.00033035348,-2.2186996e-05,0.00023765268,0.0005257743,-0.0005424597,-0.00021623645,-0.00010425737,0.00016899781,0.00018417853,-0.0004152432,0.00013959667,0.000675796
volume_sn_voxels::v544,0.00057567615,0.0008707326,0.001804727,-0.00035733808,-5.8433823e-05,0.0012298699,0.00034760468,0.00028651493,-0.00010066952,0.00060080737,0.00017958437,0.0004336741,-0.00052819337,0.0020721257,7.687875e-06,-0.0013595817,-3.136459e-05,-0.0010749474,0.0006170854,-0.00039183995,0.0009912234,-0.0006752062
volume_sn_voxels::v545,0.0006700636,0.0007079708,0.0014762032,-0.00023831756,0.00011844087,0.0011128822,-0.000686862,0.000560698,7.176035e-05,0.0006927058,-0.0003246367,0.00017778346,-0.00035829053,0.0013664225,0.00033031602,-0.0011025734,-7.125889e-05,-0.00033813744,0.00016778245,-0.00052127364,0.00066401996,-0.00036008822
volume_sn_voxels::v546,0.0006543184,0.0004060851,0.0012160257,-0.00022845717,5.032832e-05,0.0007909386,-0.0011361198,0.0006415252,2.1963404e-05,0.000563268,-0.00067686255,-0.00020431304,-0.00020394704,0.00034460958,0.00030130515,-0.0009268611,-9.1391485e-06,5.6980312e-05,9.1637725e-05,-0.00066528923,0.0004000087,9.156616e-05
volume_sn_voxels::v547,0.0007697403,0.00024969716,0.00095853885,-0.00012687063,-0.0001416665,0.0006800434,-0.0013770359,0.0005264183,1.1783666e-05,0.0005232498,-0.0008725324,-0.0005611618,-1.9759611e-05,9.473726e-06,0.00036527542,-0.00041454463,-3.6609065e-06,0.0003063083,8.469728e-05,-0.00040357767,0.00034266978,6.014737e-05
