Subject_ID,Factor_1,Factor_2
Subject_1,-0.06307958,0.12598905
Subject_2,1.4170711,1.7419764
Subject_3,-0.3246957,0.16588326
Subject_4,-0.23039643,-0.44588888
Subject_5,0.30633876,0.3812053
Subject_6,-1.0175225,-0.5682925
Subject_7,-0.11963549,0.7850429
Subject_8,0.20520134,0.87881887
Subject_9,0.7310311,0.8023987
Subject_10,0.8343576,1.0906124
Subject_11,0.27892968,-2.0090048
Subject_12,1.4654983,-0.23781027
Subject_13,-1.0556748,1.5899643
Subject_14,2.5094025,-1.5363121
Subject_15,-1.1315713,-1.6099818
Subject_16,-0.018031506,-0.27873394
Subject_17,1.3666474,-0.29935887
Subject_18,2.2397485,-0.30526128
Subject_19,1.6315616,-0.9809865
Subject_20,0.9335435,1.3264285
Subject_21,0.689125,-1.6115985
Subject_22,2.1812773,0.63053143
Subject_23,-0.7143975,-1.1592511
Subject_24,0.24617402,0.5314517
Subject_25,1.3118576,0.28513423
Subject_26,-0.24169414,-0.7593797
Subject_27,0.80553216,0.73751336
Subject_28,-0.9798437,-0.94603896
Subject_29,-1.0448643,0.26991937
Subject_30,0.7216381,1.4263402
Subject_31,-0.26970685,0.54997414
Subject_32,0.8558725,-0.15478832
Subject_33,-1.2106731,-0.64617056
Subject_34,-0.07342975,-1.087104
Subject_35,-0.38207716,-2.481435
Subject_36,0.44173616,0.68609893
Subject_37,0.13551418,0.3714894
Subject_38,0.7856586,0.3962664
Subject_39,0.16101898,1.1138004
Subject_40,0.15897354,0.10337316
Subject_41,0.99376863,0.8653776
Subject_42,0.0251369,1.6715193
Subject_43,0.32229966,1.8124951
Subject_44,0.36537924,0.032491107
Subject_45,0.73997146,0.39455208
Subject_46,1.5375282,1.8607488
Subject_47,-0.357961,-0.06782481
Subject_48,-0.21751054,0.801025
Subject_49,0.14992833,1.1773154
Subject_50,-1.6471125,-0.7655402
Subject_51,-0.97451377,-0.40767458
Subject_52,0.35814404,0.28229126
Subject_53,-0.47226802,-0.8361251
Subject_54,-1.6677698,-0.30710405
Subject_55,1.804661,1.383907
Subject_56,1.6549661,-1.5189847
Subject_57,-0.8128698,-2.1367023
Subject_58,-0.96561414,0.7286061
Subject_59,-0.7050656,-1.7655646
Subject_60,0.67253137,-0.23691879
Subject_61,0.5162536,0.063464575
Subject_62,-1.1679207,-0.90734905
Subject_63,-0.5189061,-0.06634361
Subject_64,0.5313997,1.4261786
Subject_65,2.0671163,-0.16810308
Subject_66,-0.97312623,-0.14618513
Subject_67,-0.35232067,0.007577914
Subject_68,-0.43618548,-1.6803286
Subject_69,-0.77928156,-1.5919962
Subject_70,-0.074573375,0.39535138
Subject_71,-0.67945755,-0.039549306
Subject_72,0.1280565,0.31526607
Subject_73,-1.0863059,-1.1068267
Subject_74,1.062364,0.69204605
Subject_75,-0.78167665,0.6176357
Subject_76,2.0287528,0.50113857
Subject_77,1.0225412,1.1343178
Subject_78,0.5460837,-0.37405476
Subject_79,-0.94272363,-0.8697142
Subject_80,2.5887053,0.58531934
Subject_81,-1.9851221,0.8476791
Subject_82,-1.2253274,-0.26631197
Subject_83,-0.529713,-0.70719606
Subject_84,2.2670286,0.48294282
Subject_85,1.6924855,0.5311218
Subject_86,1.6483748,-0.25099468
