0,1,2
-0.6558102,-0.31269902,-0.29628628
-0.82260334,1.0724573,-0.85261315
-0.0064014355,0.24321623,0.42819124
-0.16824831,0.48690674,0.75022626
0.37549368,0.48917034,-0.12896812
0.26103184,2.5916045,0.36560264
0.28422883,0.65374076,0.8529803
0.62744516,-0.6896018,0.2679099
0.18033755,1.0455009,1.4631972
-1.1225873,-0.44086924,1.2226652
0.96152925,0.36902788,0.683748
1.565642,1.1321402,-1.8276547
-0.17906135,-0.22033209,0.53890604
1.5463711,-0.44445792,-2.0278413
2.219854,-0.30646405,-0.4930543
-0.8264052,0.9534946,-0.020706067
-0.14927465,2.0916913,-1.0207074
0.5506893,-0.48443502,-1.2248943
1.4912733,-0.48434445,0.0791444
-1.9775501,-0.9008119,0.8963316
-0.035463523,-0.3344019,-0.35249925
0.27554056,0.22026964,1.3379248
0.5438486,-0.6204195,0.19760339
-2.1090477,-0.19364555,0.9255699
1.6604149,-0.41298625,0.010546068
-1.7636821,-0.6457957,0.23899679
0.8561964,0.20820346,-0.6405781
-0.3862142,-1.0393349,-2.1044643
0.7514695,1.3698151,-0.93369174
-0.6344482,-0.39570615,0.049152102
0.72924435,-1.0509278,-2.4389784
-1.3535472,0.7631943,-0.043228872
-0.3400577,1.5262552,-1.7415158
0.7807457,-0.33487302,1.2453135
-0.09744188,0.7809544,1.4837999
1.6301283,-0.729701,1.4058129
-1.1122178,-0.2593099,-0.22154847
-0.123161055,-0.43788305,-1.2864026
-0.7138959,-0.08696442,-0.26630473
-1.2521325,0.8725269,-0.0054585245
0.21506561,0.37017345,-0.9089731
-0.4082786,-0.07466228,-0.8802098
0.43005937,-0.7531535,-0.8792153
-1.1627724,-0.8719625,2.0642989
-1.2586039,1.403321,1.2001805
0.01673325,1.496967,0.36421165
0.7125357,-0.32792938,0.043936312
0.50030303,0.75208485,0.5299595
-0.56953424,0.87033266,1.2033697
1.3192482,1.4549222,1.0805862
0.002683902,0.13676791,2.1020737
0.53708255,0.74299103,0.7610669
-0.9817456,0.7536832,-0.62708515
-1.4011734,-0.04319529,-1.8879521
-0.023176558,-0.54620486,-1.7297547
0.4075702,-1.246307,0.74344736
2.53116,-1.752171,-0.6896724
1.0400997,-0.38448763,-0.3144902
-0.2869161,0.43311086,-1.2357872
1.4452505,-1.693044,-0.89238906
0.35571015,0.2870682,0.31675702
1.1297115,-0.49884462,-0.5985075
-1.0003276,1.5052105,0.24356085
1.84495,-0.5253576,-0.19065669
-1.5206288,-0.93940246,-1.147758
1.384852,-0.7657252,0.9105892
-1.2991221,0.5003164,-0.25562957
-1.6180731,1.0177594,0.84479475
-2.5861807,0.36653274,2.8452163
0.45298657,0.98602676,0.066474915
0.88031274,-1.0425162,0.53697014
1.6313462,0.87966985,-0.43816358
0.6302493,0.62296826,0.42463678
0.46875224,-0.52517146,-1.5509632
-1.1132146,-2.1196508,0.22662967
0.6601503,0.26182118,-0.49334174
0.12272489,0.12851751,0.50750655
-1.6573336,0.07825978,1.8207803
-0.40510905,0.09819693,0.56081706
0.82482296,-0.89534134,0.8288899
-1.7678245,0.9953872,-0.1473394
0.3457111,-0.5610947,-0.81590295
0.056773786,-0.046584614,-0.014688584
-0.12225485,-0.38386804,0.16898774
-0.8794283,0.2615581,0.59384155
-0.1255294,-1.292071,0.6241121
-2.0069494,0.89058614,-0.0015089018
-1.0070604,-0.34578416,0.76913935
1.0946065,0.5573575,0.82257813
2.9146123,0.90151584,-1.2305851
-0.8937835,0.35855603,-0.75904924
0.74623764,-1.7638345,-0.37488174
-0.84834886,0.14071904,-1.6719127
-1.7124509,0.5615205,-1.334231
0.64788294,0.4941581,-1.0037229
0.21510588,-1.028101,-0.34019834
-1.2845651,-2.066739,0.31771857
-2.5322611,0.20780686,0.9003294
-0.08008496,-0.6842142,-1.834377
0.862375,1.6196411,-0.9771576
-0.691033,-2.3598132,0.91302025
0.6639965,0.67942625,1.098642
1.691498,-0.8701233,1.8775617
1.4089761,1.9855357,-1.0369968
0.2820087,0.83911455,-1.2029938
1.9760396,-0.3529789,-3.2238362
0.96383244,-0.44481447,0.86750895
1.3357182,-1.3232372,-1.3248653
-0.11834492,0.75012565,-0.23929836
0.7622849,0.3411321,-0.2532992
1.3634275,-0.6490737,1.4666172
-0.4597465,2.1360295,0.4158437
0.0688559,-0.624427,-1.7896892
-0.5552579,-0.22035721,1.0074359
0.4102331,0.37838334,-0.021078633
0.41114128,-0.6915032,0.017895836
-1.0283657,0.25942993,0.3113149
-1.8218153,1.3247638,-0.42241055
-0.26444447,-0.63271636,-0.79939246
-0.36806163,-0.22148952,0.28337997
0.629588,-1.0494549,-0.44306082
-0.3146781,3.0791407,0.37120748
0.36509877,0.3032251,0.5398441
0.38351256,1.3152906,1.944494
0.948845,-0.29044297,0.9735298
0.7604723,0.36445746,-1.0253661
0.41706192,1.1536301,-0.5305417
-0.37062886,0.018949687,0.2957244
1.0968765,-0.12852675,2.5327516
-0.4710378,0.45069295,0.4643381
0.43535492,-0.9181183,-2.0356498
-0.8105526,0.036721487,0.5845843
0.6238755,2.9977763,1.593168
-0.23394099,0.6031714,-1.1776325
0.32424387,1.606768,-0.5563751
0.22733043,-0.52462584,-0.48710847
-0.59958464,0.02076925,-0.49103668
1.1453037,-0.20913763,1.8422352
0.29202127,1.6387315,-1.0455579
-0.28040132,-0.22980222,2.1675823
0.8560234,0.61414844,-0.6973103
1.1170956,-0.69852704,-0.7886073
-0.00983799,-0.9245327,0.40489894
-0.83740026,0.16121496,-2.221338
0.70133954,-0.7463738,-0.077033594
0.92317164,-2.2590356,0.53338087
-1.0481092,-0.063711666,2.066356
1.6646168,1.1245879,-0.42210785
1.6380002,1.6422056,-1.5582045
0.85467654,-0.9441609,0.79016095
0.09571912,-1.2068181,1.4590335
-0.93929285,0.2727633,-0.40882304
-0.42751455,1.3043698,-0.1864946
-0.42293376,1.1307247,-1.3862743
