Subject_ID,Factor_1,Factor_2
Subject_1,-0.09214799,-0.17767033
Subject_2,-2.0386078,-1.071968
Subject_3,0.9542918,0.34740305
Subject_4,1.8722948,0.34966874
Subject_5,0.58714366,-0.7183827
Subject_6,-0.30272925,-0.45737493
Subject_7,-0.25282288,-0.3440911
Subject_8,0.40908033,0.09469585
Subject_9,-1.6803882,-2.127678
Subject_10,0.16030823,-0.5561952
Subject_11,0.31784472,-0.36470333
Subject_12,-0.0012088823,0.92738956
Subject_13,-0.16413729,-2.406645
Subject_14,0.7655733,1.3368063
Subject_15,-0.34213322,0.26365173
Subject_16,-0.31743705,-0.51972914
Subject_17,0.3498821,0.08541532
Subject_18,0.549718,3.8753154
Subject_19,1.6065245,1.4566212
Subject_20,-0.91942996,-1.5489362
Subject_21,0.5799736,1.1397632
Subject_22,0.15676346,-0.039663255
Subject_23,0.3025659,1.3486922
Subject_24,-0.901042,-1.0033255
Subject_25,-0.9318329,-1.2664745
Subject_26,1.5142329,1.0481254
Subject_27,-0.8733239,-0.90343267
Subject_28,-1.3666801,1.0468413
Subject_29,-0.25275576,-0.5010275
Subject_30,-1.0856609,-1.3695102
Subject_31,0.66046196,-0.33788636
Subject_32,0.33855772,0.7937619
Subject_33,-0.5772153,1.171583
Subject_34,1.5664927,1.7353032
Subject_35,-0.2934468,0.13415049
Subject_36,-0.5420931,-1.2387139
Subject_37,-1.6490806,-0.47737992
Subject_38,-0.505909,-1.5589757
Subject_39,-1.3926579,-0.76972365
Subject_40,1.1850122,-0.21933137
Subject_41,-0.39388376,-0.18748759
Subject_42,0.9746931,-0.56832564
Subject_43,-0.8145716,-1.0364429
Subject_44,0.515428,1.2569739
Subject_45,-0.51506805,-1.107863
Subject_46,-1.0796895,-1.7190646
Subject_47,0.5999425,0.51105803
Subject_48,-0.25421485,-1.0903531
Subject_49,1.5381341,-0.4669809
Subject_50,0.09007419,1.5958447
Subject_51,-1.4679554,0.85967034
Subject_52,0.2611341,0.72583926
Subject_53,1.841557,1.0302293
Subject_54,1.6850907,1.1254232
Subject_55,-1.1617544,-2.425546
Subject_56,0.0006031249,0.5094567
Subject_57,0.07261749,0.62872136
Subject_58,-1.5742407,-2.6868298
Subject_59,-0.5451993,0.48448288
Subject_60,-0.47912934,-0.6346921
Subject_61,0.21227506,-0.12081621
Subject_62,0.12106245,1.9073255
Subject_63,-0.5154699,0.4066977
Subject_64,-1.0789056,-2.3368104
Subject_65,0.27042165,0.5445522
Subject_66,-1.1373162,-0.863702
Subject_67,0.19601202,1.1152354
Subject_68,0.7186406,2.1219425
Subject_69,0.5625122,2.729929
Subject_70,-0.57930887,-1.9185934
Subject_71,0.019580232,-0.022053564
Subject_72,0.3521691,-1.1658543
Subject_73,-0.18448402,1.8165907
Subject_74,0.78641367,-0.9901481
Subject_75,0.98958856,-0.44897345
Subject_76,0.3167859,0.9465215
Subject_77,-2.0680552,-1.7851754
Subject_78,0.00072418083,0.5281153
Subject_79,2.6176825,2.5964177
Subject_80,1.3935497,-2.919289
Subject_81,-0.293964,0.26759627
Subject_82,-0.3442183,0.7747511
Subject_83,0.76219624,1.3546933
Subject_84,-0.78871053,0.47099295
Subject_85,-2.341217,-2.1738155
Subject_86,0.80612266,0.6361432
