Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.57579947,0.022303,2.1112,0.08701464
Subject_2,-0.28794605,-0.92799765,0.2726428,-2.0905368
Subject_3,0.27200094,0.5412205,1.0641214,-0.96160364
Subject_4,0.024706913,-2.1433337,1.0619061,-0.502486
Subject_5,-0.37301812,-0.043527737,0.10911382,0.17167796
Subject_6,0.65592635,-2.5114064,0.5246803,-1.479447
Subject_7,0.65057904,-0.69964904,0.14002049,-0.82846236
Subject_8,0.06800685,-1.1401508,0.6353276,-1.5065768
Subject_9,-0.81645685,-0.03519459,0.12623002,0.63532317
Subject_10,-0.58277094,-0.035126686,0.7310384,2.3639371
Subject_11,0.025804907,0.11743874,0.27900317,2.465103
Subject_12,0.6052249,-0.16319238,0.8382302,-0.45025483
Subject_13,0.60598725,1.7663723,-1.6841547,-0.26403946
Subject_14,0.48775148,-0.17005838,-0.263935,-0.21089761
Subject_15,-0.7604001,-1.026921,0.21659513,-0.3696127
Subject_16,0.4174933,-0.20002343,2.0177996,0.004217168
Subject_17,0.51729125,1.6963919,0.89172333,-1.7840178
Subject_18,1.3621503,-0.068054214,0.85366946,0.48694366
Subject_19,0.46584457,-0.38163525,-1.5114954,1.9341873
Subject_20,-0.0036031676,-2.7373774,2.134955,-1.3811194
Subject_21,-0.10061397,-1.2300067,0.81278986,0.37167335
Subject_22,0.037356447,1.153029,-0.25235516,0.11367985
Subject_23,-0.14026743,1.2036077,-1.7137179,-1.8764132
Subject_24,-0.4935173,1.1713866,-0.77059144,0.48325467
Subject_25,-0.68157715,-0.3566667,0.30573836,0.5911528
Subject_26,-0.2914622,0.6624176,-1.7042309,-1.110733
Subject_27,0.9880253,0.0116407275,-0.07542088,-1.1823597
Subject_28,1.3600581,-1.0341779,0.21751364,1.4587537
Subject_29,-1.8955958,0.03796898,-0.92211825,-2.2039685
Subject_30,0.6454021,-0.26735392,0.32218283,-1.3047217
Subject_31,0.43259776,0.38509387,-1.2843897,-1.222138
Subject_32,-0.72115564,-1.2153986,1.8030432,-0.05129457
Subject_33,0.1456204,1.1019918,0.5165026,-1.0843866
Subject_34,-0.35546708,-0.03484722,-1.1205158,-0.5035545
Subject_35,-1.1141303,-0.24185008,-0.41409275,1.3113581
Subject_36,0.21295781,-1.5454789,0.06919518,1.5109636
Subject_37,-0.95494956,0.084730335,0.6357545,0.14052013
Subject_38,-0.4056892,-0.7077931,1.2319813,-1.4727798
Subject_39,0.026935693,0.41366032,1.7971684,0.59734106
Subject_40,0.740324,-1.4359665,1.2621368,0.53195906
Subject_41,-0.72609985,0.35351893,2.1065955,0.994391
Subject_42,0.7082466,0.950211,-0.88217854,0.9571336
Subject_43,-0.6494846,-0.061104,-0.42552236,0.7078319
Subject_44,0.6386041,-0.54985654,-0.6596592,0.86141765
Subject_45,-0.32268453,-0.24166672,1.5843129,-0.63565165
Subject_46,0.24202627,-1.3521137,0.6991882,-0.5454746
Subject_47,-0.6265297,-1.2036687,1.5125576,-1.2666824
Subject_48,0.69891757,0.19556883,-0.5913444,2.1532824
Subject_49,0.80619735,-4.9334955,0.52217513,-1.4200841
Subject_50,0.04186029,0.8579661,1.95547,0.16745096
Subject_51,0.017103657,-0.31571218,-1.179481,0.4647305
Subject_52,-0.072759286,-1.3531451,-0.038342725,1.8691163
Subject_53,0.027916903,-0.04641177,-0.045609385,0.9871407
Subject_54,0.08534036,0.13662678,-0.19663139,0.12486382
Subject_55,0.52916884,-2.5353892,0.3286945,-0.1301914
Subject_56,0.53320724,0.32989773,-0.12806308,-1.1053483
Subject_57,0.2687502,0.18090264,-1.4241542,-0.6507264
Subject_58,0.1613055,-1.2492766,-0.7149797,1.1594523
Subject_59,0.089189015,0.13469918,0.6371434,-0.0021320647
Subject_60,0.19241704,-1.5469422,0.5336483,1.7020854
Subject_61,-0.6209064,-1.1744285,0.51492375,-1.5635718
Subject_62,0.3446875,-0.4706272,1.4511974,-0.39555895
Subject_63,0.13474853,0.7648287,-1.4161987,-0.40712816
Subject_64,1.4964846,0.12430104,1.7323705,-0.0005056014
Subject_65,-1.1947439,-0.98476136,1.2446156,1.250789
Subject_66,-1.7867106,-1.6785198,0.32606533,0.3359364
Subject_67,0.10830938,-1.7992343,-1.8255848,-1.8293911
Subject_68,-0.60157174,-0.1625849,0.78915083,1.0394155
Subject_69,-1.0166291,0.17195478,-0.68086,0.046328183
Subject_70,-0.117273614,0.4314201,-0.11020624,-0.2660019
Subject_71,0.7623679,-0.17387943,0.62473726,-0.13526091
Subject_72,-0.05077214,0.40985948,1.0899867,-0.4322337
Subject_73,0.13602471,-0.7269047,-0.4739828,0.117491804
Subject_74,-0.08542026,0.6399359,1.8120295,2.4908323
Subject_75,-0.8702755,-1.1389215,-0.9412919,-1.2045124
Subject_76,0.37392977,-0.5993769,0.39334676,-1.8048095
Subject_77,-0.6885307,-0.10572845,-0.3531219,1.0629007
Subject_78,-0.44374588,-0.7345828,1.3865355,0.3441798
Subject_79,0.14804761,-0.52854323,-1.0742981,0.9262293
Subject_80,1.0188345,0.20526136,0.09917849,-0.3667672
Subject_81,-0.44051078,0.07237211,0.6874524,-0.40208268
Subject_82,-0.2828829,0.67558485,-2.1072402,-1.5332475
Subject_83,0.033514198,-3.9704843,-0.3337657,-0.23656663
Subject_84,-0.3404494,0.6994112,1.448263,-0.11364386
Subject_85,-0.4220719,-0.82144105,0.5282837,1.5961679
Subject_86,0.35387722,-1.136793,-0.5142933,1.1857135
