Subject_ID,Factor_1,Factor_2
Subject_1,0.28545764,-1.1738745
Subject_2,0.59239626,0.95910066
Subject_3,-0.41014084,-0.8206068
Subject_4,-0.6726822,-1.2729905
Subject_5,-1.6623541,1.1726066
Subject_6,-0.29529276,-0.0060136495
Subject_7,0.52113193,0.7610702
Subject_8,-0.19249465,-0.97127616
Subject_9,0.13148728,-1.3148816
Subject_10,-1.5269774,0.967194
Subject_11,2.0148616,0.5584247
Subject_12,1.5387704,-0.1609519
Subject_13,-0.87548566,1.1858816
Subject_14,-0.019528074,-1.4188784
Subject_15,1.4517779,-1.8464519
Subject_16,-1.5970769,1.5168741
Subject_17,1.0452012,0.6763948
Subject_18,0.73364717,-1.2190036
Subject_19,0.06972651,-0.27497524
Subject_20,0.6474475,1.5516005
Subject_21,0.8620674,-0.9630809
Subject_22,-0.16261612,-0.1902685
Subject_23,0.2546714,-2.259857
Subject_24,2.2675886,0.77588105
Subject_25,-1.4726623,1.5993013
Subject_26,-0.8739264,2.415626
Subject_27,-1.0547994,0.5701098
Subject_28,0.5876634,-0.6948349
Subject_29,0.28072006,-0.46217215
Subject_30,-0.39768577,0.895857
Subject_31,0.10286022,-1.7774634
Subject_32,-0.6554742,0.5975178
Subject_33,0.20159851,-1.5270052
Subject_34,-1.3587838,-2.388985
Subject_35,1.0831394,0.94386905
Subject_36,-0.687451,1.3451731
Subject_37,1.1712916,0.30455136
Subject_38,-1.0484365,1.03532
Subject_39,-0.67449987,0.9245024
Subject_40,-0.6310483,-0.034884606
Subject_41,-1.8335348,-0.67844206
Subject_42,0.48488638,1.7941427
Subject_43,1.784361,0.9805394
Subject_44,-0.34881368,0.05227453
Subject_45,0.6495513,1.4143038
Subject_46,-0.07636129,1.199931
Subject_47,-1.0100664,-0.38121822
Subject_48,0.9454707,0.12785675
Subject_49,0.8933609,0.20715702
Subject_50,1.6739397,-0.8880927
Subject_51,0.0932527,-0.17771
Subject_52,0.3170752,2.3787842
Subject_53,1.5019834,-0.92454207
Subject_54,1.051644,-0.39338338
Subject_55,0.12943013,2.00408
Subject_56,0.08327114,-0.07312898
Subject_57,-0.33655477,-0.5156283
Subject_58,-1.59274,-1.1229913
Subject_59,0.4458426,-0.86618024
Subject_60,-0.34262314,-0.48926622
Subject_61,-0.90779257,-0.15915288
Subject_62,-0.009107862,-1.0549854
Subject_63,1.3549845,-1.0069156
Subject_64,-0.42908448,2.725993
Subject_65,-0.30767715,0.6625984
Subject_66,0.41099763,-0.3938998
Subject_67,2.3810418,-0.8510516
Subject_68,-0.95311,-2.0365145
Subject_69,1.7432437,-1.2546602
Subject_70,-0.65230376,0.57264894
Subject_71,-0.54243857,0.062380746
Subject_72,0.4483269,1.1776227
Subject_73,1.3016869,-0.89031994
Subject_74,0.25064498,-0.5803777
Subject_75,-0.619278,-0.64274883
Subject_76,-1.3036056,-0.27542374
Subject_77,-0.21375568,1.6562381
Subject_78,1.6091702,-0.7435989
Subject_79,-0.36672434,-2.0160143
Subject_80,1.3840996,2.330034
Subject_81,-0.25787684,0.0939911
Subject_82,-0.382758,-0.8221904
Subject_83,-1.0381167,-1.7222496
Subject_84,-1.2492127,-0.28418693
Subject_85,-1.2324129,1.4743893
Subject_86,0.7888598,-0.64219576
