Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-1.0278444,0.36962065,1.7873198,1.1599022
Subject_2,1.2018679,-0.48578224,0.5063202,0.69538236
Subject_3,-0.13289113,-1.6051557,-0.7588888,-0.59046876
Subject_4,2.3437765,0.29477325,1.8860826,-0.3595488
Subject_5,0.2578862,-1.0523071,-0.44870496,-0.67356944
Subject_6,-0.126899,0.5875716,1.8505421,-1.7857777
Subject_7,-1.1003245,-0.9004544,1.3593081,-1.4516758
Subject_8,-1.3185657,-1.2124618,-1.1064329,-0.1109902
Subject_9,1.1942,0.2702974,0.13269243,-1.8675827
Subject_10,-0.055548962,1.5394244,0.80675644,0.4185099
Subject_11,-0.12369413,1.0552762,0.58729064,0.17393112
Subject_12,-0.11145591,-1.0907696,-1.4844987,-2.6931386
Subject_13,-0.09005715,0.85328084,1.0853435,-2.2063012
Subject_14,1.3743447,0.23850909,1.5606188,0.7153196
Subject_15,1.2240511,-0.11357782,0.12356263,-1.6364168
Subject_16,0.07476437,0.66002834,0.9229592,0.9598621
Subject_17,-0.0236014,0.31438842,-1.2489505,0.9320985
Subject_18,-0.55892044,0.86693716,1.7868998,0.967829
Subject_19,0.68033814,1.0177146,1.192411,-1.3117691
Subject_20,3.1552348,-2.144013,-0.8080424,-1.1238974
Subject_21,-0.86099386,0.9192685,0.48203167,-0.2518157
Subject_22,1.3375379,2.3473883,0.8991313,-0.68938845
Subject_23,-2.5093803,1.7512065,-1.2788097,-1.5015826
Subject_24,-0.49720454,-1.5097357,-0.52565145,-0.77138156
Subject_25,-2.1847696,0.46000254,0.74706197,1.2292361
Subject_26,-0.0701924,-1.4702352,-0.39782223,-1.7992542
Subject_27,0.22215979,-0.26781446,0.37247574,-0.6146886
Subject_28,-0.33893496,-1.0719426,2.5539494,0.30372012
Subject_29,0.8509566,1.6523806,1.5463703,0.76721185
Subject_30,0.37653884,-2.2105377,-1.1157093,-0.2372791
Subject_31,0.35055068,0.82642806,0.64821255,-1.583426
Subject_32,-0.61407685,1.6360841,-0.18446393,-0.3994702
Subject_33,-0.16641213,-0.66330606,-0.8494375,-1.021209
Subject_34,0.013132348,0.75316995,0.5988067,-1.1878896
Subject_35,0.38636744,1.2680298,0.97652227,-1.4389151
Subject_36,-0.25438273,-1.2240703,0.4540241,1.3187487
Subject_37,-1.4518862,1.0185938,0.06760019,0.3418849
Subject_38,-0.13661739,0.826025,0.3492784,1.8757931
Subject_39,0.35577017,0.7377772,0.64144474,-0.34814543
Subject_40,-0.25694907,-0.16818626,-0.99800074,-1.5450481
Subject_41,-1.0042658,0.038661886,0.91538435,-0.17768973
Subject_42,0.9682597,-2.0486815,-0.8902528,1.0727853
Subject_43,0.14335318,-0.74434084,-0.43803316,0.6350745
Subject_44,0.20639226,-0.013989954,-1.0664935,0.019968377
Subject_45,-0.77351946,-1.4093348,-2.0057566,-0.2534109
Subject_46,-0.13773064,0.9194029,1.6912137,-0.370263
Subject_47,1.3626081,1.3483679,-1.1113935,0.03141941
Subject_48,-0.39067042,-1.5377893,-0.055396233,-0.53514653
Subject_49,5.032165,-1.6087164,0.1260603,-0.17369325
Subject_50,1.1462102,-0.7042039,0.60040164,0.0071201
Subject_51,0.9157468,-1.9180787,0.22271203,0.7222188
Subject_52,0.97361106,1.1276876,-0.85816,0.72914064
Subject_53,0.021443756,1.0149341,0.7977532,-0.8732525
Subject_54,-1.5190595,1.4441663,0.38082483,0.9536306
Subject_55,-0.640369,0.627201,0.49299863,1.7951026
Subject_56,0.92028284,0.96860087,0.12904814,-0.8520373
Subject_57,-0.34888908,0.044276297,1.2465909,0.20685314
Subject_58,0.04980432,-1.7819023,-0.8728711,-0.549461
Subject_59,0.86976576,-0.85746604,0.2143324,-1.7868264
Subject_60,-1.408656,0.04039652,1.0232133,-0.4584596
Subject_61,1.8120974,-1.8778243,-0.15221669,-0.4717777
Subject_62,0.89791894,1.9794763,0.19932954,0.9936363
Subject_63,0.091805235,1.4906192,-2.2241993,-0.43232286
Subject_64,0.6922334,-1.4616016,0.134219,-1.4936166
Subject_65,-1.4891006,0.03395641,0.89783615,1.0302541
Subject_66,-0.075366504,-0.2815082,-1.8773109,-0.4482928
Subject_67,2.539975,1.6340722,0.80667573,1.4057966
Subject_68,0.35100234,-1.5040611,-1.0720919,0.4264745
Subject_69,-0.51648164,0.6603218,0.92645866,0.034144476
Subject_70,0.08435644,-1.107041,-0.8428906,-1.2730004
Subject_71,-1.935085,0.6917152,1.3595315,-0.15472054
Subject_72,0.031120636,-0.9102044,1.4112978,0.743495
Subject_73,-0.04998003,0.596741,1.0803941,-0.36796504
Subject_74,0.03345478,0.5014136,-0.8025519,-1.7629435
Subject_75,-0.61379814,-0.8667866,-1.2953914,-0.41034985
Subject_76,0.03743184,0.70759726,-0.42183727,1.5861337
Subject_77,0.25608337,-1.7400126,-0.3550505,-1.7323976
Subject_78,0.75536346,-0.735878,-0.41956797,-0.25179443
Subject_79,-0.40467575,-1.9273177,1.7744402,-0.61520296
Subject_80,0.9828921,0.5365379,1.4810108,1.4354503
Subject_81,0.7014857,-1.772526,-1.254174,-0.52735895
Subject_82,-0.16221799,-0.9765436,0.04439915,0.57970524
Subject_83,4.2633977,-0.35127178,-1.2619611,-0.7779666
Subject_84,-0.51151425,0.62472534,2.0034006,-0.12030777
Subject_85,-0.2690519,-1.6466488,-1.7850859,0.68466675
Subject_86,0.0053842016,1.6752523,-1.7403451,-0.7928168
