Subject_ID,Factor_1,Factor_2
Subject_1,-0.60501426,-0.8094062
Subject_2,-0.5496139,0.72126096
Subject_3,-0.25545883,-0.6409248
Subject_4,1.9981389,-1.35766
Subject_5,0.33146352,0.875565
Subject_6,-0.82208425,0.73344654
Subject_7,-0.58776855,-0.6813914
Subject_8,-0.64097893,1.20092
Subject_9,0.11972532,0.06934612
Subject_10,0.07401357,1.2634331
Subject_11,-0.69664055,-0.029019224
Subject_12,-0.473112,0.53671634
Subject_13,-0.24290666,1.3022964
Subject_14,-0.58805877,-1.0550812
Subject_15,-0.29968917,0.48250377
Subject_16,0.9615949,1.0721023
Subject_17,-0.953955,0.72448885
Subject_18,0.2865564,1.2969329
Subject_19,1.0264785,1.2260133
Subject_20,1.8353423,-0.26460892
Subject_21,1.2795597,0.6897214
Subject_22,-0.7208316,0.96019024
Subject_23,0.66613984,1.8675997
Subject_24,-1.0877049,-0.5264871
Subject_25,-0.77566266,-0.8900163
Subject_26,-0.804875,0.6028982
Subject_27,1.1607441,-0.9659907
Subject_28,-0.84699535,-0.7417172
Subject_29,-0.70499176,-0.64252007
Subject_30,1.0409752,-0.59388787
Subject_31,-0.3917005,-0.6389734
Subject_32,0.692544,1.4516572
Subject_33,-0.67072767,-1.0530835
Subject_34,0.5650211,1.2477641
Subject_35,1.2322494,-1.6789151
Subject_36,0.96903986,0.9756927
Subject_37,-0.5067885,-1.0187415
Subject_38,-0.36221582,0.01842428
Subject_39,0.64036834,0.7086013
Subject_40,1.551607,-0.8706356
Subject_41,-0.12294271,-1.0847007
Subject_42,0.049525253,-0.42651978
Subject_43,1.1557528,-0.26648796
Subject_44,1.5311878,0.78098154
Subject_45,0.034443043,-0.110376656
Subject_46,0.47753212,0.9975519
Subject_47,1.5968529,0.35347855
Subject_48,-0.8575708,1.2172394
Subject_49,2.3121085,0.9428408
Subject_50,-0.6665714,1.1869471
Subject_51,0.536716,-0.7384344
Subject_52,1.0005498,0.1295022
Subject_53,0.29147828,-1.1696634
Subject_54,-0.6587742,-1.0445772
Subject_55,0.2513367,1.2398804
Subject_56,-0.65132356,0.6153065
Subject_57,-0.7071726,-1.0930551
Subject_58,0.97758794,-0.27144822
Subject_59,-0.62706715,-0.59517306
Subject_60,-0.2612953,0.70045054
Subject_61,0.8820516,0.92856944
Subject_62,0.11209945,0.9159209
Subject_63,0.22919287,-1.1920756
Subject_64,0.6276227,-0.6253433
Subject_65,0.5819538,1.0770345
Subject_66,-0.5453721,-0.6237704
Subject_67,1.6215851,0.008285441
Subject_68,1.1383533,-0.32345766
Subject_69,-0.7112758,1.292298
Subject_70,-0.87243634,0.117583975
Subject_71,-0.61970824,-0.71887505
Subject_72,0.28140336,-0.49609223
Subject_73,-0.31775403,-0.82997406
Subject_74,0.5319528,-0.38405707
Subject_75,1.7770337,0.76113176
Subject_76,0.85127157,0.24756812
Subject_77,0.7854502,1.1930021
Subject_78,1.0448749,-0.37978724
Subject_79,-0.454215,-1.2094254
Subject_80,0.53414667,0.7050859
Subject_81,-0.4675238,-0.90057904
Subject_82,-0.5257113,-0.6922506
Subject_83,2.6467762,-1.017572
Subject_84,0.60625845,1.3979322
Subject_85,-0.74245954,-0.6869869
Subject_86,-0.51005614,0.9652832
