Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,1.5406381,-0.076806396,-0.65686715,0.47830486
Subject_2,-0.6505104,-0.33540022,-0.0068365997,-0.84694207
Subject_3,-0.1714546,1.5939767,-0.71311224,-0.087115504
Subject_4,0.5919102,-0.39441913,-0.6908166,2.3913014
Subject_5,-0.65236205,1.1811843,-0.045882616,0.096595295
Subject_6,-0.6925652,0.32624266,1.4914107,-0.90360963
Subject_7,-0.56629944,0.39779377,-0.24415019,-0.09732932
Subject_8,-0.39476046,0.3967591,-0.55693865,0.0030027884
Subject_9,-1.1927649,0.11097656,-0.28215188,0.04011844
Subject_10,0.6491447,-1.5126306,0.5073905,0.031173809
Subject_11,0.75743836,-0.38131416,-1.2985834,-2.0588825
Subject_12,-0.4454892,1.8650438,0.18551236,-0.026958028
Subject_13,-1.6488134,0.3355534,1.8350959,-0.96865124
Subject_14,-0.49662262,-0.79883844,-0.49033448,-0.98111045
Subject_15,-1.7595638,-1.1425464,0.8425629,-1.1152197
Subject_16,0.31257305,0.25814235,-0.44763917,0.052318126
Subject_17,2.108368,-0.9699044,-0.9213976,1.4769727
Subject_18,-1.0170078,0.40684715,0.14869514,-0.0633563
Subject_19,-0.14133504,0.9358346,0.16289765,1.2309154
Subject_20,1.4935625,-0.52554375,-1.4610567,3.0397942
Subject_21,-0.92794377,0.53129566,-1.061757,-0.50361836
Subject_22,-2.708038,-0.326793,-0.8941535,0.31352392
Subject_23,1.212863,0.8466145,0.26715866,-0.9129692
Subject_24,0.6322399,0.72812754,-0.16333166,0.03672587
Subject_25,0.2629791,-0.80749655,-0.78976786,-0.014606912
Subject_26,0.5241924,1.0513928,0.27285346,-0.0644563
Subject_27,1.4583664,0.037464116,-0.7814137,-1.7363949
Subject_28,0.871284,-0.03938362,0.26475617,-0.11570712
Subject_29,-0.13298865,-1.3916999,-0.3711479,-2.1944695
Subject_30,-0.97418195,0.4579708,0.7525646,0.33222842
Subject_31,-1.0880688,0.8567782,0.8797035,-0.07470248
Subject_32,0.7380813,0.7750058,1.2631416,0.054364357
Subject_33,-0.826229,0.19319591,-0.20067123,-0.15348831
Subject_34,-0.6356672,1.0228482,-0.05516243,0.32660326
Subject_35,0.87846303,-0.360824,-1.0063603,-1.1181505
Subject_36,-0.5972639,0.47177044,1.5800173,1.3452272
Subject_37,-1.0568154,1.4893228,-1.022002,0.020562442
Subject_38,0.2190328,-0.8068156,-1.4435958,1.016754
Subject_39,-0.53456974,1.334719,1.8479012,0.67904866
Subject_40,0.6075451,1.0142231,0.042790074,1.1701324
Subject_41,0.35549822,1.3889712,0.5260916,1.2870992
Subject_42,-0.35538098,1.4773668,-0.8340068,-0.14704311
Subject_43,-0.92599976,-0.48527655,-1.2352072,-0.23087968
Subject_44,-0.39803138,-0.37614828,-0.6209419,-0.95582014
Subject_45,0.03204159,-0.7887189,0.8552694,0.38018334
Subject_46,-0.71590245,-0.54140943,-0.79273105,0.2726004
Subject_47,-0.97468245,-0.06050457,-1.3597025,1.9791737
Subject_48,0.56479174,1.020694,-0.41526878,-1.3714582
Subject_49,1.1595311,-0.7002091,-0.4184485,4.775211
Subject_50,-2.2153125,0.13340299,-0.60471976,-0.96651757
Subject_51,-0.7043748,0.8932545,0.42014655,1.5687215
Subject_52,0.13262093,-0.5564266,-0.43493348,0.42733705
Subject_53,0.026569372,1.2565361,-0.5733373,1.2252061
Subject_54,0.3181207,0.327338,-0.216854,-0.46799746
Subject_55,1.9188664,0.22006407,1.1799126,-1.4797541
Subject_56,1.529266,1.3014171,-0.3542227,0.12556043
Subject_57,0.4471054,0.19318666,1.5487919,1.1582941
Subject_58,-1.0223305,1.1423212,0.012909918,0.9919639
Subject_59,-1.0494342,-0.078824505,-0.17898858,-0.17757067
Subject_60,0.38257852,0.49808726,1.0915381,-0.18465167
Subject_61,-1.1514932,-1.0753309,-1.6957117,0.7462968
Subject_62,1.8476073,-0.18558572,0.41391847,-0.121452816
Subject_63,-0.91579145,-0.84441745,0.4642152,-0.9924282
Subject_64,0.63856673,0.6453821,0.2468185,0.1590778
Subject_65,-0.357008,-0.5176017,1.8173987,-0.607324
Subject_66,-1.8889079,-1.4682008,-1.1888868,-0.53622067
Subject_67,0.78498304,-0.4032199,-0.19490454,-0.5042097
Subject_68,-0.06519324,-0.19011948,2.1606917,-1.3403007
Subject_69,0.5789331,-0.11036404,-0.5249859,1.2531066
Subject_70,0.29376948,0.4444566,2.0961556,-0.1272873
Subject_71,-0.6373521,0.43933153,0.4109954,0.22720444
Subject_72,-0.9075337,-0.024905492,-0.8411086,0.20235339
Subject_73,0.68718296,0.46063843,-0.16447411,0.034735095
Subject_74,-0.5536307,0.87313133,-2.039192,1.8615377
Subject_75,-0.50944775,-1.2498221,0.992215,0.5090454
Subject_76,-1.2501558,-0.033875555,-0.399381,0.5185128
Subject_77,0.21002616,0.06503252,0.08332756,-0.0031381403
Subject_78,-1.1326941,1.2957007,0.25384042,0.35521263
Subject_79,0.6944569,0.34871593,-0.3677492,0.6801914
Subject_80,0.9622337,0.26205593,0.56669503,-0.24666387
Subject_81,1.1535484,0.98907053,0.8385584,0.15636793
Subject_82,0.70598584,-0.9837424,-0.4352491,-0.7078853
Subject_83,1.189792,0.52243036,0.64149433,4.0992665
Subject_84,-0.09477381,-0.58667594,1.5444356,-1.011306
Subject_85,-0.15089004,0.78156763,-0.22972459,1.7223551
Subject_86,-0.16588494,1.6567082,-0.6709653,-0.71470326
