Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_26,-0.47273687,-1.5133275,0.05035513,0.2689619,1.1263915,0.22629294,-0.7279318,0.3193309,-0.15077166,0.4454204,1.24544,1.2308687,-0.61147827,0.6402477,0.6437808,1.1161417,0.28037438,-0.6737139,-0.27356073,0.20920889,0.5804473,-0.1622606,-0.06470597,1.3477851,1.0676091,0.84428567,-0.45645577,0.015509469,0.902607,-0.2923559
volume_sn_voxels_feature_27,-0.31314376,-0.5632638,-1.0253509,1.2449107,0.09081417,-0.63807595,-0.033807553,-0.37275636,-1.2173703,0.008513474,-0.10857596,-0.25039715,1.0777429,-0.556242,-0.21737923,0.47808492,-1.0673264,1.2139041,0.9371378,1.3802414,-0.18456994,0.29132244,-0.15931793,0.6140803,-0.16382499,0.7862635,-0.5806799,-0.8233965,-0.65460944,1.0787706
volume_sn_voxels_feature_28,-0.9219942,-1.0125557,-0.52866095,1.5113659,0.9358187,-0.39334366,0.06925167,0.0093037095,0.12032899,0.07413633,-0.10940445,0.31754613,0.038273174,-0.21323825,0.14176111,-0.11959037,-0.083876975,0.73454964,0.39101672,1.167609,0.22203918,0.36667168,-0.36883375,1.0349362,-0.18916047,0.04297253,0.0055663344,-0.3336557,-0.5727879,0.38574138
volume_sn_voxels_feature_29,0.8335351,1.0787641,0.015336701,1.0949794,-0.5246842,0.41214547,0.008642545,-0.29538134,-1.2934587,0.10266622,0.08340432,0.26066294,1.0894622,-0.7864262,0.2582375,1.0981891,0.6510256,0.27249,0.7859313,0.63268155,-0.0848005,-0.05647943,0.05655255,-0.383139,0.046760414,0.58456385,-1.108527,0.24880596,-0.43412784,0.4329024
volume_sn_voxels_feature_30,-0.041925706,-0.38930485,-0.17097016,1.0387543,0.5298421,0.33279103,-0.3100067,-0.08520965,-0.870838,0.006131167,-0.47326574,0.10725149,-0.0027660476,-0.14030473,-0.20302463,0.2287359,1.090215,0.31477088,-0.18429147,1.4329308,0.2180398,0.22292541,-0.06468321,-0.04716513,0.14621307,-0.32246432,-0.5522003,0.5989898,-0.20952468,0.080445714
volume_sn_voxels_feature_31,0.29486018,0.5445912,0.32638812,1.5498816,-0.07422066,0.52496594,-0.23889703,0.2053573,-1.0751035,-0.42421997,-0.32840186,0.125251,0.07958833,-0.33803165,-0.17895715,0.73742336,1.0166473,-0.21983698,-0.5899166,1.2038666,0.22175583,-0.052949432,0.15485378,-1.094171,-0.02096141,0.20636658,-0.31886888,0.9514807,0.015153039,-0.329773
volume_sn_voxels_feature_32,0.3056527,0.69470984,0.69604665,1.2983391,-0.44496474,0.19238572,-0.28169033,0.44668087,-1.0930475,-0.1935073,0.0781907,0.090854205,0.63878334,-0.35706258,-0.24656138,0.7961916,-0.44907907,-0.61324984,-0.76657295,1.5261655,0.0026937483,-0.098760344,-0.17908907,-1.5183375,-0.27145565,0.80935687,0.06542293,1.148205,0.8000006,0.056426506
volume_sn_voxels_feature_33,-0.6086388,0.3290645,-0.78591585,1.4351858,0.8569662,-0.1465628,-0.049910698,-0.14076158,-0.9430681,0.051531572,-0.15187535,0.46358258,0.42280903,-0.13441019,0.038283877,-0.1911579,0.14901963,0.31230995,-0.21778381,1.4052613,0.30395344,0.18519127,-0.28534773,1.0432024,0.20417063,-0.60855395,-0.092779465,0.010076417,-0.58688736,0.02791266
volume_sn_voxels_feature_34,0.860508,-0.1850701,-0.240716,-0.276848,0.65273154,-0.9834497,-1.0701549,-0.7803216,-0.25491828,-0.10309706,-0.76613146,-1.2629316,-1.1827629,-1.2383081,-0.5271308,0.858391,1.3489848,0.64481926,-0.21326877,1.2811846,-0.3108741,0.69826543,-0.08023628,0.21453711,1.033598,-0.019658208,-0.89404637,-1.1360394,1.0435481,1.2420479
volume_sn_voxels_feature_35,0.92984337,-0.6911805,0.013659745,-0.44763556,1.408829,-1.1221873,-1.5602142,-0.6375177,-0.31977865,-0.35973984,-0.20321071,-1.1342857,-1.184724,-0.98153865,-0.25134966,0.82962227,1.142344,0.6468272,0.2190286,1.121047,-0.26846698,1.1839765,0.25503394,-0.20205341,0.9122284,0.009602138,-0.52685726,-1.302337,0.5498038,0.9265998
volume_sn_voxels_feature_36,-0.18901551,-0.6528613,-0.007452059,1.5472829,0.9919749,-0.14797981,0.033275876,-0.4052172,0.4944744,0.2313868,-0.08195768,-0.17763212,-1.5545014,0.48363823,0.022933627,-0.4364744,0.6942826,1.3044953,-0.17370516,0.11469629,-0.08016598,0.50365454,0.10467057,0.41505316,0.1427609,-0.48292184,-0.25394255,-0.3024039,0.048817787,-0.3424396
volume_sn_voxels_feature_37,1.091566,-1.1331549,0.5411602,1.1628107,1.2604785,-0.41140538,-1.0629072,-0.85705227,-0.38057965,-0.2290604,-0.26248986,-0.9258683,-1.6720738,0.25059098,-0.3897464,0.03534772,0.13524447,-0.68307143,0.5151088,1.0635613,-0.29060385,1.0438647,0.5045001,0.507092,0.6863269,-0.13040845,-0.6327011,-1.0828214,0.29506218,0.91371953
volume_sn_voxels_feature_38,-0.40057305,-0.021487879,-0.0368145,1.3286744,0.33199805,-0.40223137,-0.21401495,0.44412905,-0.79251343,-0.29894036,0.109706946,-0.27498648,-1.3862835,-0.34718752,-0.4879298,-0.06802403,-1.064165,-0.28413075,-0.12810378,0.98471,0.0042035207,-0.14318392,-0.4225955,-1.2032502,-0.4379147,0.43526763,0.39563307,0.116207495,0.7551943,0.37125552
volume_sn_voxels_feature_39,-0.537933,-0.1381571,-0.19762279,1.5722136,1.2041248,-0.18659626,0.24140449,0.06656419,0.34524333,-0.022693237,-0.032161485,-0.7719572,-1.1172698,-0.28913242,0.0120974565,-0.4682768,-1.0134248,0.460806,0.5149087,-0.37215418,-0.06909686,-0.40864593,-0.09171426,-1.0238899,-0.39083216,-0.12673813,0.10150298,0.11208833,0.4662279,0.27142173
volume_sn_voxels_feature_40,-0.10474788,-0.34888095,0.05914823,1.2410764,1.4095464,-0.17243657,0.26043448,-0.16116951,0.6982599,0.33285192,-0.07802059,-0.7139666,-1.4183947,-0.11231255,0.006753047,-0.28963375,-1.1888268,0.541738,0.93180794,-0.7766702,-0.2178316,-0.07938198,0.1281,-0.32676074,-0.037119232,-0.050504625,0.03969703,-0.2890068,0.10890687,0.5749878
volume_sn_voxels_feature_41,0.71100765,-0.7530004,0.22129805,1.3315593,1.4342619,-0.2696667,0.027416144,-0.55261934,0.3618399,0.1660661,-0.07709318,-0.88303626,-0.80529696,0.23821253,-0.032964446,-0.26928124,-1.3280574,0.013533638,0.9246777,-0.022258736,-0.34909052,0.10283932,0.20726563,-0.090775535,0.2117145,0.12782279,-0.14791016,-0.79631895,0.3064143,1.081153
volume_sn_voxels_feature_42,1.0957059,-1.0853589,0.40386033,0.3931669,1.2988045,0.0046493784,-0.9143614,-1.0868914,-0.5567737,-0.27864,-0.22807862,-1.13614,-1.4369752,0.1743486,-0.31816584,0.018963315,-1.1257256,-1.0037398,0.629712,1.0965245,-0.22432852,-0.13758036,0.23291643,0.20340341,0.9501367,0.062384013,-0.46029726,-1.2123712,0.5271695,1.1545218
volume_sn_voxels_feature_43,0.43870562,-1.1532683,-0.0056956476,-0.3508634,1.3735319,-0.39414275,-1.1786622,-0.29963815,0.39854276,0.14963286,0.38278177,1.3201467,-1.3344955,0.3463758,-0.46138027,1.344803,0.9546056,0.10464793,0.08592292,0.038339518,1.3713814,0.5154251,-0.3676365,1.4281951,1.3166414,0.48232788,-0.8451934,-0.02554836,1.2796298,-0.5715555
volume_sn_voxels_feature_44,-1.114646,-1.6076707,0.47846046,0.45056283,1.2617369,0.8317949,-0.11868751,-0.20436797,0.87340206,0.271676,1.0612066,0.9871587,-1.2259685,-0.68195057,0.64703214,0.92201847,-0.57136124,1.0181625,1.2479914,0.33624414,1.0519755,-0.69800216,-0.9056371,1.3398105,-0.33265454,-0.027189706,0.18516092,-0.05112672,0.37238717,-0.7749577
volume_sn_voxels_feature_45,-1.0957212,0.39995727,-0.91113895,1.1847374,1.1974896,-0.17379591,0.76166326,-0.46661192,-0.5622675,0.47772655,0.30445343,1.0820897,0.79612315,-0.4048705,0.6095631,-0.39139104,-1.2257552,0.19401371,0.3980979,1.1581279,0.760019,-0.017573038,-0.43508998,1.6154703,-0.17004126,-0.7222332,0.07525863,-0.026550665,-0.9441505,0.25867206
volume_sn_voxels_feature_46,0.827373,-0.93802,-0.30897146,-0.7266858,1.0196296,-0.25005206,-1.2859174,0.12527372,-0.41940117,-0.752347,1.2205694,-1.0214026,-0.99603516,-0.7242584,0.3582875,0.8491182,0.56243825,-0.5698584,-0.1267293,1.3608412,0.034299023,0.64373815,0.490525,-0.043259636,1.1476762,0.14729522,0.17046902,-1.3791718,0.023432735,0.45505792
volume_sn_voxels_feature_47,-0.29428586,0.99853563,-0.60552907,1.7683228,-0.34961998,-0.31291223,0.35287613,-0.012685134,-1.1193203,-0.08520087,-0.2769649,0.8062073,0.6863959,0.003308056,0.41299376,0.03593363,-0.65386885,-0.4127601,-0.22700213,1.22955,0.293152,0.31448737,0.0372728,1.2731673,-0.08848304,-0.54076076,-0.13852796,0.056160998,-0.31077424,0.16645789
volume_sn_voxels_feature_48,-0.34759107,-0.4015584,-0.07935376,1.4121234,1.323267,-0.32837966,-0.35490128,0.09665015,0.45304677,0.025212336,-0.15969168,0.11784735,-1.2740283,0.010971068,-0.1492266,-0.3321124,1.1112143,1.2582192,-0.41841573,0.6228821,-0.24971741,0.95950353,0.15735433,1.5020801,0.07616795,-0.8778569,-0.054275274,-0.22033279,0.028398965,-0.7749156
volume_sn_voxels_feature_49,0.857249,-1.0816305,-0.08193133,-1.1173552,0.9556461,-0.057188362,-1.3921415,-0.20303363,-0.57126814,-1.2620618,-0.0023831038,-1.0383575,-0.51475245,-0.7021081,0.56467396,0.7860829,-1.0281192,-1.2510455,-0.13786027,1.0914564,-0.0024839628,0.24686521,0.38257617,0.1755318,1.013139,0.12527357,-0.18789406,-1.3818994,-0.057253905,0.10832979
volume_sn_voxels_feature_50,0.36988202,0.82950115,-0.014676264,1.1172855,-1.2187741,0.06680445,-0.04460116,0.039400402,-1.3556123,-0.08278133,0.18151562,0.62279546,0.25102913,0.109618835,0.04366479,0.6062566,0.67439795,-0.5595575,-0.64389837,1.4305677,0.3346655,0.051534627,0.09920373,0.891224,-0.004748292,0.23971255,-0.23729326,0.011118776,0.06362807,-0.052561205
volume_sn_voxels_feature_51,-0.57031184,0.2684329,0.00085028115,1.3011218,-0.4375668,-0.16306789,-0.12816116,0.38505548,-0.2811188,-0.13473952,-0.07545776,0.22015986,-1.3617041,0.22102039,0.028443923,-0.029986901,0.98004544,0.1837357,-0.49564725,0.9932792,0.15217006,-0.20089595,0.16040671,1.1950998,0.12757076,-0.6516552,-0.008388967,-0.046897426,-0.05721405,-0.4305065
volume_sn_voxels_feature_52,-0.7252649,-0.037519738,0.04309261,1.248703,1.0403786,-0.19595984,0.051870782,0.25249097,0.59622437,0.039348446,-0.15275861,-0.27197912,-1.2146734,0.19873531,-0.16306977,-0.34495538,0.93624353,0.8252608,-0.4219016,-0.04384872,-0.073234014,0.18290436,-0.064226486,1.321116,0.2487238,-0.51682204,-0.11311072,-0.054464813,-0.19149251,-0.77660185
volume_sn_voxels_feature_53,1.1540847,-1.1668601,-0.17483096,-0.9310836,1.0231994,0.14429022,-1.4291486,0.0011489714,-0.5740723,-0.4059261,0.39602762,-0.9985185,-1.6323118,0.068186045,-0.10361096,0.36980718,0.9178551,-1.3031209,-0.66186833,1.3125784,0.27484477,1.0647721,0.054372784,0.022409387,0.3369845,0.121450976,-0.2859552,-1.2993923,0.17040204,0.5732137
volume_sn_voxels_feature_54,-0.3000527,0.083310805,0.1451595,1.3425202,-1.4288273,0.082452,-0.18165451,0.33383468,-0.64252204,0.10259453,0.45468345,0.21153457,-1.3745013,-0.119361706,-0.120909914,0.13815081,0.25934413,-0.099005565,0.12627725,0.6685641,0.24637392,-0.06780786,-0.0039332123,-0.23651643,0.07581172,-0.08721486,0.100679904,-0.018099828,0.41548583,-0.3349332
volume_sn_voxels_feature_55,-0.5360036,0.10299899,0.055177845,1.7459193,-0.31766874,0.032924645,0.15890236,0.2731234,0.5455767,0.089825355,0.23261076,-0.33334997,-1.4965553,-0.14746769,0.18455938,-0.113454886,-0.05426973,0.67235965,0.50994694,-0.5268768,0.044586696,-0.577573,0.01771892,0.17749108,-0.06117962,-0.09453838,-0.01700367,-0.03942823,-0.29842418,-0.4568225
volume_sn_voxels_feature_56,-0.33308056,0.012177874,-0.029010635,1.3287039,1.0502152,0.08270208,0.20229861,0.18680015,0.79000837,0.40055418,0.33575723,-0.13909261,-1.3858721,0.02152979,-0.028372467,-0.12788604,-0.043988947,0.4835599,0.6993094,-0.78457934,-0.03173913,-0.10138585,0.020728124,0.24664028,0.13907333,0.18844202,-0.03369402,-0.17254698,-0.306677,-0.19201052
volume_sn_voxels_feature_57,0.25047287,-0.20536418,0.016007453,1.3308766,1.1537783,0.019508794,-0.03446267,0.14544879,0.114592135,0.104390346,0.3999151,0.42089188,-1.4693644,0.24112383,-0.0020203844,-0.13895626,-0.27022526,-0.7187291,0.5132488,-0.18074039,0.07373641,0.20659234,0.1307665,0.2773499,0.031269185,0.51465285,0.023701465,-0.3580518,-0.040866237,0.20344211
volume_sn_voxels_feature_58,0.9454295,-1.0648348,0.08060162,-0.14883418,1.2609159,0.10228298,-0.49733114,-0.12571001,-0.42176664,-0.0627238,0.5252412,0.1497136,-1.556499,0.4374957,0.011654244,0.19826086,-0.9726394,-1.0290991,-0.22800994,1.0073599,0.008905219,0.4477626,0.05623526,0.09778165,0.25632334,0.18524282,-0.07394934,-0.58335054,-0.3176168,0.458082
volume_sn_voxels_feature_59,1.1678523,-1.1669432,0.15464781,-1.2417285,1.2163172,0.33719817,-1.2451825,-0.2965687,-0.9359841,-0.5260805,-0.10746522,-0.21588606,-1.4053859,0.39588368,0.23704839,0.5986517,-1.1881602,-1.2537174,-1.0348853,1.2544074,-0.16994014,0.19956258,-0.08144922,-0.38394806,0.36301285,0.13465323,-0.40523407,-1.0631804,0.14579345,0.66429967
volume_sn_voxels_feature_60,-0.21631448,0.1938463,0.076522276,1.1810343,-1.0435017,0.053795002,0.07201259,0.26598805,0.17959653,0.011482123,0.19896793,-0.35493305,-1.506923,-0.83444524,0.08251964,-0.23189431,-1.4002433,0.37353927,1.1152076,-0.50404274,-0.21695898,-0.36008528,-0.2828888,-0.770714,-0.4070253,0.07885661,0.01254418,0.09801245,-0.020743325,0.57101846
volume_sn_voxels_feature_61,0.02598424,0.5471582,-0.12099114,1.1950191,-0.26155436,0.061530065,0.07146958,0.2564344,0.25231624,0.1696427,0.10938563,-0.05298866,-1.6027969,-0.7201369,0.33373335,-0.22175725,-1.249313,0.18332365,1.328085,-1.1287619,-0.012497287,-0.56992966,-0.122423194,-0.26994982,-0.20048986,0.31174573,0.15065724,0.14027049,-0.34299663,0.4465837
volume_sn_voxels_feature_62,0.20579842,0.39869198,-0.13877568,0.54525244,0.9591054,0.16905183,0.15339018,0.22346397,-0.22362715,0.225553,0.060186345,0.59474903,-1.4941741,-0.2329757,0.14844564,-0.25484952,-1.2988569,-1.0185148,0.64912486,-0.40272015,-0.14283244,-0.3766248,0.17090996,-0.16572489,-0.010551823,0.2392338,0.24593295,0.13825414,-0.2707474,0.81273675
volume_sn_voxels_feature_63,0.57000124,-0.24405786,0.11141847,-1.1652241,1.50373,0.15388475,-0.48227584,-0.3443284,-0.8741149,-0.10832898,0.06260747,0.48234355,-1.2892748,0.40327743,0.22872949,0.33253807,-1.3912579,-1.3133637,-0.55697685,0.83914405,-0.15545054,-0.44935307,-0.007947983,-0.35428116,0.30512723,0.10514776,-0.05067605,-0.02094137,0.11618413,0.590803
volume_sn_voxels_feature_64,-1.071999,-1.0573817,0.16498077,-0.40464935,1.1252499,0.5677933,-0.92980146,-0.058811396,0.43085966,0.38769862,0.7434335,1.1774563,-1.5210459,-0.78369987,0.041511547,1.1723304,0.6709345,-0.14612016,1.2555379,0.36375758,1.1487136,-0.66622883,-0.7566871,1.2362001,-0.14311452,1.1016437,-0.2290711,-0.018791346,0.1760271,-0.61321276
