0,1,2
0.036366966,1.0290796,-0.13536699
-1.1129719,0.3978332,1.7294109
-0.53578657,-0.66124946,-0.37494197
-0.9519401,1.6233655,0.6581767
-0.4865615,-2.2948453,-1.13242
-0.062111877,-0.22971465,0.7938865
1.1594074,-0.108336896,0.5477754
0.8177507,0.36198595,0.5357866
-0.0654215,-0.32932517,0.29098064
1.0382754,-0.7996506,1.5742855
-1.0298815,-2.1376665,0.8129356
-1.5123885,-1.9083945,1.1619225
1.0900079,0.6659448,-0.27869344
0.080085635,-0.23480947,2.0664783
-0.69222355,0.6103952,0.80695367
0.50778854,-0.44812462,0.41831857
0.47368118,-1.379999,-0.67820853
-1.2543358,-0.44488403,-0.47823316
0.93985987,0.37567636,0.0043041003
1.2863712,0.02166841,1.3581287
0.2082515,1.3198879,0.6499217
-0.966027,-1.2307884,0.9300221
-0.61236155,-0.18590821,-1.6554116
0.13367686,-0.19931346,0.05052445
2.3294756,-0.17003353,-0.18921842
0.07624239,1.0165669,0.6995727
0.000840505,0.13890877,0.37554187
0.09133989,-0.7347563,0.36611956
-1.483002,0.2575957,-1.1590922
0.73525965,0.1385386,0.14320077
-0.12964977,-0.09979841,-0.160561
1.3920689,0.36707383,0.6367013
-0.25684494,-0.02168208,-0.12107113
-1.6014904,0.53261274,0.9889411
0.026449278,-1.4002817,0.6071093
0.6842503,-0.22415602,-0.24480024
-0.38642082,1.6556016,1.7238404
0.3143473,1.2102525,-1.0730942
-0.6900367,-0.21749273,-0.8994064
-0.47850695,0.33531186,-0.5557411
0.6875862,0.509851,-0.40039593
0.25557297,-0.9936756,0.23084272
-0.6246866,-1.3249758,1.6036237
-0.25679648,0.6708296,0.031852767
-0.38963118,0.4284295,0.33109102
0.13964999,-0.5439035,1.0180545
0.7326514,0.24218713,0.046880107
0.14605306,-1.1554946,1.0073102
-0.20379746,-0.50708693,-0.07007403
0.7996678,-1.5594614,-0.53287536
-0.92210186,-1.03274,-0.401747
-1.5503445,-0.06718353,0.6195735
-0.9413331,-0.12863828,-1.3857491
0.8205775,0.5262116,0.12582569
-0.693122,0.20064649,-1.6720102
-0.6689039,-0.58290327,0.05058029
-0.014451998,-1.0252837,2.1695127
-0.16319455,-0.11151024,-0.7567287
-0.6603354,-0.2930209,-0.5095814
-1.0493404,-0.22047089,1.7525403
-0.25069422,1.418689,0.04092625
-0.59189296,-0.07928488,0.5645769
-1.0622314,0.32296196,0.021226866
1.0557834,0.9881823,-0.15017591
-0.056515448,-1.4565622,0.29010642
-0.9820376,1.3462696,0.5129764
0.4314352,0.70685226,0.53057426
-1.257258,1.0483432,0.9936503
-0.45717317,-0.94441867,0.10730085
0.25607193,0.42876467,0.025991384
0.95123315,0.36982545,-1.4576136
0.1666379,0.4494535,-0.4311956
-1.2295308,0.21539335,1.1581541
-0.4420181,-1.240556,-0.686289
-0.7253192,-0.75775915,0.3409547
-0.41935015,-0.9776523,0.60438347
-1.1819371,0.51547825,0.65987676
0.55554587,0.5594766,-0.45584077
-0.8277952,0.9501023,0.21648224
0.10344395,-0.728632,0.652205
-0.62845075,-0.56306905,-0.45527625
-0.7611613,-0.11906789,1.1972978
0.14205533,1.4182745,-0.5000688
1.628263,1.1507843,0.873559
-0.211648,0.13215967,0.87850845
-0.5821025,0.89347494,1.3774512
-0.29173663,-0.6800027,-1.0838488
1.2360566,-0.40795177,-0.304564
0.42732707,1.1703793,-0.13331485
-0.5327127,2.0119345,-0.20134452
0.17242749,0.59443104,0.12098596
0.4469658,0.6491313,0.5758727
0.6792673,-0.09230327,-0.7527541
0.20217158,0.9913554,1.400849
0.35217753,-0.11323054,-0.3573936
0.63474745,-0.65192163,0.31471393
0.5372709,0.032552168,-0.39379734
-0.6530162,0.24457718,-1.8020362
-0.59489685,-0.56247145,0.17939211
0.7940999,-1.5778981,0.7510887
1.2839819,-0.14767045,-2.921902
-0.18580659,0.35145995,0.074562885
0.8122498,0.62711674,-0.6047545
0.3355657,-2.2118168,-0.7317179
2.1279397,-0.770953,0.5753935
1.2245642,-0.25860748,-0.043553494
