Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,1.0131968,-0.9539383,0.23414889,0.071505025
Subject_2,-0.63885283,-0.6188995,-1.2239921,0.92451024
Subject_3,-0.7071231,1.4382105,-1.373984,-0.04275963
Subject_4,-0.6334456,-0.5189083,-0.5223343,0.18333657
Subject_5,2.0191467,-1.1992303,0.8742016,0.34798646
Subject_6,-0.0014638632,-0.0415146,0.12850496,-0.42028219
Subject_7,0.29427934,0.14242628,-0.22686857,0.16892922
Subject_8,0.2505127,0.7291023,0.63642967,-0.0028692004
Subject_9,-0.064168796,-1.194872,-1.8515406,2.4933798
Subject_10,0.3735942,0.69673824,-1.2850499,0.4599872
Subject_11,0.15326233,0.0963938,-0.74145555,0.16206546
Subject_12,0.67699146,-1.076652,0.5393236,-1.5929447
Subject_13,0.5145941,0.52115947,0.58613443,2.708649
Subject_14,-1.3255719,-0.7850317,0.5541881,-1.2033547
Subject_15,-1.5668098,0.06702851,-1.3784616,-0.46487138
Subject_16,0.63648397,-0.6035409,-0.8106615,-0.055291813
Subject_17,0.58328444,0.47616044,0.062323317,-0.49410397
Subject_18,-1.1145679,1.8374423,-0.6500526,-7.653311
Subject_19,-1.01668,1.4863209,-0.3823604,-2.0906432
Subject_20,0.43713197,-0.94053185,0.34516618,1.2192708
Subject_21,-1.2144247,0.4059998,0.68828136,-1.1398449
Subject_22,0.3267799,0.41968864,-0.81122965,-0.32742128
Subject_23,-0.9538302,0.21900082,-1.1894149,-1.6797173
Subject_24,-0.14800777,0.6977905,0.95563674,0.56291026
Subject_25,-1.0639645,-0.21829069,0.5299891,-0.895669
Subject_26,1.9284794,1.3180125,-0.57167023,1.6138949
Subject_27,-1.200932,-0.03294286,-0.7171976,0.9792009
Subject_28,-0.15295966,0.47138408,-1.2456174,-1.114703
Subject_29,-0.22134784,0.029985067,1.9913062,0.8868925
Subject_30,-1.1267102,-0.07222604,-0.9314114,1.4564317
Subject_31,1.3299522,-1.1636573,0.8311468,1.1273743
Subject_32,0.3357198,-0.44022584,-1.2815765,-0.4492792
Subject_33,1.185886,0.33356956,-0.86732465,-0.9481416
Subject_34,-0.82533264,-0.7787881,-0.47194856,-1.5945534
Subject_35,0.7329522,-0.7701682,0.93668866,-0.60942
Subject_36,0.045332327,-1.4101791,0.33166546,1.103017
Subject_37,3.2130048,1.1326253,-0.4629418,0.57464486
Subject_38,1.5203866,-0.18896031,-1.8001109,1.6269481
Subject_39,1.6333041,0.1467308,-1.1184483,0.61690134
Subject_40,-0.36171666,-0.66072065,-0.68477803,0.36319423
Subject_41,-1.3419439,-0.035972692,-0.4247164,1.0069854
Subject_42,0.9196944,-0.99579144,0.3159708,0.5737562
Subject_43,-0.5307493,0.26553538,1.3575418,0.4893518
Subject_44,0.11939686,1.1531308,-0.4935875,0.14178051
Subject_45,-0.9727408,-0.94153076,0.45216778,0.9233187
Subject_46,0.9938802,2.8104806,-0.44760355,1.667993
Subject_47,-0.84190124,0.5255072,0.12538381,-0.3502198
Subject_48,0.07641675,-1.0413054,-2.4654934,-1.1440191
Subject_49,-1.0108906,-0.71457046,-0.3020715,0.49481258
Subject_50,-0.92665243,-0.073473655,-0.7938664,-2.2190483
Subject_51,0.3112286,-0.9860714,0.1477946,2.5749838
Subject_52,0.42681763,-1.9931983,-0.20969895,0.44080856
Subject_53,-0.19647115,-1.4358293,0.62974507,-0.8786434
Subject_54,-1.2568069,0.07658245,0.2449818,-1.369199
Subject_55,0.36696428,0.8790731,-0.5710299,2.3768108
Subject_56,0.04124498,-0.0034343628,-0.7685758,1.0608711
Subject_57,0.9508773,-0.49209473,-2.1347334,-1.2437359
Subject_58,-0.33261016,0.32703573,-1.2694379,2.6116056
Subject_59,1.7490743,0.44985795,1.2583764,-0.49272147
Subject_60,1.2019267,0.51863194,0.19241388,-0.3370493
Subject_61,1.3176956,0.20342304,-1.3227696,0.25226003
Subject_62,-0.9604051,-0.07976823,-1.656424,-1.980576
Subject_63,-0.4139585,-0.15337443,-0.50293326,0.29276684
Subject_64,-0.63550216,-0.89111817,-2.5064511,1.7110482
Subject_65,1.4907087,0.9335885,0.47338867,-1.4239581
Subject_66,0.42810044,-0.6007978,-0.5892423,-0.2882596
Subject_67,0.16607283,1.2416807,1.0444899,0.2854265
Subject_68,-0.32654297,0.7905002,-0.4062119,-1.9176209
Subject_69,-1.5003517,0.9795024,-0.60641474,-3.7911508
Subject_70,0.015444168,-0.9233903,0.8413998,0.5816756
Subject_71,-0.20633724,-0.71424735,-0.6508987,1.0553397
Subject_72,2.104198,1.1906931,-1.4811144,0.9270559
Subject_73,0.6070709,-2.2810133,-0.65341645,-0.7388264
Subject_74,0.29894567,-1.3436184,-1.5143437,0.5253351
Subject_75,-2.3910453,-1.119388,0.8772197,0.13736981
Subject_76,-0.5070537,-0.7236432,-1.1061028,1.4081663
Subject_77,1.2205979,-0.9428343,-2.3116982,1.8086236
Subject_78,-0.6384178,1.5824285,1.2421308,-0.29019842
Subject_79,0.24544387,1.0639358,-0.62374276,-2.4606771
Subject_80,-1.6786076,-0.39535347,0.47412202,2.7438612
Subject_81,-0.6870179,-0.4157863,-0.714465,-0.7741014
Subject_82,-1.022286,0.52673537,-0.9380959,-0.5502032
Subject_83,-0.98613286,1.8325495,-0.4689023,-1.1455058
Subject_84,-0.6022957,1.4897994,0.740564,-2.3673906
Subject_85,0.7445072,-0.93835187,-0.4759628,2.3561752
Subject_86,-0.1270397,-0.5942413,-1.0600085,-0.6689457
