Subject_ID,Factor_1,Factor_2
Subject_1,0.4686541,-0.7198051
Subject_2,0.3649559,-0.46275866
Subject_3,0.8308906,-0.28521433
Subject_4,-1.778995,-1.1020228
Subject_5,-0.23620662,0.57459253
Subject_6,0.06828411,-0.45092216
Subject_7,0.49691993,0.54418844
Subject_8,0.18758467,-0.22894764
Subject_9,-1.3834916,1.2838652
Subject_10,-0.33203354,-0.8461526
Subject_11,0.1570945,0.34872645
Subject_12,0.2035224,-0.98162884
Subject_13,0.009002736,0.63521737
Subject_14,0.81189936,-1.1956306
Subject_15,-1.7725643,-1.0752081
Subject_16,-0.093929216,0.19206904
Subject_17,0.30415884,0.529338
Subject_18,-0.043455202,0.26570287
Subject_19,-0.13933493,-0.4547576
Subject_20,-1.2598749,-1.7062266
Subject_21,-3.000193,0.50678366
Subject_22,0.091665514,1.282488
Subject_23,-0.50825065,-3.6618392
Subject_24,0.38518557,-0.70216715
Subject_25,0.427745,0.4332027
Subject_26,0.41293362,-0.23202124
Subject_27,-1.131908,1.8582093
Subject_28,0.15611048,0.8440323
Subject_29,0.16125819,-1.6021485
Subject_30,-1.3088183,1.525233
Subject_31,0.10617149,-0.50773877
Subject_32,-0.43103617,0.09681481
Subject_33,0.32635078,-0.3319695
Subject_34,-0.6895408,-1.2312585
Subject_35,-3.993958,-0.27099773
Subject_36,-1.7759359,1.439776
Subject_37,0.06445656,0.68852663
Subject_38,0.7423362,0.663709
Subject_39,-0.40341538,-1.4380066
Subject_40,-0.3807156,0.14410977
Subject_41,-0.0010805673,1.1378292
Subject_42,-0.11440939,1.4584404
Subject_43,-0.17714979,0.8895007
Subject_44,-0.48695436,0.9180565
Subject_45,-0.3677432,0.28521264
Subject_46,-1.2270361,1.7534554
Subject_47,-0.59100664,-0.80493706
Subject_48,0.13713709,1.3122642
Subject_49,-0.99082094,0.19196379
Subject_50,0.39534903,0.5414341
Subject_51,-1.2816455,1.5697416
Subject_52,-0.72343755,-0.5893432
Subject_53,0.00869675,-0.7229198
Subject_54,0.13522021,-1.6368583
Subject_55,-0.85228497,2.1864734
Subject_56,0.3148009,0.92649204
Subject_57,0.7852751,-0.7615733
Subject_58,-0.11175845,1.245146
Subject_59,0.23093705,-1.221626
Subject_60,0.22096607,-0.9017037
Subject_61,-0.6512035,0.72055775
Subject_62,-0.003142541,0.27885672
Subject_63,0.022191046,0.70473766
Subject_64,-0.4710142,2.1239839
Subject_65,-0.96547246,0.6187551
Subject_66,0.46145442,1.2238301
Subject_67,-0.8495499,-0.60217583
Subject_68,-1.1956542,0.45388135
Subject_69,0.45853996,-0.6373297
Subject_70,0.5107599,1.105387
Subject_71,0.7735807,-1.0762718
Subject_72,-0.15201806,0.6423021
Subject_73,0.627864,-0.8756159
Subject_74,-0.11313909,-0.3876668
Subject_75,-0.5303347,1.188833
Subject_76,-0.8449982,0.80261195
Subject_77,-0.16201684,0.31260064
Subject_78,-0.39659113,-0.8073227
Subject_79,1.9748617,-1.5112401
Subject_80,-0.3378853,2.490415
Subject_81,0.44928265,-1.7125413
Subject_82,0.5951566,-0.7515171
Subject_83,-0.9550133,-3.0266101
Subject_84,-0.36601314,-1.2838002
Subject_85,0.7811501,0.91638714
Subject_86,0.057935037,1.2872703
