Subject_ID,Factor_1,Factor_2
Subject_1,0.8411941,0.07870769
Subject_2,0.035728343,1.2908361
Subject_3,0.13726145,-0.6235729
Subject_4,0.7967557,-0.6896485
Subject_5,0.88128847,0.114735566
Subject_6,-3.234843,0.60457706
Subject_7,0.15433009,1.0400686
Subject_8,0.072233014,-0.042989995
Subject_9,-1.1419128,1.6234698
Subject_10,0.13096726,0.8946556
Subject_11,-0.9001343,0.36044338
Subject_12,-0.09834327,-1.5880938
Subject_13,0.8774866,1.8743911
Subject_14,1.3776696,-0.7627067
Subject_15,-2.0673144,1.4966497
Subject_16,-0.7378345,1.1756413
Subject_17,0.50780517,0.7352679
Subject_18,0.02519326,-3.3317542
Subject_19,-1.3052697,-2.5465682
Subject_20,-0.17010814,1.8511591
Subject_21,-0.0526483,-0.59135807
Subject_22,-0.13168359,1.6409492
Subject_23,-0.20638768,-1.2044517
Subject_24,0.061481707,0.23205635
Subject_25,-0.829093,1.0757234
Subject_26,-0.37549186,-1.7321253
Subject_27,-1.8856763,1.2199715
Subject_28,-0.5263366,-1.0209321
Subject_29,-0.5993338,1.358847
Subject_30,-0.05199844,1.2469877
Subject_31,-2.513399,-1.791034
Subject_32,-0.56715286,0.80495924
Subject_33,-2.0041015,-0.5121801
Subject_34,0.113643065,1.5991731
Subject_35,0.2372549,-0.38958645
Subject_36,-1.3302765,0.6275873
Subject_37,-1.3693496,0.6691761
Subject_38,1.0680386,1.1130573
Subject_39,0.254965,0.62632996
Subject_40,-1.5432862,1.3320589
Subject_41,-1.1666758,0.61091954
Subject_42,-0.68649495,0.5053805
Subject_43,-1.0228995,0.37967402
Subject_44,-2.5860775,0.096937366
Subject_45,-1.9968315,1.1663556
Subject_46,-0.26844394,1.363475
Subject_47,-1.6201102,-0.44000036
Subject_48,-0.78582436,0.7066793
Subject_49,-0.010273285,1.3412592
Subject_50,-0.94902176,-1.5319625
Subject_51,-0.45205998,-1.1499778
Subject_52,0.33719394,1.5600667
Subject_53,0.58580506,-0.97677124
Subject_54,1.4407215,-1.6146559
Subject_55,-0.58264595,3.667461
Subject_56,0.084754154,-0.29309958
Subject_57,-0.18308736,-0.78929293
Subject_58,-0.066039115,2.6735115
Subject_59,-0.4414761,-0.52673334
Subject_60,0.202009,-1.3158916
Subject_61,-1.1466317,-0.8602748
Subject_62,-0.41029853,-1.4172071
Subject_63,-1.051412,-0.21902865
Subject_64,-0.39805186,2.7183418
Subject_65,-0.8232158,-0.6907837
Subject_66,-2.0094726,0.61631185
Subject_67,-0.28869852,0.10846944
Subject_68,0.32907736,-2.4884362
Subject_69,-0.14122236,-2.3492684
Subject_70,-0.62041754,0.68971705
Subject_71,-0.6599817,0.20073202
Subject_72,-1.0370812,1.8771892
Subject_73,-0.051824063,-0.78435236
Subject_74,-1.9034184,-0.4731767
Subject_75,-0.6351345,0.23206095
Subject_76,0.041989855,1.1643829
Subject_77,-2.7132463,1.8449103
Subject_78,0.22675212,-0.19760239
Subject_79,-1.0698519,-2.874723
Subject_80,-0.18186027,1.7900794
Subject_81,2.2110004,-0.30689564
Subject_82,-0.6914311,-1.1920823
Subject_83,-0.75177604,-2.512415
Subject_84,0.39134037,-0.50832754
Subject_85,-0.26846683,1.8274608
Subject_86,0.48387057,-0.5208785
