Subject_ID,Factor_1,Factor_2
Subject_1,0.85092956,-0.52702636
Subject_2,0.84511226,1.0274129
Subject_3,0.070247814,-0.06315208
Subject_4,0.860917,-0.19461843
Subject_5,0.7948585,1.5834932
Subject_6,-1.6275598,-1.1208682
Subject_7,0.044337813,0.77491444
Subject_8,-0.97392195,1.4029955
Subject_9,1.8220041,0.44049633
Subject_10,1.164509,0.033201862
Subject_11,0.418775,0.1944003
Subject_12,-1.2169833,1.3236754
Subject_13,3.7968051,0.5039613
Subject_14,-1.725553,-0.9145754
Subject_15,-0.5828166,-0.40517318
Subject_16,-0.9914433,0.9267129
Subject_17,-1.1451473,0.14944527
Subject_18,-2.346803,3.9260027
Subject_19,0.76898336,1.9491519
Subject_20,1.0054277,1.2076494
Subject_21,-1.4606504,-1.0994629
Subject_22,0.9570321,1.7245976
Subject_23,-1.4339826,0.71178275
Subject_24,0.44914827,0.33062568
Subject_25,1.4404864,0.39840358
Subject_26,-0.83640236,-1.656007
Subject_27,1.2741543,-0.3899215
Subject_28,-1.4585301,-1.3761843
Subject_29,1.0320997,-0.4137143
Subject_30,1.3965433,-0.22400457
Subject_31,1.9037657,0.53355193
Subject_32,-1.334918,0.8055685
Subject_33,-1.3515457,-0.39828908
Subject_34,-1.0218526,0.64694333
Subject_35,-1.4163877,-0.14067031
Subject_36,1.2083521,0.25528622
Subject_37,0.65022165,-0.33258608
Subject_38,1.4879957,1.7065228
Subject_39,0.60296416,0.4806126
Subject_40,-0.45714185,-0.84622693
Subject_41,2.7793496,-1.2937376
Subject_42,0.62674683,-0.009891763
Subject_43,0.87844485,0.2103943
Subject_44,0.34947047,0.36382398
Subject_45,1.6123515,0.44161606
Subject_46,2.1505344,0.75511444
Subject_47,-2.4906673,-0.4253381
Subject_48,-1.8355353,0.37378827
Subject_49,-0.9696736,-0.5140794
Subject_50,-1.8785584,2.3289905
Subject_51,-1.4104478,0.290942
Subject_52,-1.2791448,-1.0221086
Subject_53,0.21255818,-1.0903313
Subject_54,-0.8826465,-1.1868243
Subject_55,2.548567,1.7775369
Subject_56,-0.71771723,0.12537637
Subject_57,-1.3836318,-1.5576779
Subject_58,2.4091878,0.15994477
Subject_59,-1.0445561,-0.83633053
Subject_60,-0.35116822,0.41088888
Subject_61,1.499249,0.60656595
Subject_62,-2.0996566,0.7107571
Subject_63,1.6648154,-0.480108
Subject_64,1.2498128,0.015743729
Subject_65,-0.4679654,-0.1713974
Subject_66,-0.9724802,-0.3803368
Subject_67,-0.15711589,-0.40977886
Subject_68,-1.7357885,0.11559171
Subject_69,-1.5031657,2.3703072
Subject_70,-0.49954438,-1.3313903
Subject_71,-0.27582237,-0.73596174
Subject_72,1.0426847,-0.16391951
Subject_73,-0.42007592,-0.37586126
Subject_74,1.3815244,0.009036903
Subject_75,0.19227825,1.0561657
Subject_76,2.5854046,0.40780452
Subject_77,1.1503471,0.5676592
Subject_78,-0.89814556,-0.15171486
Subject_79,-4.1740475,-0.099606685
Subject_80,2.5400665,0.6204537
Subject_81,-1.705922,-0.45458442
Subject_82,-1.5641507,-1.2349545
Subject_83,-3.560175,-1.9490925
Subject_84,1.5839229,1.1018023
Subject_85,1.5966955,0.6043372
Subject_86,-0.4272524,0.48224795
