Subject_ID,Factor_1,Factor_2
Subject_1,0.35121205,-0.56102514
Subject_2,0.15231788,-0.09583463
Subject_3,-0.028646901,-0.2960059
Subject_4,-1.1973875,2.3586965
Subject_5,-0.32443663,0.5312968
Subject_6,1.4322869,-0.09552603
Subject_7,-0.88227564,-0.33088854
Subject_8,0.47424898,-0.18342818
Subject_9,0.44443187,0.046221036
Subject_10,-0.050006345,0.1137906
Subject_11,-0.0349998,-0.43797436
Subject_12,-2.174538,-0.47659042
Subject_13,0.3371853,0.033309687
Subject_14,0.34961858,-0.5713266
Subject_15,-0.28069088,-0.29887354
Subject_16,0.029864077,0.50586313
Subject_17,0.16303983,-0.69148064
Subject_18,-0.4062219,0.040923037
Subject_19,-0.48092765,2.149935
Subject_20,-2.0817049,2.4491062
Subject_21,0.9479832,0.78561383
Subject_22,-0.12065696,-0.34905577
Subject_23,-0.3276658,0.06469686
Subject_24,-0.44278622,-0.49374497
Subject_25,-0.9850338,-1.127216
Subject_26,0.12155439,-0.65701145
Subject_27,-0.061500963,0.33563685
Subject_28,-1.4885259,-0.5192045
Subject_29,0.29501098,-0.120712325
Subject_30,1.6583346,0.38122955
Subject_31,1.2748822,-0.61769545
Subject_32,-0.043489866,0.4171042
Subject_33,0.06822676,0.4684566
Subject_34,-0.67621136,0.5104346
Subject_35,0.12819585,-0.782171
Subject_36,-1.0328454,1.7856427
Subject_37,0.6174371,-0.32333508
Subject_38,0.3593703,-0.32818615
Subject_39,-0.19280651,0.13758597
Subject_40,-1.141297,1.4279839
Subject_41,0.86100036,-1.3674899
Subject_42,-0.6158122,0.17796567
Subject_43,-0.2827538,-0.010330533
Subject_44,0.16436346,-1.6633462
Subject_45,-0.5401706,0.023175303
Subject_46,0.5636603,0.08144461
Subject_47,-0.33109793,0.6269653
Subject_48,-1.1248392,-2.0443778
Subject_49,-2.2387683,4.7993336
Subject_50,-0.39964253,-0.56020737
Subject_51,-0.28596985,2.281607
Subject_52,3.641976,1.3705621
Subject_53,0.21948548,0.04868305
Subject_54,-0.10133306,2.864102
Subject_55,0.69415814,0.014271981
Subject_56,0.22394359,-0.031001266
Subject_57,0.1797933,-0.30246663
Subject_58,-0.05937345,0.15824535
Subject_59,0.8175409,-0.38419217
Subject_60,-0.1483626,0.10848765
Subject_61,-0.8506714,1.2851409
Subject_62,1.8008387,0.0062764385
Subject_63,0.0009922652,0.02318036
Subject_64,0.3722343,0.79888636
Subject_65,-0.13078028,0.3297923
Subject_66,0.6027779,-1.0371671
Subject_67,-1.1502235,2.3122983
Subject_68,0.0049946066,0.36293408
Subject_69,0.25726518,-0.3581351
Subject_70,0.18166979,-0.99027073
Subject_71,0.23061526,-1.2186171
Subject_72,0.89655316,0.23251766
Subject_73,0.099237025,-1.0019342
Subject_74,-0.73237604,0.14951128
Subject_75,-0.7938446,1.666236
Subject_76,1.437549,1.4546043
Subject_77,0.068835765,-0.5749234
Subject_78,-2.0409691,0.63614196
Subject_79,0.630285,-0.8973866
Subject_80,-0.07124864,0.016037954
Subject_81,-0.056978572,-1.4984382
Subject_82,0.16290775,-0.28682253
Subject_83,-3.1221201,3.6197796
Subject_84,-0.31163126,0.3176438
Subject_85,0.9637726,-0.26093113
Subject_86,0.355237,-0.06974495
