Subject_ID,Factor_1,Factor_2
Subject_1,0.50180715,0.5153993
Subject_2,0.41606787,0.43857184
Subject_3,0.32519683,0.041729584
Subject_4,-1.9026273,1.980258
Subject_5,-0.44814178,-0.33244136
Subject_6,0.0557096,0.7405915
Subject_7,0.28130487,-0.22457781
Subject_8,0.021131616,-0.2962466
Subject_9,-0.19700532,-1.2597785
Subject_10,-0.011979567,0.34463227
Subject_11,0.28636712,-0.7658792
Subject_12,0.045204833,0.8059183
Subject_13,-0.06170627,-1.1339988
Subject_14,1.6471473,-0.85623616
Subject_15,-1.3969517,0.8783193
Subject_16,-0.75044394,-0.45154345
Subject_17,0.43068606,-0.7006062
Subject_18,-0.6350077,-0.3679806
Subject_19,-0.30887732,0.23985855
Subject_20,-1.2540677,1.5341817
Subject_21,-0.42040253,0.38821557
Subject_22,0.2685937,-0.28490537
Subject_23,-0.25837958,1.354933
Subject_24,0.06933322,0.34769696
Subject_25,2.2311037,0.9520036
Subject_26,1.4431583,0.9892519
Subject_27,-0.04094278,-0.9123741
Subject_28,1.0121106,0.50541645
Subject_29,0.91463065,0.02030638
Subject_30,-1.1767888,-0.7454262
Subject_31,1.2380613,-0.6247226
Subject_32,-0.46516827,-1.1186842
Subject_33,1.0185621,2.3267007
Subject_34,-0.3049963,-1.0876669
Subject_35,-1.4005896,0.5706259
Subject_36,-0.54862416,0.57655185
Subject_37,0.52880573,-0.4699817
Subject_38,0.18500699,-0.5841057
Subject_39,-0.3855521,-2.2553308
Subject_40,-0.43695593,1.388899
Subject_41,-0.64543664,-1.3959316
Subject_42,-0.30760437,-0.50335443
Subject_43,-0.037717942,-0.98033655
Subject_44,-0.32252702,-1.4047202
Subject_45,-0.011355644,-0.83775395
Subject_46,-0.072153755,-1.0812107
Subject_47,-0.47033596,1.7913083
Subject_48,0.57999957,-0.7835254
Subject_49,-2.4933987,3.9109075
Subject_50,0.609486,-0.7330287
Subject_51,-0.34921002,-0.47436485
Subject_52,-0.33039212,1.2459898
Subject_53,0.0048564053,0.42261064
Subject_54,0.34225637,1.8729241
Subject_55,-0.30826566,-1.810767
Subject_56,0.8090606,-0.99127483
Subject_57,0.8171114,0.972346
Subject_58,-0.55477726,-1.01904
Subject_59,0.42716768,0.16527502
Subject_60,0.10742395,-0.77343565
Subject_61,-2.3751411,-1.1973139
Subject_62,-0.06397225,-0.67375684
Subject_63,0.13476828,1.8210026
Subject_64,-0.23263377,-1.2146766
Subject_65,-0.4190552,-0.17954618
Subject_66,0.8853205,-2.0094213
Subject_67,-0.6537087,1.5039746
Subject_68,-0.3301552,0.49703512
Subject_69,0.677746,0.5872642
Subject_70,0.29202837,-1.2947294
Subject_71,0.17213733,1.4740931
Subject_72,-0.037794102,-0.87339133
Subject_73,0.20409007,2.0999932
Subject_74,-0.22187124,0.76319844
Subject_75,-0.65541697,-0.66144085
Subject_76,-0.5206027,-0.42382875
Subject_77,-0.06737101,-0.7603758
Subject_78,-1.0589799,0.95862734
Subject_79,0.23556575,2.0949297
Subject_80,-0.041192852,-1.6065524
Subject_81,-1.1521105,2.4435935
Subject_82,0.35552847,0.9243437
Subject_83,-4.948739,3.7410047
Subject_84,-1.0336739,-0.25489187
Subject_85,0.7684198,-1.3926268
Subject_86,0.065235384,-1.370707
