0,1,2
0.80493206,0.91895807,-1.0751998
0.23747559,0.8779491,0.22375344
-1.0377942,-0.3111372,0.2867648
-0.14011739,-0.7814187,0.29570267
-0.12784947,-0.8951575,0.48588064
-0.11783149,1.0183104,-0.053118445
-0.26188004,-1.5779939,2.1991599
2.1042802,0.5071742,-1.1389623
-0.31845114,0.48312232,1.0049871
0.8829721,0.07983706,-0.77494895
-0.4615089,0.63737833,1.1134479
-1.6784238,-0.21415336,2.132357
0.113477826,0.40078655,2.253665
-0.5171192,0.3186261,-0.9480352
-1.8304195,0.05182689,0.6688101
-0.43803838,0.23381908,0.53515154
-0.80236423,0.18376683,0.33967143
1.8857629,0.2522197,-2.0765696
-0.541491,1.5215479,-1.0317717
-0.78423584,0.042275615,0.7435658
-0.7950338,1.2493194,0.23904149
-0.16326755,0.166415,-0.6390492
-1.3574808,0.7422246,0.07380035
0.67922515,0.72084314,0.36139166
-0.46641317,-0.0252111,-0.55700326
-1.2259235,-0.2972984,-1.5237123
0.61482924,-0.044343054,-0.7544576
-1.5170426,1.5843012,1.1139809
0.85525596,-1.0821873,-1.5368744
-2.636762,-1.7827833,0.7416563
0.9539923,0.9914589,-0.052597765
0.7119263,-0.11299658,2.0496676
1.0027561,-1.7249577,-0.35488266
0.61846155,0.50272185,0.58712924
0.81960094,-0.6935498,-0.13289787
0.16175075,0.076950625,0.99581504
1.1409253,-0.44599712,1.084565
-0.6456593,-0.3279587,-0.26224172
0.7701171,0.9908984,-1.8599219
-1.0968174,2.1022875,-0.39744553
-0.5306843,0.74956065,-0.8727576
0.4630537,-2.9041011,1.6639298
0.698075,1.2321324,-0.04010322
0.17032431,-1.0949566,0.85238516
-0.91472864,-0.5769381,-2.0812187
0.39932647,1.0613047,2.439465
-1.5684774,0.5620904,2.1856365
-0.093981706,0.34402803,-0.78299916
0.48798534,1.7953712,-0.650589
-0.23176184,0.06985802,0.91041934
-0.2123189,-0.34013185,0.47314695
1.0539501,0.03215826,-0.030470122
0.6378156,0.7309357,-1.7966394
0.5430518,0.45623136,0.5411288
-0.87465304,-0.32681835,-1.1434741
-0.5890743,0.7835925,-0.6326675
-0.12769933,-0.76897585,1.1757845
0.22111665,1.6630168,-0.0031545674
1.521191,-0.945671,1.5150572
0.1568718,-0.526073,-1.040468
0.23570275,0.111777425,0.42673093
0.64975905,1.3321438,1.0355095
0.39670467,0.78785807,-1.6023273
1.9706622,0.7049325,-1.995249
1.0119747,-0.029734476,0.55322397
0.77107817,-0.4966941,0.9272679
-0.4052881,2.194033,0.39837697
0.2123212,-1.9946843,0.118913986
0.36348912,1.0766604,0.9537339
0.6452229,-0.1732442,-0.7987931
1.7438298,-1.50529,0.27121776
