Subject_ID,Factor_1,Factor_2
Subject_1,-0.15101977,-1.3599018
Subject_2,-0.12149814,-1.2899556
Subject_3,-0.69895005,0.9412192
Subject_4,2.1460035,-1.9177877
Subject_5,0.7836711,1.3268403
Subject_6,-1.8892475,-0.49819887
Subject_7,-1.056887,-1.0634811
Subject_8,-0.29777557,0.25717714
Subject_9,-0.16752428,1.1027403
Subject_10,0.080004215,-1.8560644
Subject_11,-0.2941274,0.62513554
Subject_12,-0.218667,-2.5235398
Subject_13,-0.007333881,1.8716822
Subject_14,-0.4811972,-1.5460899
Subject_15,-0.11149579,-1.2279993
Subject_16,1.7948086,0.72297835
Subject_17,-0.123420656,0.67442966
Subject_18,-0.26183408,0.5489827
Subject_19,0.94452214,2.2147286
Subject_20,1.8657655,1.3370451
Subject_21,1.6622844,0.66342765
Subject_22,-0.38387555,1.4972235
Subject_23,1.7397498,-1.8153642
Subject_24,-0.42619774,-1.3352755
Subject_25,-0.28023908,-0.5118029
Subject_26,-0.14465512,1.1913774
Subject_27,0.06474831,1.6211679
Subject_28,-0.8083768,-2.9813018
Subject_29,-0.24458644,-0.60020715
Subject_30,0.6151005,1.9880172
Subject_31,-1.5320793,0.73422223
Subject_32,0.81540954,0.44955304
Subject_33,-1.271719,-2.02716
Subject_34,0.5802694,1.0442393
Subject_35,0.9879743,0.76938856
Subject_36,1.4882177,2.4942863
Subject_37,-0.36973843,0.77967936
Subject_38,-0.0456921,1.1742272
Subject_39,0.6584715,0.806203
Subject_40,1.5156893,0.52985466
Subject_41,-0.15295428,1.7337099
Subject_42,0.88024557,1.3341323
Subject_43,1.2028626,1.6154846
Subject_44,0.5380876,1.2851127
Subject_45,0.16665426,0.6586401
Subject_46,1.2791123,2.7137856
Subject_47,2.3617656,-1.1025016
Subject_48,-0.2671694,1.6422391
Subject_49,2.2214897,-0.76164436
Subject_50,-0.5106764,0.73852617
Subject_51,1.5993332,1.0918514
Subject_52,0.22988257,-2.002595
Subject_53,0.40421933,-1.9358572
Subject_54,-0.773646,-1.2250328
Subject_55,-0.2144207,2.5897918
Subject_56,-0.23531571,0.7598623
Subject_57,-1.3888088,1.3532416
Subject_58,0.53606707,1.2866606
Subject_59,-0.5292969,-1.1009389
Subject_60,-0.09413694,1.2410088
Subject_61,1.9714946,0.96366924
Subject_62,-1.2487355,2.1865563
Subject_63,0.013089796,-1.0569414
Subject_64,0.5274307,1.5742257
Subject_65,0.82885456,0.3489361
Subject_66,-0.486756,0.7475214
Subject_67,1.0895646,-2.3367226
Subject_68,0.8228556,-0.62676895
Subject_69,-0.64617425,-2.2135139
Subject_70,-0.613359,-0.072801374
Subject_71,-0.3379923,0.44353476
Subject_72,0.10243647,0.5625347
Subject_73,-0.50350624,-1.0278704
Subject_74,0.21688184,-0.6231779
Subject_75,0.40091297,2.175416
Subject_76,1.6606398,1.1363196
Subject_77,0.0437922,0.9881822
Subject_78,0.44006157,-1.7166618
Subject_79,-1.3546729,-2.4012709
Subject_80,0.10616766,-1.2097104
Subject_81,-0.14498977,-1.58795
Subject_82,-0.96450615,-2.7213058
Subject_83,2.373033,-1.8448344
Subject_84,0.10873593,0.20030887
Subject_85,-0.62322134,1.0548849
Subject_86,-0.25117686,1.3533393
