Subject_ID,Factor_1,Factor_2
Subject_1,-0.10212147,0.6194252
Subject_2,-1.3604181,0.5720179
Subject_3,-0.28744823,0.5606171
Subject_4,1.1296535,1.4743159
Subject_5,0.2847277,-0.78833
Subject_6,-0.25506252,0.9403492
Subject_7,-1.0476426,-1.1550347
Subject_8,-0.113355376,-0.46190196
Subject_9,0.0021231724,-2.1141171
Subject_10,0.5038785,0.2905346
Subject_11,-0.25451627,-0.25078195
Subject_12,-0.12049795,1.10116
Subject_13,0.04471251,-1.5593252
Subject_14,-0.9902794,1.3384894
Subject_15,-0.52490014,0.6258264
Subject_16,1.3762478,-0.53104115
Subject_17,-1.2858185,-0.044206876
Subject_18,0.004912119,-0.4184213
Subject_19,0.50371194,0.6501145
Subject_20,2.8586712,-1.7856767
Subject_21,0.39747956,-0.07255435
Subject_22,-0.4378147,-0.50242144
Subject_23,1.4756995,2.0490503
Subject_24,-1.1034435,1.4579055
Subject_25,-1.4463496,1.1338334
Subject_26,-0.9840066,0.50817204
Subject_27,0.64376074,-0.40104493
Subject_28,-0.7766245,1.5953554
Subject_29,-0.4243251,-0.916817
Subject_30,1.8420813,-0.7759821
Subject_31,-0.32295874,-0.82549053
Subject_32,0.42937884,-0.63769543
Subject_33,-0.9673847,1.4863273
Subject_34,0.48147634,-1.4448953
Subject_35,0.8994558,-0.09376594
Subject_36,0.84372,-0.73469484
Subject_37,-0.20570405,-1.274484
Subject_38,-0.31974065,-1.7019928
Subject_39,0.100175634,-0.39726213
Subject_40,1.718416,-0.9726886
Subject_41,0.03952048,-1.462086
Subject_42,0.43502498,-1.8155689
Subject_43,0.0675034,-2.4037337
Subject_44,1.6616585,-1.3725041
Subject_45,0.021441791,-1.1426535
Subject_46,1.4697925,-3.571465
Subject_47,1.0820991,0.3935881
Subject_48,-0.4879754,-0.878595
Subject_49,4.089427,1.6194797
Subject_50,-0.16706909,-0.19885445
Subject_51,0.8107433,-0.5358723
Subject_52,1.1498402,-0.7125953
Subject_53,0.013905828,1.9614307
Subject_54,-0.45213136,1.3117137
Subject_55,0.8014307,-1.6158323
Subject_56,-0.15045266,-0.887075
Subject_57,-1.8272244,1.559075
Subject_58,0.6387728,-0.9355052
Subject_59,-0.9054637,0.25602254
Subject_60,-0.32468966,-0.74046206
Subject_61,2.5984519,0.55464405
Subject_62,0.2460872,0.10682592
Subject_63,0.043433055,0.8015659
Subject_64,1.0576218,1.3214595
Subject_65,1.5037374,-1.0180823
Subject_66,-0.88916874,-0.5782858
Subject_67,2.241429,0.96084446
Subject_68,0.90060866,0.40098324
Subject_69,-0.27213183,1.0207121
Subject_70,-0.38793266,-0.30947694
Subject_71,-0.17934427,-0.47726452
Subject_72,0.5912173,-2.1524618
Subject_73,-0.14042136,-0.55746365
Subject_74,0.12478054,0.8049175
Subject_75,0.9830643,-0.72658306
Subject_76,0.8979885,-1.4393753
Subject_77,0.203732,-0.98851544
Subject_78,0.6879196,0.96132624
Subject_79,-0.55393577,1.8565699
Subject_80,0.33273906,-2.3617218
Subject_81,-0.19129264,1.2929635
Subject_82,-0.25544652,1.8145614
Subject_83,3.902481,2.0405478
Subject_84,0.028797202,-0.21005964
Subject_85,-0.71114033,-1.7915851
Subject_86,-0.2197315,-0.4998792
