Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.4931827,0.53469133,1.2217563,0.17733979
Subject_2,1.0354824,0.40371272,1.3913534,1.4525794
Subject_3,-0.05524565,0.80136216,-1.6281508,0.18844427
Subject_4,-2.1956313,-0.68983513,0.9396216,-0.93714803
Subject_5,-0.24285603,0.53767216,2.2827547,1.1081551
Subject_6,-0.67425996,-0.95580953,-0.86425674,-1.0231478
Subject_7,0.3918927,-0.21715623,1.4398369,0.15415564
Subject_8,-0.49137992,0.69851416,-0.08441431,-0.56828403
Subject_9,0.30792898,0.79593986,1.4333975,0.6255826
Subject_10,-0.14347664,0.7800345,1.6366937,-0.3060437
Subject_11,0.21923798,1.1046957,1.6769444,0.48830953
Subject_12,0.700721,-0.48835328,-0.5085728,-1.3460768
Subject_13,-0.49309373,1.2884215,1.2133988,-0.8798736
Subject_14,-1.1878024,-0.4075882,-3.1837573,0.6321861
Subject_15,0.98876876,-0.31933036,0.7013986,0.15100197
Subject_16,-0.00863981,0.94550943,4.0086346,0.21803258
Subject_17,0.36777347,0.3713206,1.8459921,2.351807
Subject_18,-0.23474675,1.0947396,-1.813171,0.26058197
Subject_19,-1.4625535,0.41874227,-0.53458387,0.35361835
Subject_20,-0.38518173,0.40342763,4.1131897,0.5397226
Subject_21,0.15076132,-0.039386667,3.1676621,0.3942306
Subject_22,1.9798019,0.13698573,-0.9569277,1.3425992
Subject_23,-1.7004589,0.99002504,-1.7475033,-0.8585156
Subject_24,0.7708767,-0.36106727,0.8944855,0.800059
Subject_25,0.53841096,0.7976288,1.6302614,-0.011733223
Subject_26,-0.003186834,-1.9582715,-3.1949272,-0.15077806
Subject_27,-0.5537729,1.8959094,2.1966188,-0.7156213
Subject_28,-2.154423,-1.0528872,-1.647309,-0.23714967
Subject_29,-0.6054006,0.4594803,-0.8553891,-0.20780857
Subject_30,0.7669336,-0.38825655,1.4678807,2.5530522
Subject_31,0.3523625,0.007624331,-1.8204865,-0.7081758
Subject_32,0.13601148,-1.0385169,1.1343784,-0.73171794
Subject_33,-0.61022747,-0.031473864,-2.928552,-0.73551035
Subject_34,-2.437116,0.28115514,-3.3269053,0.25370607
Subject_35,-0.08118064,-0.46712774,2.2262774,-0.25400275
Subject_36,0.07786662,-1.1576301,2.9782104,0.21143787
Subject_37,-0.7097496,1.1118495,0.31554314,0.35526067
Subject_38,-0.95463216,0.5292588,1.5418589,0.19735645
Subject_39,-1.4911026,-0.25572684,1.5956974,0.2712113
Subject_40,1.2007023,1.12338,-0.28539774,2.1433806
Subject_41,-0.8428674,2.8997703,-0.9620299,-0.6572059
Subject_42,-1.2923465,-0.22951017,1.6169298,0.8383779
Subject_43,0.48299336,1.2082982,2.1198323,-0.4635712
Subject_44,0.32334048,-0.5620718,0.02452476,0.25128052
Subject_45,1.7370654,0.55175453,2.7858057,1.0784357
Subject_46,-0.68337476,-0.6831038,2.6107252,0.23570153
Subject_47,-0.24659902,0.68015116,-0.60049015,0.07573891
Subject_48,-0.46677613,-1.0605127,0.03778722,0.15369265
Subject_49,-1.8124388,0.0133388955,0.85614574,1.3631506
Subject_50,-0.6500694,-1.4977534,0.22272894,-0.7202101
Subject_51,-0.44851604,0.49283022,0.005424894,0.25834653
Subject_52,-0.81324995,0.81916946,-1.255156,0.8452124
Subject_53,0.100532494,-1.3914838,-2.2361321,0.85587627
Subject_54,0.3038479,1.0221641,-0.77713704,-0.029292235
Subject_55,-1.6544813,0.47219062,4.81711,2.6079438
Subject_56,-0.3552007,-2.2318313,0.016786464,0.70270264
Subject_57,-0.21414346,0.6030607,-1.1391797,1.4504602
Subject_58,-0.8171919,0.54891336,4.801592,0.00035526702
Subject_59,-0.3678841,2.5280786,0.08951603,2.5256796
Subject_60,2.1584275,-1.0255116,-0.5189729,-0.23600948
Subject_61,0.7473059,0.054449186,-0.64428276,0.177948
Subject_62,0.23495497,-0.37867528,-2.4928074,0.57694876
Subject_63,0.39770913,-0.64609754,-1.5667558,0.55868345
Subject_64,-0.6082179,0.15371044,7.6861744,-0.7345764
Subject_65,-0.13744907,0.6879633,1.5029074,0.8113337
Subject_66,2.7902951,-1.4273623,1.2817776,1.1431196
Subject_67,-2.9174814,2.9298704,1.9895505,1.1675965
Subject_68,-0.47046143,-1.0432261,-4.2332177,0.95391625
Subject_69,0.7751208,-0.21351843,-3.166605,1.1147057
Subject_70,-0.8771328,-1.3066828,1.0650696,-0.71507215
Subject_71,-0.061357062,-0.6265421,-0.25868776,-0.10844277
Subject_72,-0.45844138,0.38011578,3.3713927,-0.11991328
Subject_73,1.0817608,-1.3793514,-2.2893941,0.721583
Subject_74,-1.7057483,0.058771707,-1.0687321,0.7661854
Subject_75,0.027564947,-0.24647385,0.2244809,-0.947114
Subject_76,1.4009583,0.01153218,1.3236085,-0.5415197
Subject_77,-0.37203473,-0.23248714,3.5025806,0.3331606
Subject_78,-0.105349,-0.17664325,-1.0604634,1.5555813
Subject_79,1.3040324,-0.8146147,-5.1056986,-0.49527293
Subject_80,1.3438058,0.9363312,7.222641,-1.9361808
Subject_81,-0.38088238,-1.0120065,0.39455146,0.42311457
Subject_82,1.373358,-0.41148317,-2.785432,-0.5687342
Subject_83,-2.374191,0.025977094,-3.4725237,-0.5588701
Subject_84,-1.1414512,1.1235391,-1.1049594,0.1763635
Subject_85,1.4293197,-0.3897509,3.7052329,0.8291188
Subject_86,-1.0163847,-0.5324162,-1.8782225,1.3613868
