Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
age,-0.08773513,0.4222783,0.23072094,-0.11582363,-0.0010545654
sex,0.1680338,0.22349852,-0.69045174,-0.5436249,-0.2978333
tiv,-0.09679036,-0.8782627,0.77111953,-0.2051622,0.3551035
rigidity_left,0.22869071,0.32998157,-0.12830402,0.09122959,-0.2212497
rigidity_right,-0.2831274,0.15239863,0.20904848,-0.16698053,0.08696466
tremor_rest_left,0.09090721,-0.43807173,0.0772927,-0.04240298,0.36024624
tremor_rest_right,0.11896108,-0.23099682,-0.85835564,0.21102563,-0.20161797
tremor_postural_left,-0.101465516,-0.20250763,-0.12442025,-0.25112668,-0.03135517
tremor_postural_right,0.24417318,-0.48004892,0.031651005,-0.030799612,-0.11440915
bradykinesia_speed_left,-0.013474324,-0.052518878,-0.07761592,0.2017139,0.23327468
bradykinesia_speed_right,-0.020016512,0.08727139,0.25636104,-0.17153728,0.023097258
bradykinesia_amplitude_left,0.41147602,-0.031211033,0.0052640866,0.08769163,0.12682904
bradykinesia_amplitude_right,0.0009062225,-0.19898352,0.010282153,-0.74618405,0.14035791
bradykinesia_rhythm_left,-0.04262235,-0.43028975,0.14144164,-0.34730145,-0.126608
bradykinesia_rhythm_right,-0.047576793,0.10489521,0.07110204,-0.050767764,-0.23983933
mirrormovement_left,-0.109699726,-0.64156944,-0.25882435,0.048337124,0.4097557
mirrormovement_right,-0.04198613,-0.81628525,0.482814,-0.18861154,0.16935982
