Feature,Factor_1,Factor_6,Factor_7,Factor_8,Factor_16,Factor_28
volume_sn_voxels_feature_192,0.05603094771504402,0.1614970564842224,0.12622883915901184,-0.2193554788827896,-0.8668573498725891,-0.3942164480686188
volume_sn_voxels_feature_193,0.12206238508224487,1.1726961135864258,-0.5941760540008545,-0.3329886198043823,0.5361272692680359,-0.6327431797981262
volume_sn_voxels_feature_194,0.13032980263233185,0.08025673776865005,-0.9577816128730774,0.20614022016525269,-0.6255855560302734,-0.21680767834186554
volume_sn_voxels_feature_195,0.40921226143836975,0.0781814306974411,-0.41708025336265564,0.4929596185684204,-1.2529933452606201,0.39311671257019043
volume_sn_voxels_feature_196,-0.0855182483792305,-0.3291220963001251,-0.7419724464416504,0.8548110127449036,-0.08233389258384705,0.25246304273605347
volume_sn_voxels_feature_197,0.1815127581357956,-0.5913336277008057,0.07823670655488968,-0.09061850607395172,-0.6163687109947205,-0.8071152567863464
volume_sn_voxels_feature_198,-0.0035339246969670057,-0.0865541324019432,-0.3078096807003021,0.2824970483779907,-0.38481056690216064,-0.04634697735309601
volume_sn_voxels_feature_199,0.2723446190357208,0.5660369992256165,0.6997084021568298,-0.32187962532043457,-0.34762004017829895,-0.07775646448135376
volume_sn_voxels_feature_200,-0.19617991149425507,0.24470967054367065,0.3982410728931427,0.5019581317901611,-0.03874928876757622,0.17575636506080627
volume_sn_voxels_feature_201,-0.07090035080909729,0.8566333651542664,1.2268813848495483,-0.6510330438613892,-0.3706096410751343,0.08432263135910034
volume_sn_voxels_feature_202,0.1919439435005188,0.5728333592414856,1.016302227973938,-0.1852102428674698,0.03061859868466854,0.15299159288406372
volume_sn_voxels_feature_203,0.19663721323013306,0.6974027156829834,1.4761556386947632,-0.5997292399406433,-0.24056994915008545,0.2544819116592407
volume_sn_voxels_feature_204,0.13913051784038544,0.03372286632657051,1.2346993684768677,-0.46669715642929077,0.23567424714565277,-0.07941162586212158
volume_sn_voxels_feature_205,0.19619809091091156,0.298400342464447,1.1809130907058716,-1.224012851715088,-0.16770882904529572,0.44735923409461975
volume_sn_voxels_feature_206,-0.028154296800494194,0.026697510853409767,1.317886471748352,-1.1533442735671997,0.1627342402935028,0.1090441644191742
volume_sn_voxels_feature_207,-0.11107351630926132,-0.35939666628837585,0.9876775145530701,-1.214084267616272,0.3056875765323639,-0.3781687319278717
volume_sn_voxels_feature_208,0.39607417583465576,-0.3430890142917633,1.053011178970337,-1.129723072052002,0.14424334466457367,0.2626080811023712
volume_sn_voxels_feature_209,-0.17392313480377197,-0.4528249502182007,0.9417778849601746,-1.2791225910186768,0.05654578283429146,-0.09439270198345184
volume_sn_voxels_feature_210,-0.13094566762447357,0.22970344126224518,-0.11699944734573364,-1.3862247467041016,0.08746299892663956,0.003876972943544388
volume_sn_voxels_feature_211,-0.2704754173755646,-0.5379459857940674,0.39179909229278564,-1.2006784677505493,0.2591489255428314,0.22966428101062775
volume_sn_voxels_feature_212,-0.28839632868766785,0.8933525681495667,-0.2800418734550476,-1.2152520418167114,0.9303770065307617,0.428148090839386
volume_sn_voxels_feature_213,-0.0753307044506073,-0.545602023601532,0.1176040768623352,-1.3401198387145996,0.12405722588300705,0.24845604598522186
volume_sn_voxels_feature_214,-0.7610039710998535,-0.06578715890645981,0.14949743449687958,-1.200958251953125,0.15706296265125275,0.3627139627933502
volume_sn_voxels_feature_215,-0.1485893577337265,-0.45055925846099854,-0.10444521903991699,-1.1424380540847778,-0.24222207069396973,-0.05049370229244232
volume_sn_voxels_feature_216,-0.5854944586753845,0.31939995288848877,0.057336416095495224,-1.4844626188278198,0.15926392376422882,0.03393914923071861
volume_sn_voxels_feature_217,-0.48396778106689453,0.7162885069847107,0.5155074000358582,-0.08586593717336655,0.8428094983100891,0.05027780309319496
volume_sn_voxels_feature_218,-0.1981937140226364,0.5460240244865417,-0.2255663424730301,-0.08239535987377167,0.60504150390625,0.0703471377491951
volume_sn_voxels_feature_219,0.07620012760162354,-0.08852075785398483,-0.5677617192268372,0.11181729286909103,0.12464366108179092,0.19885751605033875
volume_sn_voxels_feature_220,0.18596984446048737,-0.14971666038036346,-0.055730268359184265,-0.011517949402332306,-0.3595418930053711,-0.02466343715786934
volume_sn_voxels_feature_221,-0.4319082200527191,-0.23891925811767578,-0.490443617105484,0.5738893151283264,-0.1561625748872757,0.5791129469871521
volume_sn_voxels_feature_222,-1.1771680116653442,-0.15197230875492096,-0.680812656879425,0.5584001541137695,0.20639288425445557,1.0616382360458374
volume_sn_voxels_feature_223,0.12767355144023895,-0.22051821649074554,1.1374046802520752,-0.40981602668762207,-0.43421420454978943,-0.14545875787734985
volume_sn_voxels_feature_224,-0.35959210991859436,-0.1798127442598343,1.05836021900177,0.07794279605150223,-0.2340162992477417,0.17380046844482422
volume_sn_voxels_feature_225,-0.055797163397073746,0.17704451084136963,1.4262937307357788,-0.8474211096763611,-0.26577556133270264,-0.2801104784011841
volume_sn_voxels_feature_226,-0.11256545037031174,-0.044137224555015564,1.5809038877487183,-0.12333327531814575,-0.12454643100500107,-0.08667288720607758
volume_sn_voxels_feature_227,-0.5752893686294556,-0.26579973101615906,1.2570576667785645,0.48371800780296326,-0.18594785034656525,0.4185110628604889
volume_sn_voxels_feature_228,-0.1048726812005043,0.3007117807865143,1.4115233421325684,-0.7066014409065247,-0.1053348183631897,0.06687001138925552
volume_sn_voxels_feature_229,0.037369124591350555,0.3573916256427765,1.3293123245239258,0.32305026054382324,0.16949421167373657,0.1495131552219391
volume_sn_voxels_feature_230,0.1361173689365387,-0.3026479482650757,1.3337421417236328,0.67992103099823,0.01720312610268593,-0.1575085073709488
volume_sn_voxels_feature_231,-0.035663921386003494,-0.6902855038642883,1.2634949684143066,0.6968792080879211,-0.2090107947587967,-0.08683684468269348
volume_sn_voxels_feature_232,-0.1382281482219696,0.6446598172187805,1.4591847658157349,-0.4406968355178833,0.04527844116091728,0.08650169521570206
volume_sn_voxels_feature_233,0.2781604826450348,0.5808616876602173,1.232725739479065,0.3521271347999573,0.23068208992481232,0.20514702796936035
volume_sn_voxels_feature_234,0.44296345114707947,0.11668158322572708,1.4306100606918335,0.567280650138855,0.2172604203224182,-0.05862654373049736
volume_sn_voxels_feature_235,0.22912545502185822,-0.48394060134887695,1.464246153831482,0.14108918607234955,0.03414182364940643,-0.40219825506210327
volume_sn_voxels_feature_236,0.3043428957462311,-0.9090495705604553,-0.21883656084537506,-1.1622562408447266,-0.3586169183254242,-0.9673233032226562
volume_sn_voxels_feature_237,0.2470368593931198,0.40922296047210693,1.3663010597229004,-0.191375732421875,0.34300723671913147,0.04030466452240944
volume_sn_voxels_feature_238,-0.05368545651435852,0.0528247095644474,1.4062799215316772,-0.6575583219528198,0.3605169951915741,-0.17640021443367004
volume_sn_voxels_feature_239,-0.5067529082298279,-0.2836700677871704,1.2580604553222656,-1.153747320175171,0.14063425362110138,-0.37170204520225525
volume_sn_voxels_feature_240,-0.20054443180561066,-0.8236815333366394,0.199398472905159,-1.3609592914581299,-0.031360916793346405,-0.6879256963729858
volume_sn_voxels_feature_241,0.12113847583532333,-0.05401172861456871,1.3694387674331665,-0.9905983209609985,0.5593299865722656,0.0690687894821167
volume_sn_voxels_feature_242,-0.23407340049743652,0.12604504823684692,1.4345346689224243,-1.2679753303527832,0.28979548811912537,-0.19100520014762878
volume_sn_voxels_feature_243,-0.6219142079353333,0.09130644053220749,1.530800700187683,-1.3439078330993652,0.2906612157821655,-0.16400454938411713
volume_sn_voxels_feature_244,-0.45521584153175354,0.1597217470407486,0.5093560814857483,-1.3484848737716675,0.8020472526550293,0.04987315461039543
volume_sn_voxels_feature_245,0.3559474050998688,-0.1718037873506546,-0.3921131193637848,-1.2515969276428223,1.2846450805664062,0.072635218501091
volume_sn_voxels_feature_246,0.16830360889434814,-0.7799692153930664,1.1423100233078003,-1.1630921363830566,0.07671555131673813,0.015171149745583534
volume_sn_voxels_feature_247,-0.40279319882392883,-0.6751313209533691,1.3901368379592896,-1.2877838611602783,0.2234749048948288,-0.20619091391563416
volume_sn_voxels_feature_248,-0.3192950487136841,0.8541074395179749,0.15840892493724823,-1.2366020679473877,1.4140396118164062,0.34282058477401733
volume_sn_voxels_feature_249,0.4719770848751068,-1.1812084913253784,0.9532175660133362,-1.262017846107483,-0.18749725818634033,0.1689247488975525
volume_sn_voxels_feature_250,-0.001527741551399231,-0.9029242992401123,1.1221272945404053,-1.5844653844833374,-0.24481429159641266,0.06552507728338242
volume_sn_voxels_feature_251,-0.15040720999240875,1.0563364028930664,-0.2449674755334854,-1.2842893600463867,1.2833017110824585,0.42920446395874023
volume_sn_voxels_feature_252,-0.05510857701301575,-0.9460470080375671,0.530859112739563,-1.3712676763534546,-0.19421552121639252,-0.08915551006793976
volume_sn_voxels_feature_253,0.40684735774993896,-0.03610493615269661,0.009367207996547222,-0.16999435424804688,-0.05360962823033333,-0.14273574948310852
volume_sn_voxels_feature_254,0.666734516620636,-0.5943822264671326,0.6987034678459167,-0.6924347877502441,-0.0424448661506176,-0.5529964566230774
volume_sn_voxels_feature_255,-0.059184152632951736,-0.2666853964328766,0.8683040738105774,-0.5440134406089783,-0.01448115985840559,0.10263071954250336
volume_sn_voxels_feature_256,0.5356093645095825,-0.43258801102638245,1.3631263971328735,-0.9841532707214355,-0.12430316209793091,-0.7755394577980042
volume_sn_voxels_feature_257,-0.04541318118572235,-0.31051599979400635,1.400983214378357,-0.6540112495422363,-0.06472653150558472,-0.3078097999095917
volume_sn_voxels_feature_258,-0.1647111177444458,-0.15841679275035858,1.372210144996643,-0.9019249677658081,0.26095715165138245,-0.8423889875411987
volume_sn_voxels_feature_259,-0.09034716337919235,-0.21775053441524506,1.3747907876968384,-0.15084728598594666,0.2338089942932129,-0.205657958984375
volume_sn_voxels_feature_260,-0.1656302958726883,-0.2337368279695511,1.4437013864517212,0.2405853122472763,-0.1497834473848343,0.19881433248519897
volume_sn_voxels_feature_261,-0.45184895396232605,-0.3505692481994629,1.1912740468978882,0.05784570798277855,-0.5025649070739746,0.625775933265686
volume_sn_voxels_feature_262,-0.05375156179070473,0.28950390219688416,1.3373690843582153,0.7145079374313354,0.32773423194885254,-0.08957093209028244
volume_sn_voxels_feature_263,0.43921586871147156,-0.3726750612258911,1.532423973083496,1.007638692855835,-0.32082393765449524,0.39195287227630615
volume_sn_voxels_feature_264,0.302935928106308,-0.14847488701343536,1.4107799530029297,0.2424301952123642,-0.2297816276550293,0.11761961877346039
volume_sn_voxels_feature_265,-0.14809882640838623,-0.7137477993965149,1.3822048902511597,-0.7227116823196411,-0.7351014614105225,-0.3931567072868347
volume_sn_voxels_feature_266,-0.08716079592704773,0.30618977546691895,1.377190113067627,-0.330649197101593,0.12811380624771118,0.01761341467499733
volume_sn_voxels_feature_267,-0.40689682960510254,-0.1021992638707161,1.2537416219711304,-1.057350754737854,-0.2901085317134857,-0.15992888808250427
volume_sn_voxels_feature_268,-0.5992055535316467,-0.44685688614845276,1.203210473060608,-1.36207115650177,-0.48365721106529236,-0.2675299048423767
volume_sn_voxels_feature_269,-0.013098473660647869,-0.6110314726829529,0.6104008555412292,-1.1990008354187012,0.17874620854854584,-0.5578728318214417
volume_sn_voxels_feature_270,-0.35695263743400574,-0.05137389898300171,0.7838215827941895,-1.398711919784546,1.2493494749069214,-0.01955544948577881
volume_sn_voxels_feature_271,0.519748330116272,-0.3863915503025055,-0.2201300710439682,-1.15632963180542,1.489150047302246,0.039181821048259735
volume_sn_voxels_feature_272,-0.28218820691108704,-1.069074034690857,1.3370364904403687,-1.1909888982772827,0.06641419976949692,-0.4358200430870056
volume_sn_voxels_feature_273,-0.50042325258255,-0.508329451084137,1.4119573831558228,-1.2008718252182007,0.11775679141283035,-0.40014076232910156
volume_sn_voxels_feature_274,-0.25849178433418274,0.666530430316925,0.5128002166748047,-1.2845878601074219,1.2567861080169678,0.21680542826652527
volume_sn_voxels_feature_275,0.35021981596946716,0.6249310970306396,-0.12356624752283096,-1.2958264350891113,1.2777801752090454,0.4565315246582031
volume_sn_voxels_feature_276,-0.3623473346233368,-1.2639042139053345,1.4534845352172852,-1.3150527477264404,-0.5372312068939209,-0.3112200200557709
volume_sn_voxels_feature_277,0.06575021892786026,0.8706101775169373,-0.02708950638771057,-1.2706245183944702,1.3522294759750366,0.1847718358039856
volume_sn_voxels_feature_278,0.6158793568611145,-1.305707573890686,0.5630167126655579,-1.2345499992370605,-0.8010032773017883,-0.34631913900375366
volume_sn_voxels_feature_279,0.35381653904914856,-1.3558435440063477,0.8809570670127869,-1.0946266651153564,-0.781403124332428,0.014896012842655182
volume_sn_voxels_feature_280,0.45762956142425537,0.6650320887565613,-0.5824763178825378,-1.2919793128967285,1.3862375020980835,0.03107570670545101
volume_sn_voxels_feature_281,0.7037960886955261,-1.1466678380966187,0.23997245728969574,-1.3981223106384277,-0.5345866084098816,-0.3248629570007324
volume_sn_voxels_feature_282,0.6324352025985718,-1.0288522243499756,0.14083819091320038,-1.3183777332305908,1.0843846797943115,-0.14840030670166016
volume_sn_voxels_feature_283,0.5861291289329529,-0.24426555633544922,-0.4875238239765167,-1.340364694595337,1.351266860961914,-0.08660870790481567
volume_sn_voxels_feature_284,-0.08241691440343857,-0.4581529200077057,1.2861984968185425,-0.2458895891904831,0.4243413507938385,-0.6897351741790771
volume_sn_voxels_feature_285,0.14654046297073364,-0.36734986305236816,1.004823088645935,-0.09641315788030624,0.2335914522409439,-0.11338740587234497
volume_sn_voxels_feature_286,0.22743773460388184,0.24663305282592773,1.4425638914108276,0.9713581800460815,0.34151411056518555,0.2246142327785492
volume_sn_voxels_feature_287,0.48527035117149353,0.1793908029794693,1.4542280435562134,0.7511812448501587,-0.14878423511981964,0.49246975779533386
volume_sn_voxels_feature_288,0.3694320023059845,0.6260967254638672,1.25027596950531,0.32265177369117737,-0.9512611031532288,0.6748327612876892
volume_sn_voxels_feature_289,-0.04551440477371216,0.8971560597419739,1.391405701637268,0.30524787306785583,-1.134138584136963,-0.11763766407966614
volume_sn_voxels_feature_290,0.4159514009952545,0.2272682934999466,1.2808808088302612,0.7235377430915833,-0.594606339931488,0.49869227409362793
volume_sn_voxels_feature_291,0.3842715322971344,0.1561305671930313,1.3133769035339355,0.26224398612976074,-1.0846620798110962,0.1477908343076706
volume_sn_voxels_feature_292,0.05709715560078621,0.4795520007610321,1.5517759323120117,0.6616551280021667,-0.3136691451072693,0.12278883159160614
volume_sn_voxels_feature_293,-0.11610523611307144,-0.1510879397392273,1.4356255531311035,-0.30743736028671265,-0.8300451636314392,-0.007515447214245796
volume_sn_voxels_feature_294,-0.11278114467859268,-0.1579527109861374,1.285961627960205,-0.23855310678482056,-0.8128759264945984,-0.3973209857940674
volume_sn_voxels_feature_295,-0.44055473804473877,0.24529218673706055,1.317175269126892,-0.3092442452907562,0.032255224883556366,-0.22174668312072754
volume_sn_voxels_feature_296,-0.28178754448890686,0.03321046754717827,1.3685864210128784,-0.9948369860649109,0.15630772709846497,-0.2311009168624878
volume_sn_voxels_feature_297,0.14766745269298553,-0.11834437400102615,0.7898650169372559,-0.6551693677902222,0.9910539984703064,-0.3298225998878479
volume_sn_voxels_feature_298,-0.2530015707015991,0.4787372052669525,1.2428897619247437,-1.0916528701782227,1.0916863679885864,-0.12238654494285583
volume_sn_voxels_feature_299,0.18184156715869904,0.5905632376670837,0.5787671208381653,-1.1067198514938354,1.366085410118103,-0.028515223413705826
volume_sn_voxels_feature_300,0.6521239876747131,0.3384139835834503,-0.14377640187740326,-0.20699356496334076,1.4161957502365112,-0.04538068175315857
volume_sn_voxels_feature_301,-1.3118959665298462,-1.4375914335250854,1.2694697380065918,-1.329849362373352,-0.6437168717384338,-0.45551788806915283
volume_sn_voxels_feature_302,-1.1334494352340698,-1.4447007179260254,1.3561025857925415,-1.3092408180236816,-0.31176289916038513,-0.21456272900104523
volume_sn_voxels_feature_303,-0.7203987240791321,-1.5069694519042969,1.2726863622665405,-1.1419391632080078,-0.4714905023574829,-0.18660151958465576
volume_sn_voxels_feature_304,-0.38895711302757263,-1.2854347229003906,1.1249818801879883,-1.3312227725982666,-0.41068920493125916,-0.30871543288230896
volume_sn_voxels_feature_305,0.14139224588871002,0.8573753237724304,0.06789681315422058,-1.2800016403198242,1.3749438524246216,-0.12681300938129425
volume_sn_voxels_feature_306,0.40398287773132324,0.8570180535316467,-0.11467993259429932,-0.5946903824806213,1.4968067407608032,0.12075178325176239
volume_sn_voxels_feature_307,-0.17003653943538666,-1.2523454427719116,0.8364761471748352,-1.2248718738555908,-0.6302546262741089,-0.29210659861564636
volume_sn_voxels_feature_308,0.18872541189193726,-1.415000557899475,1.0658783912658691,-1.3937594890594482,-0.558097779750824,-0.17376068234443665
volume_sn_voxels_feature_309,0.024388277903199196,-1.093690276145935,0.9093916416168213,-1.1038950681686401,-0.0890113040804863,-0.05293141305446625
volume_sn_voxels_feature_310,0.15749071538448334,0.5389730930328369,-0.5264890193939209,-1.2012711763381958,1.3912185430526733,-0.22288334369659424
volume_sn_voxels_feature_311,0.180789515376091,0.43920350074768066,-0.1418485790491104,-1.035531997680664,1.3111567497253418,-0.19838351011276245
volume_sn_voxels_feature_312,0.7674152255058289,-1.396112084388733,0.3747170865535736,-1.3487603664398193,-0.5934700965881348,-0.09279089421033859
volume_sn_voxels_feature_313,0.6356431245803833,-1.1487387418746948,0.10141672939062119,-1.3716481924057007,-0.03376784175634384,-0.09984557330608368
volume_sn_voxels_feature_314,0.3006346523761749,-1.2383992671966553,-0.14488175511360168,-1.3417919874191284,1.2137669324874878,-0.09170641005039215
volume_sn_voxels_feature_315,0.04954208806157112,-0.6146739721298218,-0.46813738346099854,-1.288299322128296,1.3325791358947754,-0.14065293967723846
volume_sn_voxels_feature_316,0.12062973529100418,-0.00011079758405685425,-0.7752876281738281,-1.3487240076065063,1.3172065019607544,-0.3097148537635803
volume_sn_voxels_feature_317,0.2211131602525711,-0.14178268611431122,1.1553584337234497,-0.9934277534484863,0.4499838352203369,-0.4836428761482239
volume_sn_voxels_feature_318,-0.42269983887672424,-0.40233317017555237,1.5216569900512695,-0.10445170104503632,0.5321936011314392,-1.2012035846710205
volume_sn_voxels_feature_319,-0.08416575938463211,-0.14315949380397797,1.4128581285476685,-0.17808584868907928,0.47840264439582825,-0.07227662950754166
volume_sn_voxels_feature_320,0.2799302339553833,0.35434845089912415,1.3342913389205933,-0.395163893699646,-0.14745183289051056,0.5318018198013306
volume_sn_voxels_feature_321,-0.4313279688358307,-0.27722883224487305,1.3071538209915161,0.6731460690498352,0.17816144227981567,-0.28258800506591797
volume_sn_voxels_feature_322,0.2539987862110138,0.2268913835287094,1.3243961334228516,0.5027393102645874,-0.15288899838924408,0.45325958728790283
volume_sn_voxels_feature_323,0.22332994639873505,0.541388750076294,1.3093971014022827,0.26620182394981384,-1.0935338735580444,0.7749902009963989
volume_sn_voxels_feature_324,-0.12069500237703323,-0.32184863090515137,1.5902482271194458,0.7578635215759277,-0.24928998947143555,-0.017372308298945427
volume_sn_voxels_feature_325,0.04232673719525337,-0.1310778111219406,1.2651578187942505,0.4224764406681061,-0.9089045524597168,0.48562026023864746
volume_sn_voxels_feature_326,0.07253475487232208,-0.011139105074107647,1.442397117614746,0.38184624910354614,-1.2414051294326782,0.11866982281208038
volume_sn_voxels_feature_327,-0.3641968071460724,-1.03571617603302,1.403922200202942,0.43960997462272644,-0.5701012015342712,0.19095906615257263
volume_sn_voxels_feature_328,-0.29147329926490784,-0.3954610526561737,1.3433650732040405,0.1088220477104187,-0.7390317916870117,0.1662738025188446
volume_sn_voxels_feature_329,0.0076397680677473545,0.2250298708677292,1.1371814012527466,0.3128105401992798,-0.41906988620758057,-0.3607507348060608
volume_sn_voxels_feature_330,-0.388479083776474,-1.2877048254013062,1.1975778341293335,-0.07216781377792358,-0.19217802584171295,0.05706310644745827
volume_sn_voxels_feature_331,-0.3398713171482086,-0.9552858471870422,1.4048413038253784,-0.44003915786743164,0.26881229877471924,0.1310986578464508
volume_sn_voxels_feature_332,-0.013502237387001514,0.13889352977275848,1.2278873920440674,-0.09496954083442688,0.9604010581970215,-0.12910018861293793
volume_sn_voxels_feature_333,0.5093349814414978,0.36494389176368713,0.21198670566082,0.4519965648651123,1.215579628944397,-0.3232419788837433
volume_sn_voxels_feature_334,-1.2383394241333008,-1.3372135162353516,1.2013170719146729,-0.8320828080177307,-0.20396928489208221,-0.4255775511264801
volume_sn_voxels_feature_335,-1.315294861793518,-1.0269056558609009,1.0579346418380737,-0.5006963014602661,-0.40796276926994324,-0.2524304687976837
volume_sn_voxels_feature_336,-1.2598353624343872,-1.340857982635498,1.1920515298843384,-0.3715797960758209,-0.3592982292175293,-0.2953871488571167
volume_sn_voxels_feature_337,-0.46790051460266113,-1.0438212156295776,0.9846673011779785,-0.5314725637435913,0.6822144389152527,0.08690616488456726
volume_sn_voxels_feature_338,-0.30117228627204895,-0.4055275619029999,0.7042849063873291,-0.3140164017677307,1.3795958757400513,-0.03171069920063019
volume_sn_voxels_feature_339,0.14100275933742523,0.6469787955284119,-0.01681525632739067,0.4024706482887268,1.2793234586715698,-0.14643211662769318
volume_sn_voxels_feature_340,0.5660861134529114,0.5734953284263611,-0.10217943042516708,0.7720238566398621,1.4521065950393677,-0.18371783196926117
volume_sn_voxels_feature_341,-1.3154034614562988,-1.317267894744873,0.5116401314735413,-1.0885039567947388,-0.29022833704948425,0.2535698115825653
volume_sn_voxels_feature_342,-0.8418524265289307,-1.2030824422836304,0.5840271711349487,-1.022092342376709,-0.27482959628105164,-0.14238569140434265
volume_sn_voxels_feature_343,-0.07532154768705368,-1.2319872379302979,0.4625007212162018,-1.0372405052185059,-0.39043548703193665,-0.0721142590045929
volume_sn_voxels_feature_344,-0.11900651454925537,-1.1223574876785278,0.11926566809415817,-1.097928524017334,0.23262663185596466,0.14226332306861877
volume_sn_voxels_feature_345,-0.32734453678131104,-1.1253293752670288,-0.15240205824375153,-0.8082376718521118,1.2166906595230103,0.0532497763633728
volume_sn_voxels_feature_346,-0.3348625600337982,-0.8022472262382507,-0.25844231247901917,-0.36681216955184937,1.2854362726211548,-0.0016726404428482056
volume_sn_voxels_feature_347,-0.13318727910518646,0.24296611547470093,-0.36105260252952576,0.37398919463157654,1.4825340509414673,-0.2063458114862442
volume_sn_voxels_feature_348,-0.052789751440286636,0.5226891040802002,0.11296585947275162,0.8241511583328247,1.3986711502075195,-0.27833014726638794
volume_sn_voxels_feature_349,0.26075437664985657,-1.2619813680648804,-0.05502656102180481,-1.036327600479126,-0.2633925676345825,-0.1946372538805008
volume_sn_voxels_feature_350,0.4010091722011566,-1.288918137550354,-0.4643612802028656,-1.2436363697052002,0.34898504614830017,-0.12645737826824188
volume_sn_voxels_feature_351,0.0007039530319161713,-1.3168888092041016,-0.6531888842582703,-1.0387300252914429,1.37358558177948,-0.04816334694623947
volume_sn_voxels_feature_352,-0.2984478771686554,-1.0023757219314575,-0.6979344487190247,-0.5206290483474731,1.421536922454834,-0.08625208586454391
volume_sn_voxels_feature_353,-0.6137956976890564,-0.22884227335453033,-0.27823469042778015,0.14295300841331482,1.341207504272461,-0.25319352746009827
volume_sn_voxels_feature_354,0.48053646087646484,-1.260138988494873,0.24849767982959747,-1.189164161682129,-0.3402763605117798,-0.08421873301267624
volume_sn_voxels_feature_355,0.3106972277164459,-1.286129355430603,0.13604037463665009,-1.3002026081085205,0.4116346538066864,0.14133328199386597
volume_sn_voxels_feature_356,-0.0045163012109696865,-1.1447768211364746,-0.07641459256410599,-1.1463571786880493,1.2592192888259888,-0.043775685131549835
volume_sn_voxels_feature_357,-0.4318579137325287,-1.1200278997421265,-0.29538968205451965,-0.8073407411575317,1.4727239608764648,-0.0861218124628067
volume_sn_voxels_feature_358,-0.49738502502441406,-0.8122107982635498,0.10414410382509232,-0.3742750883102417,1.405259609222412,-0.3738928735256195
volume_sn_voxels_feature_359,0.5685449242591858,-1.3888746500015259,0.7329179644584656,-1.125933051109314,0.6158743500709534,0.09164094179868698
volume_sn_voxels_feature_360,-0.44528403878211975,-0.5724029541015625,1.353887915611267,-1.079256534576416,0.43765854835510254,-0.3591937720775604
volume_sn_voxels_feature_361,-0.16362404823303223,-0.9243664145469666,1.5104846954345703,-0.3967307209968567,-0.3360925614833832,0.3388400673866272
volume_sn_voxels_feature_362,-0.37340497970581055,-1.226380705833435,1.217431902885437,0.07145865261554718,-0.0972103402018547,-0.133018359541893
volume_sn_voxels_feature_363,0.04260352626442909,-1.1653748750686646,1.2855353355407715,0.10396350920200348,-0.7140533924102783,0.4203057289123535
volume_sn_voxels_feature_364,-1.1849761009216309,-0.8965043425559998,0.988913357257843,-0.3251204192638397,-0.11177915334701538,-1.2679452896118164
volume_sn_voxels_feature_365,-1.5136300325393677,-1.120257019996643,1.0266295671463013,0.06316918134689331,-0.15856711566448212,-1.1034616231918335
volume_sn_voxels_feature_366,-1.3958054780960083,-1.2209481000900269,1.240128993988037,0.2930086553096771,-0.1078042984008789,-1.2898837327957153
volume_sn_voxels_feature_367,-1.0833054780960083,-1.3248167037963867,1.2737220525741577,0.43781304359436035,0.09598087519407272,-0.9413322806358337
volume_sn_voxels_feature_368,-0.21399974822998047,-1.4584671258926392,0.8244023323059082,0.4544229209423065,-0.0888383761048317,-0.16675686836242676
volume_sn_voxels_feature_369,-0.007678838912397623,-1.2852188348770142,1.2216509580612183,0.5186461210250854,-0.29861852526664734,0.37082237005233765
volume_sn_voxels_feature_370,-0.06001618504524231,-1.0852185487747192,1.213274598121643,0.5680079460144043,-0.33673369884490967,0.4660924971103668
volume_sn_voxels_feature_371,0.011580456979572773,0.13052214682102203,0.7823389172554016,0.6072626709938049,0.16484695672988892,-0.013596447184681892
volume_sn_voxels_feature_372,-1.3436933755874634,-0.625665009021759,0.43041446805000305,-0.4562464952468872,0.008289759047329426,-1.2425456047058105
volume_sn_voxels_feature_373,-1.6647955179214478,-1.0240836143493652,0.6788319945335388,-0.25148311257362366,-0.048846226185560226,-0.3518061637878418
volume_sn_voxels_feature_374,-1.6674450635910034,-1.244889736175537,0.8432335257530212,0.05910541117191315,-0.20186257362365723,-0.05066538602113724
volume_sn_voxels_feature_375,-1.329088807106018,-1.3606024980545044,0.8092899918556213,0.0471334308385849,-0.14960648119449615,-0.39606231451034546
volume_sn_voxels_feature_376,-1.120282530784607,-1.2792612314224243,0.539871096611023,0.2506500482559204,-0.2603195607662201,-0.39618104696273804
volume_sn_voxels_feature_377,-0.36570942401885986,-1.284983515739441,0.45234814286231995,0.4599500894546509,-0.09397003799676895,-0.22125591337680817
volume_sn_voxels_feature_378,0.022937536239624023,-1.1931471824645996,0.4823472201824188,0.5088279843330383,0.12495597451925278,0.47410380840301514
volume_sn_voxels_feature_379,0.05008140206336975,-1.4476310014724731,0.3746762275695801,0.5405232310295105,0.6259811520576477,0.5302819013595581
volume_sn_voxels_feature_380,-0.11259051412343979,-0.594216525554657,0.2876068353652954,0.9265467524528503,1.2088948488235474,0.32242757081985474
volume_sn_voxels_feature_381,-0.010057851672172546,0.4791242182254791,0.20585696399211884,1.1447863578796387,1.481009840965271,0.07769891619682312
volume_sn_voxels_feature_382,-1.4445632696151733,-0.9056758284568787,0.00021284322428982705,-0.6218875050544739,0.32724234461784363,1.0452208518981934
volume_sn_voxels_feature_383,-1.4062142372131348,-1.412467122077942,-0.004034107085317373,-0.5575326085090637,-0.01250931154936552,1.0904011726379395
volume_sn_voxels_feature_384,-1.2288089990615845,-1.256937861442566,-0.2205091118812561,-0.559350311756134,-0.2251206636428833,0.5768430829048157
volume_sn_voxels_feature_385,0.35877856612205505,-1.2733479738235474,-0.4832410514354706,0.40042802691459656,0.5932294726371765,0.0873785987496376
