Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels_feature_0,0.25978315,0.8144788,-1.0816517,-0.5744238,-0.616211
volume_sn_voxels_feature_1,0.23821303,1.0153515,-1.4262124,-0.30742046,-0.9316829
volume_sn_voxels_feature_2,0.18856372,0.62894636,-1.057893,-0.8298603,-0.53891903
volume_sn_voxels_feature_3,0.18480013,0.8575836,-1.3431516,-0.8486631,-0.81676024
volume_sn_voxels_feature_4,0.09100933,1.0190402,-1.5765947,-0.64455885,-1.0949303
volume_sn_voxels_feature_5,0.09634679,1.190687,-1.0839825,-1.1745416,-0.57409567
volume_sn_voxels_feature_6,0.16297933,0.97623396,-1.3106717,-1.2088089,-0.75470585
volume_sn_voxels_feature_7,0.09153369,1.0148274,-1.5644314,-1.1716733,-1.0645685
volume_sn_voxels_feature_8,0.09810409,0.8135541,-1.7738824,-0.93723845,-1.1366653
volume_sn_voxels_feature_9,-0.27836284,1.0514973,-0.9345408,-1.3793054,-0.398039
volume_sn_voxels_feature_10,0.014652035,1.0731006,-1.0720081,-1.4997946,-0.13529421
volume_sn_voxels_feature_11,0.023356255,0.86372596,-1.0750164,-1.451857,-0.52656466
volume_sn_voxels_feature_12,0.048362963,0.98031914,-1.4489285,-1.6306291,-0.5154133
volume_sn_voxels_feature_13,0.05679252,1.2808461,-1.4669901,-1.4861851,-0.7303605
volume_sn_voxels_feature_14,0.0072273724,1.0430696,-1.5378553,-1.2928127,-0.9468295
volume_sn_voxels_feature_15,-0.03722373,0.9883615,-1.7632841,-1.1337558,-1.2770008
volume_sn_voxels_feature_16,-0.30161417,0.40589547,-0.6332431,-1.2714634,-0.8774916
volume_sn_voxels_feature_17,-0.25906852,0.50188047,-0.8787896,-1.3984376,-0.7527816
volume_sn_voxels_feature_18,-0.094131075,0.8049692,-1.210326,-1.8395305,-0.60803765
volume_sn_voxels_feature_19,0.036344815,0.96510136,-1.3995135,-1.8552859,-0.6555377
volume_sn_voxels_feature_20,0.034692504,1.0039953,-1.569499,-1.8380657,-0.8044525
volume_sn_voxels_feature_21,-0.30582544,-0.05785501,-0.6727288,-1.3631868,-1.0587544
volume_sn_voxels_feature_22,-0.2999559,0.56202203,-0.92245466,-1.6382943,-0.84939766
volume_sn_voxels_feature_23,-0.22527936,0.822431,-1.1917611,-2.0212862,-0.7814761
