Feature,Factor_0,Factor_1
rigidity_left,3.7740643e-05,-0.00011314982
rigidity_right,-5.2466617e-05,-1.7133018e-05
tremor_rest_left,9.8766955e-05,0.00013277143
tremor_rest_right,0.0001503063,0.00012081025
tremor_postural_left,-0.00013233205,1.9232497e-05
tremor_postural_right,4.0456198e-05,0.00027590455
bradykinesia_speed_left,0.000121325014,1.6651862e-05
bradykinesia_speed_right,-1.6525228e-05,-4.832367e-05
bradykinesia_amplitude_left,0.00015014746,-3.588255e-05
bradykinesia_amplitude_right,-3.8013917e-05,-9.290146e-06
bradykinesia_rhythm_left,8.495846e-05,-7.657118e-05
bradykinesia_rhythm_right,0.000114936294,-4.295498e-05
mirrormovement_left,-0.00023708811,0.00034733678
mirrormovement_right,0.00017180461,0.00037270677
