Feature,Factor_0,Factor_1
rigidity_left,-0.22317299,0.8066764
rigidity_right,0.12812392,-0.90237457
tremor_rest_left,-0.34702402,0.048515387
tremor_rest_right,-0.5405788,-0.88731855
tremor_postural_left,0.15010715,-0.54562724
tremor_postural_right,-0.17336829,-1.2352834
bradykinesia_speed_left,-0.42718315,0.5892923
bradykinesia_speed_right,0.043034337,-1.0078353
bradykinesia_amplitude_left,-0.65104747,0.25665328
bradykinesia_amplitude_right,0.05565178,-1.0462056
bradykinesia_rhythm_left,-0.31138623,-0.12697765
bradykinesia_rhythm_right,-0.3366987,-0.9689866
mirrormovement_left,0.09469519,-0.91088104
mirrormovement_right,-0.9428984,-0.3288703
