Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21
volume_sn_voxels::v13,0.00040993522,0.00032447273,-0.00052396057,-0.0003588613,-0.0011436936,0.0006440096,0.0003144642,-0.0014753729,0.0008713271,-0.00066842843,-0.00121946,0.0013526428,0.0015626183,0.00012742562,0.00079966197,0.00041392664,-0.0006284307,-0.0005016695,-0.00024553903,-0.0013535321,0.00019673495,-0.00033841497
volume_sn_voxels::v15,0.0005271924,0.0005853363,-0.00024430672,-0.00028478616,-0.0011963104,0.00093117583,0.00038008284,-0.0011967877,0.0013778484,-0.0010701793,-0.00042423196,0.00072810863,0.0020309258,-0.00064780586,0.0004069504,0.0008500069,0.00018454851,-0.0017498909,-0.000922085,-0.0010132499,0.00033337486,0.001483322
volume_sn_voxels::v16,0.0004454928,6.3290194e-05,-0.000102317834,-0.0007003325,-0.00085452205,0.00017489013,0.0013206028,-0.0012480784,-0.00079860096,-0.00039262496,-0.00017280053,0.00016990666,0.0007321839,0.0008038575,0.0012509066,-6.443988e-05,-0.0008625881,0.001122571,0.0019255499,-0.00034669664,-0.0012863396,-0.00027837348
volume_sn_voxels::v17,0.0004563614,8.034391e-05,-0.0003385046,-0.00066550623,-0.00089018047,0.00026664586,0.00094581785,-0.0012693963,-0.0005553698,-0.0004115757,-0.0007662472,0.0005631136,0.0006053107,0.0006421044,0.0011937785,-0.00022789366,-0.0010248399,0.00047730564,0.0016598911,-0.0004507921,-0.0015306453,-0.0006526164
volume_sn_voxels::v20,0.00044757567,0.00014950713,-0.0007774302,-0.0006727699,-0.0013541619,0.00029461065,0.00068114593,-0.0014846713,0.0003482742,-0.00065510126,-0.0017634579,0.0010919295,0.0007672864,0.00017163747,0.0010039756,-9.294063e-05,-0.0005078416,6.1815444e-05,0.0010879259,-0.0012837737,-0.0002814609,-0.0007188529
volume_sn_voxels::v21,0.000494978,0.00031290602,-0.0007227696,-0.0005337567,-0.0013387722,0.0005329254,0.00056907005,-0.0015286657,0.00059122924,-0.0008965354,-0.0013821956,0.0011382964,0.0012636895,-8.466509e-05,0.00087352237,-0.00010765712,-0.0003230285,-0.00018957768,0.0004895643,-0.0017261484,-1.2631906e-05,-0.0005098794
volume_sn_voxels::v25,0.00047116567,5.0802762e-05,-2.2484737e-05,-0.0010065995,-0.0009242864,-7.927123e-06,0.0014195162,-0.0010086189,-0.0011093349,-0.00055779086,-7.502557e-05,0.00041740856,0.0002103051,0.00011580477,0.001312052,0.00027922145,-0.00024779385,0.0007807596,0.0019699074,4.8338716e-05,-0.0018803099,0.00017432081
volume_sn_voxels::v26,0.0005233153,8.495616e-05,-0.00033618993,-0.0009537974,-0.0011898233,-6.339197e-05,0.001130556,-0.0012999224,-0.0008221526,-0.0006464308,-0.00081866933,0.0005723648,0.00015684473,0.0001311416,0.0013219385,-3.4288914e-05,-0.000466006,0.0004982984,0.0022289169,7.02402e-05,-0.002233666,-0.00041100287
volume_sn_voxels::v28,0.00046744008,0.00016218062,-0.0007456013,-0.0008121975,-0.0013323718,0.00012236934,0.0007090078,-0.0013628989,-0.00023624573,-0.00063518237,-0.0011098555,0.0008418703,0.0004483336,-1.7906383e-05,0.0009704255,-0.00032391993,-0.00021601353,0.00010606223,0.0015169632,-0.00035629133,-0.0011478817,-0.0004925239
volume_sn_voxels::v29,0.00052203535,0.00022335732,-0.0006328775,-0.00075440155,-0.0014933936,0.00015903926,0.00046078354,-0.0013731067,0.000103802144,-0.0008520131,-0.0012429253,0.00082931964,0.0006322845,-0.00020611653,0.0008369644,-0.00032138135,0.00017797758,-9.362994e-05,0.0010594309,-0.0008493914,-0.0003619539,-0.00037409677
volume_sn_voxels::v34,0.0006011101,7.279118e-05,-9.792359e-05,-0.0011900038,-0.0015353789,-0.00024697374,0.001216701,-0.0012419162,-0.00078422204,-0.00085678103,-0.0008974903,0.00059346115,-0.00032235574,-0.0003561383,0.0008356473,-7.55705e-05,1.392722e-05,0.00055676873,0.0027191218,0.00041845473,-0.0024660754,0.00014781111
volume_sn_voxels::v35,0.0005631743,0.00021156528,-0.0003305558,-0.0009672029,-0.0014044944,-9.836295e-05,0.00067343557,-0.0013073093,-0.00055277586,-0.0007945672,-0.0014059341,0.00056376064,-0.00019569903,-0.00018470621,0.0007263486,-0.00016238517,4.0419105e-05,0.00030587986,0.0021901256,0.00031925147,-0.0017777579,1.1346839e-05
volume_sn_voxels::v36,0.00052300846,0.000144781,-0.00053072703,-0.0008807895,-0.0015033494,-1.0570677e-05,0.00047610814,-0.0011174632,-0.00034106223,-0.0008781522,-0.0014828467,0.00055770396,0.00011483812,-0.00027948388,0.0006370742,-0.000434932,0.00028250396,0.00014450075,0.001821264,3.0353642e-05,-0.00096492853,-0.0001642595
volume_sn_voxels::v41,0.0005252268,0.0002372432,6.735402e-05,-0.0011634319,-0.0013393018,-0.00021478623,0.0009420416,-0.0010247848,-0.00078994024,-0.0005564468,-0.00094122265,0.0005854081,-0.0010377282,-0.00044779826,0.00029930822,1.0424302e-05,0.00031394308,0.00044950366,0.0018814793,0.00039050417,-0.0021123127,0.00049100287
volume_sn_voxels::v42,0.00062788505,0.0002639376,-0.00021171976,-0.0010736962,-0.0015774405,-7.480161e-05,0.00075867795,-0.0010056467,-0.00073912676,-0.00074290944,-0.0011886763,0.00066470494,-0.0005188734,-0.00048260245,0.00035571138,-0.00024515344,0.0005235325,0.00045454234,0.0019440227,0.00048288828,-0.0017869215,0.0002143203
volume_sn_voxels::v48,0.00045030867,0.00038464545,0.0002509182,-0.0011383137,-0.0011336568,-5.792314e-05,0.0009320069,-0.00085771905,-0.00061848754,-0.00057905813,-0.0008430477,0.0005482207,-0.0010816036,-0.0003311576,-0.00027917977,5.022836e-05,0.0005858596,0.00048055025,0.001233824,0.00016121376,-0.0013203758,0.000457403
volume_sn_voxels::v49,0.0005296794,0.00039501907,3.3122872e-06,-0.00097622396,-0.0015269652,0.000102576516,0.0007617353,-0.0009104974,-0.00061338936,-0.0007304419,-0.0010807457,0.0005072953,-0.00067444803,-0.00042042293,-0.0002449365,-4.419932e-05,0.0006264481,0.0004594954,0.0015457628,0.00039605598,-0.001240158,0.00029638235
volume_sn_voxels::v54,0.00043245088,0.00041648865,0.0003003288,-0.000881939,-0.0012042731,0.0005207415,0.00106841,-0.0004042324,-0.0007076084,-0.00093234464,-0.00092489406,0.00028164318,-0.00041006127,-0.00033518363,-0.0006832255,0.00044895944,0.000656542,0.00067896344,0.0012643904,6.7256224e-05,-0.0007967191,-0.00015112765
volume_sn_voxels::v55,0.0005716877,0.00044680442,8.8643385e-05,-0.0007029103,-0.0014472005,0.0006885686,0.0009851644,-0.00036810807,-0.0008998256,-0.0014935981,-0.0011883903,-5.6864672e-05,8.12183e-05,-0.00056182715,-0.00050695584,0.0002543385,0.0011023732,0.0004466645,0.0011332784,0.00020216119,-0.0007723393,-0.00055558444
volume_sn_voxels::v62,0.0002212114,0.0005263336,-0.00017153319,3.0375031e-05,-0.0006834252,0.0014119353,-8.480984e-05,-0.0018010624,0.00052457,0.00045940027,-0.0015648124,0.0010853488,0.0013047245,0.0002515529,-8.159305e-05,0.001309998,-0.0012615724,-0.0006323526,-0.0014055608,-0.00040441751,0.0007971964,0.00022241111
volume_sn_voxels::v65,0.0003148305,0.000341275,-0.00050936587,-0.00013732076,-0.0006452191,0.0012259755,-9.407207e-05,-0.0016858276,0.00071497104,0.00011360868,-0.0017721154,0.0014952045,0.0015886287,0.0006671909,8.474701e-05,0.0006271876,-0.0010094756,-0.00034099518,-0.0008223917,-0.00070333784,0.0005989326,-0.0008259157
volume_sn_voxels::v66,0.00042319595,0.00052854297,-0.00036021275,-5.3117754e-05,-0.0010516838,0.0014183498,8.2566694e-05,-0.0018592702,0.0009853386,-0.0001001722,-0.0016045456,0.0014807902,0.0021577873,0.00024768058,0.0002468355,0.0012262554,-0.0010712803,-0.0008919944,-0.0014210455,-0.00091373967,0.0007132656,-0.00021972094
volume_sn_voxels::v67,0.0005428328,0.0007311462,-0.00012633235,0.000102890874,-0.0013753363,0.001567913,0.00013686981,-0.0019290434,0.0014712526,-0.00021318543,-0.0009939775,0.001107022,0.002217708,-0.00020480149,0.0002936447,0.0019509981,-0.00057519315,-0.0019216612,-0.0017835482,-0.0007231595,0.0009473117,0.0020732114
volume_sn_voxels::v69,0.00040098815,0.0002294439,-0.00063815666,-0.000320329,-0.0008354474,0.0008698163,0.0001889021,-0.0016838859,0.00063798396,-0.00018224657,-0.0015870499,0.0014534084,0.0012469795,0.0007566346,0.00039459823,0.00022892724,-0.0007718193,2.543401e-06,-0.0001493372,-0.0010350716,0.0002712692,-0.0011623736
volume_sn_voxels::v70,0.00040450864,0.00024180823,-0.0004323511,-0.00026003385,-0.0009428346,0.0009041889,0.00019121912,-0.0013530258,0.0009401826,-0.00043182817,-0.0014785698,0.0014851962,0.0017835821,0.00042854375,0.0005929395,0.00039440708,-0.00081468496,-0.00046447967,-0.0005604352,-0.0010763668,0.0001050328,-0.0006979516
volume_sn_voxels::v74,0.00045467506,0.00014297149,-0.0005981634,-0.00044374872,-0.00089844625,0.00050899567,0.00032468286,-0.0016437619,-6.26895e-05,-8.764841e-05,-0.0014782944,0.00076474645,0.00067735044,0.0006639649,0.0006029631,-0.00012905328,-0.00081205455,0.00012882212,0.00093270873,-0.0003785706,-0.00035791963,-0.0008439072
volume_sn_voxels::v75,0.00048122215,0.0001537085,-0.000774014,-0.00047834544,-0.0010651678,0.00045967335,0.00040885588,-0.001451522,0.0002726941,-0.00046534505,-0.0013789177,0.0011657827,0.0009214633,0.0005470718,0.0007351321,-0.00012596858,-0.000791463,4.4424007e-05,0.0005714138,-0.0005896011,-9.2305614e-05,-0.0009847014
volume_sn_voxels::v76,0.00045985938,0.0002330933,-0.00055694167,-0.00044425656,-0.0011620498,0.00049387634,0.00018173084,-0.0011228652,0.0006055904,-0.0008584903,-0.0010598156,0.0011898081,0.0012835102,0.00029424654,0.00078160403,2.6572383e-05,-0.0003625674,-0.00018986751,-7.11236e-06,-0.0013602687,8.004341e-05,-0.0006523811
volume_sn_voxels::v80,0.0005530715,-3.7335594e-05,-0.0005188474,-0.00066377467,-0.0011198855,0.00024189224,0.00061486335,-0.0012664797,-0.00070645136,-0.00037709638,-0.0009507494,0.00055925583,0.0005522677,0.0005994236,0.00096738274,-0.00032388253,-0.0008768614,0.0002200722,0.0015951956,4.1935848e-05,-0.0012384476,-0.0007275543
volume_sn_voxels::v81,0.00053292996,2.3743858e-05,-0.00056261336,-0.00062098453,-0.0010664583,0.00019546866,0.00036965113,-0.001268515,-0.00038021719,-0.00065796234,-0.0011217277,0.00094660494,0.00039478965,0.00044864698,0.00084820396,-0.0003710755,-0.00052533235,6.1078266e-05,0.001041487,-0.00018346612,-0.00069198443,-0.00077272713
volume_sn_voxels::v87,0.00059455517,1.2466508e-05,-0.00016826764,-0.0009436117,-0.0010370581,-6.992983e-05,0.00091651914,-0.0010367741,-0.0011078812,-0.0006215145,-0.00040541025,0.000333733,0.0002470495,0.00011570425,0.0012558901,-5.477339e-05,-0.0006380563,0.00039951518,0.0017611852,0.00038646226,-0.0015262716,-0.0002080273
volume_sn_voxels::v88,0.0006613182,4.6408157e-05,-0.00041913867,-0.00091122225,-0.0012167323,-0.00014804499,0.0006367358,-0.0010906948,-0.0008588748,-0.0007780465,-0.00094082754,0.0006103618,9.1372436e-05,0.00011155674,0.0010707787,-0.00031253597,-0.00039971696,0.000141047,0.0014207206,0.00030804594,-0.0012803914,-0.000494805
volume_sn_voxels::v95,0.00062644284,0.00022466316,0.00030720636,-0.0012511782,-0.0009708642,-0.000184944,0.0015052344,-0.00089009706,-0.001104151,-0.0006188022,0.00040731818,0.00067268877,-0.00052873185,-0.00026489788,0.0008782643,0.00021046949,-9.828259e-05,0.00056313403,0.001569571,0.00038094743,-0.0017418793,0.00056985806
volume_sn_voxels::v96,0.0006024983,0.00017537131,2.9095125e-05,-0.0010415551,-0.0011026491,-0.00023795688,0.00073316245,-0.0008557129,-0.0008939037,-0.00072058773,-0.00019673815,0.00051557785,-0.00062474725,-0.00040018052,0.0008238346,-4.9495085e-08,-0.00010115477,0.00036365585,0.0015478506,0.000639182,-0.001768878,0.00024889054
volume_sn_voxels::v103,0.00048373733,0.0003266289,0.0005849137,-0.0011064629,-0.0007939039,-0.00035417126,0.00094189425,-0.00074267486,-0.00067194644,-0.00012883719,0.00022931439,0.0007061936,-0.0009144019,-0.00038887534,4.0245595e-07,0.00012544107,0.00035395086,0.00040171214,0.0010306359,0.00016299702,-0.0012954046,0.0008320807
volume_sn_voxels::v104,0.000597372,0.0003606042,0.0003398234,-0.0012809989,-0.0010277855,-0.00022980082,0.0005895106,-0.0006953898,-0.0006092476,-0.00056115864,-0.00023911409,0.00076495163,-0.001052734,-0.0006268446,0.00015806704,4.4084536e-06,0.00032922375,0.00034001097,0.001665473,0.0005621115,-0.0014116066,0.0004214389
volume_sn_voxels::v111,0.0004583135,0.00050345686,0.00084204826,-0.0012794359,-0.0007444345,-0.0002654664,0.0008383464,-0.0006367785,-0.00046173306,6.3023326e-05,0.00020742061,0.0010392606,-0.0014069887,-0.00064951903,-0.000588173,0.00013834564,0.00043980818,0.0004219677,0.0014055647,-1.0918992e-05,-0.0008247,0.0009244629
volume_sn_voxels::v112,0.0005326376,0.00050183514,0.00051367056,-0.0011190412,-0.00095029117,-0.00014917637,0.00047576457,-0.0005852513,-0.0004290402,-0.00030010444,-0.00022073586,0.00067603134,-0.0012855604,-0.0006912871,-0.00044270357,7.1404735e-05,0.0004868618,0.00051733176,0.0012498,0.00029637007,-0.00082681363,0.00047073836
volume_sn_voxels::v119,0.00044425062,0.0006437543,0.0011574944,-0.0011569343,-0.00079681777,-0.00017921894,0.0011483228,-0.00038429862,-0.00039205296,0.0002605526,0.00024826286,0.00095435913,-0.0017497597,-0.00035569735,-0.0014138081,0.00028541544,0.00069601083,0.0002411289,0.0011000186,-0.0002801588,-0.00021977017,0.00085843523
volume_sn_voxels::v120,0.0005050896,0.00063566165,0.00085986836,-0.0012534824,-0.0010154303,0.00012337229,0.00079509604,-0.0003993814,-0.00038645047,-0.00023961527,-9.968156e-05,0.00083280116,-0.0013367182,-0.00060683914,-0.00105432,0.00030427045,0.0006750771,0.00057177764,0.0010041882,0.00022108546,-0.00042224317,0.0003539199
volume_sn_voxels::v121,0.0006089565,0.00063117134,0.00053981325,-0.0012305462,-0.0011891191,0.0003717963,0.0003793545,-0.0003125725,-0.00065948395,-0.00078390545,-0.0005021061,0.0005993363,-0.0010087751,-0.00078097155,-0.0008048514,0.00034212146,0.00074524345,0.000554978,0.00071984174,0.0005849261,-0.00036092038,-8.306143e-05
volume_sn_voxels::v127,0.00054208195,0.0007067267,0.00046845473,-0.00062178634,-0.0013135297,0.0012531731,0.0008677434,0.0005587765,-0.0012387655,-0.0017910054,-0.00037872125,-0.00047340832,0.00040515038,-0.00073857774,-0.0007673305,0.00062444754,0.00065390475,0.00082320796,-2.8007396e-05,0.00048228103,0.0003697525,-0.0010154973
volume_sn_voxels::v132,0.00028777716,0.0004612707,-0.00018320486,-6.545686e-05,-0.00074557326,0.0015357742,-8.472494e-05,-0.0017843323,0.000662808,0.00017316635,-0.0013830592,0.0009723979,0.0014441253,0.00043308188,-8.336788e-05,0.001446067,-0.0011392952,-0.0011776994,-0.0011184224,0.00015596776,0.00092670124,0.00050364475
volume_sn_voxels::v147,0.0006553211,-1.6023672e-05,-0.00036535045,-0.00058206276,-0.0009016828,0.00035328692,6.585837e-05,-0.001049371,-0.00084291975,-0.00042483397,-0.00049449474,7.358045e-05,0.00053811696,0.00067893043,0.001030984,-0.00013339733,-0.0008055151,0.00013485768,0.00067844073,0.00021896356,-0.00089017354,-0.00051658397
volume_sn_voxels::v148,0.00066046685,-2.8425081e-06,-0.00056455994,-0.00061753945,-0.0011062328,0.0003449998,4.0794297e-05,-0.0011945446,-0.00040189648,-0.00069486693,-0.0007426458,0.0006002505,0.00039162626,0.0004958378,0.0008033289,-0.0002608629,-0.0004016149,-3.7443217e-06,0.00052295136,5.649682e-05,-0.00039868688,-0.0006052228
volume_sn_voxels::v155,0.0007155376,6.2720486e-05,-0.00027867252,-0.0008562053,-0.0011069416,3.6602276e-05,0.0002018976,-0.0007447512,-0.00086579274,-0.00084697094,-0.0003475353,0.00016094724,0.00016413562,0.00017425072,0.0010292825,-0.00016796913,-0.000601177,6.450628e-05,0.00069408404,0.00034963584,-0.00092451676,-0.00039974027
volume_sn_voxels::v163,0.0006597451,0.00038954854,0.0005790685,-0.001025904,-0.0007688038,2.6569512e-06,0.0012051517,-0.0003944017,-0.001025407,-0.0004935597,0.0007420592,0.00025717993,-0.00014790395,-7.016433e-05,0.0005764854,0.00012276162,-0.0005781879,0.0005634645,0.000558166,1.4611268e-05,-0.0010912769,0.00031135508
volume_sn_voxels::v164,0.00066013914,0.00023507299,0.00023973071,-0.0008990157,-0.00088429195,-5.0732673e-05,0.0004618575,-0.00045996963,-0.00096420984,-0.0007265301,0.00013754262,0.0002768491,-0.00037833807,-0.00018830325,0.000784419,0.00011789173,-0.00047446426,0.00028779657,0.00068746955,0.00029850344,-0.0010969404,0.00020402277
volume_sn_voxels::v172,0.0004331196,0.0005552133,0.0009564887,-0.001123964,-0.0006305789,-0.000238401,0.001706898,-0.00042903918,-0.00066099956,3.1149008e-05,0.001123641,0.0006294683,-0.0008389333,-0.00014773279,-0.00026837707,0.00015262836,0.0001426717,9.297312e-05,0.0007200532,-0.0001304841,1.900666e-05,0.0006140353
volume_sn_voxels::v173,0.0005556194,0.0005191392,0.00085910986,-0.0011264908,-0.00082325656,-0.00025140046,0.0010328918,-0.00037490833,-0.0006297132,-0.000118767966,0.0006048561,0.00078621664,-0.0009393619,-0.0003687337,-0.00019791075,0.00027987882,-1.8562332e-05,0.00039742928,0.00074787886,-2.200287e-05,-0.00069244293,0.0008142525
volume_sn_voxels::v182,0.0004073863,0.0004809638,0.0010744557,-0.0010280634,-0.0006661056,-0.0003647369,0.0009859212,-0.00043643903,-0.00028016604,0.00075977977,0.00096265774,0.0009032198,-0.0012181174,-0.000176863,-0.0010259607,-3.5814974e-05,0.0005713673,-0.00032796856,0.0007451341,-0.00022058249,0.00061050983,0.00095750496
volume_sn_voxels::v183,0.00051443477,0.0006057667,0.0010893852,-0.0012126496,-0.00072210736,-0.00019780737,0.00068637356,-0.0003239863,-0.0002961818,0.00021311748,0.0004886395,0.0012390708,-0.001342156,-0.00048364187,-0.0008110368,0.00021112103,0.0003706719,0.00017302872,0.00074889616,-0.00024332611,-2.9496648e-05,0.00080387364
volume_sn_voxels::v191,0.00050860125,0.0006078163,0.0012781539,-0.0013031445,-0.0005557802,-0.00026482527,0.00066096085,-0.00041956597,-6.22014e-05,0.00051801436,0.00050561974,0.0010482925,-0.0016705351,-0.0004397969,-0.0012352727,0.00016547868,0.00056702655,8.610729e-05,0.00062809355,-0.00041897793,0.00044637866,0.0006932681
volume_sn_voxels::v192,0.00070868037,0.0009020424,0.0011696278,-0.0014719476,-0.0008503493,8.285001e-07,4.2350763e-05,-0.00011342258,-0.00015375318,-0.000127925,0.00016426803,0.0011338951,-0.0016878496,-0.00081536704,-0.0013689297,0.00044540744,0.00058213965,0.00072977063,0.00047158872,-9.454043e-05,0.0001743204,0.00055865734
volume_sn_voxels::v199,0.00040438987,0.0006200997,0.0013560444,-0.0009744234,-0.0005837609,-1.15878165e-05,0.0009964623,-5.081066e-05,-4.7787526e-05,0.00051159144,0.0006574162,0.0009182154,-0.0014571496,-8.483028e-05,-0.0015281901,0.0003664513,0.00049114286,5.9972543e-05,0.0005506553,-0.0004447765,0.0006102646,0.0002818696
volume_sn_voxels::v200,0.0005297483,0.0008061328,0.0013590654,-0.0011308257,-0.0006854126,0.00031072478,0.0005085264,0.00019037123,-0.0002747995,-0.00017525481,0.00033214458,0.000843604,-0.0011126444,-0.0003372107,-0.0015523117,0.0006826789,0.0002545741,0.0006632795,0.0002302679,-0.00017263714,0.00045132666,-0.00010583525
volume_sn_voxels::v201,0.0005891658,0.00084999856,0.0010209556,-0.0009864048,-0.00065898633,0.0006735041,1.1370985e-05,0.0003648187,-0.00034936954,-0.000831917,-6.702442e-05,0.0003678889,-0.00075435836,-0.00091041566,-0.00084439776,0.00073293404,0.00017596074,0.0006956681,-0.0001284464,0.00028894725,0.00046466183,-0.00040704908
volume_sn_voxels::v202,0.00073386653,0.00070412987,0.00069860404,-0.000953076,-0.0009007829,0.0009136036,-0.00036716586,0.00045853847,-0.0006441631,-0.0012771948,-0.00028024317,-5.2940173e-05,-0.000116505646,-0.001041142,-0.0009888253,0.0006182369,0.00040445832,0.0009370346,-0.0002966651,0.00066439284,0.00062923424,-0.00064612157
volume_sn_voxels::v203,0.0007214204,0.000498798,0.0003320246,-0.000859326,-0.0011340835,0.0010022443,-0.00038752842,0.000471052,-0.00096289575,-0.001682848,-0.0003789074,-0.00048383098,0.0005352116,-0.0012206709,-0.0005762329,0.00043343325,0.000548695,0.0006725638,-0.0003107862,0.0013363418,0.00073006505,-0.0007017034
volume_sn_voxels::v204,0.0008363013,0.00026074506,-8.910264e-05,-0.00073843624,-0.001548293,0.0013500132,-1.0955982e-05,0.0004646244,-0.0010793625,-0.0016944648,-0.00061278424,-0.0007312161,0.0013483603,-0.0010950722,-0.00070293044,0.00023848283,0.0010723147,0.00028405958,-0.0003118974,0.001228721,0.0009813844,-0.0011549426
volume_sn_voxels::v220,0.00070703845,-2.4217431e-06,-0.00033808406,-0.0006016605,-0.0008503291,0.00036238533,-0.0003766484,-0.0010041461,-0.00062981574,-0.00036229147,-0.000650003,5.1854164e-05,0.00046742297,0.0006227494,0.0009489055,5.4701173e-05,-0.00039609932,-3.809701e-05,-9.177082e-05,0.00029495536,-0.00027339748,-0.0003406674
volume_sn_voxels::v242,0.0006292673,0.0006486822,0.0010712504,-0.0010353274,-0.00056651153,0.00019472606,0.0008653928,-6.968922e-05,-0.00088344363,-0.0004528451,0.000991848,0.00055511936,-0.0006798656,0.000104146675,0.00017478144,0.00055235805,-0.00080713996,0.0003120034,7.159312e-05,-0.00035536877,-0.000121848716,0.00025340935
volume_sn_voxels::v250,0.0007398655,-0.0005025946,-0.0005696806,-0.0007999666,-0.0010688693,9.587261e-05,-6.380109e-05,-0.00028025263,0.00015573668,-0.0009932301,0.0002449419,-0.00013680891,0.00095995236,-0.00061510585,-0.0004009125,-0.00093188894,0.0007345691,-0.0009972291,-0.00017221193,0.0005571492,0.00032959666,-0.00026879684
volume_sn_voxels::v251,0.00059200084,-0.00053526915,-0.00036641775,-0.0005665198,-0.0008804426,0.0003848403,0.00026906806,-3.603977e-05,0.0005817862,-0.000735127,0.0007433718,-0.00056832354,0.0008632971,-0.0006671281,-0.00027984942,-0.00034173604,0.0005019563,-0.0012101592,0.0003503817,0.00066433667,-4.6547766e-06,0.0004501381
volume_sn_voxels::v252,0.00043752335,0.0007374261,0.0014046072,-0.0009399956,-0.0006006124,-0.00026128083,0.0013324193,-0.00023756192,-0.0005066503,0.00051850796,0.0012675585,0.0009623697,-0.0011092902,0.00020724976,-0.0006615159,0.00013521087,3.625194e-05,-0.00056340726,0.00044900793,-0.0003540887,0.0010953196,0.0004891153
volume_sn_voxels::v253,0.0005381777,0.0007545496,0.0013339567,-0.0011024313,-0.0005524628,-1.4993168e-05,0.0005552566,-0.00011100862,-0.0002720838,0.00016734048,0.0008003105,0.0011062338,-0.0013091966,-0.00018638032,-0.00074290164,0.00038339684,-0.0001183476,0.00019099072,0.0002318307,-0.00039182702,0.00047586602,0.0005199267
