Subject_ID,Factor_1,Factor_2
Subject_1,-0.49591783,1.0782851
Subject_2,-0.8694846,-0.8439967
Subject_3,-0.021197593,-0.11548335
Subject_4,0.8764496,-0.075518385
Subject_5,-0.7453463,-1.4657121
Subject_6,0.52180237,2.180178
Subject_7,-0.55046314,-0.35793665
Subject_8,-0.10628858,-0.74747837
Subject_9,0.7679403,-0.34130016
Subject_10,-0.32601565,0.6577926
Subject_11,-0.1440904,-0.36463994
Subject_12,1.5138934,-0.3194793
Subject_13,-2.515993,0.8159244
Subject_14,0.9347665,-0.21052043
Subject_15,0.5082667,-0.097756095
Subject_16,-1.0193257,-1.2578925
Subject_17,1.2376369,-1.7328923
Subject_18,5.8443856,0.040984225
Subject_19,2.2222762,1.7016844
Subject_20,-1.4745169,-1.0958645
Subject_21,1.180488,-1.3585311
Subject_22,-0.6769919,-0.8106026
Subject_23,1.9950428,0.18188445
Subject_24,-0.20298564,-0.5491625
Subject_25,-1.7011774,-0.4909041
Subject_26,1.2223488,-0.36866814
Subject_27,-1.530564,-0.9903204
Subject_28,1.0964017,-0.7799402
Subject_29,-0.2661989,0.31677034
Subject_30,-1.3758467,0.06115744
Subject_31,-0.890047,0.91830933
Subject_32,0.56616354,1.566524
Subject_33,-1.8234762,0.18407904
Subject_34,1.5444231,0.43719208
Subject_35,-0.79579574,3.3997955
Subject_36,-1.0126903,0.10385016
Subject_37,-0.58159536,0.9219259
Subject_38,-1.6967733,-0.050663143
Subject_39,-0.59974694,-0.3350585
Subject_40,-0.43165264,-0.76035506
Subject_41,0.90940684,0.4500651
Subject_42,-0.7428682,0.3589342
Subject_43,-0.9542492,-0.65681356
Subject_44,-0.31020856,0.35394704
Subject_45,-1.0245273,-1.0438747
Subject_46,-1.5046352,-1.0086563
Subject_47,0.7052691,-0.29513258
Subject_48,1.6765586,0.59404975
Subject_49,-0.55565065,0.62986094
Subject_50,2.4774513,-0.44195303
Subject_51,1.2006073,-1.3674117
Subject_52,3.1628346,0.27581972
Subject_53,0.94812673,1.0896847
Subject_54,1.3087344,0.42489484
Subject_55,-2.0894415,0.18076198
Subject_56,0.67741597,-1.0529019
Subject_57,0.46455893,0.024118
Subject_58,-2.2649035,-0.098747194
Subject_59,-1.0864012,-0.75188124
Subject_60,0.109131016,0.625779
Subject_61,-0.541128,0.2840173
Subject_62,1.8196273,1.3228718
Subject_63,0.07082757,0.76207584
Subject_64,-1.3443038,-1.221741
Subject_65,1.3592963,-2.0856252
Subject_66,-0.3367202,0.28777796
Subject_67,-0.2194596,-1.2394465
Subject_68,1.8477112,0.38799694
Subject_69,3.4206374,0.20046866
Subject_70,-0.5993783,-0.32806113
Subject_71,-0.14569214,1.0883763
Subject_72,-0.72419274,-1.3217974
Subject_73,0.32984036,0.63529146
Subject_74,0.3412225,1.779786
Subject_75,-0.16887714,0.07302804
Subject_76,-2.213774,0.87720835
Subject_77,-1.588424,-0.5128341
Subject_78,-1.1656673,0.6614745
Subject_79,2.2309349,0.88741684
Subject_80,-2.5909543,-0.71531653
Subject_81,0.5310037,1.0205501
Subject_82,1.0311818,0.04748506
Subject_83,1.3119749,-0.6231959
Subject_84,-0.42962256,0.52102226
Subject_85,-2.0122828,-1.0784128
Subject_86,1.4173152,-0.52192426
