Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-1.627532,0.13090838,-0.054155484,1.7730571
Subject_2,-1.5411675,-0.36391324,1.3914175,0.4464436
Subject_3,1.0419234,0.77120584,-0.011375787,0.14223978
Subject_4,-0.12044276,-1.7988206,1.1613841,-1.4189827
Subject_5,0.7285286,-1.4084914,-0.16677874,0.07173658
Subject_6,-0.6184354,-0.44898185,-0.241292,0.40688282
Subject_7,-0.30506888,0.7712919,-1.0097446,0.03638335
Subject_8,-0.1899853,-0.5778708,0.195442,0.6716619
Subject_9,-0.47499076,-0.2815237,-2.2745054,1.5258327
Subject_10,0.45716116,-1.0411485,-1.1299428,0.8942056
Subject_11,1.0363933,0.30078715,-0.093896605,0.44897726
Subject_12,1.285705,0.3563914,0.8000546,-1.2281808
Subject_13,1.4193051,0.8346337,-1.579569,-1.1652784
Subject_14,1.0344812,0.6480752,0.8458046,0.9086414
Subject_15,-1.4082189,0.19563691,0.7203838,-0.13564548
Subject_16,0.53447306,-0.3588451,1.2197714,0.5569088
Subject_17,-0.4486029,-2.3365765,0.35806218,-0.44311586
Subject_18,-0.16794376,-0.86735356,3.3695,-1.6605438
Subject_19,0.09270752,0.72292525,1.5163707,0.93085
Subject_20,-0.37474748,-0.5313065,-1.3460205,-0.9514731
Subject_21,-0.4391409,0.17342982,1.0632613,0.22266318
Subject_22,-2.1448884,1.3102515,-0.602718,-2.1325092
Subject_23,-0.7383767,2.2270782,0.76043266,-0.21129298
Subject_24,-0.15508069,0.06904526,-1.2112691,0.1938376
Subject_25,2.6725266,-1.5043677,-1.93154,-0.11628525
Subject_26,-2.5022912,0.4387145,1.4644465,2.196962
Subject_27,-0.6989603,0.63997054,-0.8180424,1.206081
Subject_28,-1.024126,-0.34027067,-1.0473722,0.1931651
Subject_29,-0.5567394,1.1515543,0.61544967,0.5561727
Subject_30,0.29835588,1.5831887,-0.57855666,-0.9407072
Subject_31,0.7620523,-0.07580921,-0.6763183,-0.18271133
Subject_32,-0.71704495,0.40776512,0.50926995,-0.92613316
Subject_33,0.6737652,-1.5085539,1.1550578,-0.5181319
Subject_34,0.040270083,-0.7886355,1.4612355,-1.6203576
Subject_35,0.49801454,-1.7730868,0.48056972,0.7629734
Subject_36,-1.10751,-0.58770853,-2.2614539,1.2620878
Subject_37,0.72149736,-0.81311214,-0.3843635,-0.752855
Subject_38,-0.75962293,-2.7881556,-0.82786256,-3.0302107
Subject_39,2.4250119,-0.88326013,-0.6681224,-2.5691526
Subject_40,0.054419894,-0.4030006,0.3417296,-1.0039732
Subject_41,-0.7912055,0.30765876,1.2597693,-0.7154052
Subject_42,-0.5041957,-0.34333175,-1.1549113,-1.2077795
Subject_43,0.37134796,-0.08748666,-0.40644893,1.6367599
Subject_44,0.96027386,-0.94317305,-0.57603437,0.42164117
Subject_45,-0.54243034,1.0259463,-0.6373512,-0.081880175
Subject_46,1.2437972,-0.0056145503,-0.90677494,-0.13499804
Subject_47,-0.27686462,-0.7685321,1.0906692,0.32844928
Subject_48,-1.5287846,-0.43503848,-1.904516,0.20156762
Subject_49,-0.57400155,0.7117204,-0.40346438,-0.47560212
Subject_50,0.8947941,0.11460631,1.2121112,-0.73855263
Subject_51,-0.8410694,-1.6566918,-1.0968593,2.0620875
Subject_52,-1.8218628,1.8301406,-2.5820582,-0.5994765
Subject_53,0.23209585,-0.26126528,0.7899222,0.4742206
Subject_54,-0.69682616,0.010546076,0.60448414,-1.4512508
Subject_55,1.2240151,1.9909457,2.1533353,-0.49264804
Subject_56,-0.39630046,0.19022776,0.37398735,0.67819035
Subject_57,-0.6075575,-2.4553986,0.9412919,0.40025982
Subject_58,-0.5332887,0.8880032,-1.5430793,-0.6502963
Subject_59,0.24689214,0.37495783,0.36370093,0.121971466
Subject_60,-0.626025,-0.47911155,0.55529714,-0.021053346
Subject_61,-0.22540161,-0.9726463,0.34394518,0.103668235
Subject_62,0.3248265,-0.26405254,1.4052736,-0.71062225
Subject_63,0.45461568,-0.14083019,1.0877132,2.4151385
Subject_64,0.85981417,0.3791688,-0.67321837,-0.68515843
Subject_65,1.5005472,1.7236776,0.9897029,1.0962374
Subject_66,0.68344605,-0.12531169,-0.9686436,0.02459201
Subject_67,-0.86564535,-0.9902067,-1.0735587,-0.025395028
Subject_68,1.1933582,0.8032406,1.0854924,0.9304639
Subject_69,1.3203317,-0.75788486,1.7940598,1.4274553
Subject_70,-2.8783216,-0.72292656,-0.978134,0.6584156
Subject_71,-0.6655999,-0.38605586,-0.5363483,1.179458
Subject_72,1.1943941,-1.090602,-0.4492565,-0.43611425
Subject_73,-0.92598104,-0.035475172,1.3391305,-0.51428497
Subject_74,-0.5448462,2.0480661,0.59533125,-1.2517906
Subject_75,1.8754873,1.4806061,-0.59113413,1.4294494
Subject_76,0.37341866,0.21249272,-0.97535944,-0.290947
Subject_77,0.17347886,-0.49598268,-1.2543832,0.4073053
Subject_78,0.8466778,0.5891965,0.4410525,-1.0921324
Subject_79,-0.6629586,0.36966848,2.558778,0.0063398723
Subject_80,-0.644519,-0.36118037,-1.1474861,-0.020037781
Subject_81,-0.3262622,1.309779,-0.3067709,-0.37864316
Subject_82,1.1847444,0.69701546,-0.3884202,-1.364798
Subject_83,-0.36723274,0.6766638,1.340849,-2.092378
Subject_84,0.010223861,-1.4357951,0.85490936,0.9776264
Subject_85,0.6733807,-0.4455542,-4.0338745,1.1967627
Subject_86,-0.17736234,0.34636977,0.76468575,1.9296497
