Subject_ID,Factor_1,Factor_2
Subject_1,-0.6495483,-0.31140214
Subject_2,0.7878795,0.6094989
Subject_3,0.7116509,-1.1622292
Subject_4,0.27745682,-0.556377
Subject_5,0.59293497,-1.8247305
Subject_6,-1.3076243,-0.63410735
Subject_7,-0.12578021,-0.10841904
Subject_8,0.17929147,0.31853414
Subject_9,2.2846718,-0.30995184
Subject_10,0.28609955,0.8917615
Subject_11,0.5598062,-2.1035228
Subject_12,-0.6167194,1.2348597
Subject_13,2.0946326,-0.07875965
Subject_14,-1.036518,-0.64819604
Subject_15,-0.47980008,-0.17535497
Subject_16,-1.5089023,0.21689509
Subject_17,-1.1891865,0.28965104
Subject_18,-1.1285262,4.4400344
Subject_19,-1.2557664,1.5058274
Subject_20,0.81977713,1.4314663
Subject_21,-2.875464,0.29099306
Subject_22,1.4824978,0.02819308
Subject_23,-1.0267055,1.3284554
Subject_24,0.30591798,0.098479696
Subject_25,1.2928042,2.3727255
Subject_26,-1.0938289,-0.07401867
Subject_27,0.06399905,-0.07207118
Subject_28,-1.0263366,0.9062425
Subject_29,0.32306707,-0.8807583
Subject_30,1.2295126,-0.22057402
Subject_31,1.21116,-0.33159843
Subject_32,-1.0382184,0.7389925
Subject_33,-1.3112749,-0.6971362
Subject_34,-1.6958472,-2.8118157
Subject_35,-1.007889,-0.37927642
Subject_36,0.8331014,0.15842366
Subject_37,1.8173085,1.1124718
Subject_38,1.4443246,0.15715544
Subject_39,0.41770363,0.22750464
Subject_40,0.6534053,0.17209877
Subject_41,0.89946586,-0.13262576
Subject_42,0.92943496,1.4360343
Subject_43,1.0772463,0.060976323
Subject_44,0.53272796,1.1772038
Subject_45,0.6601444,1.0457815
Subject_46,1.2294691,-0.9616368
Subject_47,-0.44708517,-0.92630535
Subject_48,-0.8670571,1.0117021
Subject_49,0.87814516,0.3615884
Subject_50,-1.5670812,1.1399136
Subject_51,-1.1113846,0.25286895
Subject_52,1.0360671,-0.038890675
Subject_53,0.46192932,-0.91795206
Subject_54,-1.305995,-0.34755468
Subject_55,1.6937655,0.2954044
Subject_56,-0.8434012,0.13465938
Subject_57,-0.34650055,-0.33439896
Subject_58,2.455754,-0.1695241
Subject_59,1.739338,-1.0490255
Subject_60,-0.025248842,0.654317
Subject_61,0.4997328,0.46414796
Subject_62,-1.5461892,0.88636416
Subject_63,-1.1648903,0.6874388
Subject_64,1.4184043,-1.7881864
Subject_65,-0.6848876,2.1942334
Subject_66,1.5265096,-1.1669476
Subject_67,-0.10261221,-1.1253574
Subject_68,-2.6310878,0.40960938
Subject_69,-1.6262275,2.399797
Subject_70,0.3036643,-0.5862398
Subject_71,-1.9866798,-0.28618342
Subject_72,0.71746886,-0.27215368
Subject_73,-0.62899303,-0.5449079
Subject_74,1.5270711,-1.0270671
Subject_75,0.7480841,-0.032668132
Subject_76,1.5857118,0.4277587
Subject_77,-1.412197,0.12587233
Subject_78,-1.7727352,-0.36040828
Subject_79,-1.9719974,0.63354313
Subject_80,2.0502906,0.20024644
Subject_81,-0.6651199,-0.77641845
Subject_82,-0.44166952,-0.88008606
Subject_83,-1.176491,-0.21946453
Subject_84,0.9463292,0.22846924
Subject_85,-0.29131266,0.6171272
Subject_86,-0.3352827,0.40976503
