Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,1.3027205,0.47693148,1.2615129,0.029023148
Subject_2,0.8597989,1.7986047,-0.5929218,-1.4437166
Subject_3,-0.046583038,-0.5494854,-1.1962748,-0.39205182
Subject_4,0.26436976,-0.4768298,0.670606,-0.7782469
Subject_5,-0.57647026,-0.20226161,0.34190643,-0.19681843
Subject_6,1.286317,-1.3681073,-1.4049044,0.68796235
Subject_7,-1.1334223,-0.4556907,0.25029632,-0.44348696
Subject_8,0.85400665,-0.21469443,1.617969,0.29214963
Subject_9,-1.7221159,-1.0495185,1.6280912,-4.545983
Subject_10,-0.52249634,-1.4057122,-0.6506821,-0.5388127
Subject_11,-0.3160269,-1.1370294,0.06564286,-0.030724024
Subject_12,-0.58694875,-0.5833382,0.020493861,2.6223927
Subject_13,-0.77202773,0.6375554,0.15099122,-5.0293317
Subject_14,-0.19589145,-1.374108,-0.16104722,1.698211
Subject_15,-0.40353146,0.38837624,-1.3930573,0.8262936
Subject_16,-1.2669344,-2.7009695,1.0776176,0.8625564
Subject_17,-1.2710792,-1.0979136,-0.069871075,1.2080113
Subject_18,-0.06613111,-1.4628237,0.34781286,11.749053
Subject_19,0.58657926,0.05072419,-0.14647444,3.7290192
Subject_20,0.45495495,1.480123,-0.49659073,-1.761991
Subject_21,0.38712618,-1.4451604,-0.48764992,1.8889157
Subject_22,1.8280892,0.77474165,-0.11421443,-1.288576
Subject_23,-0.45444557,-1.1914992,-0.050139453,2.774923
Subject_24,0.62143046,0.1990989,-1.5052347,-0.43433982
Subject_25,0.072703585,-0.12861517,-0.72399414,-2.4699209
Subject_26,-0.63487,2.4263432,-0.6139713,1.2430007
Subject_27,-0.2484396,0.6400031,-2.227171,-1.6291817
Subject_28,0.8336737,0.9317965,-1.142693,1.8846102
Subject_29,-0.521284,0.4422908,1.1261559,-0.37535173
Subject_30,-0.9750029,-0.49253377,-0.16510154,-2.617136
Subject_31,0.42842352,-0.18515936,0.7108247,-1.7932467
Subject_32,0.5252197,1.4975085,-1.3558674,0.9885887
Subject_33,1.068066,-0.26303375,-1.3843514,1.1012135
Subject_34,2.1021042,0.11834211,-0.33748353,2.8767707
Subject_35,-1.9226246,-0.39056936,-0.658691,1.3285484
Subject_36,0.046999093,0.273022,-0.8275708,-1.5050979
Subject_37,-0.62481934,0.031511433,1.1708636,-1.041329
Subject_38,0.91828126,-0.7039174,-1.1366786,-2.861246
Subject_39,-0.22421138,-0.93231386,0.6609448,-0.7914257
Subject_40,-1.6710343,-0.83968985,0.099784285,-0.5131301
Subject_41,1.329652,2.1653907,0.3532505,-1.9829717
Subject_42,-0.08077758,0.99178916,0.24376366,-0.68187296
Subject_43,-0.59526825,0.26853186,1.1809534,-1.3563541
Subject_44,0.40881425,0.38497058,-0.6116069,-0.3052484
Subject_45,0.42433077,-0.6562065,1.4151835,-1.255209
Subject_46,1.2484577,-0.18806311,0.46743327,-2.4843419
Subject_47,0.7175767,0.30885226,-0.043227106,0.5205048
Subject_48,-0.54731745,-0.71740854,0.6185497,-2.2871716
Subject_49,-1.2069665,-0.09138876,0.729313,-1.0379788
Subject_50,-0.16154385,1.3138812,-1.0493972,4.385043
Subject_51,-0.49694613,1.047437,0.05747435,2.3762658
Subject_52,-0.5265645,1.5849037,0.8688603,-0.87048495
Subject_53,-0.91883576,0.45083863,0.25173575,1.258422
Subject_54,1.6743172,0.47796267,2.1041553,2.2384903
Subject_55,0.5497423,0.3313688,-1.6335974,-3.7449472
Subject_56,-1.2079057,0.10998517,0.8028941,1.2241948
Subject_57,-0.9458032,0.059544966,1.5229131,0.5797745
Subject_58,-0.116517186,-0.5671486,-0.018523773,-4.242431
Subject_59,2.1747923,-1.800903,-0.15199398,0.92367077
Subject_60,-0.1101849,-1.4780487,0.10472821,0.07166302
Subject_61,1.2924783,0.17131963,2.9514685,-0.3663656
Subject_62,-0.6982976,0.3411662,-1.9233226,3.502374
Subject_63,-0.22073716,0.35237616,0.65478325,-0.1063844
Subject_64,-0.9152119,-0.29283214,0.10522824,-2.1210413
Subject_65,-2.1336203,1.1482189,1.4008065,2.766375
Subject_66,2.0179346,-0.4566561,-0.7987067,0.68289596
Subject_67,-0.37212926,-0.03591584,1.437888,-0.86042607
Subject_68,0.034752265,0.4181248,0.6520987,2.9533892
Subject_69,-1.7472433,-1.2645156,-0.23035437,6.1950903
Subject_70,-0.19066696,-1.450013,-1.8794377,-0.92310673
Subject_71,0.18007325,-0.2228996,-0.71438175,-0.56130904
Subject_72,-0.19278601,-0.6741281,1.5927582,-1.1345477
Subject_73,-3.2867055,0.8160384,-0.8059972,0.5255403
Subject_74,1.5840639,0.17648074,1.3762244,-1.2280288
Subject_75,0.9877883,-0.8897705,-1.8840463,-0.31492049
Subject_76,0.5352765,0.8979836,-0.58437616,-2.4192157
Subject_77,-0.3480878,0.21070564,0.49382254,-2.6768825
Subject_78,1.0785007,0.29398394,-0.004137497,0.3778404
Subject_79,-0.3240378,-0.7407487,0.44705528,3.8684733
Subject_80,-0.28842288,1.6371384,1.0192189,-4.4959116
Subject_81,-0.29649088,0.48684368,-1.2324452,1.0530943
Subject_82,-0.22407861,0.24435727,-0.3257077,0.83037823
Subject_83,0.5655106,-0.31252614,0.18517224,1.7429305
Subject_84,-0.5412685,0.08592442,1.8469162,-0.7146791
Subject_85,0.4741672,-2.0598142,0.42151883,-3.6112883
Subject_86,2.1172416,0.26543248,-0.3372316,0.974548
