Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.09274256,1.4227964,0.85234845,-0.8004687
Subject_2,-0.941789,-1.7230549,0.2903729,-0.94535005
Subject_3,0.110450596,0.28042418,-1.3615012,-0.8279401
Subject_4,-0.65388674,-1.1940742,1.515532,-1.85153
Subject_5,0.9067556,-0.31144089,-0.8609773,-0.6605548
Subject_6,0.016736342,0.25295547,-0.1109241,0.51704127
Subject_7,-1.3616385,0.89935,-1.7620585,0.051358763
Subject_8,-1.3676664,0.22644715,-1.1226242,-1.150646
Subject_9,2.3493452,-0.7346572,-0.29709545,0.246371
Subject_10,0.40849015,0.4346457,-1.5193925,-1.6478311
Subject_11,1.083781,1.8812354,-1.0240244,-1.7759033
Subject_12,-1.891117,-0.1343825,-0.39926952,0.24320745
Subject_13,1.7356035,0.4008894,0.59976363,1.6333175
Subject_14,-0.17384103,-0.40361676,0.051274624,0.04331198
Subject_15,-0.9052747,-0.30990922,0.6069127,1.1161519
Subject_16,-0.55689627,-0.44300652,0.5385846,0.72118306
Subject_17,-1.6398093,1.3364588,-1.1815637,1.2245089
Subject_18,-5.3967996,0.48097932,-1.3971267,0.36843395
Subject_19,-1.6407984,1.1469766,-0.19835618,0.58888185
Subject_20,0.81722665,0.8600463,0.26480633,-1.1363056
Subject_21,-0.3079559,-0.3333015,-0.101590395,-1.61928
Subject_22,0.08128735,-0.2531261,-1.2586516,0.9634475
Subject_23,-0.77646834,-0.6588228,1.1351306,-0.50382644
Subject_24,-0.30916438,0.39029542,-0.25821015,-0.54296315
Subject_25,-0.7612851,0.59995466,1.174003,-0.6009709
Subject_26,1.3600154,-1.5106623,-0.6358812,0.6971572
Subject_27,-1.5213927,0.10130854,-0.80192536,-1.5342795
Subject_28,-0.40835476,-0.62634116,1.7467179,-0.76886266
Subject_29,0.30492797,-0.651391,-1.11896,-2.8831286
Subject_30,0.49163097,1.7044371,-1.1548468,0.37946466
Subject_31,-2.1352067,-1.0341301,-0.34805477,-1.494229
Subject_32,-0.34265235,0.05362901,0.32655188,-0.43856183
Subject_33,-0.706009,-0.49219382,-1.854725,1.3278141
Subject_34,1.2084676,1.6719247,-1.1674703,-0.41847226
Subject_35,0.65253836,0.0024635915,-1.1278998,1.5101352
Subject_36,-1.2223948,0.063819125,-0.27684265,-1.0864457
Subject_37,-0.33598793,-0.4565048,0.7475253,0.72701544
Subject_38,0.13631083,-0.6602363,-0.29516882,-0.72090906
Subject_39,0.07207574,-1.1230862,1.7023526,1.33917
Subject_40,-0.5142197,-1.8906997,-0.98156434,0.7385607
Subject_41,0.25805166,-1.058508,-0.07730266,0.22368081
Subject_42,2.5517807,1.4160806,0.8038748,0.669652
Subject_43,1.3127344,0.6427632,0.2346955,-0.76225024
Subject_44,0.23378202,-0.21215962,-0.24033567,-0.66966724
Subject_45,1.340486,1.2689513,-0.3455787,0.3502064
Subject_46,1.4347117,0.6667621,0.59102166,-2.144689
Subject_47,-0.31494138,-1.5589409,-0.13426289,0.62688833
Subject_48,0.41909972,0.06433925,-1.2572001,1.4536229
Subject_49,0.38934517,-0.2479286,-1.0527571,0.9872687
Subject_50,0.69551635,-2.1239705,0.6430639,2.424889
Subject_51,-0.8552401,-1.0966834,0.8796854,1.316583
Subject_52,0.090985924,-1.1899155,-0.28138903,1.481647
Subject_53,0.0026344573,0.35079625,-0.1949249,0.4228255
Subject_54,-0.80527425,0.47741804,0.41441724,-0.63421094
Subject_55,-1.3572688,-0.7329913,-0.7122449,-1.6614763
Subject_56,-0.7822857,-0.5575558,-1.3672528,0.07085847
Subject_57,0.44304466,0.086598285,-0.6405515,1.7014235
Subject_58,0.8623096,0.18426973,-0.24589127,0.5192803
Subject_59,-0.0075558727,-1.3456798,-0.32012802,0.7036979
Subject_60,0.02905357,0.2508785,0.17150491,-1.6815492
Subject_61,-0.011016087,0.06273538,1.5095862,1.0247226
Subject_62,-0.9481944,0.1182398,0.094188206,-0.63260573
Subject_63,0.38218844,-1.3152689,-0.6871254,0.016757162
Subject_64,-0.23936722,2.6442707,-1.2804859,-0.5403903
Subject_65,0.36921424,-0.53542006,-0.3168778,-0.049267836
Subject_66,-0.12642351,1.0680963,1.5642315,-1.6122934
Subject_67,0.29217646,0.44234285,0.2659702,-0.9884283
Subject_68,-1.9921489,1.0217984,0.5598959,-0.8114741
Subject_69,-2.734089,0.10966702,0.7480286,-1.6998158
Subject_70,0.7330094,0.14727758,0.45644867,-0.13579099
Subject_71,-0.80677444,-1.1149299,1.1247947,-0.36746308
Subject_72,-0.7464473,-1.3873897,0.5637293,-0.32622087
Subject_73,0.2640179,-0.58981615,-1.1109878,-2.6307094
Subject_74,0.5253299,1.0302937,-0.64424014,1.4043369
Subject_75,-0.37861255,1.881803,-0.17897663,0.87783533
Subject_76,0.18370058,0.6807404,1.083371,1.521351
Subject_77,0.31358105,-0.09349182,0.6681548,-1.0229571
Subject_78,0.7735021,-0.27226162,-0.44398013,-0.8983
Subject_79,-0.86424524,1.1888636,0.28987885,-0.07253957
Subject_80,-0.7232382,0.6774902,-0.8010588,-0.19806242
Subject_81,0.7444055,1.588415,-0.79083323,-0.67464614
Subject_82,1.2212397,-0.49043846,-0.45144945,-1.0904922
Subject_83,-0.1449211,-0.7851237,0.94029444,-0.39538625
Subject_84,1.6649419,0.40464118,-0.9163249,-0.28603312
Subject_85,0.46751213,1.2271513,1.1654159,-1.3241583
Subject_86,-0.6373514,0.38184735,-0.47060817,-0.656722
