Subject_ID,Factor_1,Factor_2
Subject_1,0.5302482,0.8435467
Subject_2,1.1074663,-0.78502494
Subject_3,1.3695701,0.9031156
Subject_4,-1.7884091,1.1870949
Subject_5,-0.12150244,-1.6638207
Subject_6,0.11279811,-0.67046744
Subject_7,0.26791906,0.4771151
Subject_8,0.1623476,-1.3032789
Subject_9,-0.006539825,-0.108339705
Subject_10,-0.31393942,-0.81185997
Subject_11,0.019347306,0.02011391
Subject_12,1.0603654,-0.46480328
Subject_13,0.31327835,-0.6188025
Subject_14,0.7312265,1.2651795
Subject_15,0.011819159,-0.21925126
Subject_16,-0.91403615,-1.0229518
Subject_17,1.2764559,-0.6631946
Subject_18,-0.04096274,-0.74677706
Subject_19,-0.7473116,-1.3042059
Subject_20,-1.3078676,-0.027851429
Subject_21,-0.1365451,-0.6289059
Subject_22,1.0938183,-0.5261593
Subject_23,-0.29458737,-2.189342
Subject_24,2.3925006,0.633576
Subject_25,0.17042264,0.41181025
Subject_26,0.5004832,-0.32637575
Subject_27,-0.5234783,0.6908147
Subject_28,0.32926998,0.75826997
Subject_29,0.3328843,1.1507335
Subject_30,-0.60694635,0.9126415
Subject_31,0.8809183,0.45826814
Subject_32,-0.57019126,-1.2629802
Subject_33,0.78832614,0.9900708
Subject_34,-0.53478533,-1.0961224
Subject_35,-0.9309768,0.38879713
Subject_36,-0.73076874,-0.97329
Subject_37,0.7945149,1.5460513
Subject_38,0.21884187,-0.054453775
Subject_39,-0.63502485,-0.90583485
Subject_40,-1.8728724,1.043619
Subject_41,0.105763964,1.1239692
Subject_42,-0.32461727,0.7359195
Subject_43,-0.23541997,0.50939006
Subject_44,-0.7117204,-0.99604577
Subject_45,-0.023964953,-0.12648125
Subject_46,-0.13797438,-1.237438
Subject_47,-1.7708628,-0.4361763
Subject_48,0.6739973,-0.44647697
Subject_49,-3.0194442,-0.42096412
Subject_50,0.4981582,-0.78270257
Subject_51,-0.75797576,-0.41616732
Subject_52,-1.0596956,-0.16072449
Subject_53,-0.43906495,0.95108795
Subject_54,0.32346526,1.0749692
Subject_55,-0.021662815,-1.0553675
Subject_56,0.7846734,-0.79380745
Subject_57,1.2684875,0.96799564
Subject_58,-2.090004,0.28822622
Subject_59,0.8290086,0.32456574
Subject_60,0.043286294,-0.4413714
Subject_61,-0.24120851,-0.74777997
Subject_62,-0.02848137,-0.30719993
Subject_63,-0.21533091,0.5510128
Subject_64,-0.28560063,0.88256973
Subject_65,-0.12750888,-1.2168419
Subject_66,0.19438805,0.5302766
Subject_67,-1.87471,-0.20943871
Subject_68,-0.66751266,0.3844952
Subject_69,0.94931096,-1.4697243
Subject_70,0.66207355,-0.11036503
Subject_71,0.29458252,0.7885612
Subject_72,-0.6556421,0.4797053
Subject_73,0.21277027,0.8541153
Subject_74,-0.106003955,0.5040928
Subject_75,-0.63147414,-0.8471988
Subject_76,-0.73031384,-0.41437393
Subject_77,-0.25791988,-1.4866023
Subject_78,-0.26172358,0.30008665
Subject_79,0.44492108,0.563437
Subject_80,-0.29019293,-0.7021924
Subject_81,0.32608882,1.1580219
Subject_82,1.5541658,1.4743508
Subject_83,-2.3306267,0.99776644
Subject_84,-0.84556544,-0.98349553
Subject_85,0.5474853,0.3382416
Subject_86,0.31283274,-0.66702026
