0,1,2
-0.07109637,-0.7511603,0.33562812
-1.2519413,-2.0718234,-0.42632133
0.07846,0.49465063,-0.8769491
0.68843764,-0.07108579,-1.0756148
1.1495663,0.109439485,0.6584995
-0.9456243,-0.7878694,0.9878304
-0.82484764,-1.756005,0.24274904
0.23107593,1.2535621,-0.43698782
0.70818555,0.4664603,0.64411724
0.7892322,-0.068806596,2.1456926
1.5764503,1.304814,-1.6889312
1.0119326,-0.5402678,0.82242984
-0.86647797,-0.3294903,0.3483788
0.43722326,0.22596523,0.25572097
1.6618664,1.8433809,1.6656393
-0.2945927,1.1072117,-0.011355242
0.5783975,1.3241236,-0.1145121
