Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,0.9417783,0.5846176,0.590042,0.57158065,0.66216356
rigidity_right,0.9341821,0.29814976,0.6251966,0.83785576,0.59052724
tremor_rest_left,0.6334998,0.56182975,0.5673338,0.58432883,1.0663185
tremor_rest_right,0.66856277,0.4646133,0.5381416,0.76477283,1.017644
tremor_postural_left,0.59230703,0.52853644,0.5450677,0.52141726,0.8526494
tremor_postural_right,0.43542457,0.37810564,0.69993186,1.0934705,0.7902028
bradykinesia_speed_left,0.75391316,0.8340552,0.8868162,0.5830142,0.583355
bradykinesia_speed_right,0.97796875,0.38565704,0.63155574,0.8836817,0.47050616
bradykinesia_amplitude_left,0.6708451,0.91221786,0.74010104,0.56016827,0.660609
bradykinesia_amplitude_right,0.91057825,0.3564551,0.6646055,0.8732997,0.4898852
bradykinesia_rhythm_left,0.70580727,0.69250494,0.6739576,0.6798959,0.55996686
bradykinesia_rhythm_right,0.71334773,0.438062,0.6880408,0.9670679,0.5824405
mirrormovement_left,1.0230142,0.2565411,0.772773,0.8357961,0.48296857
mirrormovement_right,0.6997889,0.8317994,1.1260678,0.5234159,0.54622406
