Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,0.0064945566,-0.101734646,0.010739719,0.00014789483,-0.0021961743
rigidity_right,0.007161377,0.005493537,0.009743417,-0.01492785,-0.12817413
tremor_rest_left,0.0152627705,0.00052558066,-0.0071168975,-0.004366468,-0.001979853
tremor_rest_right,0.031079877,-0.012958441,0.0077391905,-0.0003573922,-0.0041439137
tremor_postural_left,-0.0073604607,0.0048164194,-0.00023390805,-0.00047410297,0.008827295
tremor_postural_right,-0.0062583205,0.0019191427,0.0169735,0.0013739602,-0.0020710174
bradykinesia_speed_left,-0.0064482004,-0.014264502,-0.0006755587,0.005348171,0.0019539173
bradykinesia_speed_right,-0.010187355,0.009471482,-0.005432008,-0.0052769743,-0.015781322
bradykinesia_amplitude_left,-0.00718093,0.0014329241,0.0047135702,0.009236836,0.004053608
bradykinesia_amplitude_right,0.008703298,-0.017293124,0.00012667665,0.002467087,-0.0110397
bradykinesia_rhythm_left,0.00066187064,0.0036005431,0.1869155,-0.9853009,0.0028724258
bradykinesia_rhythm_right,-0.015373857,0.0021766801,-0.002691814,-9.548732e-05,-0.0038122402
mirrormovement_left,-0.0033791172,-0.005155942,0.0019889402,-0.002454205,0.00064159307
mirrormovement_right,0.0054240455,0.0011863594,0.0007197196,-0.007786016,0.01622507
