Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels_feature_40,1.2612628,-0.41600096,0.7804326,-0.20617335,-0.15179098,-0.05891989,-1.1393994,-1.3169578,0.20592906,0.21186262,-0.12330077,0.59627306,0.27829283,-0.40262294,0.1532438,-0.1927354,-0.3401074,-1.0078473,0.1062797,-0.5131866
volume_sn_voxels_feature_41,1.1926669,0.04493566,1.5108105,0.9403059,-0.5883957,0.043225456,-1.5126882,-1.2274156,0.06460434,0.27425605,-0.19871253,1.0670952,0.15175723,0.1794783,0.18924645,0.0014264185,-0.06699678,-1.3948401,0.28695354,-0.5570585
volume_sn_voxels_feature_42,1.5429454,0.34314263,1.3750459,1.4346867,-0.20467237,-0.07639723,-1.4147558,-1.3070692,0.545253,0.45641652,-0.32758826,1.2080082,0.057875775,0.5230363,0.26695234,0.44520885,-0.13390917,-1.2783924,0.112326756,-0.66524565
volume_sn_voxels_feature_43,-0.6271467,-0.031588744,1.5028011,1.3062772,-1.0191885,0.7734383,-1.3244736,-0.43067217,0.10625055,0.7268287,0.38491076,1.2044324,1.1586442,1.1957465,0.9061825,0.09360833,1.0374618,-0.70124143,-1.3883303,0.5228759
volume_sn_voxels_feature_44,0.23022549,0.082774825,1.6380981,0.3260267,-0.5548235,-0.3100715,-1.4748236,-0.6221733,0.20240587,0.40365914,0.85012734,-0.12607525,1.3022414,1.3237356,0.31710055,1.2516509,-0.16232032,-0.3479304,-1.0205412,-0.09952396
volume_sn_voxels_feature_45,1.2204272,0.42451733,0.013095595,-0.8973976,-0.9870878,-0.32528657,-1.4647055,-0.95551807,-0.2491166,-0.2172801,0.15306503,-0.7872551,1.1059691,0.8358451,-0.000470048,0.77135324,0.3037461,1.2686766,-0.46386436,-0.1084125
volume_sn_voxels_feature_46,1.0133426,-0.298011,1.2208368,1.3444815,0.17463773,0.49890864,0.043696884,0.35409752,0.07696959,0.64932454,-0.10038252,1.0942081,-1.0407012,0.9330418,0.80423564,0.9181375,-0.3951674,-0.47265142,-1.3448014,-0.57759094
volume_sn_voxels_feature_47,0.470763,0.30327514,-0.48283657,-0.42726547,-0.48556244,-0.18019743,-1.4636823,-0.18599819,-0.15357205,-0.0088653425,-0.08614877,-0.5217678,0.9634332,0.28703353,-0.15652093,0.5368148,0.22086906,1.3798172,0.06278419,-0.21090338
volume_sn_voxels_feature_48,-1.0214502,0.12282511,0.79824114,0.68971115,-0.14377499,0.59615815,-1.2827672,-1.1753076,-0.64221895,0.6497064,0.661617,1.1711692,0.7839535,0.21452844,0.009438099,0.04736344,0.03840221,0.18406743,-0.2790164,-0.22735646
volume_sn_voxels_feature_49,1.4299829,-0.54390556,1.1243255,1.0171597,0.41692436,0.82024306,0.59887767,0.77783316,0.3247368,0.5330348,-0.03804099,1.2012774,-0.72662383,0.06358018,0.7058008,0.6973861,-0.099562265,-0.5655211,-1.3223356,-0.6443331
volume_sn_voxels_feature_50,-0.2744738,0.48585528,-1.0642368,-0.25678796,0.17902997,-0.25987136,-1.3488123,0.690782,0.18532538,0.15715408,-0.020307753,-0.45785913,-0.050576657,-0.11746516,-0.22438668,0.0699943,-0.043792915,1.0333161,-0.10684311,0.279172
volume_sn_voxels_feature_51,-0.6411947,-0.21557632,-0.27660462,-0.663712,0.0023467557,0.1138307,-1.2132177,-0.18963367,-0.6748888,-0.105297446,0.435943,-0.20722476,0.49204254,-0.49324155,-0.12350787,-0.19232757,-0.18890469,0.5219503,0.07419697,0.070917666
volume_sn_voxels_feature_52,-0.8541547,-0.5179827,0.29577848,-0.4531279,0.13355386,0.14803456,-1.5776985,-1.0877331,-0.6664756,-0.20820674,0.5704671,0.33451638,0.28769866,-0.27375266,0.022003785,-0.47534242,-0.29154742,1.6137314,0.3543592,0.009629734
volume_sn_voxels_feature_53,0.9082019,0.91545117,1.432501,1.2385297,0.007908178,0.48377055,-1.4650518,-1.2156745,-0.07469588,0.8321594,-0.1766,1.2949638,-0.2919164,0.57379436,-0.19274014,0.47812793,0.60122126,-1.3651934,-0.8062526,0.48040888
volume_sn_voxels_feature_54,0.32204303,-0.1282374,-0.75681615,-0.6605501,0.20859666,-0.6307058,-1.6305552,0.706182,0.21546562,0.11073703,0.27460638,-0.5569431,-0.06947207,-0.5959315,0.03616525,-0.094195165,-0.5626761,1.37378,-0.21409267,0.24546011
volume_sn_voxels_feature_55,0.41552404,-0.2811042,-0.055940576,-0.7173417,0.3889475,-0.17597806,-1.3392345,0.0136689395,-0.13981695,-0.17230983,0.13909225,-0.18487573,0.021588204,-0.20907441,-0.09342567,-0.1791691,-0.13790311,1.2344887,-0.047741126,0.0936719
volume_sn_voxels_feature_56,0.52400786,0.030658511,0.557394,0.086164474,0.52435493,0.08931394,-1.3458784,-0.7985231,-0.25440717,0.31978393,0.1029386,0.5079171,0.011903537,-0.17246248,-0.031027714,-0.19761424,-0.10469908,-1.1214839,-0.3515354,0.016949335
volume_sn_voxels_feature_57,0.7970877,0.9885009,1.1756003,1.3407962,0.39269865,-0.06934067,-1.3008622,-0.9716615,-0.26316246,0.31784806,0.0034019817,1.1048446,-0.13936815,0.07390269,-0.5516561,-0.00082705385,0.12902746,-1.2457505,-0.12877621,0.05654483
volume_sn_voxels_feature_58,1.2216748,1.3214403,1.1664075,1.0798876,0.20538843,0.011059944,-1.5914105,-1.1191928,-0.13477778,0.43538213,-0.079643525,1.1980631,0.010168002,0.24239749,-0.5948974,0.1696562,0.50954837,-1.3235388,-0.27133286,0.19832048
volume_sn_voxels_feature_59,1.711999,1.0463324,1.3060452,1.0842571,0.10350796,0.042351957,-1.422826,-0.37751237,0.024745936,0.6002855,-0.27296257,1.084472,0.18971929,0.6317355,-0.64173347,0.5836277,0.46411386,-1.4309435,0.042807635,0.26833194
volume_sn_voxels_feature_60,1.3897043,-0.07275957,-0.6329679,-0.6706533,-0.13761519,-0.55628616,-1.2214206,0.49826577,0.9412011,0.07283792,-0.372647,-0.6100925,-0.110617526,-0.61061424,0.39750394,-0.12108312,-0.54705495,0.119123146,0.1721082,-0.0155578125
volume_sn_voxels_feature_61,1.409362,0.34007224,-0.13268529,0.40006813,0.03956555,-0.62537247,-1.4033146,-0.03694439,0.8791793,-0.18737662,-0.4188911,-0.27958566,-0.04697437,-0.3298469,0.23749346,-0.0821639,-0.14968246,-1.3291577,0.06985878,0.20109719
volume_sn_voxels_feature_62,1.3221326,0.9208057,0.9968514,1.0902102,-0.07256176,-0.65968734,-1.3180974,-0.4595441,0.70169294,-0.20241208,-0.3974621,0.780744,-0.0065120575,0.08680328,-0.28876594,0.08555051,0.17179832,-1.3627405,0.08220432,-0.094025634
volume_sn_voxels_feature_63,1.3310835,1.3096062,1.3479813,1.4535606,-0.4322004,-0.18451263,-0.92235166,-1.0815,0.58635294,-0.04603208,-0.48552212,0.8846786,0.33529454,0.39918888,-0.47207358,-0.22505517,0.59234416,-1.2394468,0.285477,-0.23077267
volume_sn_voxels_feature_64,-0.75501144,0.039044008,1.0475254,1.1140437,-0.77723044,0.06972555,-1.7614306,0.2884591,0.6480768,-0.14311866,0.4694981,0.9869657,1.2657138,1.2270683,0.1286483,0.57703197,0.6079009,-0.4283293,-1.1845384,0.28067717
volume_sn_voxels_feature_65,0.42258662,0.26979,0.49688888,-0.54378885,-0.91885245,-0.15442261,-1.5703377,0.033060066,-0.25488073,-0.02616236,0.5130127,-0.9092376,0.7269604,1.0041467,0.48755807,0.36058939,-0.1492809,1.3813553,-1.0250609,-0.43265772
volume_sn_voxels_feature_66,-0.6270254,0.25175065,1.2926196,0.6251357,-0.93426496,0.24198268,-1.089656,-0.0077200714,-0.21569923,-0.35318136,0.7541006,0.16502948,1.4110743,1.2449702,0.42870405,0.21497168,0.2601824,0.9082134,-1.0630907,-0.5287607
volume_sn_voxels_feature_67,0.89264864,-0.4293394,0.36037266,1.3064888,0.41029865,0.3894581,-0.28831497,0.5554273,-0.074211456,0.23536555,0.08496267,0.45583448,-0.4573879,0.21029307,0.6456906,0.7699634,-0.77355283,-0.42468497,-0.9100868,-0.6930142
volume_sn_voxels_feature_68,-0.036325153,-0.09044944,0.2763228,-0.16312583,-0.6654552,0.56090856,-1.2076252,0.52244544,-0.40407777,-0.31817478,0.30595952,-0.45470586,1.2042851,0.10403838,0.28131747,-0.20872287,0.03974734,1.3381803,-0.0040878374,-0.5142284
volume_sn_voxels_feature_69,-0.85178035,-0.2510689,0.9735159,0.5909171,-0.38739094,0.676262,-1.4745127,0.18796848,-0.48295528,-0.16723603,0.44764677,0.2854063,1.2936318,0.24452461,0.08215722,-0.18593071,0.15023048,1.182302,-0.26188812,-0.45673075
volume_sn_voxels_feature_70,-0.86240596,0.2872611,1.010992,0.95153475,-0.1831181,0.61731905,-1.2626878,0.1574842,-0.1830729,0.07487989,0.4079348,1.115314,1.1241912,0.44200423,-0.09058307,-0.10187077,0.3299796,-0.41477972,-0.32231364,-0.044070512
volume_sn_voxels_feature_71,1.0653523,-0.20621528,0.5219247,1.1094073,0.47016206,0.4339225,0.31151184,0.19031252,0.20959644,0.41615596,0.0569133,0.6614473,-0.3377104,-0.8444102,0.7646693,0.7340337,-0.28112072,-0.08571422,-1.1972896,-0.34794864
volume_sn_voxels_feature_72,1.3378142,-0.7211883,0.1992333,1.2155005,0.34749797,0.5410081,0.5649439,0.70997715,0.5117707,0.16071041,0.28521046,0.3032229,-0.2771408,-0.70079833,1.0503536,0.8840001,-0.71183616,-0.42307934,-1.4097201,-1.034066
volume_sn_voxels_feature_73,0.9935789,-0.17235583,-0.3835647,-0.3060157,-0.520723,0.49236104,-1.2504457,0.98516953,0.15154956,0.13577498,-0.29874146,-0.42058286,1.0997237,-0.1406868,0.30875745,0.0956562,0.033282664,1.2935486,0.2714726,-0.5152902
volume_sn_voxels_feature_74,-0.3382806,-0.58602345,0.03977949,-0.46989682,0.00018429951,0.35217443,-1.102173,1.2051281,-0.6552276,-0.30798426,0.21041003,-0.48221505,1.1058669,-0.71590495,-0.06286133,-0.46701738,-0.048516367,1.3881174,0.1906874,-0.41285175
volume_sn_voxels_feature_75,-0.85437423,-0.18975121,0.21977824,0.24297644,0.16895905,0.4485245,-1.2786796,0.7422925,-0.33633164,-0.1651677,0.1421634,0.0131383985,1.1800636,-0.29444203,-0.10086337,-0.43591392,0.058256403,1.0910137,0.13924944,-0.028846364
volume_sn_voxels_feature_76,-0.80689466,0.45295972,0.47188497,1.0912623,0.49361473,0.33258158,-1.2655191,0.4318662,-0.33613127,0.15834516,0.24472022,0.8226029,0.9457437,-0.07857146,-0.25362006,-0.40953586,0.16195625,-0.86548376,-0.22674944,0.0045172255
volume_sn_voxels_feature_77,1.3564897,-0.24627128,0.3615457,1.7084535,0.16516846,0.22155876,0.87346023,0.529422,0.75461006,-0.3843521,-0.100717075,0.39672312,0.47268668,-1.0047214,1.3229963,0.31516114,-0.6100777,-0.57569623,-1.2815617,-0.86259884
volume_sn_voxels_feature_78,0.65304685,0.108852945,-0.6197066,-0.0596983,0.18201864,0.0906488,-1.2518569,1.4764866,0.32236484,0.36760256,-0.00574293,-0.5288715,0.6300669,0.10609088,0.3430572,0.34308565,-0.24621172,1.5352126,0.4058719,-0.19002648
volume_sn_voxels_feature_79,-0.35852814,-0.21229377,-0.39471725,-0.37767342,0.23614158,0.11100891,-1.3703195,1.1803328,-0.2502403,-0.084528536,-0.16087954,-0.36101067,0.864272,-0.113475926,0.11805625,-0.21641968,-0.27145723,1.3396199,0.118505836,-0.07170898
volume_sn_voxels_feature_80,-0.5233277,-0.16166958,-0.12916912,0.10988217,0.24447243,-0.07348026,-1.0829282,1.209108,-0.17631732,-0.09246634,0.13836065,-0.3357935,0.6495734,-0.21172781,-0.07672903,-0.39512986,-0.13839822,0.17365406,-0.29097357,0.27716285
volume_sn_voxels_feature_81,-0.5783839,0.71735626,0.31976914,0.9643123,0.38756275,0.0013563435,-1.3782822,0.98480856,-0.18905544,0.19596161,0.31154385,0.4301516,0.49414122,0.056932665,-0.43588006,-0.4341029,0.17094573,-1.3735249,-0.55090815,0.24805908
volume_sn_voxels_feature_82,0.3798321,1.1870393,1.2368518,1.424346,0.37170368,0.19916002,-1.3163059,-1.0223184,-0.5677317,0.3713978,-0.029587448,0.94921327,0.079564705,0.107340634,-0.98917675,0.32204723,0.97876906,-1.0811931,0.010354143,0.63632226
volume_sn_voxels_feature_83,0.30715087,0.068860374,-0.97890544,-0.44707656,0.3669958,-0.25705203,-1.0204198,1.3917401,0.4698605,0.4060883,0.04215052,-0.70243806,-0.3476651,0.21284153,0.58961326,0.6054865,-0.7311733,1.1754061,-0.17269596,0.057052422
volume_sn_voxels_feature_84,0.4298083,0.004670085,-0.7116211,-0.2880926,0.47567436,-0.5703854,-1.6117103,1.405653,0.48380992,0.12537804,-0.095901765,-0.8147115,-0.023101112,0.07852198,0.17395417,0.0025161954,-0.5881853,-0.7487121,-0.3046581,0.66581404
volume_sn_voxels_feature_85,0.648873,0.47694838,-0.31519866,0.7034856,0.52660227,-0.6629756,-1.2812026,1.2590395,0.528217,0.21091574,-0.04453081,-0.45845526,-0.45981294,0.00212677,-0.18801619,0.15991153,-0.23645405,-1.3084666,-0.57121944,0.32119033
volume_sn_voxels_feature_86,0.92611116,1.2140046,-0.19608484,1.1833429,0.37020585,-0.4463414,-1.403748,0.9758409,0.25787413,-0.12151677,0.08317895,0.015135447,-0.3898176,0.06044392,-0.71916926,-0.17162488,0.42489716,-1.3077146,-0.048359483,0.681919
volume_sn_voxels_feature_87,1.1416001,1.1104512,0.6147195,1.2250452,0.28139997,-0.3640433,-1.3115776,-0.08954857,-0.4174134,-0.15090765,0.11037602,0.22172607,-0.38323396,0.14253137,-1.0648059,-0.20425074,0.9247195,-1.1542748,0.5084862,0.28359795
volume_sn_voxels_feature_88,1.0681198,1.2788503,1.1044084,0.7904451,0.25700432,0.15458837,-1.243889,-0.87248904,-0.3345246,-0.06616206,0.19554074,0.4248579,0.4139494,0.25263917,-0.9412674,-0.19722676,0.7187906,-1.2947925,0.6992171,0.19685432
volume_sn_voxels_feature_89,0.9802148,0.7613531,-0.8363762,0.39777765,0.05242567,-1.1241635,-1.197763,1.6085927,1.0802878,-0.0542579,-0.34714672,-1.1199538,-0.88986397,0.14875412,0.4081937,0.8140654,-0.21864004,-1.1693987,-0.20920613,0.7316742
volume_sn_voxels_feature_90,1.1836772,1.0958213,-0.39163706,1.1533747,-0.1280906,-1.055762,-1.2211931,1.4197474,0.95886755,-0.28742933,-0.26481307,-0.87490773,-0.91515285,0.12813759,-0.28556225,0.1337447,0.33752888,-1.43626,0.19352432,0.23839912
volume_sn_voxels_feature_91,1.2580246,1.0227963,-0.14806512,1.4379796,-0.2154554,-0.36882484,-1.234804,0.22768056,0.45721024,-0.48693126,0.3771723,-0.7075719,-0.104675576,0.11060008,-0.6941526,-0.3280316,0.5490148,-1.5792185,0.8731969,0.26242575
volume_sn_voxels_feature_92,1.354172,1.4178369,0.51442975,1.8145721,-0.39698738,-0.17478798,-1.3085014,-1.2147787,0.19417614,-0.55454767,0.4406166,-0.5647265,0.850833,0.3621762,-0.25680426,-0.4812925,0.3833138,-1.1429892,1.0852122,-0.14767122
volume_sn_voxels_feature_93,0.049136464,-0.5206853,0.09623082,1.438127,-0.0750726,0.014694436,-0.17240682,0.10227129,0.05381698,0.024165453,0.022198858,0.23487522,-0.11671019,0.81470555,0.49590382,0.7903002,-0.852765,-0.04910924,-1.3882103,-0.45096752
volume_sn_voxels_feature_94,1.1129056,-0.03376957,-0.1591954,1.2998335,0.26052067,-0.027673736,-0.46221685,0.5122223,-0.23527767,0.18643044,0.2419656,-0.004398327,-0.40096587,0.959994,0.63042337,0.38779947,-1.074027,-0.20619738,-1.6295992,-0.7949842
