Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.29166675,0.68165255,0.27648136,0.21546423
Subject_2,-0.579958,0.92107046,-0.82665235,-0.01694638
Subject_3,0.8164346,-1.1063617,1.2184889,0.8795913
Subject_4,-1.1991534,-0.10486078,-0.4649903,-0.6640072
Subject_5,-0.7163199,1.2635262,1.5023657,-1.4174432
Subject_6,-1.4898334,1.6475441,-0.07024855,-0.072175205
Subject_7,-0.29819867,1.7930082,-0.0913384,0.025525894
Subject_8,-0.041781504,0.44749054,1.2634577,0.7238379
Subject_9,-1.0546886,-0.8628373,-1.4605607,0.19371064
Subject_10,1.9712881,1.404796,-1.7162138,1.20151
Subject_11,-0.7008281,0.31315872,0.7844029,-0.9789185
Subject_12,-0.61320996,1.3716545,0.08096317,0.24922852
Subject_13,-0.015431961,-1.2593632,-0.3095263,0.15827106
Subject_14,-1.3991065,0.008230402,-1.1940465,1.0685346
Subject_15,-0.27287516,1.4968144,-0.011350688,-0.24599949
Subject_16,0.38818058,1.8445219,-0.3482781,1.760711
Subject_17,0.1680095,-0.22853096,-0.5206144,-0.24521658
Subject_18,-1.1660078,1.5907389,0.15433995,-5.1702933
Subject_19,0.5578633,1.0320791,0.4648169,-0.23477374
Subject_20,-0.0023602431,-0.12848756,-0.04614947,-0.8731463
Subject_21,-0.055650953,1.4494189,1.7454534,-0.41240823
Subject_22,1.2262669,-0.12622519,0.44607213,-0.34719855
Subject_23,2.2758646,0.22402543,1.1084864,-0.5989002
Subject_24,-1.8531891,0.9182579,0.7673374,0.73431945
Subject_25,0.6191801,0.41576287,-1.2984357,-0.109471336
Subject_26,0.18417358,0.95837444,-0.34733313,0.013619242
Subject_27,2.4003625,-0.6686829,0.19169104,0.51719755
Subject_28,1.4677997,1.0510205,-0.68730366,-1.3723489
Subject_29,-0.018654633,-0.18753865,-2.082547,0.07195966
Subject_30,-1.3304503,-1.2453885,0.63670236,0.63972914
Subject_31,-1.8418828,1.0360776,1.0448323,0.55973876
Subject_32,1.6811383,2.259068,-0.3339947,-0.49932045
Subject_33,-0.035301145,-1.1670744,-0.20609513,1.1802546
Subject_34,1.8058181,1.5090616,1.557776,1.5673163
Subject_35,-1.1058669,-0.11688688,-1.3387436,-0.6441746
Subject_36,-0.042429768,-1.7362757,-0.07439016,0.34743458
Subject_37,0.3307117,-0.3269291,2.7942326,-0.080889046
Subject_38,-0.8594804,1.0491705,-0.5758422,-1.4787632
Subject_39,1.1299841,0.09960278,0.55396676,-0.08451277
Subject_40,-1.6544731,-1.7049998,-0.75343907,-1.7541964
Subject_41,-1.1358846,1.866121,-1.0799863,-0.17517562
Subject_42,-0.57537353,-0.101392545,-0.044212017,0.59030336
Subject_43,2.2585738,-0.47386506,0.68653584,-0.017668253
Subject_44,-1.0581244,-0.79137737,0.7917516,1.0168474
Subject_45,-0.696592,-0.5426198,-1.2493916,0.765541
Subject_46,1.9443803,-0.3661185,0.73152024,1.9914702
Subject_47,0.0047760224,-1.6877552,0.44433025,-0.89491355
Subject_48,1.494739,0.843926,1.5842264,-0.026283925
Subject_49,-0.5051166,-1.3802128,-2.7983768,-0.86615276
Subject_50,0.46155807,-0.77862155,-1.546122,-0.31489834
Subject_51,-2.7040834,-0.8975297,1.5529237,0.4184223
Subject_52,-2.06881,-1.3729066,-0.8031666,-0.09066077
Subject_53,1.265878,-0.7024341,-0.027178708,-0.4510544
Subject_54,-0.35130867,-1.2420206,0.6730208,0.83437204
Subject_55,-0.061042216,-0.93362045,1.3590753,0.32346234
Subject_56,0.08298225,0.10543368,0.90776044,-0.9922096
Subject_57,1.5670458,0.79304916,-0.47257915,-1.636109
Subject_58,-1.3481472,-0.102381006,0.5590435,0.029827258
Subject_59,1.0806006,-1.0998591,-0.9220286,-0.06507899
Subject_60,0.471871,0.6633336,1.4553418,1.6408204
Subject_61,0.0043475423,-0.6936503,-0.8152338,0.7026338
Subject_62,-0.32721236,0.46428183,0.36665803,0.17220823
Subject_63,1.7429864,-0.22593623,-0.067497954,0.96698874
Subject_64,-0.023330806,-1.2908546,0.8611782,0.51660806
Subject_65,-1.5459476,-2.0243762,0.0448355,-1.9739816
Subject_66,-0.5173106,0.87597495,1.2311882,-0.11468475
Subject_67,0.3952257,0.40760592,0.7786607,-0.6767685
Subject_68,-0.85758555,-1.36973,-0.012816863,-1.8926705
Subject_69,0.7449954,-1.1025448,-1.6466025,-3.1595144
Subject_70,0.01636868,0.46165508,1.4339421,1.1239883
Subject_71,0.1251864,-0.49495643,0.091277555,1.6465882
Subject_72,0.82194865,-0.85008234,-0.37117007,-1.2150104
Subject_73,-0.23188591,1.5971493,-0.9656215,1.3820744
Subject_74,-0.86972076,0.56777894,-0.10292878,-0.16715623
Subject_75,-1.0810714,1.2788152,-1.0747151,-1.6376255
Subject_76,-0.5309059,0.78094685,0.07660407,-1.4175944
Subject_77,0.730244,-2.1486452,-0.79698366,-0.50175667
Subject_78,0.18250674,-0.96199363,-1.0565209,0.18744026
Subject_79,-0.98154837,-0.91592306,-2.050385,0.9332042
Subject_80,-0.86038107,0.3068282,0.18797837,1.5718839
Subject_81,-0.68075746,0.461886,0.87807417,0.07328388
Subject_82,-0.12940401,0.24017152,1.1026957,0.96864647
Subject_83,0.19336985,0.43782908,-0.9001555,1.8035694
Subject_84,-0.8230879,0.2674064,0.9114646,-0.058073383
Subject_85,-0.88513196,2.0684204,-0.91497827,2.0094483
Subject_86,-0.6330974,-1.0306762,-0.98725486,0.1276529
