Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-1.169227,-0.030355506,1.6238544,-2.2888472
Subject_2,-0.79346186,-0.047593456,0.45013908,-0.5272302
Subject_3,-1.9944768,-0.050554074,-1.4458863,0.26399535
Subject_4,-0.16391447,1.0304612,-0.9790888,1.738523
Subject_5,0.011355458,0.047525056,-2.1793098,-1.179902
Subject_6,0.95873904,0.0121662505,1.2641444,1.7502346
Subject_7,0.87513316,-0.018576981,-1.2567207,-0.72546345
Subject_8,1.9064962,-0.5924941,-0.91491,-1.2572274
Subject_9,0.83912075,1.1116399,-1.0253189,-2.0516436
Subject_10,1.4771613,0.6585948,-0.04869552,-0.43916535
Subject_11,-1.5308784,-0.04402116,2.8086753,1.7073764
Subject_12,-0.42757955,0.04257177,-1.2366087,-1.7446721
Subject_13,0.2912023,-0.010762719,-1.3054968,2.6622555
Subject_14,0.5600704,-0.03874756,0.043831687,1.478124
Subject_15,0.45361197,0.008459171,-0.72530085,0.7290749
Subject_16,1.2252742,-0.17022464,-1.3683724,-1.3644208
Subject_17,-0.6382522,-0.06436679,1.1956911,-0.21847548
Subject_18,1.6290549,-0.02444377,-0.7527347,-0.7329671
Subject_19,-0.5561998,0.07715942,-0.7733244,1.3825619
Subject_20,1.2709388,1.7829647,-0.19769636,0.8427947
Subject_21,-1.2695528,0.10407912,-0.011716739,-1.0430614
Subject_22,0.62228906,0.80927885,0.15189551,0.12314805
Subject_23,-0.88956046,0.22889575,-1.0611827,2.0254612
Subject_24,-1.1522187,-0.09199879,0.4652587,-0.74052876
Subject_25,-0.9327597,-0.04674415,0.076696984,-1.5233465
Subject_26,-0.11105122,-0.053756442,0.81875366,1.4106153
Subject_27,-1.3733199,0.0075019244,-0.38777345,-1.1931006
Subject_28,-0.34552744,-1.0232681,-1.4436256,1.6853186
Subject_29,-1.2737356,-0.54991174,0.05381854,-0.55050546
Subject_30,-0.56002486,0.1267129,-1.1786672,0.9481932
Subject_31,-1.1931745,-0.031535175,-0.23800792,-0.22314553
Subject_32,0.07446639,0.10032635,1.7762712,-0.13569796
Subject_33,1.2797782,0.060806442,-1.2693778,-1.7372111
Subject_34,0.96025157,0.42173955,0.41769424,-0.35715532
Subject_35,-2.3075988,0.12548815,-1.2191985,1.8140327
Subject_36,0.18448906,0.4957271,-0.24664144,0.9501001
Subject_37,1.0768138,-0.027512452,1.7651174,1.2092699
Subject_38,-1.993601,-0.14075847,-0.52385914,1.3671483
Subject_39,-0.15186913,0.04199954,-1.9823633,0.38283
Subject_40,0.30488363,0.5300242,-1.1645248,0.97017735
Subject_41,1.1361101,-0.03331709,0.22255878,-0.23547328
Subject_42,1.4697046,-0.04435057,0.2526001,0.4201103
Subject_43,0.81330955,-0.014851388,-1.598055,0.5059454
Subject_44,0.62376463,0.5321778,-1.5537046,1.7146013
Subject_45,0.77267605,-1.6385753,1.9286058,0.37403348
Subject_46,0.64061177,-0.008549295,0.71599215,0.8016605
Subject_47,-1.6302803,0.33077204,-1.2443019,-1.7517694
Subject_48,0.41420096,-0.13064578,-0.45969763,1.4462079
Subject_49,-0.8621391,3.700132,-0.5321475,1.4344851
Subject_50,0.32304645,-0.042606696,-0.25182998,0.42755637
Subject_51,-0.6623676,0.11439928,-0.641719,1.6257657
Subject_52,-1.8452051,0.2347434,-0.6491331,-1.9090748
Subject_53,1.0270673,0.05503422,-0.71004295,1.1673285
Subject_54,-2.0137935,-0.026442602,1.5861107,-1.7876295
Subject_55,-0.3218236,-0.23423256,0.37281796,0.2629453
Subject_56,0.81730264,0.16808973,-2.2947426,-1.2687217
Subject_57,-0.76846546,-0.07178327,0.33226365,-0.34310302
Subject_58,1.8254261,0.029635882,-0.78140575,1.2113405
Subject_59,0.6681466,-0.048063,-1.668932,1.5421772
Subject_60,1.9062059,-0.03001634,1.6200511,-0.49329582
Subject_61,0.5477939,0.22443339,-0.36399302,-0.95026267
Subject_62,-1.4373868,0.39651266,-1.5241578,-0.20581822
Subject_63,0.782719,0.0512882,-0.30273733,-1.0658112
Subject_64,0.83550376,-0.017178202,-1.2694658,1.2180091
Subject_65,-0.5364099,0.028732974,0.76374185,-1.0599934
Subject_66,-0.3903158,-0.06743326,-1.0485898,0.6777735
Subject_67,2.2031078,0.92451143,-2.0852091,0.561008
Subject_68,0.1857551,0.07582839,-0.530523,-0.93841535
Subject_69,-1.387673,-0.04912826,-1.0319167,-0.05264126
Subject_70,0.119596176,-0.048385672,1.533254,-0.5154938
Subject_71,1.9319855,0.000425709,0.9644938,0.2676855
Subject_72,1.2537329,0.040134437,0.9135673,-0.8411301
Subject_73,-0.6703827,-0.010148833,-0.5127047,1.8652447
Subject_74,-1.5636005,0.042471964,-1.411544,-0.7126319
Subject_75,1.188666,0.16009474,0.2176881,-0.07540046
Subject_76,1.7330172,0.14106558,-1.8033558,-0.965727
Subject_77,1.0186796,0.08805145,1.8873849,0.36529604
Subject_78,-2.0733814,0.23421657,0.91019267,0.19696958
Subject_79,-0.7598366,-0.03565561,0.20119187,0.27258384
Subject_80,-1.7634345,-0.0021522741,0.051738217,2.0631142
Subject_81,1.0516285,0.0021450366,2.4131646,-0.987546
Subject_82,0.49606782,-0.018106619,1.390576,0.18453076
Subject_83,0.7333304,2.9659853,0.8285826,0.42146593
Subject_84,-0.6074666,0.054651085,-1.3647195,-0.05512508
Subject_85,0.68103844,-0.0802509,-1.4020891,-0.88332176
Subject_86,0.8275303,0.018218387,-1.6808517,-1.2158418
