Subject_ID,Factor_1,Factor_2
Subject_1,0.03215375,0.20168877
Subject_2,0.053223897,-1.4979752
Subject_3,0.06290064,0.17941462
Subject_4,-1.8041596,0.543481
Subject_5,-0.50880736,-0.5253676
Subject_6,0.058726408,-0.4068003
Subject_7,0.1468048,0.5543043
Subject_8,0.03234997,1.1020861
Subject_9,-0.000723026,-1.014965
Subject_10,-0.018515429,0.61362576
Subject_11,0.03803328,1.0880374
Subject_12,0.07564266,0.46695355
Subject_13,0.011132679,-0.33831802
Subject_14,0.118392766,-1.3818243
Subject_15,0.01335395,0.6731177
Subject_16,-0.23400386,0.8322964
Subject_17,0.5010605,-0.89428914
Subject_18,-0.0022657402,-0.12675638
Subject_19,-0.13332748,-1.6776237
Subject_20,-3.1250997,-1.4489518
Subject_21,-0.16971274,-0.09604324
Subject_22,0.037663955,-1.5879197
Subject_23,-0.80766624,-0.1962023
Subject_24,0.14119588,-0.38423812
Subject_25,0.049972314,-1.1789138
Subject_26,0.10029476,0.2576417
Subject_27,-0.67467284,-0.124681816
Subject_28,0.122882135,-1.2114427
Subject_29,0.0401288,0.5188918
Subject_30,-0.29959196,-1.1530412
Subject_31,0.062048487,0.13407624
Subject_32,-0.06759428,0.12573652
Subject_33,0.10686039,-0.5036618
Subject_34,-0.22965567,1.9497833
Subject_35,-0.26388893,-1.7650359
Subject_36,-0.97755903,-0.14356565
Subject_37,0.037464745,-0.15592766
Subject_38,0.055291608,0.48207724
Subject_39,-0.20178962,-0.6133735
Subject_40,0.61229414,-0.105629
Subject_41,0.004182469,0.32868782
Subject_42,-0.0042008217,0.57156473
Subject_43,-0.5475636,1.3240632
Subject_44,-0.28297153,-0.84830266
Subject_45,-0.00050945027,-0.0014376567
Subject_46,-0.063985266,-0.015776215
Subject_47,-0.56698996,-1.3106297
Subject_48,0.09527057,-0.29671398
Subject_49,-6.5055547,1.9712448
Subject_50,0.049769487,-1.2660956
Subject_51,-0.21527322,-0.4458517
Subject_52,-0.33185893,-0.8358356
Subject_53,-0.041683808,-0.13965419
Subject_54,0.100365244,0.19814798
Subject_55,-0.00094000384,-0.6663843
Subject_56,0.031557642,0.11040299
Subject_57,0.1623046,0.5105454
Subject_58,-0.14425777,-0.1962914
Subject_59,0.070954785,1.286112
Subject_60,0.0162658,-0.28044695
Subject_61,-0.5126581,-1.5476205
Subject_62,-0.00277895,-1.0459263
Subject_63,-0.010537588,1.0324098
Subject_64,-0.07731292,1.5862535
Subject_65,-0.068902776,0.3699573
Subject_66,0.062610194,-0.3382098
Subject_67,-1.2310644,-0.600465
Subject_68,-0.15544409,-0.40134954
Subject_69,0.10943113,-0.67952955
Subject_70,0.22953777,-0.7345177
Subject_71,0.065959245,-0.031929914
Subject_72,-0.016960869,-0.40358785
Subject_73,0.039966196,0.8365725
Subject_74,0.6813829,0.9063658
Subject_75,-0.3609179,1.0551758
Subject_76,-0.28437558,-1.5222754
Subject_77,-0.1362477,-0.24804676
Subject_78,-0.2474627,-1.2615243
Subject_79,0.1862708,-0.43353394
Subject_80,-0.093619615,-0.27540234
Subject_81,0.032868076,-0.9317388
Subject_82,0.15653667,2.3626173
Subject_83,-4.717224,0.80035466
Subject_84,-0.08224109,-1.1274498
Subject_85,0.35330328,1.3558272
Subject_86,0.02348423,1.6324722
