Subject_ID,Factor_1,Factor_2
Subject_1,0.59764516,-0.36879012
Subject_2,0.50106597,0.78329766
Subject_3,0.43832245,-0.85370016
Subject_4,-1.4005656,-1.0641804
Subject_5,-0.32934088,1.2946532
Subject_6,0.27328008,0.43318695
Subject_7,0.62970144,-0.6696557
Subject_8,0.71866775,1.0290688
Subject_9,0.057271432,0.091155514
Subject_10,-0.28637978,0.7346538
Subject_11,0.19341232,0.104147516
Subject_12,0.12813848,0.6456956
Subject_13,0.08411517,1.8830748
Subject_14,0.05856804,-1.0596969
Subject_15,0.10745984,0.5236445
Subject_16,-0.38027287,0.64609694
Subject_17,0.50476,0.80100226
Subject_18,-0.22361392,1.5590358
Subject_19,-0.8123467,1.3749465
Subject_20,-1.6824805,-0.13651924
Subject_21,-0.77318066,0.5213742
Subject_22,0.22625522,0.8368209
Subject_23,-0.36198315,1.7743362
Subject_24,0.43432155,-0.5559879
Subject_25,0.62941164,-1.1217859
Subject_26,0.63671356,0.3899103
Subject_27,-0.57256293,-1.3872899
Subject_28,0.32814336,-0.4461019
Subject_29,0.7126505,-0.2985062
Subject_30,-0.6868441,-0.33717552
Subject_31,0.41321617,-0.5267839
Subject_32,-0.4456679,0.87476563
Subject_33,0.33999085,-1.047138
Subject_34,-0.33004868,1.2884032
Subject_35,-1.7629273,-0.7127615
Subject_36,-1.0763696,1.2381102
Subject_37,0.46436402,-0.36002356
Subject_38,0.38762525,-0.015232156
Subject_39,-1.1235274,0.98624516
Subject_40,-4.294974,-0.99434686
Subject_41,-0.094429836,-0.5644704
Subject_42,-0.30844122,-0.65410006
Subject_43,-0.15713906,-0.33148
Subject_44,-0.38068566,0.66277945
Subject_45,0.32591525,0.24500377
Subject_46,-0.33357933,0.8166587
Subject_47,-1.5123551,0.113757394
Subject_48,0.65041596,1.1409427
Subject_49,-2.688872,1.1038475
Subject_50,0.25635204,1.1543329
Subject_51,-1.6215469,-0.72228813
Subject_52,-2.4726098,0.09891605
Subject_53,-1.5759069,-1.10526
Subject_54,0.47716314,-0.86094385
Subject_55,-0.12183869,1.3268437
Subject_56,0.2348546,0.6892332
Subject_57,0.86144066,-1.2141672
Subject_58,-0.745959,-0.5555354
Subject_59,0.21671921,0.6904758
Subject_60,0.24617602,0.6480882
Subject_61,-0.76290125,1.2736733
Subject_62,0.022835102,1.1908315
Subject_63,-0.26599723,-0.7297857
Subject_64,-0.69402117,-0.48803103
Subject_65,-0.36652917,1.215241
Subject_66,0.24860972,-0.9800346
Subject_67,-0.9341694,0.23571208
Subject_68,-0.39086264,-0.31170565
Subject_69,1.372623,0.7483212
Subject_70,1.4398173,-0.60858804
Subject_71,0.18825927,-0.70862
Subject_72,-0.27923787,-0.31060135
Subject_73,0.60627633,-0.6323491
Subject_74,-0.13046317,-0.17560482
Subject_75,-0.6280397,0.70922476
Subject_76,-0.992167,0.47342038
Subject_77,-0.44241822,1.0270579
Subject_78,-0.9746308,-0.3694607
Subject_79,0.8400039,-1.2177992
Subject_80,-0.20659375,0.6565601
Subject_81,0.15967073,-1.0145603
Subject_82,0.53101575,-0.8957652
Subject_83,-1.9107878,-0.5194022
Subject_84,-0.2908939,1.4386007
Subject_85,0.2880716,-0.8690086
Subject_86,0.30476585,0.96817976
