Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.08349761,0.88362086,-0.14390785,0.2907345
Subject_2,-0.6412984,1.2832439,0.34640464,1.7149243
Subject_3,0.15670748,0.867239,-0.07215654,0.041794542
Subject_4,0.87919456,-0.4920269,-0.3323989,-1.6117945
Subject_5,-0.46657473,0.82743657,1.1583474,-0.8505204
Subject_6,0.17227612,0.371734,-2.2059917,0.8295214
Subject_7,0.35887247,0.22908908,0.20180222,0.039641585
Subject_8,0.85099477,2.0976124,0.8772128,0.31396395
Subject_9,-1.8033812,-1.1206365,0.4274481,-0.25468147
Subject_10,-0.38190582,1.3104224,1.216083,-1.6938865
Subject_11,-0.30088213,0.81508356,0.9147803,2.0527399
Subject_12,-0.3291446,-0.43259472,-0.7611444,-0.48752627
Subject_13,-1.7084295,-0.2667071,1.2557058,0.33100307
Subject_14,1.364121,-0.03796601,1.1853628,-2.0820754
Subject_15,0.31254753,-1.0698153,0.9721426,1.9771072
Subject_16,-1.3821857,-0.6887892,-0.8400627,-1.7297051
Subject_17,-0.778383,0.25319937,-0.397145,-1.554883
Subject_18,1.4213475,1.6124452,-1.2019563,1.252367
Subject_19,0.6616091,0.60892135,0.26443645,0.31551662
Subject_20,-1.10037,-1.47918,-1.1298287,-0.56759465
Subject_21,0.6106924,0.3544858,0.643767,0.07163553
Subject_22,-0.29822108,-0.7089671,-1.3916004,0.027712492
Subject_23,0.94792736,-0.3470206,0.65438145,-0.06995715
Subject_24,-0.25716448,-0.6130881,-0.4550108,-1.5623153
Subject_25,-0.94406295,0.41098747,0.55371153,-0.7215059
Subject_26,0.68630415,0.25461245,2.3837376,0.41863146
Subject_27,-0.6930741,0.19541731,-0.830228,-0.40889937
Subject_28,0.82843775,0.3080921,-0.47216046,-0.3038937
Subject_29,0.85140973,-0.20335862,0.06343664,0.20692912
Subject_30,-1.0356041,-1.1867883,-0.44066712,0.593439
Subject_31,0.302695,-0.62217325,0.16723788,0.108645275
Subject_32,-1.3135653,-0.58430475,1.4335713,0.7392656
Subject_33,1.0054694,-0.33045313,-0.89907414,0.8853984
Subject_34,1.15073,-0.7738284,0.64654267,-0.34127265
Subject_35,0.17455478,0.63620985,0.31248534,0.90326214
Subject_36,-1.1818191,0.97766644,0.6171368,1.5664489
Subject_37,-0.7399303,-1.1244752,0.58997905,-0.09117683
Subject_38,-1.1630085,0.32709908,-1.4387621,-0.85203147
Subject_39,-0.520446,-0.17918706,-0.58257765,-0.72343427
Subject_40,-1.0099378,-0.7336689,0.11336036,1.2483423
Subject_41,-2.512634,0.6232447,0.44329256,2.4365935
Subject_42,-0.661907,0.53806436,0.558515,1.7982675
Subject_43,-0.77092975,-1.2269514,1.7218544,0.56965286
Subject_44,-0.09916164,1.9577837,0.430845,0.9625306
Subject_45,-0.75142455,-0.18311352,-0.5680877,-0.67033523
Subject_46,-1.2619717,0.18597771,1.2351253,0.14940567
Subject_47,0.3028999,0.16766809,-1.1637311,-2.298243
Subject_48,-0.75035405,-0.37136775,1.1164329,0.00015509996
Subject_49,-0.33721676,-1.2726622,-1.7460763,1.8468026
Subject_50,1.2087878,0.42966747,2.8714104,1.7834933
Subject_51,0.6593267,-0.90391463,-0.21113251,-1.3359864
Subject_52,0.111336865,-0.21606573,-1.5008329,0.3240064
Subject_53,0.7306379,-0.50360847,-1.2260457,-0.4009961
Subject_54,0.79359293,-0.22962512,-0.26179028,0.43918702
Subject_55,-1.7865316,1.2220144,1.2466301,-0.9553528
Subject_56,0.35457116,1.3001513,1.4376272,-0.8501685
Subject_57,0.6536459,-0.6583699,0.15363649,1.3809121
Subject_58,-2.4033413,1.0776943,-1.6880944,0.40728104
Subject_59,0.45024598,-0.28237373,0.42442003,-0.03834995
Subject_60,0.13005103,0.09376878,0.8758791,0.6227118
Subject_61,-0.15585539,0.25072148,-1.3604393,-1.4714376
Subject_62,2.733477,-0.7125239,-0.15912674,0.4459248
Subject_63,0.7232886,1.483159,-1.8880779,-0.37794363
Subject_64,-2.1862373,1.2674462,0.892866,-0.17188238
Subject_65,0.13082337,0.4924636,-2.1708438,-2.3882675
Subject_66,0.14316292,-0.056344442,-0.99287033,0.088096276
Subject_67,-0.31016147,-1.2271823,0.8276802,-1.8918307
Subject_68,1.4432763,-0.24783863,0.38228282,0.29677248
Subject_69,1.6959257,1.1752285,-0.7618268,-0.67415965
Subject_70,-0.3650609,-0.16297576,-0.5130219,-0.171703
Subject_71,-0.1807293,-0.9030124,-1.2284086,-0.4115271
Subject_72,-0.77598244,1.5428797,-0.52649295,0.20160457
Subject_73,0.7411897,1.6316316,-0.56226933,1.3120698
Subject_74,-0.1869169,-0.6140991,0.27206498,-1.4489691
Subject_75,-0.11809774,-0.89135706,1.1706074,-0.6399171
Subject_76,-0.96145207,0.4965877,-0.6007195,-0.6145059
Subject_77,-1.3292768,-0.8449724,0.7655903,0.16156258
Subject_78,0.30529124,-0.68917626,-1.2872953,0.10730756
Subject_79,1.8399099,-0.26445034,0.5967299,-1.3237256
Subject_80,-2.0889876,0.36065942,0.2242415,1.233908
Subject_81,0.233745,2.1544316,-1.6157565,-2.810404
Subject_82,0.60218596,-0.12616725,-0.8151924,1.7789543
Subject_83,1.1028695,-0.9223149,0.73395455,0.60717744
Subject_84,-0.75839406,0.46530595,0.024554431,0.6414695
Subject_85,-1.5833601,0.71239454,0.55136865,0.70009726
Subject_86,0.40710405,0.1266821,-0.5282168,1.407842
