Subject_ID,Factor_1,Factor_2
Subject_1,-0.30530632,-1.5436459
Subject_2,-2.2057438,-0.2594272
Subject_3,0.758749,-0.09925526
Subject_4,1.0987558,0.31135798
Subject_5,-0.14947559,-0.05436116
Subject_6,0.7869572,0.101312354
Subject_7,-0.34626192,-0.025986526
Subject_8,-0.037038334,-0.049400363
Subject_9,-2.2037673,-4.4611807
Subject_10,-0.7140079,-0.5549103
Subject_11,0.43081492,0.13150346
Subject_12,-0.7448753,0.32680276
Subject_13,-4.5450625,-0.82889116
Subject_14,2.6049898,-1.1920244
Subject_15,0.13795131,0.31093466
Subject_16,0.22661474,-0.20414837
Subject_17,-0.32309073,-1.2904551
Subject_18,-1.2958673,0.53466374
Subject_19,1.0752292,0.5082134
Subject_20,-1.3048553,-0.6386548
Subject_21,1.5876331,0.6706827
Subject_22,0.35380933,-0.17150809
Subject_23,1.2716632,0.94492394
Subject_24,-0.4787887,-0.33865866
Subject_25,-2.085717,-3.356355
Subject_26,0.7563639,0.23003526
Subject_27,-1.5464727,-0.6629002
Subject_28,1.0990164,0.16336541
Subject_29,-0.11942884,-0.094299585
Subject_30,-1.3053622,-0.9773448
Subject_31,0.106572114,1.1706
Subject_32,0.65408015,0.3093384
Subject_33,1.2305588,2.2323651
Subject_34,1.9486892,1.0659093
Subject_35,2.2850783,0.37129435
Subject_36,-1.0584061,-0.3423993
Subject_37,-0.7926392,-1.7930804
Subject_38,-1.8277935,-0.65022963
Subject_39,1.0621194,-0.10307738
Subject_40,-0.3595313,-0.30624247
Subject_41,-2.4539073,-1.0276988
Subject_42,-0.7362986,-0.10149128
Subject_43,-0.8815612,-0.17856143
Subject_44,-0.5609081,1.4579779
Subject_45,-2.0749657,-0.80192834
Subject_46,-0.50215006,1.8641964
Subject_47,0.8098154,-0.36629608
Subject_48,-1.2355564,-0.21045698
Subject_49,-0.7014488,-0.57194996
Subject_50,2.1520634,0.9153227
Subject_51,1.0409571,1.0648273
Subject_52,-0.7150454,-0.613964
Subject_53,0.81370246,-0.13043313
Subject_54,3.184788,2.5863318
Subject_55,-2.136539,-1.9642792
Subject_56,1.3637372,0.9907473
Subject_57,0.37514365,1.2006835
Subject_58,-3.688755,-2.8397229
Subject_59,0.6001749,0.6492975
Subject_60,-0.013415098,-0.00499373
Subject_61,-0.6772032,-0.07435007
Subject_62,1.4046365,1.7394737
Subject_63,0.975751,-0.21576905
Subject_64,-1.5158026,-0.903527
Subject_65,0.4535307,-0.27440926
Subject_66,0.55992186,0.34435612
Subject_67,2.3438418,-1.0899454
Subject_68,1.6281775,1.3219051
Subject_69,1.3189182,2.165727
Subject_70,0.05531318,1.1640452
Subject_71,0.21925543,-0.85097796
Subject_72,-0.92918825,-0.44518703
Subject_73,-1.1496363,-0.50653017
Subject_74,-1.5695343,-0.4437838
Subject_75,-0.09487545,-0.300176
Subject_76,-1.8051628,-0.45161816
Subject_77,1.8451862,-0.7772198
Subject_78,0.20051797,0.12497531
Subject_79,2.4518783,0.81475985
Subject_80,-2.0076306,-0.8634328
Subject_81,1.1637936,0.19820435
Subject_82,1.0930156,0.13538371
Subject_83,2.7018046,2.9598553
Subject_84,-1.19137,-0.67990905
Subject_85,-1.0403771,-3.0333564
Subject_86,-0.41225114,0.11476
