Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21
volume_sn_voxels::v13,0.00039568575,0.00036793144,-0.00057396275,-0.0004107454,-0.0011995084,0.0006329001,0.00050059636,-0.0015437016,0.0008386732,-0.00041904964,-0.0013539699,0.001382175,0.0016471661,2.8814686e-05,0.000647968,0.0004418741,-0.0006239458,-0.00048067098,-0.0002277148,-0.0016228504,0.00013111255,-0.0003511357
volume_sn_voxels::v15,0.0006054425,0.00060598867,-0.00016812592,-0.00019970164,-0.0012532008,0.0009851874,0.00020393013,-0.0013993928,0.0016088184,-0.0009459832,-0.00050178793,0.00080974057,0.0019407541,-0.00041660017,0.0004924097,0.0009412202,0.00021501801,-0.0017521662,-0.000775675,-0.0008619937,0.00028177787,0.001480165
volume_sn_voxels::v16,0.00045740642,0.000100533245,-0.00017029762,-0.0007550851,-0.0007114695,0.00026465039,0.0013914993,-0.0009893507,-0.0007741505,-0.00045849284,-6.7191744e-05,0.00018198654,0.00081190746,0.0005631327,0.0012791049,-2.4060639e-05,-0.0007643912,0.00085058366,0.0020654688,-0.00027157334,-0.0011414401,-0.00018540642
volume_sn_voxels::v17,0.00042601203,3.041321e-05,-0.00039069197,-0.00066553114,-0.0009915811,0.00019594576,0.0010327344,-0.0011959105,-0.0006079411,-0.00041369433,-0.00090364437,0.00039701175,0.0006474316,0.0005133036,0.0014182369,-0.00010780475,-0.00082610187,0.00046674642,0.0018168001,-0.00047877416,-0.0017134274,-0.0008092185
volume_sn_voxels::v20,0.000450615,0.00023161524,-0.0007722032,-0.00049495633,-0.0012956429,0.00036369558,0.0006989668,-0.0016088907,0.00017639194,-0.00057978363,-0.0018839585,0.0011554232,0.0007597016,0.00013181992,0.0007721009,-0.00023761511,-0.00048540902,0.00012415995,0.0008593015,-0.0010849272,-0.00033808433,-0.0004595026
volume_sn_voxels::v21,0.00050974905,0.00025944572,-0.00082906894,-0.00057191326,-0.0013494585,0.00053018186,0.0005191134,-0.0013201148,0.0005499484,-0.000907899,-0.0013292207,0.0012004557,0.0012060894,2.537222e-05,0.0008076624,-0.00018189047,-0.00022833323,-0.00037714938,0.0005150742,-0.001400168,7.303419e-05,-0.00051494234
volume_sn_voxels::v25,0.00050541013,9.424857e-05,1.3894483e-05,-0.00092902995,-0.0008681626,-3.215608e-05,0.0014241048,-0.0009164958,-0.001077536,-0.00061932305,-2.1119737e-05,0.00035938382,0.00029413486,0.0001035623,0.0014399668,0.00026367194,-0.0004033492,0.00077820814,0.0020290674,9.348011e-05,-0.0020949915,6.545346e-05
volume_sn_voxels::v26,0.00051806803,-5.4083597e-05,-0.000316521,-0.0010074571,-0.0012547141,-5.9253252e-05,0.0011407158,-0.0011330191,-0.00089794607,-0.0005886075,-0.00095892337,0.00056376983,0.0001669065,0.00020470051,0.0013653807,-3.650743e-05,-0.00042823373,0.0005043293,0.002245741,9.981374e-05,-0.002024322,-0.00035055293
volume_sn_voxels::v28,0.00044912662,9.436345e-05,-0.00057427684,-0.0008300204,-0.0013961446,2.5171617e-05,0.0006212606,-0.0012881072,-0.00019699345,-0.0006052484,-0.0013035854,0.00067944935,0.00031782826,8.716483e-06,0.00082977826,-0.00019399643,-0.00020141833,0.000107604326,0.0015721162,-0.00042504803,-0.0010002458,-0.0005691181
volume_sn_voxels::v29,0.00050657336,0.00014438765,-0.00068651343,-0.0005939106,-0.0014606473,0.00017478295,0.00052700134,-0.0012004925,8.788265e-05,-0.0010043916,-0.0012416787,0.00075036293,0.00049328787,-0.00015650739,0.00082375586,-0.000413035,5.0620292e-06,-0.000117567266,0.00096745975,-0.0008058905,-0.00038707713,-0.00036584304
volume_sn_voxels::v34,0.0006093542,0.00023947838,-0.00015347137,-0.0011699497,-0.0013474013,-0.00014524527,0.0011056227,-0.0012057205,-0.00081354973,-0.0007344641,-0.0010345881,0.0006178994,-0.0002949669,-0.00031446567,0.0010612832,-6.509429e-05,7.883542e-06,0.00049770175,0.0022608114,0.0003014787,-0.002810293,0.00017336066
volume_sn_voxels::v35,0.0005525544,0.00014010695,-0.00040436836,-0.0008905959,-0.0013342891,-0.00019812779,0.0008523134,-0.0011483487,-0.0006257473,-0.000752922,-0.0013874418,0.00059759134,-0.00018605452,-0.00019198161,0.0007959419,-0.00020722458,4.5562618e-05,0.00033569802,0.0020486608,0.00035881792,-0.0020975375,-5.9112197e-05
volume_sn_voxels::v36,0.0005656206,0.00013482157,-0.00052020577,-0.0009136382,-0.001483707,1.595131e-05,0.00049749715,-0.0011447272,-0.00028743257,-0.00081667,-0.0012890431,0.00055979245,5.0925668e-05,-0.00028674546,0.0005913848,-0.00033862054,0.00028142927,6.7541405e-05,0.0017585884,-1.7655464e-05,-0.0010741074,-0.00018478055
volume_sn_voxels::v41,0.00055199687,0.0002449234,0.00012737262,-0.0011905672,-0.0013486668,-7.917655e-05,0.0009133958,-0.0010659376,-0.0007298723,-0.00054968294,-0.0009131575,0.0008283059,-0.00085325184,-0.00047750663,0.00018960235,-3.076966e-05,0.00050055224,0.00050235755,0.001897491,0.00033482455,-0.0020770992,0.000739127
volume_sn_voxels::v42,0.00061797135,0.00027497677,-0.00016262781,-0.0010876157,-0.001469855,-8.0735466e-05,0.00074976246,-0.0010273728,-0.00059414585,-0.0007918756,-0.0013048517,0.000668256,-0.0005775467,-0.00039398612,0.00027421102,-0.0002721114,0.000493149,0.0003910351,0.0017613325,0.00045415675,-0.001845416,0.00022030051
volume_sn_voxels::v48,0.00043747615,0.00038299253,0.00021030781,-0.0009867953,-0.0011133252,3.910958e-05,0.0010404424,-0.0008152822,-0.00067480066,-0.0005735652,-0.00089292735,0.0004431644,-0.00091714953,-0.0004384449,-0.00021546273,6.687815e-05,0.00040303412,0.0006284758,0.0015459763,0.0001217696,-0.0013754934,0.0005912539
volume_sn_voxels::v49,0.0005393217,0.00031295506,7.767395e-05,-0.0010322133,-0.0013617419,0.00010962519,0.0006788298,-0.0006976316,-0.0005712477,-0.000771197,-0.0010999984,0.00039513325,-0.0006966547,-0.00048863626,-0.00036685466,-3.552324e-05,0.0006314298,0.0005469118,0.0016407127,0.0002967024,-0.0012781906,0.00019949545
volume_sn_voxels::v54,0.00044488706,0.00040485835,0.00021834153,-0.0008093809,-0.0013753403,0.0004531475,0.0010685448,-0.00033369364,-0.001006227,-0.0008883137,-0.0008014209,0.00014887925,-0.00040215283,-0.00024063926,-0.000492559,0.00039457608,0.0007566304,0.0004896992,0.0011098706,4.779271e-05,-0.0007612672,-0.00021524639
volume_sn_voxels::v55,0.0005497663,0.0004098847,8.535169e-05,-0.0006862727,-0.0014741446,0.0008923768,0.0008871992,-0.00042872806,-0.0008475558,-0.0012226045,-0.0009657466,-0.0001451101,0.00013474259,-0.0005261319,-0.00042780547,0.00025872883,0.0011142127,0.00035131953,0.00094622927,0.00015655874,-0.0005499415,-0.00050610106
volume_sn_voxels::v62,0.00023760003,0.00052803213,-0.00018595932,4.7933663e-05,-0.0005550354,0.0014493659,-5.2537463e-05,-0.0018318249,0.0005297816,0.000608776,-0.0015003231,0.0012732075,0.001625157,0.00014023256,-9.276207e-05,0.0012068825,-0.0012249526,-0.00060874707,-0.0012314438,-0.00028951556,0.0010768605,0.00032260476
volume_sn_voxels::v65,0.0002737502,0.00024632592,-0.00045879956,-0.00019292267,-0.0006709312,0.0011791218,-1.7287675e-05,-0.0015521807,0.00080365944,0.00018258976,-0.0015804049,0.0013964297,0.0015407165,0.000617227,0.00011747154,0.0007056326,-0.0010539806,-0.00031208232,-0.00076526805,-0.00068270287,0.0006499563,-0.0006565092
volume_sn_voxels::v66,0.00040888292,0.0005141286,-0.00025029376,-0.000109292356,-0.0010069554,0.0013546103,9.513158e-05,-0.0019505816,0.0010826546,-9.233865e-05,-0.0013670226,0.0016015858,0.002030258,0.0003743156,0.00020797193,0.0011114401,-0.0010325884,-0.0009605563,-0.0014793351,-0.00083687913,0.00057044,-0.00015129325
volume_sn_voxels::v67,0.000481251,0.00069289206,-1.6853293e-05,5.411636e-05,-0.0012104488,0.0014059932,1.8202682e-06,-0.0018660511,0.0012779806,-0.00027175693,-0.0008488037,0.001082757,0.002258131,-0.00022113137,0.00034341446,0.001903314,-0.00063004263,-0.0022232197,-0.0018168571,-0.000821954,0.0007554339,0.0014566233
volume_sn_voxels::v69,0.00037995056,0.00025123358,-0.0006429421,-0.00019382982,-0.0009568202,0.00090036786,0.00030609913,-0.0015231951,0.0006621131,-0.00020055995,-0.0014749923,0.0015131903,0.0012037712,0.0006839495,0.00037213124,0.0003127789,-0.0011610662,-0.00016588073,-0.00016521453,-0.00088880997,0.00020793948,-0.0011983595
volume_sn_voxels::v70,0.00040876484,0.0002480432,-0.00045825177,-0.00035353674,-0.0010112168,0.0008744054,0.00015365567,-0.0013498663,0.00082123233,-0.00038929743,-0.0016032734,0.0015875291,0.0015570963,0.00049693615,0.00051603053,0.00057406625,-0.0007472982,-0.00037930894,-0.0005548291,-0.0009697975,0.0001671653,-0.00083579274
volume_sn_voxels::v74,0.00044373542,0.00012923428,-0.00069735467,-0.00047308215,-0.0008200041,0.00046855735,0.00034638547,-0.0014222679,-7.2840114e-05,-8.106859e-05,-0.0014310313,0.0008226505,0.0007813634,0.0006403708,0.0006340535,-0.00016522355,-0.00089804345,0.00023039123,0.00089731446,-0.00047404083,-0.000362993,-0.0008357601
volume_sn_voxels::v75,0.00047438036,8.2267565e-05,-0.00069640024,-0.00045180236,-0.0010395395,0.00047940892,0.0002694246,-0.001464122,0.00023848053,-0.00040665368,-0.0014793045,0.0010944416,0.00091519195,0.00034634728,0.00076692156,-0.00010117693,-0.0006144397,-8.8791985e-06,0.00040601115,-0.0006928946,-4.734187e-05,-0.0009832346
volume_sn_voxels::v76,0.00045538615,0.00023286519,-0.00048951304,-0.0004154479,-0.0010897341,0.00048037065,0.0002304868,-0.001272037,0.0006054673,-0.0007326496,-0.0011979953,0.0012689639,0.0008926862,0.00032149834,0.0007537521,-4.1818428e-05,-0.00043897086,-0.0001785186,2.3197787e-05,-0.0011632707,3.0202507e-05,-0.00087950076
volume_sn_voxels::v80,0.0005823542,3.282979e-05,-0.00063728134,-0.0006366015,-0.0009992919,0.00030221234,0.0006005509,-0.0013523352,-0.00047184995,-0.0003916692,-0.0010846009,0.000443855,0.0005188015,0.00046288982,0.0011516572,-0.00029229582,-0.0006176067,0.0002537334,0.0016275797,8.7133005e-05,-0.0011883966,-0.0007024968
volume_sn_voxels::v81,0.00049777445,0.00012277304,-0.0006399052,-0.0007071714,-0.0011914112,0.00021240597,0.00043310117,-0.0012825016,-0.00030261694,-0.0006335926,-0.0010938953,0.0006434491,0.0005136173,0.00031110665,0.00075013976,-0.00036654045,-0.0005424928,6.765117e-05,0.0010421816,-0.00023054836,-0.0006120309,-0.00073992705
volume_sn_voxels::v87,0.000590545,5.107771e-05,-0.00014509619,-0.00094886706,-0.00093349273,-4.4350574e-05,0.00085330365,-0.0010144262,-0.0011516105,-0.0005470377,-0.0002826188,0.00033365592,0.00018304972,0.00022910064,0.0011714473,-6.141918e-05,-0.0006211099,0.00051998335,0.0016640951,0.00045027662,-0.0019130894,-0.00028032862
volume_sn_voxels::v88,0.00064949424,-5.685106e-05,-0.00048821775,-0.0008990877,-0.0012288932,8.968216e-05,0.00065475085,-0.0011770683,-0.0008186726,-0.00078864634,-0.000833284,0.0005354132,0.00011834755,-8.609286e-08,0.0010629169,-0.00023745501,-0.00040473533,3.8243244e-05,0.001530818,0.00029435699,-0.0015005349,-0.00039403103
volume_sn_voxels::v95,0.00062979426,0.00027428902,0.00030119024,-0.0013076183,-0.0009125268,-0.00020195484,0.0014122482,-0.00085819367,-0.000991399,-0.00051323,0.00043403468,0.0005527367,-0.0004392622,-0.0002821439,0.00084946555,0.00013497178,-0.00016734406,0.0006275145,0.0015870064,0.00037207393,-0.001841934,0.0005737789
volume_sn_voxels::v96,0.00060804124,0.00019489671,1.2669299e-05,-0.0010425923,-0.0011600064,-0.00023505244,0.0007517071,-0.0009800211,-0.00084774283,-0.0005919756,-0.00029583613,0.00064801687,-0.00040933467,-0.0002605231,0.0005904814,-4.5598415e-05,-0.0001471004,0.00049870036,0.0015634336,0.0004696173,-0.0016370041,0.00025794972
volume_sn_voxels::v103,0.0004579891,0.00027820523,0.000581728,-0.0010603117,-0.000703478,-0.0003216627,0.0009226596,-0.0008342067,-0.0005840159,-0.00016780647,0.00013476596,0.0007149127,-0.001138587,-0.00045999757,1.1768892e-06,4.8964044e-05,0.00025380068,0.00046144228,0.0012917421,0.00021900477,-0.0010917565,0.00071601925
volume_sn_voxels::v104,0.00057385175,0.00028656417,0.00036646696,-0.0011693224,-0.0010940915,-0.0002459339,0.0005666101,-0.00074033684,-0.000739951,-0.00050273945,-0.00027578286,0.0007305414,-0.0009925801,-0.00057714724,0.00013436578,-1.3051365e-06,0.00026204472,0.0003765519,0.0014865865,0.0005325848,-0.0014152623,0.0005471061
volume_sn_voxels::v111,0.00048791972,0.0005199628,0.0007270829,-0.0011147816,-0.0007684106,-0.00025823226,0.00096723053,-0.0007153516,-0.00041364407,9.189066e-05,0.00012303979,0.0008431434,-0.0015714656,-0.0005873585,-0.0007011913,6.0312235e-05,0.0004382802,0.00044363356,0.0011794819,0.00012017949,-0.00068024173,0.0008545948
volume_sn_voxels::v112,0.00053943443,0.00045929643,0.00055402535,-0.0010175046,-0.0009401388,-0.000101088895,0.00040386955,-0.0006076304,-0.00041075004,-0.0002944808,-0.00015774794,0.0007504737,-0.0010749223,-0.00058760366,-0.00044168468,9.432412e-05,0.00051340455,0.0004719463,0.000982453,0.00033760857,-0.0009045547,0.0005196647
volume_sn_voxels::v119,0.0004402278,0.0006308375,0.0010261381,-0.0012768866,-0.0007149715,-7.260811e-05,0.0010864257,-0.00038246278,-0.00038103954,0.0002460032,0.00034016842,0.0008856574,-0.0015139198,-0.00024163618,-0.001299821,0.00032255807,0.00044127007,0.00018063169,0.0011897332,-0.0002688153,-0.0001749976,0.00083448744
volume_sn_voxels::v120,0.00052291906,0.00067203864,0.0008788282,-0.0011656615,-0.00090013933,0.00010901882,0.000731151,-0.000198569,-0.0004955949,-0.00030799775,-0.00018315957,0.00079998624,-0.0013432495,-0.000765804,-0.0009593209,0.0004061122,0.00057864806,0.0006410129,0.0011753321,0.00010726465,-0.00036278146,0.00038899225
volume_sn_voxels::v121,0.0006495112,0.0005953658,0.0005368539,-0.0009670762,-0.0011646325,0.00039030053,0.00033060057,-0.0003010265,-0.00055289274,-0.0009551924,-0.00048665827,0.0005140606,-0.00087559834,-0.00075570383,-0.0007843791,0.00028613003,0.000702236,0.00071122084,0.0007499496,0.00062892283,-0.00031042242,2.7780543e-06
volume_sn_voxels::v127,0.0005832929,0.0004940658,0.00054011226,-0.0006783758,-0.001062327,0.001368038,0.0007762902,0.000686572,-0.0011155673,-0.0014918209,-0.00031703294,-0.00048668927,0.00036305614,-0.00082712143,-0.0007195376,0.00055653584,0.00064816937,0.0008807719,-8.911793e-05,0.0004020066,0.00036768054,-0.0011350745
volume_sn_voxels::v132,0.0002984893,0.00057208,-0.0001410838,2.6332391e-05,-0.000738667,0.0013889124,-0.00020627805,-0.0016522135,0.00066516123,0.00023885787,-0.0011750519,0.0011642183,0.0015651544,0.00038348432,-0.0001856592,0.0014691276,-0.0010206507,-0.0011118916,-0.001145918,8.192679e-05,0.00084946747,0.00048266587
volume_sn_voxels::v147,0.00065092364,3.7155964e-06,-0.00032983543,-0.0005256384,-0.0008789545,0.000241444,6.245276e-05,-0.0010407257,-0.00083165,-0.00033568963,-0.00045094074,0.00012831722,0.00046441206,0.00076846837,0.0008535591,-0.00011759427,-0.00079841644,8.9347726e-05,0.0006715699,0.00024937352,-0.0008275096,-0.0003343853
volume_sn_voxels::v148,0.00065519527,2.5311994e-05,-0.00049017364,-0.0006682543,-0.0010863356,0.00038046992,2.66896e-05,-0.0011136612,-0.00031260296,-0.0008008895,-0.00095271366,0.0005047675,0.00042253517,0.0004344026,0.00074973266,-0.00032059525,-0.00034493976,-0.00014375667,0.0005689841,5.9840213e-06,-0.0003713589,-0.0006120194
volume_sn_voxels::v155,0.00071177934,4.450285e-05,-0.0002263479,-0.00082289305,-0.0011031259,0.00012274412,0.00019449163,-0.0008717932,-0.00093000743,-0.00081554556,-0.00043633976,0.00021967632,0.00016665897,7.37252e-05,0.0010463085,-0.00014534265,-0.00041490846,0.00011133701,0.00066506164,0.0003711883,-0.0007455153,-0.00017908377
volume_sn_voxels::v163,0.00057324464,0.00028754404,0.0005327048,-0.0010467459,-0.000812666,1.82923e-07,0.0012097824,-0.0004778021,-0.0011174905,-0.0006867512,0.0006942295,0.00031652037,-0.00016116971,-8.911282e-05,0.0006920522,0.00033904973,-0.0005819944,0.00038059964,0.00061364844,-2.2036962e-05,-0.001059743,0.00046726322
volume_sn_voxels::v164,0.00065689825,0.0002079371,0.00019331543,-0.0010176373,-0.0008360956,5.858223e-06,0.0005710461,-0.0005452222,-0.00080047967,-0.00079866056,0.00014719144,0.00029268803,-0.00029358087,-0.0001692357,0.00065552746,0.00022152202,-0.00035299774,0.00032070515,0.0008193157,0.00023642508,-0.0010499476,0.00023083076
volume_sn_voxels::v172,0.00042792864,0.0005448934,0.00088357803,-0.00096407783,-0.0005964295,-0.00022079678,0.0016604405,-0.0002232963,-0.0008626695,2.6184687e-05,0.001084949,0.0006928615,-0.0007405709,-5.7625337e-05,-0.0002564582,0.00012041135,0.00013188198,0.0001605395,0.00076691183,-0.00020965231,6.1813416e-06,0.000741003
volume_sn_voxels::v173,0.0005464977,0.00051822455,0.0008723416,-0.0012902004,-0.0007930111,-0.00016040717,0.0007543763,-0.00039120123,-0.0008673574,-0.00028362256,0.0005128136,0.0010461753,-0.0011273493,-0.00029444555,-0.0001524569,0.0003149041,-2.9945999e-05,0.0004260592,0.0007933681,-0.00010768596,-0.0006519174,0.00060300133
volume_sn_voxels::v182,0.00037067005,0.00046192406,0.0010663094,-0.0012118042,-0.00072961574,-0.00041217418,0.0012498568,-0.00059002533,-0.00019037447,0.0005824646,0.0008802051,0.0009773226,-0.0012124351,-0.00029648203,-0.00090646354,-0.0001122474,0.00035736265,-0.00037520265,0.0008591898,-0.00012537092,0.0009376321,0.0009392328
volume_sn_voxels::v183,0.000512661,0.00060053944,0.0009880177,-0.0012560268,-0.0006971629,-0.0003371954,0.00062326173,-0.00039998296,-0.0003706043,0.00021076434,0.00043473873,0.0011612123,-0.0014642711,-0.0005195034,-0.00082056236,0.00012265604,0.00027561767,0.00027314614,0.0005860272,-0.00021450303,-0.00011960867,0.00091144943
volume_sn_voxels::v191,0.00045402316,0.00062983873,0.0011906523,-0.00123103,-0.000581529,-0.00019116842,0.00043969444,-0.00031937743,-0.00011014414,0.00051774347,0.00043563577,0.0012485808,-0.001617074,-0.0003592943,-0.0013785104,0.00020079284,0.00048667053,0.00010482022,0.0006309349,-0.0004362299,0.00046100278,0.0007085519
volume_sn_voxels::v192,0.0006710256,0.00089864776,0.0011976273,-0.0014324993,-0.00069185416,1.9892206e-05,0.00012372927,-0.00016671109,-0.0001442672,-7.783866e-05,0.0002668552,0.001261825,-0.001768753,-0.00076199224,-0.0014411318,0.0005268443,0.00043911533,0.00062740047,0.0004433322,-3.669068e-05,0.0002211694,0.0003630149
volume_sn_voxels::v199,0.00041138355,0.00062310573,0.0013659648,-0.0010048344,-0.0005291924,5.0791936e-05,0.0011854738,-0.00010973922,-2.8548524e-05,0.00051169423,0.0007680952,0.0009205213,-0.0013515803,-0.00017171676,-0.0013298063,0.00034639306,0.0005560077,-2.1626094e-05,0.00049031735,-0.00046070013,0.00065090007,0.0003185455
volume_sn_voxels::v200,0.00049827545,0.0008355993,0.001219402,-0.0011745413,-0.0005589701,0.0004219365,0.0006262435,0.00028450447,-0.00022217845,-0.0001309902,0.0003315298,0.0008101699,-0.0014391625,-0.00059239176,-0.001284671,0.0007549154,0.00040700217,0.0006421171,0.00019197987,-0.0002896378,0.0005153315,-0.00014799522
volume_sn_voxels::v201,0.0005903909,0.00071175076,0.0011029504,-0.00097553234,-0.0006486189,0.00069789484,5.9865433e-05,0.0004254115,-0.00033461687,-0.0006499536,1.1232352e-05,0.00045854712,-0.00079534354,-0.0008514181,-0.0010262065,0.000726948,0.00033752495,0.0007976042,-6.562215e-05,0.00019936763,0.0004897285,-0.00042871493
volume_sn_voxels::v202,0.00073960435,0.00067303126,0.00067068025,-0.00086552417,-0.00097180373,0.00082314,-0.00034622976,0.00044999304,-0.00069773337,-0.0012862444,-0.00026060978,-6.927637e-05,-0.00021684013,-0.0009155572,-0.0010679631,0.0006317706,0.00028473197,0.0010067194,-0.00036369215,0.00067545346,0.00050200603,-0.00091484125
volume_sn_voxels::v203,0.00073558046,0.00048462205,0.00031504277,-0.00077228097,-0.0010379383,0.0010343165,-0.00034095396,0.0004467006,-0.0007883617,-0.0014059512,-0.00044101686,-0.00040894552,0.0005197193,-0.0012463816,-0.0008295002,0.00036836072,0.00064018776,0.0007612979,-0.00033046032,0.0010545218,0.0007595743,-0.00067937636
volume_sn_voxels::v204,0.00082124176,0.00014931565,1.1628976e-05,-0.0006516194,-0.0015501532,0.0014011406,-2.5252548e-05,0.00047385946,-0.0011092046,-0.0018726061,-0.00041761107,-0.00087505655,0.0015701604,-0.0010515673,-0.0007806764,0.00021772797,0.001186148,0.00034547845,-0.0003855695,0.0015519776,0.0009820699,-0.0009681911
volume_sn_voxels::v220,0.0007083982,-9.176222e-06,-0.00025227162,-0.000571056,-0.00079629314,0.0003483608,-0.0003321761,-0.00096306164,-0.0005385088,-0.0003077296,-0.00046155535,6.2361905e-05,0.00060655223,0.0007432741,0.0008807604,3.0523282e-05,-0.0004071695,-9.119327e-05,-2.4723293e-05,6.0657017e-05,-0.00021864739,-0.0003772744
volume_sn_voxels::v242,0.0006027804,0.0006768354,0.0012068172,-0.0010920787,-0.0005865235,0.00011338805,0.0007984271,-4.776583e-05,-0.00093796395,-0.00044977013,0.0010750637,0.00046189438,-0.00077590335,2.270881e-05,0.00012376501,0.00069884054,-0.000585882,0.00032955577,6.513675e-05,-0.0003731481,-4.1903793e-05,0.00035596054
volume_sn_voxels::v250,0.00071741326,-0.0005190439,-0.0006411509,-0.0007664895,-0.0009819489,0.00013218955,-0.00015269703,-0.00021667617,0.00020920891,-0.0008795224,0.00026701868,-0.00023678648,0.00086628954,-0.00071618846,-0.00034472696,-0.0008993031,0.0006823387,-0.0006981781,-0.00018408905,0.0007102169,0.00039991672,-0.00021677926
volume_sn_voxels::v251,0.00062675116,-0.00047999524,-0.0003218957,-0.00047991858,-0.00095851824,0.00037702237,0.00020454984,-2.368591e-05,0.00081762904,-0.00075462915,0.00064912025,-0.0005615565,0.0008831049,-0.00061463926,-0.00034312237,-0.0003437876,0.000635363,-0.0011760598,0.00029267988,0.00075347564,-5.2488555e-05,0.0004106659
volume_sn_voxels::v252,0.0004123724,0.0006405628,0.0013650992,-0.0010208761,-0.0005687108,-0.00019295832,0.0013927129,-0.00017886568,-0.00051344896,0.0005721545,0.0013796713,0.00094870414,-0.0011863016,0.0003279237,-0.0009111967,0.00013122705,7.218134e-05,-0.0004443117,0.00034373353,-0.00035186665,0.0012218532,0.00044423333
volume_sn_voxels::v253,0.00054694014,0.00067957613,0.0011814117,-0.0011884171,-0.00051865785,-5.2970307e-05,0.0005406996,-0.00014103536,-0.00045886784,0.00014364862,0.0007426246,0.0010203955,-0.0014992208,-0.00015301954,-0.0004945789,0.0005605413,-6.365383e-05,8.974636e-05,0.00021829014,-0.0006291362,0.0005611139,0.0004999128
