Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_0,-0.3162247,-1.201233,-0.46315724,1.4190756,-0.04740395,1.1676923,-0.22162901,0.09200302,0.8094543,0.3691076,-0.4683756,0.2248531,0.15987228,0.062198486,0.30395165,-0.19527014,-0.18729037,0.11484424,0.10864457,-0.2683877,-1.1969551,0.18926112,0.73558366,0.38256094,-0.352704,-0.5803861,-0.08000598,0.20888059,-0.6160363,-1.3142303,-0.58307207,-1.0642183,-0.95422286,0.43062496,0.28085798,-0.6584676,0.68254036,0.35753155,0.029996527,-0.49058974,1.0982469,0.4398735,0.5536152,-0.81904596,0.28864098,0.37178382,0.77679574,-0.040498663,-0.84453905,0.008188731
volume_sn_voxels_feature_1,-1.168705,-0.7013836,0.2973157,2.1018937,-0.5508743,2.177527,-0.4603666,0.08276815,-0.06165418,-0.9443803,0.17691751,-0.4307755,0.29425624,-0.15005393,0.14362115,-0.18976697,-0.22191806,-0.02550386,-0.09321964,0.11338607,-0.21910538,0.37128636,-0.08056338,0.38524345,-0.25697556,0.6427978,-0.047162477,0.24522683,0.7808919,-0.94545037,0.13742688,-0.6439067,0.09148047,-0.19587645,-0.093687944,0.42861587,-0.069743045,0.12164349,-0.87281084,0.5462318,0.7324612,0.31754175,0.36480558,0.039018303,0.027322553,-1.1353633,1.2590379,-0.43979102,0.6233916,-0.9298244
volume_sn_voxels_feature_2,0.9279325,-0.9264344,-0.352652,1.1331861,0.15084244,0.08472246,-0.7403313,0.1679329,0.33249474,0.8117935,-0.63162035,0.51678807,-0.13055822,0.74637675,-0.25509396,-0.41031405,0.6816241,0.122667834,0.7792439,-0.18542762,-1.0870076,-0.027920846,0.81540716,0.7404987,-0.74882454,-1.1778876,-0.7401055,-0.43934384,0.042408712,0.24255393,0.108265854,-0.47697636,-0.45566055,0.6413141,0.5604598,-0.8999992,1.13809,-0.21957168,-0.27543145,0.21870476,-0.2331743,0.73395926,-0.06777276,-0.558988,0.18549918,1.1740893,0.26094097,-0.5782543,-0.42787534,0.4336119
volume_sn_voxels_feature_3,0.7028127,0.64442635,0.15919577,1.5812783,-0.52488977,1.1822817,-0.6764568,0.15380323,-0.20474882,0.037489407,0.21427795,-0.3942031,-0.14508006,0.32103124,-0.5635056,-0.52533966,0.22704317,-0.32456723,0.32987168,-0.15449765,0.8374914,-0.27335814,0.08403516,0.7186982,-0.20212182,-0.1983445,-0.29427388,-0.40147755,0.049184415,0.24884439,0.6433051,0.030724194,0.0035170522,0.52272487,0.085360214,-0.23124522,0.050638005,-0.7714455,-0.57792425,0.2635867,-1.2076455,0.37852868,0.03878216,-0.035564072,-0.085129604,-1.1731114,-0.53749216,-0.45981055,0.5549231,0.25097048
volume_sn_voxels_feature_4,1.3470374,0.9146873,0.1857186,1.4985527,-0.3658018,-1.4688972,-0.66130054,0.26606083,-0.5111196,0.38693357,0.59204406,0.04022493,0.38398764,1.3607283,-1.2859141,-0.049768582,0.9050772,-0.2489806,0.28963298,0.25812647,0.4494311,0.7690054,-0.30016947,0.6788961,-0.5300138,-0.70097077,-0.47138163,-0.97201073,0.14261755,1.3448396,0.24521126,0.88827616,-0.16213076,0.6562316,0.12829499,-0.9826285,0.37581733,-0.9510089,-0.7199492,0.6612159,-1.4740025,0.98628104,0.66475844,-0.12165351,-0.11709839,-0.88066775,-0.19967718,-1.2496241,0.832516,-0.45461476
volume_sn_voxels_feature_5,1.5900472,-0.017877424,-0.4576946,1.6848129,-0.11488107,0.2501951,-1.0859306,-1.0352273,0.95262647,-0.81872255,0.23958325,1.0280418,0.13339345,0.2809268,-0.072544545,-0.15726483,-0.18800168,1.1377078,0.17932203,1.2794237,-0.2323676,-1.0043907,-0.15587634,1.1158012,0.21428345,-1.2646924,-1.5361792,0.5611774,-0.8640333,0.12907939,-0.37646785,0.42184126,1.1975148,0.35949013,1.2683513,0.2556603,-0.37156668,-0.82057863,-0.39520893,-0.038477767,-0.43108368,-1.3394854,-0.24481411,0.17386155,0.35431933,1.5514863,-0.113147475,-0.4194241,-0.303808,-0.44199872
volume_sn_voxels_feature_6,1.5987786,-0.42651957,-0.38214737,1.2675098,0.49556392,-0.5033213,0.006025888,-0.9533239,0.67465734,-0.27573076,0.43842235,0.6162888,0.20730372,-0.18582873,-0.11531554,-0.05857682,0.74413174,-0.1709904,0.27688226,1.2640175,-0.40551582,-0.3975074,0.8740837,0.554974,-0.30662858,-1.0809128,-0.9802297,0.46631122,0.013439996,0.37744945,0.48240033,0.14484343,0.26631647,0.7454002,0.13156144,-0.37452537,0.42526552,-1.1138227,0.108622864,-0.74884343,0.5154159,-0.056662817,0.14797819,-0.14410675,-0.338564,1.5916505,0.97708213,-0.44998345,-0.73903334,0.6222735
volume_sn_voxels_feature_7,1.2256901,0.89697665,0.1440723,-0.025122833,-0.08867017,1.2242222,-0.58031213,0.3432932,-0.46780723,0.21823171,-0.32857442,0.8823649,-0.24936973,0.698209,-0.37648714,-0.16982402,0.71302706,0.631525,-0.083482474,-0.14558554,0.36869487,-0.5598359,0.051900532,0.58339983,-0.40974677,-0.7868022,-1.4656726,-0.6065532,-0.78054714,-0.03694654,-0.061818354,0.78090966,1.1448405,0.35318825,0.9996924,-0.04509836,-0.116698965,-1.7103584,0.2952421,0.034981865,-1.2695253,-0.7106381,-0.45643863,-0.014454455,-0.033934414,1.1295321,-0.36683622,-0.43754083,-0.07032925,-0.6975217
volume_sn_voxels_feature_8,1.7984207,0.23079824,0.07713773,-0.28559774,-0.26946583,0.48515683,0.15747863,0.16270062,-0.62663287,0.8037558,0.1082078,-0.06681965,-0.28977785,1.0974708,-0.23061286,0.00482323,1.1036632,-0.34199727,-0.38244087,-0.3868463,0.16178407,0.36123812,0.5785909,0.0017426832,-0.16074711,0.7114521,0.020220026,-0.37550247,0.22736876,-0.11600664,0.4312475,-0.042646077,-1.3862016,-0.19994263,-0.07962533,-0.7146099,0.4862244,-1.1936156,-0.2864197,-0.24508521,-1.1008658,0.40603134,-0.18993692,-0.08977402,0.034325145,-0.3623296,1.3685048,-0.09129933,0.48196065,0.15038006
volume_sn_voxels_feature_9,2.1851184,-0.32583988,-0.063641675,-0.07705542,-0.30361226,0.07060687,-0.12828182,0.219905,0.13297547,0.37372023,0.03463592,-0.07270524,-0.27177954,1.0994751,-0.3363482,0.23089515,0.022176502,-0.11626653,-0.85202616,-0.4364198,-0.06925665,1.0567183,0.04301577,-0.05109496,0.20546529,0.29095554,0.1356584,-0.083841436,1.0461255,-0.08055825,0.19751585,0.047643907,-1.4850419,-0.58017546,-0.2825519,-0.16858928,0.15493843,-1.3572584,-0.6503793,0.2868623,-0.87582815,-0.3024125,-0.5259058,0.24988775,-0.21677038,-0.7732684,1.3491206,0.048950784,0.41906226,-0.28950602
volume_sn_voxels_feature_10,1.4729104,0.2463398,0.16029665,0.22025886,0.013810922,0.11438933,-0.2041305,-0.09627563,1.1266253,0.061868604,-0.52185977,-0.38105562,-0.100315884,0.79957265,-0.47165924,-0.078876324,-0.8851193,0.19284293,-0.53657657,-0.271088,-0.70799875,1.0470252,-0.24435264,0.05959189,0.77344173,-0.25875187,-0.012136602,0.32482442,1.275388,-0.0668988,-0.23833746,-0.30058137,-1.2746841,0.2682231,-0.24843377,0.7730765,-0.84890187,-0.9427891,-0.85711396,0.22503091,-0.14097698,-0.63413024,-0.98451585,0.2679934,-0.46365258,0.22700244,1.3482913,-0.2567635,0.36571988,-0.31562936
volume_sn_voxels_feature_11,0.21740735,-1.254087,-0.17717934,1.1510849,0.706952,1.420315,0.4267504,0.15148762,-0.5368692,-0.76587117,-0.10742467,0.4215171,0.58030003,-0.62022614,1.0452594,0.5077745,-0.39464238,-0.5252814,-1.5167273,0.34587902,-0.75369585,1.3264717,-0.18721958,-0.7853309,0.3882481,0.80189705,1.4294401,-0.04659405,0.019467177,-1.0506597,-0.2823223,0.012717692,0.5508353,-0.48540664,0.43015248,0.019610608,-1.0115675,0.81149507,0.22033134,-0.0560091,1.1850497,-0.69960994,-0.90254354,0.1661402,0.10349342,-0.19769947,0.8332405,0.7092221,0.030045759,-0.7374948
volume_sn_voxels_feature_12,0.07436595,-0.05312387,-0.1654797,2.0397274,0.43537265,1.3585439,0.6518456,-0.2016802,0.27559203,0.32773536,-0.2754989,-0.15447265,-0.10282124,-0.5856528,0.75678766,-0.03602892,-0.010593528,0.06735908,-0.4968335,-0.44127616,0.33718452,0.019728035,0.115394495,-0.5512223,0.54848117,0.5453296,0.861779,0.3874735,-0.38690624,-1.0019988,-0.32079914,-0.5486957,-0.037379954,0.010911129,-0.39265624,0.18104555,-0.93110794,0.43289712,0.21498938,-0.8828378,1.3213743,-0.9513775,-0.43817696,0.3126708,0.14431675,-0.041123066,-0.81289476,0.8418798,-0.5298365,0.5408372
volume_sn_voxels_feature_13,1.109288,0.64473045,-0.0629379,1.1060822,-0.050586797,-1.4332108,0.2732127,-0.016451828,0.0012849806,0.53428817,-0.01025125,0.10051916,-0.2013222,-0.17344338,-0.29276675,0.10372271,0.028740536,0.16921034,0.17699806,-1.0301262,0.703362,-0.4467941,0.013215797,-0.12834683,-0.22543076,-0.2950479,0.25904256,0.040780555,-0.2758335,0.06303768,-0.34924474,-6.280322e-05,-0.0027307055,-0.0035176212,-0.27450556,0.42954937,-0.09348098,0.04907094,0.426077,-0.7969577,-0.24334706,-0.2362519,-0.40891603,0.23891291,-0.026389405,0.10345201,-1.3501412,0.5932998,-0.50470823,0.45766112
volume_sn_voxels_feature_14,0.24606185,1.3672628,-0.024584701,1.3620771,-0.2061094,-0.9901495,0.06874411,-0.43781704,-0.1476929,-0.33489722,0.9258495,-0.96020204,-0.31201473,-0.22026876,0.15490584,-0.11482734,-0.008307581,0.14468083,-0.5309515,-0.5853947,1.5135738,-0.60441273,-0.52262217,-0.25509277,0.8706281,0.37537795,0.63168675,-0.025032718,0.23305623,0.78450716,0.072887264,0.4146498,0.47661886,-0.21288018,-0.44127744,1.1268648,-1.2311511,-0.5460382,-0.3003145,-0.813586,-1.3773179,-0.4340428,-0.4491214,0.44151378,-0.31393987,-1.348645,-0.95178974,0.27576947,0.8316609,0.5164711
volume_sn_voxels_feature_15,1.6833973,-0.82501924,0.019341616,1.9665256,0.12178954,-1.1717783,0.65673286,-0.27126017,0.11210327,0.012191686,-0.22771601,0.40333614,0.057632085,-0.53857005,0.37765306,0.13766922,-0.22433138,-0.29806533,0.44002777,-0.19845508,-0.2110356,0.61197346,0.07307142,0.35356593,-0.25717923,-0.0997499,-0.4541154,0.4053586,0.38557792,-0.0902302,-0.31868958,-0.43489447,0.16949262,-0.53052706,0.00396194,-0.36431134,0.8567373,1.254038,-0.119151406,0.29582047,1.3033473,0.10158626,0.215889,0.30346465,0.09221174,1.3012427,0.39643696,0.5519193,-0.9420711,-0.34355745
