Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
Feature_12,0.54239386,0.4520243,0.5857569,-0.11146215,-1.1510754,-0.5831035,1.350232,1.2462394,0.3293279,0.6109707,-1.2024093,-0.9539074,-1.1691788,-0.4783575,-0.32014447,-1.0439992,0.35270396,-0.40396607,-0.014708233,-0.7596781
Feature_13,-0.012900259,-0.2810062,0.6118514,0.08574356,-1.4130212,-0.39397737,1.4298706,2.0178232,-0.37792367,0.6262321,-1.8695685,-0.43149236,-1.6051012,-0.4096867,0.28780213,-1.3114338,-0.57074106,-0.50068223,0.47164658,-0.76413304
Feature_14,0.2791674,0.37779912,0.45291775,-0.6036414,-0.60544854,-0.31492865,1.7330015,1.2812154,-0.33652222,-0.1239076,-1.5425142,-1.2061749,-2.0747323,-0.16862199,-0.520359,-1.5106885,0.10531464,-0.30494112,0.5184065,-0.34112895
Feature_15,1.0807736,0.5953083,0.6840972,-0.40971443,-1.6758348,-1.0378824,1.2410079,1.4348986,-1.0294918,-0.4175597,-1.9172428,-1.0846317,-1.5537232,-0.24227329,-0.32566,-1.389891,0.32647368,0.27238253,-0.030004751,0.33064994
Feature_16,-0.42715195,-0.98157847,-0.6642462,-0.11574438,1.5415782,-0.7053449,-0.7973745,1.8083782,0.5024773,-1.3188014,-0.06933867,-0.4993112,1.014597,-0.5403316,-1.0892998,-0.17928937,-0.3278785,-0.7642325,0.071567014,-0.5925471
Feature_17,-0.10371487,0.0012214195,-0.19833031,0.29661497,-0.31511742,0.3768175,-0.5847821,1.338335,0.2133889,-1.1107973,0.053894877,-0.4567661,-0.31821686,-0.005733084,-0.79412574,0.04568112,0.41609251,-0.72364503,-0.29974666,-0.36915657
Feature_18,0.07096884,-0.03157013,0.03990388,0.14895673,0.5101337,0.44171616,-0.5912252,2.0083044,0.5273276,-0.09979417,-0.09342667,-0.15265466,1.412441,0.43096092,-0.96192026,-0.23982549,-0.520354,-0.2427018,-0.07766259,-0.713332
Feature_19,0.5640602,-0.09001693,-0.96387595,0.7677337,-0.76513284,-0.7493735,-0.67534685,1.6025429,-0.5187499,0.22481674,-0.5441922,-0.3782111,-1.5104396,0.04381023,-1.6358286,0.6099729,0.13061228,-0.8750367,0.36365828,0.5117315
Feature_20,0.50809073,0.4011707,-0.8805336,0.650641,-1.1342155,-0.040373053,0.22175373,1.1739243,0.2138874,-0.08444464,-0.7425297,-0.24133798,-1.7477957,0.71656954,-1.8918359,0.4932639,-0.20742474,-0.5176976,0.12718135,-0.771774
Feature_21,0.585419,0.6110952,0.54182345,0.64776343,-1.2800101,-0.92588454,0.6784455,1.3423184,-0.12179396,0.93365586,0.38266978,0.94513386,-0.65402657,0.98903024,-1.004497,0.26685652,-0.1513421,-0.28008533,-0.21820307,0.53383577
Feature_22,0.6886256,0.048099317,-1.2604979,0.36704144,-0.73738027,-0.2502904,0.9332826,1.9441938,-0.94800663,0.36867133,0.0058001652,0.13913086,-1.0173329,-0.26342925,0.083224796,-0.19421892,-0.53617465,0.5664616,0.6006724,1.1172378
Feature_23,0.19592132,-0.65323067,-0.7637089,-0.39410618,-0.684068,-0.27248803,0.6901746,0.9104111,-0.03663003,-0.15283896,-0.0782119,0.26244566,-1.2026627,0.37087324,1.3014271,-0.90936345,0.0046550757,1.9361546,0.8027177,1.3746015
Feature_24,-0.52076095,-0.44046035,-0.25353575,-0.6685796,-0.89099014,-0.8257846,1.0499982,1.0522724,0.32713956,0.24268037,-0.38807854,0.3271236,-1.2676783,-0.17542133,0.89873785,-1.0099858,0.38646558,0.59612685,0.63513595,0.5563576
Feature_25,-0.021914952,0.18160875,0.92876226,-1.3981369,-0.1899708,0.21555316,0.8437959,0.7368621,0.38170725,0.48940134,-0.5782286,-0.10538807,-1.5381494,-0.13590811,0.58366865,-1.2051142,0.62663645,0.25536734,0.010522338,1.053799
Feature_26,-0.71939695,-0.7764943,0.6752248,-1.8480039,0.09674012,0.48769447,1.8071965,0.5627785,0.8678176,-0.25511762,-0.5012069,-0.6466042,-1.533441,-0.0078074657,-0.16675615,-1.6835703,0.6727573,-1.005209,0.19237968,-0.6478343
Feature_27,0.5219851,-0.1770147,1.2394081,-0.91790134,-0.32740065,-0.04247483,0.940008,1.5758605,0.53415096,0.2999207,-0.9656912,0.21864042,-0.5273459,1.8430908,0.14276867,-1.1725147,0.3937706,-1.0980726,0.12782343,-0.5208526
Feature_28,-0.546369,0.3981433,0.6494246,-0.15366527,0.05938351,0.042949017,-0.5308284,1.381613,0.40266904,-0.7081038,0.25579715,0.6095242,1.2504953,0.82147294,-0.93855065,-0.3207114,-0.10120159,0.33574387,0.35125303,0.28408173
Feature_29,-0.04033476,0.05163278,-0.7573375,0.40851697,-1.3427359,0.105931625,0.7370448,1.3468847,-1.0106771,-0.15012164,1.1446955,0.757083,-0.60024595,0.9826993,0.32760322,-0.56332564,-0.42278373,0.9332826,1.0260879,0.14472717
Feature_30,-0.5404644,-0.1706082,-0.088956274,-0.7846654,1.0392672,0.09453403,1.173859,0.7389993,0.46765634,0.081256695,-0.036803436,-0.051747873,-1.7879878,0.5665387,1.2099075,-0.975634,0.5455809,1.1222,-0.27801806,0.8098165
Feature_31,-0.9241656,-0.18834977,0.39481318,-1.3797777,-0.0825671,0.4331075,0.80670863,-0.4774579,0.17895435,-0.9491492,-0.04553157,-0.48285487,-1.4840003,0.49049637,-1.0271696,-0.93270916,0.838711,-0.31335375,-0.15591952,-0.7766622
Feature_32,0.6701717,0.2066657,0.6324884,-1.2929678,0.9466547,1.1617659,1.4868273,-0.026905913,0.72807467,-0.49487254,-0.41850942,0.56326926,-1.4497772,0.38578877,0.1991031,-1.6501952,0.5611458,-0.7369713,-0.55708945,-0.47619784
Feature_33,0.16259763,-0.31942895,1.2050452,-1.122515,0.23025402,0.52548015,1.0552623,-0.725688,1.0208353,-0.35116863,-0.9458383,0.034513213,-2.1532319,0.78094184,-0.07810832,-1.1714743,0.036764223,-1.1070238,-0.39458334,-0.30029666
Feature_34,0.4109228,0.24253008,0.74378985,-1.0767192,0.60460615,0.6942512,0.6895204,-1.0979131,0.16932261,-0.7586637,-0.69304997,-1.2167904,-1.3582703,0.6707932,-1.1732867,-1.1104443,-0.10850106,-0.2511434,-0.62956923,-0.42058426
Feature_35,-1.0821928,0.8617445,0.56816727,-0.5857299,-0.5388956,0.1757865,0.46635222,1.4681863,0.52375704,-0.9801199,1.3617477,0.4124405,1.0549351,0.62385374,0.43260115,0.44017693,-0.12467905,0.8425787,0.72759295,0.08784882
Feature_36,0.5303394,0.70154643,-1.2093185,0.5905817,-1.073309,-0.2155431,0.6707759,2.2937775,-0.46537977,-0.41922137,1.006686,-0.23593691,-1.3891131,0.25796854,0.54177654,-1.428473,-0.24523284,0.20798393,0.20687212,0.9603177
Feature_37,0.385884,-0.21747611,-0.7388866,-1.1195017,0.8518172,1.0600384,1.3059834,1.208316,0.86878604,0.5675796,0.75673735,-0.2047505,-1.7752594,0.53728175,0.65662265,-1.1720191,0.13084412,1.1106809,-0.14685719,0.91368425
Feature_38,-0.13280441,-0.03852939,-0.52636415,-0.91712886,0.8011961,-0.5721921,1.1687118,-1.214958,0.3905243,0.47358143,0.26932886,0.25719264,-1.6932346,0.50700974,0.3040175,-1.6777868,0.12774776,0.5948282,-0.17384997,0.3083617
Feature_39,1.1123652,-0.28840357,0.9387189,-1.7295812,0.7621812,1.1164682,0.71986324,-0.08010219,1.4117038,0.26215222,-0.050550707,0.14602236,-1.3058926,1.1021103,-0.2047383,-1.018179,0.39519837,-0.99025136,0.060121696,-0.09473022
Feature_40,-0.33275265,-0.42646748,0.11580886,0.2898208,-1.4271,-0.08318389,0.9367814,1.4258122,-0.6257158,0.15813133,1.3392255,0.093334995,0.0038141601,-0.044887982,1.3793888,-0.5702467,0.83337593,0.7062702,0.60672694,-0.21187212
Feature_41,-0.6622118,-0.76328,1.266749,-0.46239433,-1.6980972,-0.2504771,1.0287107,0.92850876,0.69180554,-0.039319687,1.1666389,-0.32766205,-0.013155319,-0.0890166,1.0248718,-0.4005168,1.0773952,1.2033526,-0.05828051,-0.4274453
Feature_42,0.24790995,-0.05264481,1.0462059,-1.7510473,0.88468486,0.5180835,0.6308155,-0.5596756,0.40093884,0.31420472,-0.02772428,0.50078595,-1.6041275,0.8237455,0.16038701,-0.938856,0.20820254,-1.1720102,-0.5956796,0.08350671
Feature_43,0.24923876,-0.57313854,-0.032550246,1.0718307,-1.9174123,-0.054327562,1.0168515,1.6581937,0.2937827,-0.6336574,0.42701048,0.39415398,-1.2510773,0.770772,1.0166092,-1.3266026,1.2890047,-0.4898949,0.6676023,-0.44454882
Feature_44,-0.19030243,-0.71774226,0.6293687,1.152948,-1.6323005,-0.26436535,0.9880277,1.2655929,0.22690144,-0.48721287,0.29629397,-0.36674675,-0.54738945,0.6987367,1.0217631,-1.2370453,0.9698929,-0.11552933,0.61496264,0.21615705
Feature_45,0.112848535,-0.5125182,-0.2564757,0.8565867,-1.6431246,-0.15035307,0.87425935,1.8331165,0.094680056,1.1206504,1.1262087,-0.34125948,-0.71487147,-0.6447714,1.1282035,-0.5179538,0.81017476,1.5705435,0.013542678,-0.37545365
Feature_46,0.056449804,0.44725692,1.6894464,-2.2674203,0.25104302,0.4410038,0.11983794,-0.30599365,0.6068146,-0.37590978,-0.2653154,-0.55459255,-0.8863818,0.5378891,-0.9320832,-1.4364344,-0.02917077,-0.76620555,-0.8649369,-0.69498354
Feature_47,0.2387998,0.20316452,0.8855129,-0.69544744,1.4861219,0.7361065,0.94913614,0.006776277,1.0175345,-1.2029263,-0.70005924,-0.1290282,-0.66700983,0.34686708,-1.2923692,-0.93919003,0.10635522,-0.50833833,-0.353288,0.11642644
Feature_48,-0.0819211,-0.44823328,-0.062162314,1.169172,-0.78710705,-0.049456548,1.392341,1.0655011,0.56838727,-0.90514284,-0.25707522,0.02947751,-0.8374741,-0.11683364,1.3668317,-1.3529326,1.4381973,0.8232662,1.3808689,-0.12605943
Feature_49,-0.25479746,-1.2945857,0.16887294,0.8154617,-1.2302192,0.18899155,0.33132023,1.6858746,-0.03972032,-0.50594896,0.6558285,-0.44289666,-0.8383144,-0.54629743,1.2666738,-1.0434229,0.92748964,1.6461966,0.7726387,0.2741212
Feature_50,-0.017506525,-0.2649346,-0.41112274,0.1034135,-0.8173927,0.014635306,1.4428599,1.0934738,-0.544589,-0.4142613,0.84202516,-0.7662143,-0.18297857,-0.7693744,0.46449912,-0.10849536,0.7712287,1.1350144,0.3642663,-0.5743936
Feature_51,0.3165035,0.535848,0.8537654,-1.2464235,0.57917565,0.48684058,0.73485655,-0.9863687,0.830659,-0.4596459,-0.7552647,-0.13237934,-1.2108337,-0.0016150116,-0.51933396,-1.2124486,0.0655762,1.2294005,-0.84883964,0.4055491
Feature_52,-0.0040258407,-0.043009777,0.74726903,1.1424657,-0.7711361,0.46942353,1.0726115,0.34593084,0.06514963,-0.7005164,0.31753582,0.9420775,-0.38150823,-0.95874137,0.20258588,-1.4294813,0.73053414,0.95110875,0.7665191,1.1034281
Feature_53,0.368502,-0.2037425,-0.4320051,1.1345664,-1.2708081,1.1521987,1.0073248,1.7158917,0.53503007,-1.1509736,-0.017541248,-0.7288435,-0.19571039,-0.5281936,0.6873131,-1.174761,1.018745,1.3565379,1.1747832,-0.13972147
Feature_54,0.38454393,-0.6751342,-0.30021346,0.8669012,-1.2082341,0.78767353,1.435776,0.67598844,0.16775005,-1.1390605,-1.162809,-0.5623805,0.7820179,-0.25136626,1.122846,-0.8441878,1.1161497,1.2012111,1.1496454,-0.38632601
Feature_55,-0.9051246,0.22805402,-0.77986884,-1.1952757,-0.66541874,-0.75129503,-0.20403305,1.615837,1.0975422,-1.2768582,1.758907,0.35833138,1.8367914,-0.21179345,0.38454255,0.24107963,-0.4941558,0.8112508,0.43808168,0.4881913
Feature_56,-1.1061354,0.8862461,-1.7834109,-0.4926575,-1.2921021,-0.4515322,0.51087606,1.5613203,-0.025376119,-1.9018883,0.85746753,-0.50678277,1.6770611,0.36355066,-0.4887374,0.34772792,0.45650277,-0.03922959,-0.33623484,0.42966953
Feature_57,-0.10336501,-0.16548415,-1.5060558,0.24807848,-1.1574787,-0.44936728,1.1577117,1.2131522,-0.72359073,-1.1806908,1.2978235,0.4919377,0.3730569,0.18754992,1.0753298,-0.79371244,0.5996357,-0.4965792,-0.3506411,0.875162
Feature_58,0.051144764,-0.29260215,-0.69028133,0.7441601,-0.92907286,0.1000429,1.3424615,2.2811592,-0.83059597,-1.3867748,1.2672467,0.16124842,1.6185924,0.2833783,1.3143241,-0.59423804,1.1847236,-0.12965164,-0.61615074,1.0175508
Feature_59,0.1528527,0.44630644,-1.1234078,0.5907896,-1.1981186,0.14139551,1.0016187,1.23089,-0.98639625,-0.7151626,0.8659031,-0.4782766,-0.29461595,0.19082582,0.9119441,-1.6394432,0.9067213,-0.7569648,-0.7292162,0.86956054
Feature_60,0.8350371,0.49462646,-0.9913063,0.43526888,-0.25935248,0.457506,1.0535651,1.6108935,-0.34840444,0.31000257,1.2223326,0.7153904,-1.2417579,0.037039887,1.6995878,-1.7662526,-0.61013174,0.78827554,0.90146667,0.5353281
Feature_61,0.42944297,-0.7422447,0.023379521,0.014691332,-1.0434183,-0.7741126,0.93055904,1.0847147,-0.04414346,0.17697097,1.2545197,-0.27379414,0.24890737,0.21521738,1.2277285,-0.07538256,0.711619,-0.30797005,-0.65958375,-0.0823709
Feature_62,-1.12592,0.090066135,0.529341,0.043008823,-2.176891,-0.6139051,1.0043482,1.1467545,-0.35900214,0.39120796,1.0662498,0.20551464,-0.040254172,0.25748777,0.65446556,-0.061039336,0.1485281,1.3227633,0.026816875,-0.6225409
Feature_63,0.94419354,0.75126636,-0.65559626,-1.1102394,0.8696866,0.6328307,0.5131864,0.08962479,0.31356776,0.43247324,0.28403118,-0.0874861,-1.4480962,0.36194906,0.65284634,-2.0938861,-0.25560603,0.7184741,0.91979414,0.09775224
Feature_64,1.1412681,0.57188505,-0.98399156,-1.4153531,-0.26836878,0.9510899,0.3872694,0.44587064,0.07947494,0.40830374,0.090160586,0.7415758,-0.7215041,1.2042048,0.2319477,-1.3796316,0.79429805,1.2222934,-0.52446836,1.0577209
Feature_65,-0.18043032,0.28660408,-0.08478472,0.34930864,-1.4710813,-0.54017085,1.7983798,0.81136715,-0.511897,-0.61539567,1.180448,0.1174573,-1.321501,0.3226564,1.1018165,-0.4242534,0.10024336,-0.77299803,-0.54366374,0.60142666
Feature_66,0.54014903,0.61104053,0.24315165,0.583903,-1.4869276,-0.3225191,1.3623825,1.4241045,-0.33678457,0.48646435,1.1230254,-0.10354142,0.27224344,-0.31071582,0.5653996,0.83475167,0.084190324,0.25884682,0.24173173,-0.16503237
Feature_67,-1.0081372,-0.41117442,0.5218729,-0.6033319,-1.9656987,-1.1471632,1.3994347,0.5258439,0.07098553,0.13464189,0.9659525,0.01897282,-0.45963177,-0.4562579,1.0167654,-0.1227717,-0.052268274,1.0274044,0.30912566,-0.70756656
Feature_68,0.4918668,-0.21859087,-0.16682011,-1.1061778,1.2894332,0.3175767,0.57149655,-0.22360918,0.5564583,-0.16265425,0.13070105,0.83937126,-0.7405488,0.83193505,0.7315812,-1.680568,-0.72448033,-0.2756182,-0.7563399,1.3458452
Feature_69,1.053576,0.448362,0.07711218,-1.265744,0.40113813,0.6869665,0.7244698,0.3361957,0.13152309,-0.13329504,-0.4084004,1.0381355,-1.3280652,0.38538167,-0.8872254,-1.4206743,0.07326671,-0.73553056,-0.6546426,0.5355871
Feature_70,1.3679494,0.788235,-0.32891548,-0.42098314,-0.08023618,0.8255213,1.0398852,0.9168256,0.26716122,-0.17180483,0.59575945,0.5749485,-0.7977303,-0.23022386,0.13164313,-1.6539195,0.55389357,-1.3243957,0.04014711,0.2581645
Feature_71,0.35986292,-0.16164221,-0.093928374,2.0099354,-0.89281344,0.119833104,1.4382756,1.0551676,-0.31320718,-0.9053258,0.8976532,-0.616585,-1.5180821,-0.10134473,0.4881119,-0.03745735,0.35764956,0.2072048,0.06027517,-0.21887197
Feature_72,-0.33629274,-0.30803946,0.3683449,-0.051754538,-1.4175264,-0.3668692,1.0027487,1.0258354,-0.18027091,0.28146514,1.0805815,-0.42515692,-0.54797274,-1.0321269,0.32651368,0.51137125,-0.11986481,0.91857636,0.68016905,-0.7075655
Feature_73,-0.37774813,0.10193078,0.4851447,-0.10819065,-2.1506295,-0.81402075,1.1714414,0.5585782,-0.1687843,0.52802277,1.794836,-0.27287874,-0.002416223,-1.2141023,-0.2991216,0.68422514,-0.8867833,1.8049767,-0.058493353,-0.56178087
Feature_74,0.31536514,0.09959447,1.4441253,-0.92914116,0.833091,0.49630615,0.3153777,-1.2739027,-0.27012825,0.18235347,0.26593828,-0.021570943,-1.3840721,0.8711025,-0.68451285,-1.3217033,-0.69382185,-0.913033,-0.37560958,0.31706363
Feature_75,0.5432872,-0.098451935,0.5190919,-1.3917496,0.6860078,0.46485254,0.12399724,0.27990746,0.7305372,-0.3489797,-0.23539208,0.6345194,-1.2527636,0.6778543,-0.52611464,-1.6237954,-0.24291103,-1.1412643,-0.86485213,0.3172853
Feature_76,-0.09959051,0.81901973,0.25565282,0.4544918,0.2333017,1.2168853,1.2957326,0.5544239,0.7190368,-1.2213855,0.038598686,0.103567354,-0.5933895,0.01674262,-0.19804978,-1.4300226,0.29565427,-0.8956212,0.77415836,-0.37257937
Feature_77,0.7760111,-0.12733287,-0.37964514,1.3344966,0.14397654,0.68198663,1.0656556,1.411672,0.7699374,-0.7058707,0.37792763,0.5450807,-0.20540869,0.16293935,0.46302387,-0.81485873,0.21218139,-0.6926195,1.237396,-0.025457075
Feature_78,0.32364067,0.004359787,-0.18060549,0.9906906,-1.4445908,-0.08790386,1.1782212,0.8748258,0.5601418,-0.47189695,-0.21649702,-0.5774331,-1.4437404,0.5375785,0.9273736,-1.8641199,0.17891398,0.26145712,0.26836,0.030601721
Feature_79,-0.6957928,0.34111518,0.31752196,-1.4746752,0.9911591,0.26644793,0.011074781,0.59124464,-0.12932944,-0.36650917,-0.0691236,-1.2239269,-0.6771241,0.44169828,-0.4518862,-1.4417349,-0.426219,-0.3521376,-0.35867217,-0.2552918
Feature_80,0.39030853,-0.51275706,0.18090141,0.15789197,0.40498394,0.767943,0.49045512,0.09425804,0.4926543,-0.6800732,0.05902534,0.022821154,-0.1705683,0.12965542,-0.44707724,-1.8999988,-0.13779323,-0.081209995,-0.85260975,-1.1062952
Feature_81,0.07290063,-0.016163127,-0.18043104,1.1336849,-0.23662104,0.5102923,0.80470556,0.8182632,0.9622857,0.08597469,0.6493829,0.8140696,0.51076156,-0.13076784,0.5638954,-1.3234152,-0.57018226,0.3872203,0.26817557,-0.9544944
Feature_82,0.023164608,-0.7371666,-0.31097168,1.470277,-1.5946792,0.68083787,0.5132662,0.79020953,0.72398025,-0.9921828,0.29727954,0.5167469,0.1910607,0.19376187,0.38281965,-1.2795055,-0.20791152,0.9481142,0.74967086,0.31365594
Feature_83,-0.03499661,-0.4753079,-1.4126418,1.0422678,-1.2963428,1.1906171,0.86755663,1.1428393,0.3314235,-1.2848948,0.22727095,-0.23160033,-1.5376501,0.5934962,0.7783076,-0.9524487,0.29698548,1.0128218,0.47440076,-0.047580894
Feature_84,0.100299455,-0.2662138,-0.73065484,1.0708969,-1.353846,-0.18929395,1.1006924,1.0030853,-0.120760985,-0.044373717,0.30760872,-0.6449809,-0.49019668,0.63158834,-0.15101773,0.7752178,0.55595124,1.4190842,-0.15169524,-0.62436694
Feature_85,-1.0001123,0.54088575,0.31187555,-0.93491304,0.18050359,0.15319297,0.7435244,0.5503308,0.6620563,0.7483077,-0.009889876,-0.62504494,-0.7476434,-0.15517214,-0.2012349,-1.525168,-0.4746623,0.9716935,-0.68855155,0.3036843
Feature_86,-1.0122936,-0.47736824,0.12847504,-0.3588174,-0.28116015,0.20923379,0.7938798,-0.99893475,-0.16923845,-0.016305562,0.25281146,-0.7707027,0.30072525,-0.6070285,-0.42677397,-1.3625551,-0.499479,1.1257932,0.84279805,0.4138262
Feature_87,-1.9820539,-0.27024272,0.018221466,1.2327738,-0.4479993,0.38044065,1.3627477,-0.30505514,1.4175652,-0.09402166,0.21672651,-0.09684257,0.9055318,-0.16978814,-0.7253492,-1.4321873,0.50196725,1.4181592,-0.016359722,0.32539824
Feature_88,-1.1250631,-0.1862873,-0.5190052,1.7807146,-1.5424806,0.72339636,1.1669751,0.46486062,0.50545406,-0.42861748,-0.33596718,-0.7036942,0.30382115,-0.22987649,0.4505702,-1.4027658,-0.72785157,1.6913728,0.42092147,-0.28231987
Feature_89,-0.6233619,0.07558128,-0.71071875,1.1782385,-1.360549,0.7189483,0.6972208,0.7780724,0.089681916,-0.8191246,-0.50097615,-0.2671772,0.20327193,0.58711493,-0.08173687,-1.3694675,0.62987924,1.5461934,0.34793106,-0.57633185
Feature_90,-0.031621747,0.036204975,-0.54451144,1.386222,-1.2789005,-0.28981507,1.0390513,0.8839725,-0.07018391,-1.6161734,0.3425119,-0.21471913,-0.6666274,0.28526518,-0.032259837,-0.6907127,-0.613966,1.7208837,0.9517021,0.14939916
Feature_91,-0.7278863,0.9230318,0.9490904,-0.12877204,0.3281311,-1.1099783,-0.13336231,-0.70372945,0.89717877,-1.253053,0.6711767,1.6742806,-0.9525817,-0.16919304,1.3502573,-0.75144404,-1.657922,1.2513763,0.36186928,-0.80968666
Feature_92,0.6108293,-0.36666772,-1.4709107,0.013712229,-0.8536612,-0.18023571,0.20140679,1.0753119,-0.68414277,-1.1213648,1.2454178,-0.55291706,-0.6557023,-0.71558833,0.67000115,0.49869344,0.34585276,-0.2277559,-0.568257,0.8212294
Feature_93,-1.3010962,1.2520162,0.516577,-0.009746524,-0.15834384,-0.35021663,-0.21525708,-0.34514698,0.54523027,-1.037837,1.2552662,0.62254673,1.182028,0.6820404,1.1485741,-0.7169965,-0.74218214,1.5427521,0.6264934,-1.0141166
Feature_94,0.26784799,0.42914224,-0.7745047,0.9962656,-0.78902864,-0.34951636,0.6328621,1.5907906,0.17916462,0.027432501,1.4560841,0.6427246,-0.95760536,0.014995628,1.2929268,-1.8160058,0.6000847,0.07343188,0.37702143,0.1210145
Feature_95,0.49733388,0.045838635,-0.5428146,0.16814454,-1.8222969,-0.25817895,1.3822843,0.41378826,0.17387785,1.1682459,0.82119286,-0.49880233,1.4087412,0.20270465,0.43739226,-0.11312509,0.08181034,0.30335206,-0.04055704,-0.25859633
Feature_96,1.0872238,0.38751957,-0.99193877,-0.95841795,0.24092627,0.49156532,0.03283287,0.5561786,0.1430978,0.6272766,0.012714231,0.7395436,-1.5965838,-0.06706688,0.94447887,-0.85109335,0.22761717,1.0420619,0.06638226,0.5348311
Feature_97,1.7388301,0.5731326,-1.3875105,-0.3438666,-0.61886823,1.0207679,0.3582559,0.4710933,-0.44213426,-0.18515374,1.4134026,-0.17790128,-1.1905686,-0.09330831,0.8751414,-1.0112327,0.54550636,0.15487625,0.25178882,-0.32219866
Feature_98,0.6435524,-0.20190361,-0.09766545,-0.5384117,-1.492649,-0.2511661,1.2729,0.23776445,0.0035983091,1.3836182,0.46833342,0.28925762,-0.3334883,-1.4357767,-0.09923599,-0.05451459,-0.37017766,0.6393818,-0.27792174,-0.005758801
Feature_99,-0.3352155,0.59399015,0.77802926,0.05199887,-0.39816388,-0.78218454,1.133348,0.188024,0.38362297,0.8777852,1.5030828,-0.045300487,0.85261023,-0.77922946,-0.87814415,-0.020043043,-0.76885027,1.5816846,0.09405585,-0.62777364
Feature_100,-0.063065484,0.18145326,-1.9126935,-1.2725031,0.49410766,-0.27012372,-0.29941675,-0.26211876,-0.31608504,0.1824618,-0.27560806,-0.8995499,-0.71522826,0.2233685,0.5682889,-0.8015218,-0.7701564,1.2488916,0.0663715,1.1402406
Feature_101,0.093988314,-0.061446723,-1.3683282,-1.8468698,0.09925132,0.124332175,-0.03211329,-0.76608497,0.25670713,0.10040184,0.34423465,0.18317932,-1.2709521,-0.38566366,-0.26722977,-0.8103847,-0.06340627,0.69042856,-0.77082616,0.23601772
