factor_index,max_loading,mean_loading,median_loading,std_loading,nonzero_count,nonzero_pct,is_effective
0,1.6906,0.8462,0.903,0.4486,534,0.9963,True
1,2.4312,0.7948,0.7325,0.5358,532,0.9925,True
