Feature,Factor_1
volume_sn_voxels_feature_0,0.6969534158706665
volume_sn_voxels_feature_1,0.8169017434120178
volume_sn_voxels_feature_2,0.5448853969573975
volume_sn_voxels_feature_3,0.6480531096458435
volume_sn_voxels_feature_4,0.6166005730628967
volume_sn_voxels_feature_5,0.26002368330955505
volume_sn_voxels_feature_6,0.2573505640029907
volume_sn_voxels_feature_7,0.30651524662971497
volume_sn_voxels_feature_8,0.42667263746261597
volume_sn_voxels_feature_9,0.5070934295654297
volume_sn_voxels_feature_10,0.5728808045387268
volume_sn_voxels_feature_11,0.7645991444587708
volume_sn_voxels_feature_12,0.6106472015380859
volume_sn_voxels_feature_13,0.5393006205558777
volume_sn_voxels_feature_14,0.5494350790977478
volume_sn_voxels_feature_15,0.4071384072303772
volume_sn_voxels_feature_16,0.47427821159362793
volume_sn_voxels_feature_17,0.35040515661239624
volume_sn_voxels_feature_18,0.3717421293258667
volume_sn_voxels_feature_19,0.3165035545825958
volume_sn_voxels_feature_20,0.37641483545303345
volume_sn_voxels_feature_21,0.4998965859413147
volume_sn_voxels_feature_22,0.5847638845443726
volume_sn_voxels_feature_23,0.6429546475410461
volume_sn_voxels_feature_24,0.845771074295044
volume_sn_voxels_feature_25,0.7675536870956421
volume_sn_voxels_feature_26,0.38341647386550903
volume_sn_voxels_feature_27,0.6332380175590515
volume_sn_voxels_feature_28,0.7157652974128723
volume_sn_voxels_feature_29,0.6552521586418152
volume_sn_voxels_feature_30,0.833452582359314
volume_sn_voxels_feature_31,0.7627831697463989
volume_sn_voxels_feature_32,0.7077193260192871
volume_sn_voxels_feature_33,0.9550884962081909
volume_sn_voxels_feature_34,-0.2116777002811432
volume_sn_voxels_feature_35,-0.34368836879730225
volume_sn_voxels_feature_36,0.9606187343597412
volume_sn_voxels_feature_37,0.4428967535495758
volume_sn_voxels_feature_38,0.8290029168128967
volume_sn_voxels_feature_39,0.8465816378593445
volume_sn_voxels_feature_40,0.7551992535591125
volume_sn_voxels_feature_41,0.6565347909927368
volume_sn_voxels_feature_42,0.3212837874889374
volume_sn_voxels_feature_43,0.2663640081882477
volume_sn_voxels_feature_44,0.5071278810501099
volume_sn_voxels_feature_45,0.9274630546569824
volume_sn_voxels_feature_46,-0.6753144264221191
volume_sn_voxels_feature_47,1.0393013954162598
volume_sn_voxels_feature_48,0.850392758846283
volume_sn_voxels_feature_49,-0.7055702209472656
volume_sn_voxels_feature_50,0.9443327188491821
volume_sn_voxels_feature_51,1.064470887184143
volume_sn_voxels_feature_52,1.0269469022750854
volume_sn_voxels_feature_53,-0.12769722938537598
volume_sn_voxels_feature_54,0.9162254333496094
volume_sn_voxels_feature_55,0.8399674892425537
volume_sn_voxels_feature_56,0.6886475086212158
volume_sn_voxels_feature_57,0.5507053136825562
volume_sn_voxels_feature_58,0.220198392868042
volume_sn_voxels_feature_59,-0.17348487675189972
volume_sn_voxels_feature_60,0.5906572341918945
volume_sn_voxels_feature_61,0.5797712802886963
volume_sn_voxels_feature_62,0.3741667866706848
volume_sn_voxels_feature_63,0.104707270860672
volume_sn_voxels_feature_64,0.3981207609176636
volume_sn_voxels_feature_65,0.8557267785072327
volume_sn_voxels_feature_66,0.904303789138794
volume_sn_voxels_feature_67,-0.7583280801773071
volume_sn_voxels_feature_68,1.0129785537719727
volume_sn_voxels_feature_69,0.8961212038993835
