Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,0.0024587389,0.015963001,0.0059956247,-0.011074105,-0.07598791
rigidity_right,-0.0021568995,0.036782175,-0.04216347,0.006487552,0.013644386
tremor_rest_left,-0.03032365,-0.01090291,-0.009173506,-0.027971206,-0.050817817
tremor_rest_right,-0.0033322643,-0.016983895,-0.06801908,-0.042731453,-0.017620066
tremor_postural_left,-0.14092469,0.015451752,0.041645113,0.0011389132,-0.014067284
tremor_postural_right,-0.0069033722,-0.026181022,-0.10220188,-0.0013677315,0.050735988
bradykinesia_speed_left,0.06576165,-0.019650245,0.0019151919,-0.0061122733,-0.13400339
bradykinesia_speed_right,0.022575278,0.029873047,-0.06369244,0.004615493,0.0295951
bradykinesia_amplitude_left,0.033763304,-0.024491739,0.017140303,-0.015264593,-0.1987402
bradykinesia_amplitude_right,0.013246802,0.036285408,-0.04402258,0.010852823,0.021670735
bradykinesia_rhythm_left,0.03240767,-0.00757481,-0.001262853,-0.007854741,-0.037213244
bradykinesia_rhythm_right,0.03265492,-0.004444106,-0.049313467,-0.0032425555,0.0011637252
mirrormovement_left,0.00070772215,0.056995735,-0.104885876,0.025954368,0.039459914
mirrormovement_right,0.032080743,-0.01973828,0.02404825,0.013379037,-0.24098863
