Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels::v0,-0.1125906,-0.11029194,-1.9013102,0.49825552,-3.274003
volume_sn_voxels::v1,0.1355489,-0.45962235,-1.3244766,0.6870766,-3.7073202
volume_sn_voxels::v2,-0.18927869,0.09398346,-1.7776837,0.33241022,-3.815163
volume_sn_voxels::v3,-0.0069868006,-0.07246522,-1.3412894,0.47381938,-4.4579854
volume_sn_voxels::v4,0.13704696,-0.38384867,-1.0415425,0.5921284,-4.633896
volume_sn_voxels::v5,-0.16223226,0.27006724,-1.3611623,0.19032511,-4.463556
volume_sn_voxels::v6,-0.07319812,0.12134489,-0.9035819,0.31468168,-5.157838
volume_sn_voxels::v7,0.067175694,-0.0435672,-0.65070456,0.4201565,-5.5749145
volume_sn_voxels::v8,0.1676377,-0.3018438,-0.6152341,0.49656075,-5.4459443
volume_sn_voxels::v9,0.042654086,0.35736224,-1.3940424,-0.08695874,-3.7260668
volume_sn_voxels::v10,-0.04380064,0.42052105,-1.2146693,-0.0048200954,-4.257313
volume_sn_voxels::v11,-0.0926474,0.39673886,-0.9929698,0.075961,-4.957574
volume_sn_voxels::v12,-0.089116275,0.28494787,-0.71464294,0.17933232,-5.67803
volume_sn_voxels::v13,-0.042691782,0.1271996,-0.4515326,0.2861313,-6.167952
volume_sn_voxels::v14,0.051943645,-0.021137021,-0.3476165,0.37144688,-6.338958
volume_sn_voxels::v15,0.15910353,-0.23550694,-0.35224128,0.41662598,-6.008952
volume_sn_voxels::v16,0.3864062,-0.015609787,-0.26543647,-0.14273858,-3.581437
volume_sn_voxels::v17,0.18985921,0.15302645,-0.42767486,-0.17188455,-3.9812727
volume_sn_voxels::v18,0.025495915,0.3085844,-0.5620358,-0.12137958,-4.398393
volume_sn_voxels::v19,-0.051102925,0.39137584,-0.63166064,-0.0395464,-5.0392404
volume_sn_voxels::v20,-0.088645555,0.36909366,-0.6081614,0.050880373,-5.829742
volume_sn_voxels::v21,-0.080845855,0.25031927,-0.45117524,0.1612081,-6.424695
volume_sn_voxels::v22,-0.05487532,0.10717367,-0.2989352,0.26484832,-6.6869087
volume_sn_voxels::v23,0.021997169,-0.0120972935,-0.21188779,0.33784878,-6.724658
volume_sn_voxels::v24,0.1362013,-0.19402127,-0.193951,0.36287904,-6.2786427
volume_sn_voxels::v25,0.14701404,-0.12263032,0.008120835,-0.14083107,-3.7999516
volume_sn_voxels::v26,0.026367188,0.04605797,-0.1323982,-0.19842227,-4.1960993
volume_sn_voxels::v27,-0.0876894,0.19522303,-0.27140006,-0.15973201,-4.719892
volume_sn_voxels::v28,-0.12636265,0.28465047,-0.39708865,-0.07095222,-5.494141
volume_sn_voxels::v29,-0.1324741,0.26986068,-0.42079058,0.0358212,-6.2825193
volume_sn_voxels::v30,-0.11496339,0.17732522,-0.29697827,0.14415896,-6.7132196
volume_sn_voxels::v31,-0.06931071,0.08163107,-0.19848521,0.23911715,-6.8353086
volume_sn_voxels::v32,0.008634924,-0.006047254,-0.11671034,0.3047499,-6.787711
