Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels::v0,0.0004041585198137909,-0.0007865537772886455,0.0003986615629401058,0.0006819104892201722,0.00017306576773989946
volume_sn_voxels::v1,0.0004993369220755994,-0.0006317528896033764,0.0008914341451600194,0.0008903107373043895,0.000418972602346912
volume_sn_voxels::v2,0.0004172360058873892,-0.001007029670290649,8.236376743298024e-05,0.0007864174549467862,0.00018814444774761796
volume_sn_voxels::v3,0.0005396154010668397,-0.0010031756246462464,0.00031065696384757757,0.0008873332990333438,0.00045850183232687414
volume_sn_voxels::v4,0.0006801874260418117,-0.000913606898393482,0.00077733991201967,0.0009802049025893211,0.0006373062497004867
volume_sn_voxels::v5,0.0005116916727274656,-0.0009384813020005822,-0.00026595874805934727,0.0007238577818498015,0.0003218080382794142
volume_sn_voxels::v6,0.0006123196217231452,-0.0010855714790523052,-7.672064384678379e-05,0.0008196920389309525,0.0005226730718277395
volume_sn_voxels::v7,0.0006857567932456732,-0.001165487919934094,0.0001687127078184858,0.001063247211277485,0.0008210675441659987
volume_sn_voxels::v8,0.0008484203717671335,-0.0011026407591998577,0.0005622415919788182,0.0010387350339442492,0.0009487530332989991
volume_sn_voxels::v9,0.0006020063301548362,-0.0008635252597741783,-0.000554086989723146,0.0006685411208309233,0.00017551786731928587
volume_sn_voxels::v10,0.000573535158764571,-0.0010045937960967422,-0.0005825739935971797,0.0006443886668421328,0.0002619693987071514
volume_sn_voxels::v11,0.0005903359269723296,-0.0011164357420057058,-0.0004950560978613794,0.0007479569176211953,0.00043757236562669277
volume_sn_voxels::v12,0.0006919046863913536,-0.0012442952720448375,-0.00042241625487804413,0.00088059640256688,0.0007023525540716946
volume_sn_voxels::v13,0.000842595414724201,-0.0012218846241012216,-0.00016660336405038834,0.0009322812547907233,0.0008688324014656246
volume_sn_voxels::v14,0.0007939453353174031,-0.0011391460429877043,4.21911827288568e-05,0.0009230993455275893,0.0009828460169956088
volume_sn_voxels::v15,0.0009145436924882233,-0.0012031433871015906,0.0003758652019314468,0.000974020455032587,0.0011546192690730095
volume_sn_voxels::v16,0.0007390715181827545,-0.00042466260492801666,-0.0002588016213849187,0.0005696876905858517,0.00044394913129508495
volume_sn_voxels::v17,0.0007131333695724607,-0.0006583096110261977,-0.0004988026339560747,0.0004982607206329703,0.00036549047217704356
volume_sn_voxels::v18,0.0007914524176158011,-0.0009563585626892745,-0.0006934422999620438,0.0006415832322090864,0.00046386977192014456
volume_sn_voxels::v19,0.0006578572792932391,-0.0011478257365524769,-0.0007108700228855014,0.0006209201528690755,0.00048330717254430056
volume_sn_voxels::v20,0.0007426810916513205,-0.0013009507674723864,-0.000664430670440197,0.0008430187008343637,0.0006808617035858333
volume_sn_voxels::v21,0.0008468496380373836,-0.0014483045088127255,-0.000396353512769565,0.0009416406974196434,0.000962493009865284
volume_sn_voxels::v22,0.0008666813373565674,-0.0015000727726146579,-0.00023004163813311607,0.0010224778670817614,0.0011351025896146894
volume_sn_voxels::v23,0.0009996846783906221,-0.0015058773569762707,-5.790613795397803e-05,0.0010262940777465701,0.0012599830515682697
volume_sn_voxels::v24,0.0010379161685705185,-0.0013926220126450062,0.00027346794377081096,0.0010653907665982842,0.0014407876878976822
volume_sn_voxels::v25,0.0008586201001890004,-0.0004995301715098321,-0.00014304459909908473,0.000299431529128924,0.0006200189236551523
volume_sn_voxels::v26,0.0008161800215020776,-0.0007043983787298203,-0.00045214450801722705,0.00039952388033270836,0.000548778276424855
volume_sn_voxels::v27,0.0008981186547316611,-0.001079365611076355,-0.0006411336362361908,0.000420327385654673,0.0006244622054509819
volume_sn_voxels::v28,0.0007749716751277447,-0.0011644922196865082,-0.0006009858334437013,0.0005029771127738059,0.0006497672875411808
volume_sn_voxels::v29,0.0008942541899159551,-0.0013325652107596397,-0.0005578839918598533,0.0007192489574663341,0.0008450614404864609
volume_sn_voxels::v30,0.0009990461403504014,-0.0015688833082094789,-0.00045820465311408043,0.0009342630510218441,0.0011671400861814618
volume_sn_voxels::v31,0.0011692007537931204,-0.001701703411526978,-0.0003616678877733648,0.001176903024315834,0.001427329028956592
volume_sn_voxels::v32,0.0011809526477009058,-0.0017097266390919685,-7.959794311318547e-05,0.0012155217118561268,0.0016735013341531157
volume_sn_voxels::v33,0.0012497493298724294,-0.0014563117874786258,0.00021237722830846906,0.0011212220415472984,0.0015622294740751386
volume_sn_voxels::v34,0.0010248813778162003,-0.0009310718160122633,-0.00020665139891207218,0.0001619851536815986,0.000707225117366761
volume_sn_voxels::v35,0.0008676223224028945,-0.0010566413402557373,-0.00034650886664167047,0.0002421595563646406,0.0007051003049127758
volume_sn_voxels::v36,0.0008558309054933488,-0.0012672357261180878,-0.0004915560130029917,0.0003756885707844049,0.0007902386714704335
volume_sn_voxels::v37,0.0008962344727478921,-0.0014644213952124119,-0.0004754646506626159,0.0006796135567128658,0.0009572955314069986
volume_sn_voxels::v38,0.0010753828100860119,-0.001615852932445705,-0.00043303382699377835,0.0008955291123129427,0.0012767092557623982
volume_sn_voxels::v39,0.0011948018800467253,-0.0018258620984852314,-0.0003298670635558665,0.0010883491486310959,0.0016017486341297626
volume_sn_voxels::v40,0.001150397933088243,-0.0015058884164318442,-0.00019409251399338245,0.001140371896326542,0.001628151279874146
volume_sn_voxels::v41,0.0008959381957538426,-0.0008796144393272698,0.00023277036962099373,2.9870592697989196e-05,0.0007254921365529299
volume_sn_voxels::v42,0.0009688668069429696,-0.0011665938654914498,-7.257011020556092e-05,0.00020594806119333953,0.0008209759835153818
volume_sn_voxels::v43,0.000989241641946137,-0.0012563950149342418,-0.00022501996136270463,0.0004776238347403705,0.0009493762627243996
volume_sn_voxels::v44,0.0010249322513118386,-0.0013121283845975995,-0.00032996683148667216,0.0006367411697283387,0.000991708948276937
volume_sn_voxels::v45,0.0011375038884580135,-0.001669140299782157,-0.0004607873852364719,0.0009997137822210789,0.00140187528450042
volume_sn_voxels::v46,0.0009151972481049597,-0.0014103187713772058,-0.0004214592627249658,0.0010126512497663498,0.001365363015793264
volume_sn_voxels::v47,0.0009797363309189677,-0.0012419192353263497,-0.00021861892309971154,0.0010929015697911382,0.0014262391487136483
volume_sn_voxels::v48,0.000741597032174468,-0.0007458037580363452,0.0004551894380711019,0.00011950662883464247,0.0007400246686302125
volume_sn_voxels::v49,0.0008825404802337289,-0.0009687962592579424,0.00030557706486433744,0.00028892167028971016,0.0008180576260201633
volume_sn_voxels::v50,0.0009897798299789429,-0.0012082508765161037,3.352952626300976e-05,0.0005885155405849218,0.0010085362009704113
volume_sn_voxels::v51,0.0010807797079905868,-0.0013344580074772239,-0.00016852689441293478,0.0007840309990569949,0.001132180797867477
volume_sn_voxels::v52,0.0010896677849814296,-0.0012933441903442144,-0.0003833126975223422,0.0010658632963895798,0.00133945990819484
volume_sn_voxels::v53,0.0009435032261535525,-0.0011834839824587107,-0.0003630835562944412,0.001246115774847567,0.0014487976441159844
volume_sn_voxels::v54,0.000762584269978106,-0.0005673436098732054,0.0004051764844916761,0.0006876850384287536,0.0008985850145108998
volume_sn_voxels::v55,0.0008718948811292648,-0.0007305241888388991,0.00024828340974636376,0.0009836299577727914,0.00109044776763767
volume_sn_voxels::v56,0.001092108548618853,-0.0009085058700293303,4.866500967182219e-05,0.0012075451668351889,0.0012685427209362388
volume_sn_voxels::v57,0.0009772334014996886,-0.0009243448730558157,-0.0002178455179091543,0.0013630219036713243,0.0013320344733074307
volume_sn_voxels::v58,0.0006280010566115379,0.0001212623028550297,0.00029965484282001853,0.0020973114296793938,0.0013267099857330322
volume_sn_voxels::v59,0.0003189441922586411,-0.0001363276969641447,0.0010357474675402045,0.0006907791830599308,0.0003831393551081419
volume_sn_voxels::v60,0.0003580179763957858,-0.00034727936144918203,0.0009380460833199322,0.0007406903896480799,0.00038921486702747643
volume_sn_voxels::v61,0.00046538905007764697,1.8032344087259844e-05,0.0016268717590719461,0.0008776054601185024,0.0006380027043633163
volume_sn_voxels::v62,0.00040199392242357135,-0.0009014180395752192,0.000417323928559199,0.0008020043023861945,0.00035179531550966203
volume_sn_voxels::v63,0.0005404056864790618,-0.0006653077434748411,0.0008450693567283452,0.0009232757147401571,0.0005717398598790169
volume_sn_voxels::v64,0.0004906477406620979,-0.00029950033058412373,0.001301836920902133,0.0007281139842234552,0.0006223724340088665
volume_sn_voxels::v65,0.0005351429572328925,-0.0010474770097061992,-2.45862829615362e-05,0.000725535792298615,0.00041841494385153055
volume_sn_voxels::v66,0.000723610632121563,-0.0010775001719594002,0.0002507460885681212,0.0010274690575897694,0.0007441138732247055
volume_sn_voxels::v67,0.0009104186901822686,-0.001049083424732089,0.0008015622152015567,0.0011299805482849479,0.0010003765346482396
volume_sn_voxels::v68,0.0006479859002865851,-0.0006242968956939876,0.0011477303924039006,0.0007668397738598287,0.0008337331819348037
volume_sn_voxels::v69,0.0006785473669879138,-0.0009504045592620969,-0.00035628938348963857,0.0006918222061358392,0.0004767822101712227
volume_sn_voxels::v70,0.0006762912962585688,-0.0011151793878525496,-0.00018573124543763697,0.0007740359287708998,0.0007465419475920498
volume_sn_voxels::v71,0.0008125714957714081,-0.0010821634205058217,7.791077223373577e-05,0.0009875097312033176,0.0009923260658979416
volume_sn_voxels::v72,0.0010033237049356103,-0.0011227828217670321,0.00048507205792702734,0.001177229336462915,0.0013551117153838277
volume_sn_voxels::v73,0.000978975323960185,-0.000748335849493742,0.0009177821921184659,0.0008311941055580974,0.001031612860970199
volume_sn_voxels::v74,0.0007361291209235787,-0.0009072173270396888,-0.0006195481400936842,0.0004947381094098091,0.0002477149246260524
volume_sn_voxels::v75,0.0007536729099228978,-0.001135744503699243,-0.0006084316410124302,0.0007046876125968993,0.0005165399052202702
volume_sn_voxels::v76,0.000785350741352886,-0.00113015272654593,-0.00043547720997594297,0.0007771165110170841,0.000742865027859807
volume_sn_voxels::v77,0.0009748436277732253,-0.0013564277905970812,-0.00032385552185587585,0.0009518836159259081,0.001076773158274591
volume_sn_voxels::v78,0.000916701159439981,-0.001362591632641852,-0.00011457010259618983,0.0010583233088254929,0.0013696178793907166
volume_sn_voxels::v79,0.0009970696410164237,-0.0012025388423353434,0.00020270925597287714,0.0010037742322310805,0.001426607253961265
volume_sn_voxels::v80,0.000867373077198863,-0.0008192488458007574,-0.0006323668058030307,0.0004267625045031309,0.0003492478281259537
volume_sn_voxels::v81,0.0008762850193306804,-0.00099267833866179,-0.0006779099348932505,0.0004972151946276426,0.00048185591003857553
volume_sn_voxels::v82,0.0010003040079027414,-0.0013146181590855122,-0.0006672617164440453,0.0006433960516005754,0.0008100222912617028
volume_sn_voxels::v83,0.0009851702488958836,-0.0014687938382849097,-0.00046489312080666423,0.0007918898481875658,0.001092114602215588
volume_sn_voxels::v84,0.0011707134544849396,-0.001766444998793304,-0.00035776448203250766,0.0011145640164613724,0.001545421197079122
volume_sn_voxels::v85,0.0011613580863922834,-0.001503197243437171,-0.00018286691920366138,0.0011459528468549252,0.0015913263196125627
volume_sn_voxels::v86,0.0012960893800482154,-0.0014640317531302571,5.7897588703781366e-05,0.0010744576575234532,0.0016700905980542302
volume_sn_voxels::v87,0.0008975713863037527,-0.000671367859467864,-0.0003398123080842197,0.00023128025350160897,0.000471442355774343
volume_sn_voxels::v88,0.0010378198930993676,-0.0009227229747921228,-0.0005693909479305148,0.0002186846686527133,0.0005688450182788074
volume_sn_voxels::v89,0.0010445906082168221,-0.0012098271399736404,-0.000623071740847081,0.00035338118323124945,0.0007366714999079704
volume_sn_voxels::v90,0.0010932136792689562,-0.0014096817467361689,-0.0005390297155827284,0.0005523052532225847,0.0010091360891237855
volume_sn_voxels::v91,0.0014551908243447542,-0.0019632638432085514,-0.0005552142392843962,0.0009099501767195761,0.0015961317112669349
volume_sn_voxels::v92,0.0015735446941107512,-0.002217707457020879,-0.0003692559548653662,0.0012214917223900557,0.0020181431900709867
volume_sn_voxels::v93,0.001451151561923325,-0.001955294283106923,-0.0003315811918582767,0.0011651144595816731,0.0018627768149599433
volume_sn_voxels::v94,0.0014751014532521367,-0.0016631032340228558,-6.212671723915264e-05,0.00112906435970217,0.0019084848463535309
volume_sn_voxels::v95,0.000895423348993063,-0.0005825442494824529,0.00035917761852033436,5.233220144873485e-05,0.0007064001983962953
volume_sn_voxels::v96,0.0009266164270229638,-0.0007313522510230541,-2.6729860564955743e-06,-3.606951213441789e-05,0.0006053884280845523
volume_sn_voxels::v97,0.0010886293603107333,-0.0009823564905673265,-0.00023554539075121284,3.0239903935580514e-05,0.0006862813024781644
volume_sn_voxels::v98,0.0011154103558510542,-0.0012951933313161135,-0.0004086869885213673,0.00021367784938775003,0.00090971146710217
volume_sn_voxels::v99,0.0013365308986976743,-0.0015074919210746884,-0.0004504212411120534,0.00048739620251581073,0.0011742637725546956
volume_sn_voxels::v100,0.0016247571911662817,-0.0021544932387769222,-0.00051876314682886,0.0008959133992902935,0.0017748569371178746
volume_sn_voxels::v101,0.0015867541078478098,-0.002065081149339676,-0.00046802920405752957,0.0010386933572590351,0.0019338460406288505
volume_sn_voxels::v102,0.0015697453636676073,-0.0019758434500545263,-0.0004607871233019978,0.0011125007877126336,0.00200066645629704
volume_sn_voxels::v103,0.0007652008789591491,-0.000586903013754636,0.000704367586877197,-0.0002689874963834882,0.0006172649445943534
volume_sn_voxels::v104,0.0008800191571936011,-0.000784456089604646,0.0004959467332810163,-0.00024266669061034918,0.0006615747115574777
volume_sn_voxels::v105,0.0010042923968285322,-0.0011395724723115563,0.0002007397124543786,-0.0001564304402563721,0.0008727764361537993
volume_sn_voxels::v106,0.0013309564674273133,-0.0014142333529889584,-1.877627073554322e-05,8.156552939908579e-05,0.0010261895367875695
volume_sn_voxels::v107,0.0012632515281438828,-0.0014963954454287887,-0.00022250771871767938,0.00033963730675168335,0.0011650064261630177
volume_sn_voxels::v108,0.0015260111540555954,-0.0019137426279485226,-0.0005208362708799541,0.0007525387336499989,0.001617330126464367
volume_sn_voxels::v109,0.001461750827729702,-0.0017669304506853223,-0.0006092527764849365,0.0008616808336228132,0.0016719804843887687
volume_sn_voxels::v110,0.0012989772949367762,-0.0016256783856078982,-0.0005953538930043578,0.0010293580126017332,0.0016727885231375694
volume_sn_voxels::v111,0.0006695137126371264,-0.0004974424373358488,0.0010881065391004086,-0.0003748236340470612,0.000682866433635354
volume_sn_voxels::v112,0.0008627886418253183,-0.0007737476262263954,0.0008621824672445655,-0.0002974526723846793,0.0006492079119198024
volume_sn_voxels::v113,0.0009751126635819674,-0.0010560567025095224,0.0006819192785769701,-0.00015508756041526794,0.0007898639887571335
volume_sn_voxels::v114,0.0012859723065048456,-0.0013748961500823498,0.00040422831079922616,4.020346386823803e-05,0.0010357268620282412
volume_sn_voxels::v115,0.0013684089062735438,-0.0015272708842530847,-6.55719923088327e-05,0.000346783286659047,0.00114986312109977
volume_sn_voxels::v116,0.0013853928539901972,-0.0016611312748864293,-0.00047344015911221504,0.0007164604612626135,0.0014410914154723287
volume_sn_voxels::v117,0.0012443838641047478,-0.0013699777191504836,-0.0006826107273809612,0.0008986670873127878,0.0013967184349894524
volume_sn_voxels::v118,0.0011430626036599278,-0.001093892497010529,-0.0007659042603336275,0.0010464227525517344,0.0014938615495339036
volume_sn_voxels::v119,0.0006854647072032094,-0.000338990765158087,0.0015100648161023855,-0.0002705735678318888,0.0007615101640112698
volume_sn_voxels::v120,0.0007785254856571555,-0.0006446774350479245,0.0013367782812565565,-7.034523878246546e-05,0.0007420050096698105
volume_sn_voxels::v121,0.0009715704945847392,-0.0008353985613211989,0.001097739557735622,4.780567542184144e-05,0.0008224610355682671
volume_sn_voxels::v122,0.0009752968326210976,-0.0009511912940070033,0.0006523025222122669,0.00024335336638614535,0.0009146466036327183
volume_sn_voxels::v123,0.00127201690338552,-0.0011591153452172875,0.00023100411635823548,0.0006466452032327652,0.0011561024002730846
volume_sn_voxels::v124,0.0012905563926324248,-0.0011320215417072177,-0.00032203993760049343,0.000994442729279399,0.0013681460404768586
volume_sn_voxels::v125,0.0005935218068771064,0.00010852851846721023,0.0013801323948428035,0.0010405557695776224,0.001060126698575914
volume_sn_voxels::v126,0.0008575390093028545,-0.00011930217442568392,0.0012846319004893303,0.001174486125819385,0.001160313724540174
volume_sn_voxels::v127,0.0009069889783859253,-0.0003635463654063642,0.0007548117428086698,0.0011019040830433369,0.0011290661059319973
volume_sn_voxels::v128,0.000997006893157959,-0.00037832287489436567,0.00031833036337047815,0.0013381604803726077,0.0012066175695508718
volume_sn_voxels::v129,0.00028188139549456537,0.0014546143356710672,0.0009488859213888645,0.00351127190515399,0.0016330588841810822
volume_sn_voxels::v130,0.00045522008440457284,0.0008867557626217604,0.0005836010677739978,0.0027717987541109324,0.0013815559213981032
volume_sn_voxels::v131,0.00036881797132082283,-0.000343303574481979,0.000966372957918793,0.0008095319499261677,0.0004677436372730881
volume_sn_voxels::v132,0.0005810022121295333,-0.0008402611711062491,0.00038128378218971193,0.0008180056465789676,0.0005044018034823239
volume_sn_voxels::v133,0.0006424172897823155,-0.0006049104267731309,0.0009911352535709739,0.000929848407395184,0.0007486732793040574
volume_sn_voxels::v134,0.0004832992854062468,-0.0002040494728134945,0.0012785933213308454,0.0008714594296179712,0.0007250188500620425
volume_sn_voxels::v135,0.0007785057532601058,-0.0010006556985899806,0.0001325662451563403,0.001028981525450945,0.0009466728661209345
volume_sn_voxels::v136,0.0008496941882185638,-0.0008506398880854249,0.0005891246837563813,0.0009974113199859858,0.0011320129269734025
volume_sn_voxels::v137,0.0007596008363179862,-0.0004723798774648458,0.001169018680229783,0.0007836106233298779,0.0009449254721403122
volume_sn_voxels::v138,0.0010149689624086022,-0.0011823546374216676,-0.00036590310628525913,0.0009155645966529846,0.0010564919793978333
volume_sn_voxels::v139,0.0009751070174388587,-0.001093366532586515,-4.162312689004466e-05,0.0009279593359678984,0.0012760041281580925
volume_sn_voxels::v140,0.0010392828844487667,-0.000948158442042768,0.0003189829585608095,0.000902698200661689,0.0013477113097906113
volume_sn_voxels::v141,0.0010682131396606565,-0.0007649632170796394,0.0008559286943636835,0.0007974603213369846,0.0012614511651918292
volume_sn_voxels::v142,0.0008953672950156033,-0.0011592489900067449,-0.0004892755532637239,0.0006602347129955888,0.0008325372473336756
volume_sn_voxels::v143,0.0010141790844500065,-0.0012351764598861337,-0.00044117795187048614,0.000828940945211798,0.0012102752225473523
volume_sn_voxels::v144,0.001172243501059711,-0.0012884106254205108,-0.0002500788832549006,0.0008984265150502324,0.0014388574054464698
volume_sn_voxels::v145,0.0011437361827120185,-0.0012228889390826225,5.9014142607338727e-05,0.0009481597226113081,0.0015770940808579326
volume_sn_voxels::v146,0.0010621572146192193,-0.0008261196780949831,0.0005275041912682354,0.0007328726351261139,0.0013501046923920512
volume_sn_voxels::v147,0.0009881429141387343,-0.0006221969379112124,-0.0004522379022091627,0.00018097231804858893,0.0002623884647618979
volume_sn_voxels::v148,0.0010209198808297515,-0.000984062789939344,-0.0006833579973317683,0.00033773889299482107,0.0004885925445705652
volume_sn_voxels::v149,0.0011804124806076288,-0.00143143639434129,-0.0006453337264247239,0.0005296629387885332,0.0009618623298592865
volume_sn_voxels::v150,0.0014261089963838458,-0.0016824149060994387,-0.0006712856702506542,0.0007835117285139859,0.0014013360487297177
volume_sn_voxels::v151,0.0012743736151605844,-0.001730498974211514,-0.0005016574286855757,0.0008752060821279883,0.0015400085831061006
volume_sn_voxels::v152,0.0012590831611305475,-0.00165183050557971,-0.0003639528003986925,0.0009035441325977445,0.0016352446982637048
volume_sn_voxels::v153,0.0013718397822231054,-0.001428444404155016,-0.0002095798699883744,0.0008422003011219203,0.0015869397902861238
volume_sn_voxels::v154,0.0011985045857727528,-0.0008405764237977564,0.00024680676870048046,0.0005510154296644032,0.0013333469396457076
volume_sn_voxels::v155,0.001164738554507494,-0.0007824802887625992,-0.000318860518746078,9.605135710444301e-05,0.0005375093314796686
volume_sn_voxels::v156,0.0012809913605451584,-0.0012234982568770647,-0.0005070932093076408,0.0002261486806673929,0.0008261078037321568
volume_sn_voxels::v157,0.0015354746719822288,-0.001877182861790061,-0.0006768658058717847,0.0005202045431360602,0.001365278265438974
volume_sn_voxels::v158,0.0014020935632288456,-0.0019056103192269802,-0.0006318305968306959,0.00063987827161327,0.001526499050669372
volume_sn_voxels::v159,0.001508659915998578,-0.0020232400856912136,-0.000519211171194911,0.0008601491572335362,0.0017549293115735054
volume_sn_voxels::v160,0.0013947974657639861,-0.0017492147162556648,-0.0005459084641188383,0.0007175980135798454,0.0017180672148242593
volume_sn_voxels::v161,0.001431204960681498,-0.0014657631982117891,-0.00043266976717859507,0.0006422027945518494,0.0016742910956963897
volume_sn_voxels::v162,0.0012040919391438365,-0.0007681563729420304,-3.300349271739833e-05,0.00040541490307077765,0.0012879351852461696
volume_sn_voxels::v163,0.0008284109062515199,-0.0003564894723240286,0.0006233296589925885,0.00021044554887339473,0.0006454880931414664
volume_sn_voxels::v164,0.000987416598945856,-0.0005748170660808682,0.00028849413502030075,-9.322229016106576e-05,0.0006215775501914322
volume_sn_voxels::v165,0.0011407914571464062,-0.0009894727263599634,5.886464805371361e-06,-0.00011533715587574989,0.0007226490415632725
volume_sn_voxels::v166,0.0013618366792798042,-0.001359171699732542,-0.0002209302328992635,3.766385998460464e-05,0.0011196775594726205
