factor_index,max_loading,mean_loading,median_loading,std_loading,nonzero_count,nonzero_pct,is_effective
0,0.0012,0.0006,0.0007,0.0002,0,0.0,False
1,0.0021,0.0005,0.0005,0.0004,0,0.0,False
2,0.0018,0.0005,0.0005,0.0004,0,0.0,False
3,0.0058,0.0005,0.0005,0.0004,0,0.0,False
4,0.0107,0.0006,0.0004,0.0006,1,0.0006,False
