Factor_Index,Matches,Match_Rate_%,Status,Mean_Similarity
0,4,100.0,Robust,0.9976130574941635
1,4,100.0,Robust,0.9966031461954117
2,4,100.0,Robust,0.9961953312158585
3,4,100.0,Robust,0.9863340854644775
4,3,75.0,Robust,0.9408229887485504
