Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,4.815408101421781e-05,-0.0005136117688380182,-0.000878025428391993,-0.0002755260211415589,0.003939467947930098
rigidity_right,-5.865692219231278e-05,-0.00011509850446600467,-0.0004418370663188398,0.0012037772685289383,-0.005551006644964218
tremor_rest_left,0.00026342598721385,-0.0008564953459426761,-0.00014939706306904554,-0.0016146174166351557,0.001720451284199953
tremor_rest_right,0.00026893167523667216,-0.000530148099642247,4.8163517931243405e-05,-0.0005298269679769874,-0.00338585558347404
tremor_postural_left,-2.665679858182557e-05,-0.001103131682612002,-0.0003836326068267226,-0.0017536886734887958,0.0038841096684336662
tremor_postural_right,-4.7415440349141136e-05,2.7979191145277582e-05,0.0011928430758416653,0.0002146017359336838,-0.0069337026216089725
bradykinesia_speed_left,0.0001573588524479419,0.0003293017507530749,0.0001665741001488641,0.0007254490628838539,0.0046912627294659615
bradykinesia_speed_right,-0.00013343624596018344,0.0003067493380513042,-0.0004499404167290777,0.001760169630870223,-0.004907654132694006
bradykinesia_amplitude_left,0.00021408844622783363,3.7292749766493216e-05,-9.391149069415405e-05,-0.00020974907965864986,0.005621610675007105
bradykinesia_amplitude_right,-0.00010901110363192856,0.0001362846087431535,-0.0003875084803439677,0.0018069930374622345,-0.004185581114143133
bradykinesia_rhythm_left,0.0001721670269034803,0.0002932963252533227,-0.0001529795117676258,0.00045470858458429575,0.0022802522871643305
bradykinesia_rhythm_right,0.00016931355639826506,0.00026568202883936465,0.00018938013818114996,0.0010319631546735764,-0.004523314069956541
mirrormovement_left,-0.0005118849803693593,-0.00018302931857760996,-0.0006232898449525237,0.004320680163800716,-0.010076229460537434
mirrormovement_right,0.0002688714303076267,0.00030623775091953576,0.0007517726626247168,0.001903233234770596,0.009448341093957424
