Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
6.245303395633884,7.366498932803956,0.17388248321815103,1.1055820232530449,2.823451929370325
5.834723022683249,7.975895031535218,0.0,1.3886474268732283,2.825184789472242
6.3001412439293505,5.603996228899909,1.9715560195185173,0.45331931757494465,2.9550057639175176
6.152531175621206,6.207199490761901,1.008736622303263,0.7489124867372023,3.0038965151831487
5.8929314977777265,6.859999029104648,0.14736408603562,1.1062526695475272,3.0401999180336863
6.184857439322378,3.926728920817676,3.6094023044765446,0.0,3.079908533508891
6.106688503103676,4.38375883130987,2.7582668111245887,0.16023333663543135,3.1571196302474562
5.914529316702475,4.913511425146913,1.9164910932830657,0.4323477038444903,3.2181994358048724
5.6528003338018085,5.526617666106751,1.2332268823788857,0.7698025611809431,3.2321564425845986
5.462727581439713,3.4475623842721586,6.623108905863865,0.0,2.792443724302315
5.716695548636422,2.895946819501727,5.927262336467426,0.0,2.9098627236119086
5.877584714964253,2.532043202743203,4.996585101346042,0.0,3.0853698365401585
5.91253787715064,2.6552190239829843,4.111845115752503,0.0,3.2373034453738057
5.8377778142227665,3.1099796923048877,3.4183977643725494,0.006216484985508824,3.3493109081948678
5.629805320840529,3.6695334390520764,2.717579741436914,0.2605852156262843,3.3902083929970805
5.400857668593328,4.300695805769102,2.218278436002486,0.5430638704839283,3.376510363316388
4.075234370899074,4.047810252814784,6.987689775168089,0.8911196959706287,2.746410195197063
4.506764803671009,3.2120381206602744,7.1399455900548725,0.5082233811613164,2.8333827720952174
5.010834935862015,2.541424228176538,6.96124459063652,0.13332568010505777,2.93742629974358
5.373568562234535,1.8983975207405357,6.306403372081994,0.0,3.0785226756150537
5.565029636803727,1.490905132344073,5.3842176744777746,0.0,3.2467546559418334
5.605711541292239,1.63058977968359,4.543018975496851,0.0,3.384750354768244
5.543465706669573,2.153405304732352,3.9069765851705602,0.012704422614852204,3.4673807353729504
5.372951994596661,2.7709774325639787,3.325588498665692,0.22526935393704356,3.480998023293587
5.1804270077145285,3.417033190915069,2.9550784733211755,0.44572000368153214,3.4542885451801255
3.6836060023190984,3.1286031263486676,6.774964227737793,1.2429694749277667,2.8714341800134777
4.018339206059893,2.2732129836259656,7.001363438678811,0.8865247646419143,2.9706360677433916
4.486469580830167,1.4985994151307331,6.940578748460619,0.4731359465471008,3.0966273406935
4.935633294639981,0.9297429787539622,6.468825303165777,0.1348680944071251,3.254572449920903
5.211841232214922,0.753849089997518,5.685531199478185,0.0,3.3976879856769497
5.30393427740346,1.06923079920542,4.905504688368138,0.0,3.484280867564007
5.270773711915192,1.6360891197727403,4.280691665676716,0.08394353916050898,3.517495188969149
5.161208360716468,2.2758609452041476,3.812720000801648,0.22909465773154028,3.513530442376111
5.0089159441616635,2.9187295843359937,3.5087317237517994,0.3979138261857997,3.4826764841531004
3.5772736285192157,1.3165291519245477,6.28166465262277,1.4470020270346495,3.11906386608895
4.0231265786122075,0.6638662094863265,6.3741910385134135,0.9824778894845576,3.2352474394060184
4.485184949703487,0.28045298846615896,6.146351826566526,0.5498947390280605,3.364443194787454
4.823278997541177,0.3472072169120587,5.661024103148325,0.2619043589966228,3.469113626785865
4.991106719244607,0.8087861267589574,5.105886642173467,0.1405380122208677,3.5238293879815292
5.021993244948065,1.4589230243856706,4.634236682956874,0.13811591918837945,3.534090093207963
4.966808711939457,2.0972344870009945,4.310651829792668,0.2033694558799407,3.517338563359871
