Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
-0.3880279593763245,0.04143392576041957,0.23335936643375735,-0.860671772680031,1.0650230773161027
-0.3724658402370148,-0.015705437186325083,0.2551308828472693,-0.8697560160056852,1.0439071264064501
-0.37232243062573356,0.19026697076576243,0.14828492588460088,-0.9028183171240469,1.237824384739547
-0.36601199194493106,0.14229334452592157,0.16961115775297686,-0.925720382308449,1.2428819616011126
-0.34220143383575946,0.09502345474406122,0.18703881941179376,-0.9471340716557263,1.234776807673307
-0.3759164095955421,0.3456305274945559,0.0689407491092582,-0.9204585960454492,1.3736668293136263
-0.36306751024951034,0.2903167576103134,0.07873629652224344,-0.938108307652991,1.4045986105213257
-0.33696623138767334,0.24557926659964635,0.0858811471481804,-0.9618717492282564,1.4266904824793811
-0.2976492475185017,0.20347534021407904,0.0962656578304181,-0.9806800088961126,1.411896713465267
-0.2414504176456548,0.5633712714289865,-0.030972698495919493,-0.8744136450315929,1.2422451679225133
-0.32348832739318006,0.5571026177800762,-0.007689543880840572,-0.8986720892890182,1.3178800377786954
-0.3785584439190812,0.5109084652042192,0.009011293481950716,-0.9264276620276577,1.4212381671735275
-0.3868167680603996,0.4383301444759733,0.014982203275983118,-0.9369835835266895,1.4955872106051054
-0.362991988903967,0.37451236778875024,0.01216831352004036,-0.9411167817532269,1.5383660724446835
-0.3214907578111159,0.3234489877392606,0.010812320036304954,-0.9502304825953334,1.550243641349938
-0.27444176600948506,0.2845865373910203,0.016810663152225246,-0.9621355218084192,1.5255509703445504
0.023305145881452688,0.5062567123330571,-0.1101419605521013,-0.9089492829149388,1.2552841184231356
-0.09179282866125409,0.5785701708380395,-0.09448787351786427,-0.9184372910385079,1.3023108672853803
-0.2172182869537203,0.6211716501099845,-0.06843655080284809,-0.9237721298575965,1.3509371319207473
-0.3212461506916924,0.6207444183132105,-0.04473137216637286,-0.938667942602121,1.4334748731313025
-0.38462283483913684,0.5741452728008578,-0.03150848735781746,-0.9465663277416039,1.5278348274102178
-0.3938207326024144,0.49767626368289336,-0.03040171279412167,-0.9323175020571969,1.5836166717797597
-0.36714703598488296,0.42603903825972056,-0.03477407341156369,-0.9143354823676345,1.6005172561303735
-0.3232610468710205,0.373273895957931,-0.03601841412401064,-0.9126352476859644,1.5938491806811577
