Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
0.009750532548925888,-0.050033946863703785,-0.0054327411628142955,0.1516426636780453,0.08253248946249059
0.009543448896260678,-0.056074509512593636,-0.012801080421535365,0.11052876932066875,0.15013526603822133
-0.013383955308753888,0.024894680769172704,-0.016075314395829696,-0.011228135432791768,-0.039839251000228344
-0.026876783771256737,-0.004166798986171098,-0.04044819370109998,0.03310073589053114,0.039004929663656034
-0.026218941840000655,-0.006651433894238076,-0.05152108648175747,0.06071860788768271,0.11024299107558669
-0.004882541196611966,0.006278956960190552,-0.002644954406697527,-0.09567093993753266,-0.06777994071087139
-0.021554934393717695,-0.010954322289351842,-0.013325387913764121,-0.0977370894193254,-0.04724072979660177
-0.039153244310195415,0.010889350213635364,-0.04107884989501062,-0.049333763974307776,0.0006061391755461927
-0.04029115796495582,0.05507380708444369,-0.0616843628961173,0.027453007477157603,0.04867382022550411
-0.03925542472836829,-0.026630165739481414,0.014302964056172056,-0.05502284258986387,-0.071707265187581
-0.015408714328134706,0.03427680688048709,0.0005007483273875988,0.01280718164858086,-0.061247152466294114
-0.003024619957099194,0.035532219969995255,-0.01088915392771507,0.001142626627592383,-0.03156454099539685
-0.003676247382874796,-0.02005736800095,-0.007964352538626134,-0.0640927900206225,-0.025635243522944294
-0.009381694381853314,-0.04733640980564692,-0.0003349991240894343,-0.09082096167398036,-0.0315831453481346
-0.01631340651133006,-0.00415337653097129,-0.01372366245534292,-0.049906744892122934,-0.024179372279807924
-0.0192733338955874,0.06832443968947444,-0.04309170626321887,0.02381018324280108,-0.006352616742263196
-0.0014332142941114628,-0.014556282381903818,0.0700796260449846,-0.020415339275299874,0.193479412092063
-0.010103750200379782,-0.035549135526474075,0.013422117616830797,-0.028155858916134546,0.009647100007675167
-0.007454073592476384,-0.017790656715840656,0.0025846449189164704,0.022205993058034362,-0.05813021533200418
0.00276498622508529,0.029303323746119495,-0.006953896108838237,0.07084330088951654,-0.029032582639004833
0.003196535419989036,0.04110262267613335,-0.0269966883840954,0.04734123477938945,0.008928682271307303
-0.00011898504583497675,-0.0010916759358001798,-0.025119703594426362,-0.012971405623143953,0.00587408599372663
0.003851608712798313,-0.03815974035177647,-0.0011989344686883544,-0.036794390191218836,-0.02221809618159396
0.007775278503499435,-0.023757500286248186,0.0012559225250770775,-0.013641161266751078,-0.03872518763913101
0.004368174993124564,0.02523784372948591,-0.033016196584554576,0.022887505624687644,-0.03541222263987059
0.042097591404354005,-0.06465119951755569,-0.06374368566526321,0.03174016708385572,0.10260851102603598
0.022233192457150257,-0.04391790455357873,-0.05078951389335441,-0.004833420288813289,-0.019870431200636467
0.012308667828833678,-0.01647727308172778,-0.011977288924075407,0.023128430871197952,-0.04925014954628581
0.01094083608802519,0.019494723894539105,-0.004561166284223777,0.05632161429331201,-0.0058725646707000825
0.0033611917413494206,0.04166291477682969,-0.03012855085878727,0.036847407621163654,0.02794132391502221
-0.0039010832825920137,0.02427037665573907,-0.035879979771679234,0.002403816347301203,0.014576959460724856
0.0019938905116080145,-0.020444676017827738,-0.010291439391000308,0.000931467342707186,-0.017734131823248865
0.012022784345457645,-0.05278991109139175,7.799925868729324e-05,0.020082841108363607,-0.03389268962864883
0.011891682134115657,-0.04465479906880387,-0.033416388734436225,0.02768193524664458,-0.030918303901122542
0.028512990162040192,-0.05651833193876041,-0.0689437346668787,-0.04217368530471007,-0.06051980410750758
0.007422443303492707,-0.018814989235107646,-0.00925455605337321,-0.02366516272880051,-0.05053320279476923
0.0014623506622587583,0.002307097312118878,0.011629541414378117,0.006126123739848434,-0.0016616056031582365
-0.0035991870318795804,0.015665897548036024,-0.012059565204494933,-0.0023326318457104578,0.02970912890260315
-0.011132483785993763,0.011403311406639506,-0.02428338902777079,-0.014262129046192916,0.022100787258331943
-0.007447181707691707,-0.03563795282896687,-0.006408130583388398,0.01122645792456626,0.004079187930296833
0.0051325154511949345,-0.09940483611384039,0.006255108762261947,0.05087675210232734,0.00029382234796103087
0.016466308219093853,-0.0714258828212576,-0.050370222445154315,-0.06944972387586767,-0.07195299716197254
-0.01092811409382937,-0.012829030693882765,-0.00023806123819761793,-0.028205382534909854,-0.04845376512527019
-0.010728742549212597,-0.0022572270022209653,0.023699927545439262,0.0045932990280966425,-0.004908248649620342
-0.004765618063781838,-0.003787796230030386,0.011823459711492542,-0.015113775116582389,0.028317719901166768
-0.010386394636333793,-0.0024671321988328204,0.0059634182568633,-0.034848626825886894,0.03795953833984535
-0.013059570760568226,-0.04506305825992678,0.018054239911128003,0.003723969654599831,0.04046269528711981
-0.004215784238749766,-0.12600695690218564,0.02393009280893634,0.07462026395813207,0.05001389019026409
0.001047959978914016,-0.057147637796342694,-0.033732050277825304,-0.04722518176331244,-0.045824742481636246
-0.0221059653084457,0.011989906939839774,0.0021251824658004965,0.01694528434180997,-0.03766512738693123
-0.008354760035437166,0.02621481363821825,0.026709349159091615,0.04540940157766495,-0.01615147312222258
0.007410870391854825,0.03489165214799797,0.03278103993943847,-0.00024689470324428724,0.012259028846157387
0.0008338910933215101,0.05098590313951699,0.042425746617164285,-0.047755291029694814,0.03784753649386576
-0.012821184085605921,0.013872796981879426,0.05177373223336175,-0.01651947347599909,0.05776811136809628
