Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,6.4879478e-06,2.603e-05,3.1752486e-05,6.08385e-06,0.00021421214
rigidity_right,1.9579536e-05,5.8641006e-05,4.2723517e-05,2.5005498e-05,-0.0002698717
tremor_rest_left,-2.1327234e-05,2.6282503e-05,-1.9362053e-06,-7.2554954e-05,0.00010824222
tremor_rest_right,-5.520557e-05,4.8660168e-05,-1.8127315e-05,-1.71104e-05,-0.00019202128
tremor_postural_left,6.60419e-05,4.691096e-05,3.655917e-05,-4.4864653e-05,0.00020709813
tremor_postural_right,-6.1247606e-06,2.603333e-05,-2.3277793e-05,-3.4187105e-05,-0.00029134259
bradykinesia_speed_left,-8.286995e-05,-1.7499851e-05,-5.1319794e-06,3.6692276e-05,0.00022019364
bradykinesia_speed_right,7.316294e-06,2.460037e-06,-2.5549548e-07,6.843255e-05,-0.000214382
bradykinesia_amplitude_left,-5.458675e-05,1.3208707e-05,3.466268e-05,-2.4803103e-06,0.00028175683
bradykinesia_amplitude_right,-1.541842e-05,7.322969e-07,-3.7295795e-05,5.9109272e-05,-0.00018876523
bradykinesia_rhythm_left,-2.9089942e-05,-1.57661e-05,-2.7893177e-05,3.1702904e-05,0.000120474884
bradykinesia_rhythm_right,-4.7013007e-05,2.3867444e-05,-1.9418985e-06,4.4121698e-05,-0.00022658518
mirrormovement_left,3.8919996e-05,4.2266274e-05,8.597227e-05,0.0001832674,-0.00040378384
mirrormovement_right,-3.458588e-05,4.1230003e-05,-2.4319716e-05,0.00012222055,0.00037897693
