Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels_feature_0,-0.6696888,1.0904312,0.18451224,-0.20223774,0.9707515
volume_sn_voxels_feature_1,-1.173201,1.1843657,0.5924415,-0.09098258,0.85216755
volume_sn_voxels_feature_2,-0.4455618,1.2469507,0.15228747,-0.40112257,0.9772627
volume_sn_voxels_feature_3,-0.74970627,1.3836653,0.37932503,-0.4436804,0.96428084
volume_sn_voxels_feature_4,-0.9802238,1.4267328,0.6717168,-0.18604897,1.0273049
volume_sn_voxels_feature_5,-0.06673449,1.2529185,0.07169508,-0.67405033,0.9355204
volume_sn_voxels_feature_6,-0.3637132,1.4023435,0.033324774,-0.83261913,0.9657711
volume_sn_voxels_feature_7,-0.73007554,1.6284281,0.44610107,-0.77756006,0.8386828
volume_sn_voxels_feature_8,-0.9701936,1.6268839,0.7137877,-0.52999604,1.1823074
volume_sn_voxels_feature_9,-0.17248659,1.2295239,-0.012165141,-1.0567662,1.2126125
volume_sn_voxels_feature_10,0.09084214,1.3385562,-0.02348375,-1.0038208,1.016157
volume_sn_voxels_feature_11,-0.064829916,1.4400775,0.13160405,-1.0633457,1.0474153
volume_sn_voxels_feature_12,-0.37929538,1.5921942,0.09192998,-0.9733828,0.60728556
volume_sn_voxels_feature_13,-0.5738636,1.6145549,0.41389188,-1.0820785,1.1114601
volume_sn_voxels_feature_14,-0.7535001,1.4383237,0.427396,-0.6786011,0.93160594
volume_sn_voxels_feature_15,-0.982766,1.6502129,0.76026666,-0.7045422,0.6325465
volume_sn_voxels_feature_16,-0.6796581,0.9666615,-0.22223593,-1.1159221,0.5108029
volume_sn_voxels_feature_17,-0.46876025,1.2197725,0.06897363,-1.0786295,0.6064303
volume_sn_voxels_feature_18,-0.33869815,1.5262587,-0.05420117,-1.2131292,1.0547698
volume_sn_voxels_feature_19,-0.24892196,1.4744829,0.03494405,-1.1888287,0.795922
volume_sn_voxels_feature_20,-0.4531951,1.7926677,0.11091702,-1.3258578,1.101073
volume_sn_voxels_feature_21,-0.9239954,1.0857812,-0.034990583,-1.0559968,-0.035874054
volume_sn_voxels_feature_22,-0.85711396,1.3590717,-0.12393363,-1.1914642,0.23764658
volume_sn_voxels_feature_23,-0.52011234,1.6246916,-0.21210791,-1.3634838,0.68572634
volume_sn_voxels_feature_24,-0.37890342,1.4980303,0.03703304,-1.1427027,0.5454707
volume_sn_voxels_feature_25,-0.5697289,1.7484765,0.051066164,-1.2440225,0.9680734
volume_sn_voxels_feature_26,-1.1159096,1.4480134,-0.086772546,-1.2807045,0.40747383
volume_sn_voxels_feature_27,-0.92990524,1.6032921,-0.09948763,-1.370187,0.66565406
volume_sn_voxels_feature_28,-0.7380554,1.709348,-0.15329286,-1.2906222,0.816007
volume_sn_voxels_feature_29,-1.2212433,1.3630722,-0.32134607,-1.0724523,0.21847041
volume_sn_voxels_feature_30,-1.1460296,1.6732785,-0.0982004,-1.3024507,0.4220617
volume_sn_voxels_feature_31,-1.1940125,1.9175156,0.018557604,-1.3212719,0.7380964
volume_sn_voxels_feature_32,-1.2294942,1.3584644,-0.30112705,-0.9307909,-0.24218965
volume_sn_voxels_feature_33,-1.3299421,1.5068462,-0.14313805,-1.3575706,0.790752
volume_sn_voxels_feature_34,-1.1227096,1.6690947,-0.058940448,-1.2757887,0.7178371
volume_sn_voxels_feature_35,-1.0543973,2.0120437,0.17148447,-1.2946349,0.71672493
volume_sn_voxels_feature_36,-1.2635075,2.1645067,0.17063378,-1.4159306,0.79644656
volume_sn_voxels_feature_37,-1.1370194,1.4189306,0.040379178,-0.86123395,0.018070605
volume_sn_voxels_feature_38,-1.2616307,1.7548773,0.2519194,-0.99768037,0.7438827
volume_sn_voxels_feature_39,-1.1815759,1.9830081,0.4397952,-1.1722199,0.67143065
volume_sn_voxels_feature_40,-1.1807992,2.0136573,0.6104565,-1.1216857,0.6980164
volume_sn_voxels_feature_41,-0.9677355,1.089979,0.6498337,0.21469331,0.43475828
volume_sn_voxels_feature_42,-0.71848696,1.1640977,0.38950798,-0.6472082,1.141082
volume_sn_voxels_feature_43,-0.92038435,1.2005515,0.7570729,-0.00068961486,0.83389336
volume_sn_voxels_feature_44,-0.44757,1.088385,0.31286478,-0.7511105,0.8831416
volume_sn_voxels_feature_45,-0.64907616,1.6282701,0.53448594,-0.7662634,0.94265836
volume_sn_voxels_feature_46,-1.120351,1.7192972,0.8501035,-0.48136258,1.120038
volume_sn_voxels_feature_47,-0.38619784,1.375233,0.14062896,-0.9963867,1.1357759
volume_sn_voxels_feature_48,-0.5617531,1.4644558,0.33180916,-0.9741358,0.8907352
volume_sn_voxels_feature_49,-0.786794,1.6310825,0.5007389,-0.9461204,0.92459625
