Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels::v0,0.00025899624,-0.00051407464,0.00032971913,0.00050878286,0.00015746779
volume_sn_voxels::v1,0.00033991478,-0.00048450418,0.0006378941,0.0005880695,0.00041227893
volume_sn_voxels::v2,0.0003128063,-0.0006780691,2.8450742e-05,0.0004941865,0.0002008393
volume_sn_voxels::v3,0.0004034072,-0.000693295,0.00021966627,0.00061762717,0.00043743657
volume_sn_voxels::v4,0.00046204551,-0.00061892555,0.0005592979,0.00065767585,0.00062909967
volume_sn_voxels::v5,0.00032805005,-0.000731971,-0.00019442459,0.0005272017,0.00033134673
volume_sn_voxels::v6,0.00040435494,-0.0007523461,-4.303499e-05,0.0005760199,0.00049780676
volume_sn_voxels::v7,0.00050930615,-0.0007616278,0.00011796919,0.0007144351,0.0008191117
volume_sn_voxels::v8,0.0006205115,-0.0008143225,0.00041437065,0.00077054405,0.000903049
volume_sn_voxels::v9,0.00043265938,-0.00058874156,-0.00037890614,0.0004448784,0.00018490016
volume_sn_voxels::v10,0.0004010683,-0.0007138169,-0.00041406826,0.0004916197,0.00026940746
volume_sn_voxels::v11,0.0003952386,-0.0007663941,-0.00033663015,0.00051402976,0.00043483367
volume_sn_voxels::v12,0.00046232896,-0.00089165906,-0.0002763261,0.00062227243,0.0006647038
volume_sn_voxels::v13,0.00052074966,-0.0009021693,-0.00015473558,0.00067602063,0.0008593493
volume_sn_voxels::v14,0.0005697865,-0.00084826077,-4.3452883e-06,0.000658369,0.000969984
volume_sn_voxels::v15,0.0006603919,-0.0008320405,0.00023100218,0.0007061875,0.0010745246
volume_sn_voxels::v16,0.0004937194,-0.00028198468,-0.0001797754,0.0003757626,0.00040222827
volume_sn_voxels::v17,0.0005118231,-0.00041818625,-0.00035713438,0.0003415973,0.00037933647
volume_sn_voxels::v18,0.000568908,-0.0005993521,-0.0005097855,0.0004539916,0.0004780799
volume_sn_voxels::v19,0.0005296224,-0.00080013083,-0.00048397755,0.000480931,0.00046852737
volume_sn_voxels::v20,0.00053995405,-0.0009142603,-0.00042009712,0.00056600355,0.00066901144
volume_sn_voxels::v21,0.0005675624,-0.001006202,-0.00031735367,0.00067031913,0.0009006709
volume_sn_voxels::v22,0.00062289333,-0.0010016663,-0.00018405926,0.0006939092,0.0011166723
volume_sn_voxels::v23,0.00068106333,-0.0009695913,-1.3096787e-05,0.0007601038,0.0012398353
volume_sn_voxels::v24,0.0007772508,-0.0009203747,0.00019335929,0.00075005874,0.0014229332
volume_sn_voxels::v25,0.00053817197,-0.00032681623,-0.00013867466,0.00022854042,0.0006286155
volume_sn_voxels::v26,0.0005502674,-0.0004942992,-0.00028902935,0.00025799166,0.00056982104
volume_sn_voxels::v27,0.00063657755,-0.00078198826,-0.0004690427,0.00028594234,0.0006440608
volume_sn_voxels::v28,0.000555548,-0.00081385946,-0.00041769777,0.00034785373,0.00063455
volume_sn_voxels::v29,0.0005712194,-0.0009917435,-0.000379309,0.00048033614,0.00080003584
volume_sn_voxels::v30,0.0006585411,-0.0011367155,-0.0003377826,0.0006650466,0.0011142289
volume_sn_voxels::v31,0.0008106287,-0.0012547456,-0.00020167437,0.00082682836,0.0013894895
volume_sn_voxels::v32,0.00083290663,-0.0012245763,-5.4635642e-05,0.0009016387,0.0015439378
volume_sn_voxels::v33,0.0008219513,-0.0010039161,0.0001260508,0.00081383745,0.0015191522
volume_sn_voxels::v34,0.0006522013,-0.00064468395,-0.00012234825,9.3534814e-05,0.00066187745
volume_sn_voxels::v35,0.00058988784,-0.00067332934,-0.00025303313,0.00017467533,0.0006950999
volume_sn_voxels::v36,0.0005984386,-0.0008497237,-0.00030247925,0.00028776727,0.00074767316
volume_sn_voxels::v37,0.00062927365,-0.0009565119,-0.0003232993,0.00049451925,0.0009584675
volume_sn_voxels::v38,0.0006943071,-0.0010923008,-0.00033624,0.000634163,0.0011978337
volume_sn_voxels::v39,0.0008458241,-0.0012521743,-0.00023412582,0.00080248754,0.0015545359
volume_sn_voxels::v40,0.00081536267,-0.0010855453,-0.00014527522,0.00081202306,0.0015125117
volume_sn_voxels::v41,0.000607363,-0.00056397135,0.000119288095,2.4244007e-05,0.0007363581
volume_sn_voxels::v42,0.00068342057,-0.0008239691,-2.0429723e-05,0.0001310087,0.0008282215
volume_sn_voxels::v43,0.0006447952,-0.00093403633,-0.00016605853,0.00029485815,0.00092694693
volume_sn_voxels::v44,0.0007357856,-0.0009549475,-0.00024344983,0.0004406079,0.0009614028
volume_sn_voxels::v45,0.00081548473,-0.0011958888,-0.00029714478,0.0006651895,0.0013799146
volume_sn_voxels::v46,0.0007044158,-0.0009921108,-0.00027530824,0.00073636416,0.0012972187
volume_sn_voxels::v47,0.00072767976,-0.0009039826,-0.00019511553,0.0007448437,0.0013811308
volume_sn_voxels::v48,0.00050492334,-0.00053644186,0.0003202557,9.297024e-05,0.00071856834
volume_sn_voxels::v49,0.00060954515,-0.0007028663,0.00019464579,0.00018301269,0.0007883096
volume_sn_voxels::v50,0.0007328987,-0.00082732993,6.275887e-05,0.00041718606,0.0010229939
volume_sn_voxels::v51,0.00070179586,-0.00092379464,-0.00013493598,0.00054646615,0.001049974
volume_sn_voxels::v52,0.00070044823,-0.000852691,-0.0002355639,0.0007511436,0.0012702789
volume_sn_voxels::v53,0.00070765364,-0.0008214687,-0.0002915089,0.00085536187,0.0014427069
volume_sn_voxels::v54,0.00052895024,-0.0003874801,0.00029585848,0.0004883179,0.00086497574
volume_sn_voxels::v55,0.00063896226,-0.0005302773,0.00017020243,0.0006779223,0.0010153801
volume_sn_voxels::v56,0.00073684275,-0.0006552852,6.7733563e-06,0.00083348446,0.0012400659
volume_sn_voxels::v57,0.00067898264,-0.0006518386,-0.00014260774,0.0010031748,0.0012654515
volume_sn_voxels::v58,0.00044017404,7.7739736e-05,0.0002178885,0.0015460913,0.0012772675
volume_sn_voxels::v59,0.00021232557,-9.183778e-05,0.00078106107,0.00049400405,0.00038863395
volume_sn_voxels::v60,0.00024096572,-0.0002458046,0.0006237108,0.00048304838,0.00041962822
volume_sn_voxels::v61,0.00032164078,-3.772786e-05,0.0011180433,0.00062835694,0.0005964857
volume_sn_voxels::v62,0.00031827102,-0.0005558629,0.0002991543,0.0005841254,0.00033020953
volume_sn_voxels::v63,0.00035995847,-0.00046869036,0.00061691116,0.00063144614,0.0005897168
volume_sn_voxels::v64,0.00035006317,-0.00022683982,0.0008754948,0.00047345913,0.00059746706
volume_sn_voxels::v65,0.0003532825,-0.0006804446,-5.016068e-06,0.0005688772,0.0003976679
