experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
sensitivity_analysis_20251008_172047,sensitivity_analysis,completed,1192.73912,19.9 minutes (1193s),2025-10-08 17:20:47,2025-10-08 17:40:39,2000,1,"[5, 10, 15]",5
