experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
methods_comparison_20251007_225706,methods_comparison,completed,409.73486,6.8 minutes (410s),2025-10-07 22:57:06,2025-10-07 23:03:56,2000,1,"[5, 10, 15]",5
