Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.090557136,0.21957032,-2.7114763,1.386907
Subject_2,0.0155689195,0.84575593,0.47926524,-1.1528738
Subject_3,0.5498418,-1.1318128,0.37552503,0.85552615
Subject_4,-1.8383301,-1.4031098,0.2862892,0.6855812
Subject_5,-0.65482974,0.39697352,0.19622356,-0.33639878
Subject_6,-1.2371651,-0.14660609,0.6958771,0.24570924
Subject_7,0.7236777,0.004780942,-1.1814961,0.8839681
Subject_8,0.78999466,-1.4823688,0.0016968241,-0.98281753
Subject_9,1.2518148,-0.5769079,0.018844608,0.95651543
Subject_10,-0.11996048,-0.20342566,-0.013894562,-1.4799266
Subject_11,0.20787783,-0.20165716,-0.19955443,0.7076886
Subject_12,0.9315965,-1.6406236,-0.6087526,0.4752863
Subject_13,0.26475087,-0.5871926,1.4271739,1.9708657
Subject_14,0.72658944,0.53855366,0.5140385,-1.3815278
Subject_15,-0.012674766,0.60844684,0.082414135,-0.3210019
Subject_16,-0.46539256,0.340132,-0.52362186,-0.65954685
Subject_17,0.3287422,1.318231,0.052857317,0.70281893
Subject_18,0.11437434,0.2721519,-0.18204941,-1.190381
Subject_19,-0.66658396,-0.5793758,-0.6244165,-0.023835875
Subject_20,1.4711354,0.68761057,-1.4760723,-1.5226923
Subject_21,2.3321538,-2.0435257,-1.2037017,0.1739814
Subject_22,0.0816015,0.46185258,-1.0991685,-0.0011267695
Subject_23,-0.9190976,-1.2244782,-1.0573615,-0.3474793
Subject_24,1.671162,-0.3268359,0.55790496,0.10938648
Subject_25,-1.1927593,0.1789402,-0.6560209,-0.47259477
Subject_26,0.8104117,-1.2965717,-1.3996936,0.6671914
Subject_27,-0.27487707,0.46327257,1.0181754,-0.36331075
Subject_28,0.18453865,-0.1260544,0.8512834,-0.74427277
Subject_29,0.0680807,-1.5227133,-0.1111676,0.24511063
Subject_30,-1.6770209,1.6053833,-0.4031749,-0.78920895
Subject_31,0.11450013,0.3339743,-0.16537046,0.5217525
Subject_32,0.9903533,0.26759726,-0.27082318,-0.7753125
Subject_33,-1.1749946,0.28125864,0.7090676,-1.2329971
Subject_34,-1.1736029,-0.016979609,-0.3403607,0.9595034
Subject_35,-0.69987094,-2.9048362,-1.2663023,0.47554576
Subject_36,-1.4878347,-1.4057741,-0.6573924,0.076420516
Subject_37,0.33523813,-1.815599,0.030163005,-1.8708662
Subject_38,-0.6316633,0.13188456,-2.172743,-1.9909707
Subject_39,-0.02934252,0.40426278,-0.15027043,1.4844629
Subject_40,-1.2103041,1.176237,-0.8119541,-0.34233892
Subject_41,0.0979988,0.062207896,1.1060401,1.3239982
Subject_42,-0.094017595,0.22400063,0.058027204,-0.06356951
Subject_43,-0.7534661,-0.26006034,-0.67484236,1.0148097
Subject_44,0.34489956,-0.19860613,-0.39402473,-0.09126204
Subject_45,0.12412756,1.4764892,-0.39782622,-0.12070402
Subject_46,0.4566612,-0.78959066,1.1384804,0.61305565
Subject_47,-1.2105672,0.74882364,-0.53425103,-1.329237
Subject_48,0.41029364,0.9035661,-1.5935864,0.8343116
Subject_49,-4.752391,-2.3146303,-5.132012,0.24833995
Subject_50,0.30002433,-1.7602515,-0.33462417,0.5093865
Subject_51,-0.629112,-0.06394637,-0.38132015,0.8740657
Subject_52,-1.1703479,0.62898606,0.022990258,0.52824396
Subject_53,-0.3779327,1.7373682,1.1530606,0.50685436
Subject_54,-1.6620157,-0.33306733,-1.7579442,0.6183608
Subject_55,0.2506828,2.0168629,-0.3326901,1.6364034
Subject_56,0.15506946,-0.991943,-0.28172922,0.5714592
Subject_57,0.30261868,-1.6397787,0.73409927,0.35597485
Subject_58,0.5614467,-0.41878024,-0.7402571,-0.15977485
Subject_59,0.08760074,-0.35706276,0.09269361,-1.0823314
Subject_60,0.21825373,-0.5950884,-1.5529033,-1.2557628
Subject_61,-1.3948665,0.34801906,0.15772055,1.8737793
Subject_62,-0.72753,-0.0036911187,-0.1810727,-0.17805706
Subject_63,-0.8238663,-0.16153176,1.9851539,1.0043076
Subject_64,0.16335668,1.0629501,0.11150621,-0.2618319
Subject_65,-0.07827244,0.22995481,-0.053762246,0.44381222
Subject_66,0.3429544,0.15171151,0.060781397,0.08401437
Subject_67,-2.2787094,-0.6113016,1.0285909,1.2166431
Subject_68,-1.9965054,-0.83931834,1.0506572,-1.1678348
Subject_69,0.22121133,0.23279758,0.32514384,1.7772397
Subject_70,0.25744563,0.46398824,0.4120055,-1.0198785
Subject_71,-0.0896264,-0.25117576,0.1108953,0.94405794
Subject_72,-0.022023238,-0.47577694,-0.17191862,-0.5590403
Subject_73,0.01999689,-0.8920034,-0.42484254,-1.2652769
Subject_74,-0.14031486,-1.3862339,-0.24946673,0.51572084
Subject_75,-0.36827537,2.7431417,-0.50598216,-2.3358576
Subject_76,-0.9107591,-0.31028104,0.31583455,0.27502355
Subject_77,0.25344393,0.666353,0.5935571,-0.59804356
Subject_78,-1.0058895,0.1649245,-0.45641735,-0.19460636
Subject_79,-0.16258875,-0.4242592,0.32132018,-0.3657384
Subject_80,1.0904149,0.2659835,-0.50413543,-0.64931417
Subject_81,0.009339856,2.6773765,-0.7228826,-0.5445618
Subject_82,0.067545146,-1.3509003,1.1991144,1.0477906
Subject_83,-3.5608132,1.5814166,-3.1260166,1.2224712
Subject_84,-0.26493403,0.9538663,1.0300637,-0.7129731
Subject_85,0.5523531,0.12655337,-0.2101102,-0.3389087
Subject_86,1.3510859,-0.19746277,-0.50137967,0.38437563
